kHz;V
0;1.748473
0.00074506;1.203768
0.00149012;0.8130216
0.00223517;0.2517721
0.00298023;0.02216054
0.00372529;0.00015982
0.00447035;0.00008533
0.00521541;0.00024113
0.00596046;0.00015562
0.00670552;0.00032085
0.00745058;0.00025217
0.00819564;0.00039204
0.0089407;0.00026406
0.00968575;0.00029593
0.01043081;0.00007714
0.01117587;0.00008145
0.01192093;0.00011077
0.01266599;0.00015446
0.01341105;0.00013926
0.0141561;0.00020262
0.01490116;0.00012505
0.01564622;0.00010099
0.01639128;0.00013007
0.01713634;0.00006817
0.01788139;0.00010418
0.01862645;0.00001662
0.01937151;0.00007953
0.02011657;0.00002426
0.02086163;0.00005582
0.02160668;0.00008361
0.02235174;0.00006004
0.0230968;0.000112
0.02384186;0.00006396
0.02458692;0.00011823
0.02533197;0.00006469
0.02607703;0.00010665
0.02682209;0.00006762
0.02756715;0.00014884
0.02831221;0.0001965
0.02905726;0.00016876
0.02980232;0.00018002
0.03054738;0.00013563
0.03129244;0.0001507
0.0320375;0.00013009
0.03278255;0.00015058
0.03352761;0.00014281
0.03427267;0.00008796
0.03501773;0.00009086
0.03576279;0.00013361
0.03650784;0.00011208
0.0372529;0.00015917
0.03799796;0.00009434
0.03874302;0.00021502
0.03948808;0.00024027
0.04023314;0.00027555
0.04097819;0.0001612
0.04172325;0.00014471
0.04246831;0.0000854
0.04321337;0.00018355
0.04395843;0.0001751
0.04470348;0.00016472
0.04544854;0.00011418
0.0461936;0.00006796
0.04693866;0.00009655
0.04768372;0.00009203
0.04842877;0.00013322
0.04917383;0.00008696
0.04991889;0.00010312
0.05066395;0.00004556
0.05140901;0.00001532
0.05215406;0.0000869
0.05289912;0.00004979
0.05364418;0.00007248
0.05438924;0.00006385
0.0551343;0.00017006
0.05587935;0.00021166
0.05662441;0.00025941
0.05736947;0.00026656
0.05811453;0.00026249
0.05885959;0.00022951
0.05960464;0.00016725
0.0603497;0.00013716
0.06109476;0.000097
0.06183982;0.00006655
0.06258488;0.00008117
0.06332994;0.00007924
0.06407499;0.00009891
0.06482005;0.00009139
0.06556511;0.00007106
0.06631017;0.0001393
0.06705523;0.00018465
0.06780028;0.00026618
0.06854534;0.00022439
0.0692904;0.00020736
0.07003546;0.00011561
0.07078052;0.0000775
0.07152557;0.00008096
0.07227063;0.00009183
0.07301569;0.00006087
0.07376075;0.00010801
0.07450581;0.00010316
0.07525086;0.00010202
0.07599592;0.00007614
0.07674098;0.00007252
0.07748604;0.00003781
0.0782311;0.00004654
0.07897615;0.00007094
0.07972121;0.00011659
0.08046627;0.00016563
0.08121133;0.00018981
0.08195639;0.00013775
0.08270144;0.00012317
0.0834465;0.000046
0.08419156;0.00007202
0.08493662;0.00018587
0.08568168;0.00024301
0.08642673;0.00027479
0.08717179;0.00021456
0.08791685;0.00012582
0.08866191;0.00004628
0.08940697;0.00001909
0.09015203;0.00009862
0.09089708;0.0001616
0.09164214;0.00021527
0.0923872;0.00021122
0.09313226;0.00017558
0.09387732;0.00013822
0.09462237;0.00014026
0.09536743;0.00018794
0.09611249;0.00025753
0.09685755;0.00026457
0.09760261;0.00020968
0.09834766;0.00016919
0.09909272;0.00013377
0.09983778;0.00006902
0.10058284;0.00004055
0.1013279;0.00004609
0.10207295;0.00009089
0.10281801;0.00013172
0.10356307;0.0001418
0.10430813;0.00014566
0.10505319;0.00014383
0.10579824;0.00013789
0.1065433;0.00010882
0.10728836;0.00005368
0.10803342;0.00008563
0.10877848;0.00010777
0.10952353;0.00010536
0.11026859;0.00006868
0.11101365;0.00000875
0.11175871;0.00008647
0.11250377;0.00016888
0.11324883;0.00024927
0.11399388;0.00024337
0.11473894;0.00020565
0.115484;0.00010525
0.11622906;0.00004241
0.11697412;0.00007985
0.11771917;0.00006642
0.11846423;0.00013383
0.11920929;0.00020619
0.11995435;0.00024559
0.12069941;0.00026993
0.12144446;0.0002716
0.12218952;0.00014615
0.12293458;0.0000207
0.12367964;0.00012759
0.1244247;0.00021452
0.12516975;0.00024126
0.12591481;0.00021828
0.12665987;0.00016598
0.12740493;0.0001311
0.12814999;0.00006566
0.12889504;0.0000947
0.1296401;0.0001721
0.13038516;0.00022335
0.13113022;0.00029946
0.13187528;0.00030276
0.13262033;0.00031327
0.13336539;0.00026283
0.13411045;0.00021653
0.13485551;0.00015826
0.13560057;0.00011876
0.13634562;0.00012704
0.13709068;0.00013697
0.13783574;0.00017714
0.1385808;0.00017412
0.13932586;0.00014245
0.14007092;0.00007287
0.14081597;0.00005871
0.14156103;0.00006548
0.14230609;0.00014774
0.14305115;0.00022361
0.14379621;0.00022702
0.14454126;0.0001892
0.14528632;0.00014871
0.14603138;0.00006394
0.14677644;0.00001936
0.1475215;0.00004358
0.14826655;0.00009538
0.14901161;0.00015646
0.14975667;0.00014315
0.15050173;0.00011769
0.15124679;0.00011332
0.15199184;0.00011158
0.1527369;0.00014381
0.15348196;0.00013723
0.15422702;0.00010431
0.15497208;0.00008872
0.15571713;0.00004667
0.15646219;0.0000131
0.15720725;0.00006151
0.15795231;0.00011919
0.15869737;0.00014929
0.15944242;0.0001855
0.16018748;0.00020446
0.16093254;0.00017491
0.1616776;0.00007501
0.16242266;0.00005161
0.16316772;0.00011907
0.16391277;0.00015448
0.16465783;0.00014202
0.16540289;0.00010767
0.16614795;0.00009099
0.16689301;0.00012597
0.16763806;0.00011157
0.16838312;0.00012419
0.16912818;0.00011959
0.16987324;0.00014055
0.1706183;0.00013166
0.17136335;0.00011114
0.17210841;0.00016124
0.17285347;0.00022795
0.17359853;0.00025912
0.17434359;0.00021656
0.17508864;0.00014103
0.1758337;0.0000213
0.17657876;0.00001133
0.17732382;0.00001056
0.17806888;0.00002791
0.17881393;0.00008963
0.17955899;0.00011242
0.18030405;0.00013482
0.18104911;0.00011213
0.18179417;0.00006511
0.18253922;0.00008149
0.18328428;0.00014064
0.18402934;0.0002198
0.1847744;0.00025713
0.18551946;0.00033946
0.18626451;0.0003299
0.18700957;0.00031182
0.18775463;0.00021699
0.18849969;0.0001478
0.18924475;0.00006069
0.18998981;0.00008304
0.19073486;0.00005549
0.19147992;0.00012041
0.19222498;0.00011725
0.19297004;0.00013339
0.1937151;0.00010117
0.19446015;0.00010923
0.19520521;0.00002963
0.19595027;0.000167
0.19669533;0.00047245
0.19744039;0.01471293
0.19818544;0.07742998
0.1989305;0.1547137
0.19967556;0.1773613
0.20042062;0.1770588
0.20116568;0.1484751
0.20191073;0.06827315
0.20265579;0.01150793
0.20340085;0.00054877
0.20414591;0.00025465
0.20489097;0.00032636
0.20563602;0.00026527
0.20638108;0.00019999
0.20712614;0.00014989
0.2078712;0.00007823
0.20861626;0.00000488
0.20936131;0.00009799
0.21010637;0.00007481
0.21085143;0.00004512
0.21159649;0.00003692
0.21234155;0.00001647
0.21308661;0.00004968
0.21383166;0.00009543
0.21457672;0.00008271
0.21532178;0.00009437
0.21606684;0.00005856
0.2168119;0.00010887
