Частота,Канал A
(kГц),(mВ)

0.00000000,28.29347000
0.02384186,11.94835000
0.04768372,1.97522100
0.07152557,0.05311459
0.09536743,0.01520968
0.11920929,0.01043414
0.14305115,0.02334475
0.16689301,0.03478700
0.19073486,0.02388274
0.21457672,0.00922532
0.23841858,0.01893060
0.26226044,0.00645072
0.28610229,0.04130384
0.30994415,0.05182763
0.33378601,0.02843910
0.35762787,0.04625975
0.38146973,0.02074387
0.40531158,0.04803840
0.42915344,0.02809099
0.45299530,0.00780226
0.47683716,0.02849096
0.50067902,0.02123193
0.52452087,0.00975799
0.54836273,0.00650815
0.57220459,0.02055427
0.59604645,0.03044099
0.61988831,0.01693671
0.64373016,0.10462780
0.66757202,0.07227209
0.69141388,0.03640632
0.71525574,0.03767470
0.73909760,0.01076022
0.76293945,0.02383097
0.78678131,0.02253014
0.81062317,0.00985176
0.83446503,0.01985008
0.85830688,0.03488765
0.88214874,0.03084348
0.90599060,0.02063121
0.92983246,0.05229912
0.95367432,0.69532170
0.97751617,3.61897500
1.00135803,5.68343400
1.02519989,3.21963500
1.04904175,0.51068910
1.07288361,0.01807079
1.09672546,0.01416445
1.12056732,0.02361666
1.14440918,0.01788716
1.16825104,0.00965825
1.19209290,0.04329752
1.21593475,0.09360559
1.23977661,0.08822256
1.26361847,0.02116322
1.28746033,0.05964018
1.31130219,0.07183245
1.33514404,0.01714720
1.35898590,0.01252582
1.38282776,0.05139054
1.40666962,0.05138136
1.43051147,0.02142206
1.45435333,0.01739482
1.47819519,0.03582312
1.50203705,0.03438586
1.52587891,0.01528006
1.54972076,0.01561598
1.57356262,0.03180241
1.59740448,0.02735356
1.62124634,0.04278698
1.64508820,0.13817770
1.66893005,0.09586883
1.69277191,0.01890415
1.71661377,0.02179351
1.74045563,0.02597348
1.76429749,0.03099043
1.78813934,0.01302715
1.81198120,0.00707775
1.83582306,0.01950008
1.85966492,0.01524242
1.88350677,0.00515791
1.90734863,0.03188120
1.93119049,0.04722988
1.95503235,0.73351910
1.97887421,3.56787400
2.00271606,5.29577000
2.02655792,2.83071200
2.05039978,0.40877370
2.07424164,0.01320381
2.09808350,0.02375602
2.12192535,0.02300941
2.14576721,0.01591907
2.16960907,0.00650847
2.19345093,0.02311315
2.21729279,0.02394474
2.24113464,0.00244051
2.26497650,0.03220427
2.28881836,0.08062736
2.31266022,0.10230750
2.33650208,0.07344468
2.36034393,0.06074220
2.38418579,0.06625836
2.40802765,0.04384694
2.43186951,0.01208493
2.45571136,0.01848524
2.47955322,0.02429759
2.50339508,0.01168767
2.52723694,0.01132635
2.55107880,0.02906227
2.57492065,0.02635531
2.59876251,0.00280592
2.62260437,0.08887953
2.64644623,0.18984690
2.67028809,0.13982960
2.69412994,0.02359949
2.71797180,0.00846787
2.74181366,0.02346508
2.76565552,0.01147829
2.78949738,0.00822424
2.81333923,0.01932460
2.83718109,0.02194462
2.86102295,0.00774161
2.88486481,0.01183465
2.90870667,0.03997254
2.93254852,0.04420238
2.95639038,0.73107290
2.98023224,3.37980700
3.00407410,4.76502700
3.02791595,2.39954600
3.05175781,0.30913490
3.07559967,0.01226174
3.09944153,0.04966868
3.12328339,0.04020307
3.14712524,0.01286191
3.17096710,0.02757260
3.19480896,0.03408970
3.21865082,0.01916764
3.24249268,0.00800449
3.26633453,0.03503959
3.29017639,0.07458507
3.31401825,0.10323010
3.33786011,0.11176740
3.36170197,0.09672831
3.38554382,0.06028776
3.40938568,0.02339409
3.43322754,0.00495403
3.45706940,0.01971808
3.48091125,0.02040727
3.50475311,0.00235480
3.52859497,0.01916894
3.55243683,0.02795572
3.57627869,0.02135130
3.60012054,0.00271228
3.62396240,0.08291215
3.64780426,0.17319080
3.67164612,0.12668370
3.69548798,0.03321150
3.71932983,0.02133029
3.74317169,0.02381903
3.76701355,0.00111403
3.79085541,0.02040104
3.81469727,0.02515490
3.83853912,0.02342415
3.86238098,0.01224032
3.88622284,0.01564456
3.91006470,0.04453508
3.93390656,0.05051255
3.95774841,0.73202430
3.98159027,3.11567700
4.00543213,4.14559800
4.02927399,1.94965600
4.05311584,0.20481300
4.07695770,0.02606980
4.10079956,0.04023140
4.12464142,0.02746893
4.14848328,0.01940579
4.17232513,0.00967342
4.19616699,0.02150961
4.22000885,0.01328469
4.24385071,0.01340329
4.26769257,0.04135248
4.29153442,0.07215124
4.31537628,0.11644170
4.33921814,0.15120320
4.36306000,0.11751540
4.38690186,0.05154432
4.41074371,0.01274837
4.43458557,0.01311165
4.45842743,0.02069998
4.48226929,0.01065377
4.50611115,0.01069537
4.52995300,0.02894408
4.55379486,0.03658440
4.57763672,0.02085154
4.60147858,0.02852739
4.62532043,0.11651330
4.64916229,0.18958060
4.67300415,0.14688790
4.69684601,0.07328052
4.72068787,0.06584085
4.74452972,0.05283987
4.76837158,0.01058220
4.79221344,0.02456733
4.81605530,0.02719159
4.83989716,0.02229397
4.86373901,0.01431447
4.88758087,0.01714713
4.91142273,0.02495582
4.93526459,0.02708675
4.95910645,0.67691900
4.98294830,2.73107000
5.00679016,3.43177800
5.03063202,1.50459400
5.05447388,0.12865730
5.07831573,0.02545273
5.10215759,0.03051384
5.12599945,0.01253270
5.14984131,0.01218986
5.17368317,0.02110517
5.19752502,0.01353251
5.22136688,0.01288369
5.24520874,0.03436118
5.26905060,0.04854337
5.29289246,0.05181345
5.31673431,0.09788964
5.34057617,0.16832490
5.36441803,0.14062440
5.38825989,0.05363702
5.41210175,0.01097257
5.43594360,0.02923183
5.45978546,0.02493911
5.48362732,0.01132047
5.50746918,0.01537808
5.53131104,0.02199667
5.55515289,0.01981229
5.57899475,0.00468397
5.60283661,0.04500957
5.62667847,0.11370880
5.65052032,0.16186990
5.67436218,0.12715750
5.69820404,0.07329144
5.72204590,0.05377270
5.74588776,0.03125342
5.76972961,0.00594172
5.79357147,0.01678314
5.81741333,0.02107896
5.84125519,0.01751717
5.86509705,0.00683384
5.88893890,0.00930058
5.91278076,0.01911153
5.93662262,0.01014997
5.96046448,0.58263920
5.98430634,2.23534600
6.00814819,2.65763300
6.03199005,1.08454800
6.05583191,0.06753368
6.07967377,0.02949098
6.10351563,0.02615824
6.12735748,0.00440478
6.15119934,0.01451481
6.17504120,0.03054704
6.19888306,0.01726542
6.22272491,0.01198101
6.24656677,0.04444401
6.27040863,0.05668689
6.29425049,0.03483443
6.31809235,0.07488574
6.34193420,0.16018290
6.36577606,0.12188050
6.38961792,0.02222379
6.41345978,0.02451450
6.43730164,0.03528601
6.46114349,0.02938347
6.48498535,0.01435444
6.50882721,0.01100724
6.53266907,0.01840494
6.55651093,0.01246466
6.58035278,0.01239453
6.60419464,0.04394685
6.62803650,0.08770730
6.65187836,0.11839030
6.67572021,0.11655800
6.69956207,0.09009601
6.72340393,0.05254791
6.74724579,0.01536708
6.77108765,0.01517509
6.79492950,0.02324545
6.81877136,0.01578286
6.84261322,0.01051434
6.86645508,0.01645297
6.89029694,0.01649697
6.91413879,0.01811026
6.93798065,0.01198497
6.96182251,0.44276830
6.98566437,1.66382400
7.00950623,1.87592100
7.03334808,0.69727180
7.05718994,0.01577176
7.08103180,0.02796742
7.10487366,0.00514129
7.12871552,0.02619396
7.15255737,0.02839697
7.17639923,0.02349080
7.20024109,0.00891270
7.22408295,0.01352494
7.24792480,0.03560413
7.27176666,0.03903347
7.29560852,0.02072960
7.31945038,0.07063892
7.34329224,0.15959040
7.36713409,0.11233820
7.39097595,0.01939372
7.41481781,0.03228077
7.43865967,0.02511825
7.46250153,0.00783092
7.48634338,0.01299176
7.51018524,0.02680078
7.53402710,0.02293360
7.55786896,0.00138626
7.58171082,0.02368730
7.60555267,0.04543094
7.62939453,0.05276664
7.65323639,0.06328311
7.67707825,0.09654532
7.70092010,0.08815756
7.72476196,0.03265402
7.74860382,0.01124295
7.77244568,0.02635842
7.79628754,0.03323470
7.82012939,0.02337824
7.84397125,0.00888090
7.86781311,0.01807640
7.89165497,0.02924260
7.91549683,0.02378866
7.93933868,0.00660758
7.96318054,0.29518040
7.98702240,1.07918800
8.01086426,1.15375500
8.03470612,0.37675370
8.05854797,0.02477477
8.08238983,0.02626790
8.10623169,0.00492991
8.13007355,0.03086107
8.15391541,0.03288741
8.17775726,0.01677054
8.20159912,0.01374691
8.22544098,0.04074161
8.24928284,0.04376048
8.27312469,0.01439486
8.29696655,0.03914464
8.32080841,0.03181540
8.34465027,0.13498440
8.36849213,0.08681957
8.39233398,0.00687922
8.41617584,0.03192658
8.44001770,0.02956345
8.46385956,0.01817830
8.48770142,0.01759390
8.51154327,0.02882433
8.53538513,0.01586442
8.55922699,0.01258692
8.58306885,0.04256827
8.60691071,0.06153594
8.63075256,0.02743333
8.65459442,0.01011123
8.67843628,0.05042439
8.70227814,0.07800379
8.72612000,0.02929654
8.74996185,0.01475005
8.77380371,0.02833760
8.79764557,0.02593458
8.82148743,0.01437869
8.84532928,0.00814032
8.86917114,0.02694579
8.89301300,0.01864711
8.91685486,0.00973554
8.94069672,0.04118905
8.96453857,0.11180170
8.98838043,0.49077540
9.01222229,0.49180560
9.03606415,0.11063750
9.05990601,0.05398824
9.08374786,0.02872890
9.10758972,0.00217638
9.13143158,0.01650261
9.15527344,0.01777377
9.17911530,0.00577867
9.20295715,0.01845463
9.22679901,0.02781823
9.25064087,0.01869611
9.27448273,0.02538536
9.29832458,0.06322686
9.32216644,0.00120676
9.34600830,0.08861940
9.36985016,0.04552771
9.39369202,0.02613852
9.41753387,0.03740894
9.44137573,0.02469982
9.46521759,0.01707844
9.48905945,0.02650620
9.51290131,0.02468892
9.53674316,0.01126657
9.56058502,0.00741599
9.58442688,0.02372080
9.60826874,0.02459875
9.63211060,0.03408528
9.65595245,0.06433403
9.67979431,0.02273971
9.70363617,0.07535123
9.72747803,0.03198276
9.75131989,0.01634382
9.77516174,0.03000030
9.79900360,0.01874812
9.82284546,0.00149323
9.84668732,0.01547868
9.87052917,0.01896351
9.89437103,0.01086666
9.91821289,0.02165953
9.94205475,0.05400402
9.96589661,0.07249790
9.98973846,0.06441443
10.01358032,0.06458821
10.03742218,0.06801805
10.06126404,0.04413038
10.08510590,0.00968407
10.10894775,0.01013613
10.13278961,0.01580033
10.15663147,0.01096963
10.18047333,0.01105350
10.20431519,0.03218560
10.22815704,0.04432009
10.25199890,0.02852776
10.27584076,0.02588206
10.29968262,0.07672379
10.32352448,0.02775099
10.34736633,0.04417838
10.37120819,0.01337554
10.39505005,0.03229527
10.41889191,0.03730026
10.44273376,0.01981500
10.46657562,0.00993472
10.49041748,0.02671057
10.51425934,0.02260261
10.53810120,0.01280956
10.56194305,0.03418202
10.58578491,0.04849296
10.60962677,0.02071630
10.63346863,0.08369273
10.65731049,0.12676330
10.68115234,0.01992735
10.70499420,0.04627480
10.72883606,0.01238397
10.75267792,0.01944315
10.77651978,0.02257807
10.80036163,0.01628225
10.82420349,0.02042627
10.84804535,0.03359363
10.87188721,0.03163215
10.89572906,0.00905503
10.91957092,0.03331948
10.94341278,0.06835572
10.96725464,0.22706450
10.99109650,0.49559860
11.01493835,0.46392130
11.03878021,0.18983210
11.06262207,0.04381035
11.08646393,0.00254599
11.11030579,0.02009739
11.13414764,0.02607652
11.15798950,0.02074191
11.18183136,0.00369761
11.20567322,0.02564663
11.22951508,0.02474658
11.25335693,0.01257380
11.27719879,0.05413035
11.30104065,0.09379153
11.32488251,0.04668649
11.34872437,0.01585955
11.37256622,0.01342614
11.39640808,0.03713638
11.42024994,0.02735209
11.44409180,0.00717248
11.46793365,0.01222089
11.49177551,0.01385745
11.51561737,0.00414217
11.53945923,0.01009383
11.56330109,0.02510504
11.58714294,0.03089252
11.61098480,0.01303585
11.63482666,0.12935320
11.65866852,0.16549460
11.68251038,0.04281026
11.70635223,0.02125526
11.73019409,0.01735185
11.75403595,0.03380283
11.77787781,0.02487405
11.80171967,0.01017531
11.82556152,0.02154508
11.84940338,0.02665479
11.87324524,0.01632224
11.89708710,0.00844011
11.92092896,0.03512377
11.94477081,0.07859616
11.96861267,0.39297100
11.99245453,0.86673800
12.01629639,0.74620740
12.04013824,0.24979560
12.06398010,0.03661416
12.08782196,0.00967700
12.11166382,0.01882693
12.13550568,0.01101020
12.15934753,0.00525808
12.18318939,0.02052587
12.20703125,0.02487993
12.23087311,0.01114411
12.25471497,0.01600607
12.27855682,0.05574653
12.30239868,0.09308393
12.32624054,0.08444645
12.35008240,0.06062808
12.37392426,0.06231348
12.39776611,0.05055054
12.42160797,0.01961936
12.44544983,0.01354591
12.46929169,0.03661121
12.49313354,0.03726048
12.51697540,0.01785900
12.54081726,0.00648420
12.56465912,0.02252458
12.58850098,0.02167291
12.61234283,0.03428079
12.63618469,0.17006360
12.66002655,0.20680720
12.68386841,0.06942870
12.70771027,0.00931567
12.73155212,0.02545694
12.75539398,0.02808779
12.77923584,0.00866614
12.80307770,0.02018479
12.82691956,0.03910723
12.85076141,0.04143446
12.87460327,0.01953265
12.89844513,0.01370691
12.92228699,0.04198064
12.94612885,0.08846382
12.96997070,0.50205240
12.99381256,1.08888600
13.01765442,0.88151850
13.04149628,0.25197340
13.06533813,0.02137227
13.08917999,0.03747584
13.11302185,0.03717032
13.13686371,0.01435031
13.16070557,0.01485661
13.18454742,0.02426810
13.20838928,0.02811720
13.23223114,0.01305811
13.25607300,0.01669551
13.27991486,0.05646901
13.30375671,0.09846190
13.32759857,0.11786150
13.35144043,0.10586870
13.37528229,0.07167615
13.39912415,0.02952798
13.42296600,0.00713438
13.44680786,0.02971523
13.47064972,0.03127244
13.49449158,0.01286338
13.51833344,0.01142440
13.54217529,0.02652133
13.56601715,0.02689698
13.58985901,0.01542574
13.61370087,0.05793188
13.63754272,0.17934800
13.66138458,0.20896360
13.68522644,0.09641252
13.70906830,0.03509797
13.73291016,0.03846549
13.75675201,0.02465580
13.78059387,0.00624335
13.80443573,0.01922112
13.82827759,0.01543941
13.85211945,0.00532915
13.87596130,0.01088915
13.89980316,0.02493184
13.92364502,0.03387241
13.94748688,0.08081295
13.97132874,0.57076520
13.99517059,1.20485200
14.01901245,0.91135880
14.04285431,0.21299910
14.06669617,0.01411426
14.09053802,0.02586108
14.11437988,0.02650952
14.13822174,0.01436969
14.16206360,0.00660076
14.18590546,0.01849415
14.20974731,0.01258073
14.23358917,0.00733240
14.25743103,0.04097416
14.28127289,0.07196765
14.30511475,0.09711051
14.32895660,0.13254760
14.35279846,0.13806590
14.37664032,0.08680902
14.40048218,0.02969960
14.42432404,0.01822723
14.44816589,0.02342829
14.47200775,0.02180178
14.49584961,0.01403881
14.51969147,0.01099048
14.54353333,0.02360445
14.56737518,0.02461627
14.59121704,0.01306742
14.61505890,0.07002190
14.63890076,0.18152550
14.66274261,0.20369910
14.68658447,0.10814900
14.71042633,0.04925713
14.73426819,0.03870271
14.75811005,0.01869058
14.78195190,0.00740477
14.80579376,0.01610778
14.82963562,0.01910697
14.85347748,0.01770914
14.87731934,0.00689241
14.90116119,0.00980033
14.92500305,0.01972182
14.94884491,0.07394976
14.97268677,0.57789730
14.99652863,1.16659200
15.02037048,0.82643820
15.04421234,0.17250610
15.06805420,0.01216021
15.09189606,0.02468435
15.11573792,0.01977348
15.13957977,0.00444767
15.16342163,0.01502072
15.18726349,0.01999252
15.21110535,0.01479385
15.23494720,0.01596341
15.25878906,0.04326196
15.28263092,0.05490262
15.30647278,0.07111056
15.33031464,0.13032680
15.35415649,0.14557140
15.37799835,0.07867526
15.40184021,0.01841810
15.42568207,0.01553681
15.44952393,0.02797895
15.47336578,0.01919939
15.49720764,0.00128164
15.52104950,0.02176202
15.54489136,0.02952894
15.56873322,0.01665557
15.59257507,0.01793773
15.61641693,0.07398555
15.64025879,0.14467150
15.66410065,0.15323770
15.68794250,0.09806526
15.71178436,0.06048191
15.73562622,0.03366625
15.75946808,0.00210711
15.78330994,0.02435214
15.80715179,0.03615980
15.83099365,0.03350176
15.85483551,0.01416024
15.87867737,0.02139611
15.90251923,0.03439834
15.92636108,0.01804098
15.95020294,0.04728780
15.97404480,0.51922330
15.99788666,1.03360400
16.02172852,0.68762900
16.04557037,0.10750540
16.06941223,0.04171684
16.09325409,0.03783772
16.11709595,0.01897629
16.14093781,0.01318318
16.16477966,0.02604909
16.18862152,0.02404046
16.21246338,0.00508533
16.23630524,0.02657243
16.26014709,0.03513009
16.28398895,0.02419775
16.30783081,0.04649485
16.33167267,0.13789510
16.35551453,0.15816520
16.37935638,0.06957133
16.40319824,0.00638493
16.42704010,0.02733701
16.45088196,0.02555254
16.47472382,0.01553058
16.49856567,0.01746206
16.52240753,0.02629464
16.54624939,0.01693542
16.57009125,0.01165149
16.59393311,0.04882539
16.61777496,0.08741385
16.64161682,0.11456280
16.66545868,0.11792690
16.68930054,0.09981842
16.71314240,0.07551862
16.73698425,0.04638518
16.76082611,0.01032262
16.78466797,0.01816976
16.80850983,0.02594874
16.83235168,0.01622549
16.85619354,0.01049871
16.88003540,0.02729320
16.90387726,0.01444079
16.92771912,0.01658839
16.95156097,0.02180680
16.97540283,0.43614780
16.99924469,0.83469060
17.02308655,0.51323910
17.04692841,0.05273050
17.07077026,0.04997105
17.09461212,0.03255076
17.11845398,0.00656337
17.14229584,0.02954647
17.16613770,0.03918063
17.18997955,0.02652745
17.21382141,0.00364073
17.23766327,0.02447634
17.26150513,0.03152448
17.28534698,0.00619644
17.30918884,0.01357193
17.33303070,0.11332430
17.35687256,0.14516360
17.38071442,0.05741188
17.40455627,0.00618188
17.42839813,0.01692927
17.45223999,0.01901457
17.47608185,0.02040728
17.49992371,0.02401055
17.52376556,0.02444589
17.54760742,0.01806511
17.57144928,0.00237377
17.59529114,0.03636992
17.61913300,0.05538762
17.64297485,0.04752320
17.66681671,0.06109369
17.69065857,0.08726864
17.71450043,0.06792394
17.73834229,0.02595491
17.76218414,0.00323976
17.78602600,0.01781385
17.80986786,0.01733868
17.83370972,0.01269375
17.85755157,0.02990356
17.88139343,0.03965869
17.90523529,0.03018065
17.92907715,0.00240896
17.95291901,0.01044695
17.97676086,0.29307820
18.00060272,0.54488620
18.02444458,0.30651780
18.04828644,0.01600053
18.07212830,0.02354199
18.09597015,0.00590894
18.11981201,0.00551734
18.14365387,0.01340338
18.16749573,0.01733324
18.19133759,0.00963605
18.21517944,0.02346985
18.23902130,0.03376044
18.26286316,0.02410040
18.28670502,0.02407146
18.31054688,0.02563524
18.33438873,0.08071799
18.35823059,0.10839710
18.38207245,0.02001550
18.40591431,0.04104952
18.42975616,0.04906693
18.45359802,0.02824010
18.47743988,0.00458640
18.50128174,0.01799393
18.52512360,0.01921025
18.54896545,0.00410057
