Частота,Канал A
(kГц),(mВ)

0.00000000,28.22389000
0.02384186,11.86919000
0.04768372,1.87802500
0.07152557,0.04027380
0.09536743,0.02273213
0.11920929,0.02939673
0.14305115,0.02651528
0.16689301,0.03190395
0.19073486,0.03420968
0.21457672,0.03382348
0.23841858,0.02575539
0.26226044,0.01036269
0.28610229,0.05776253
0.30994415,0.11922530
0.33378601,0.13059800
0.35762787,0.10156280
0.38146973,0.04802220
0.40531158,0.01846721
0.42915344,0.01702672
0.45299530,0.02527503
0.47683716,0.02996749
0.50067902,0.02276499
0.52452087,0.00294580
0.54836273,0.00610601
0.57220459,0.01143374
0.59604645,0.02135598
0.61988831,0.05571498
0.64373016,0.13491610
0.66757202,0.16360140
0.69141388,0.10692070
0.71525574,0.03664227
0.73909760,0.01274348
0.76293945,0.01385650
0.78678131,0.00360612
0.81062317,0.01682813
0.83446503,0.01843566
0.85830688,0.01101970
0.88214874,0.01499214
0.90599060,0.02145296
0.92983246,0.02837335
0.95367432,0.59929970
0.97751617,3.54127700
1.00135803,5.62262700
1.02519989,3.13965700
1.04904175,0.43144760
1.07288361,0.02233443
1.09672546,0.01150606
1.12056732,0.00391061
1.14440918,0.00544840
1.16825104,0.01010295
1.19209290,0.02841174
1.21593475,0.07150199
1.23977661,0.07588921
1.26361847,0.03637912
1.28746033,0.04839719
1.31130219,0.09475293
1.33514404,0.08946979
1.35898590,0.06163703
1.38282776,0.04862011
1.40666962,0.04349133
1.43051147,0.02247242
1.45435333,0.00964564
1.47819519,0.00868052
1.50203705,0.00597900
1.52587891,0.00643200
1.54972076,0.01019260
1.57356262,0.01094648
1.59740448,0.01361765
1.62124634,0.06244654
1.64508820,0.16994010
1.66893005,0.18491110
1.69277191,0.09796155
1.71661377,0.03141370
1.74045563,0.00635737
1.76429749,0.00954754
1.78813934,0.01662098
1.81198120,0.01233522
1.83582306,0.01728529
1.85966492,0.01813911
1.88350677,0.00657488
1.90734863,0.01718168
1.93119049,0.03207305
1.95503235,0.65004770
1.97887421,3.50149800
2.00271606,5.22404600
2.02655792,2.73437800
2.05039978,0.33566840
2.07424164,0.01322695
2.09808350,0.00678019
2.12192535,0.01266493
2.14576721,0.01341996
2.16960907,0.01824397
2.19345093,0.02370252
2.21729279,0.03437916
2.24113464,0.03335533
2.26497650,0.03756398
2.28881836,0.05307651
2.31266022,0.08342271
2.33650208,0.05121501
2.36034393,0.02150359
2.38418579,0.03638497
2.40802765,0.02811312
2.43186951,0.01625919
2.45571136,0.00395254
2.47955322,0.01577008
2.50339508,0.01920084
2.52723694,0.01489133
2.55107880,0.00742399
2.57492065,0.02587730
2.59876251,0.03402322
2.62260437,0.04731067
2.64644623,0.16512190
2.67028809,0.17081010
2.69412994,0.07203899
2.71797180,0.03544228
2.74181366,0.01795756
2.76565552,0.01198678
2.78949738,0.01141276
2.81333923,0.00364052
2.83718109,0.00456513
2.86102295,0.00383147
2.88486481,0.00569944
2.90870667,0.01759525
2.93254852,0.02772213
2.95639038,0.69110290
2.98023224,3.36285200
3.00407410,4.71540400
3.02791595,2.31037600
3.05175781,0.25109810
3.07559967,0.01174783
3.09944153,0.01206638
3.12328339,0.01144941
3.14712524,0.00112835
3.17096710,0.00448270
3.19480896,0.01211459
3.21865082,0.02588810
3.24249268,0.02619939
3.26633453,0.02402849
3.29017639,0.01578493
3.31401825,0.05306176
3.33786011,0.06016620
3.36170197,0.04450627
3.38554382,0.03255852
3.40938568,0.02903330
3.43322754,0.01757432
3.45706940,0.00625251
3.48091125,0.01452672
3.50475311,0.00510845
3.52859497,0.01614310
3.55243683,0.00832708
3.57627869,0.00791939
3.60012054,0.01585268
3.62396240,0.06111923
3.64780426,0.16273110
3.67164612,0.13501990
3.69548798,0.02543702
3.71932983,0.02426088
3.74317169,0.02118583
3.76701355,0.01793309
3.79085541,0.01279198
3.81469727,0.01132455
3.83853912,0.00769968
3.86238098,0.00671251
3.88622284,0.00376356
3.91006470,0.02635539
3.93390656,0.03954117
3.95774841,0.73671360
3.98159027,3.13715900
4.00543213,4.11933700
4.02927399,1.89414700
4.05311584,0.18929370
4.07695770,0.01203055
4.10079956,0.01339101
4.12464142,0.00694595
4.14848328,0.00395866
4.17232513,0.00465838
4.19616699,0.01202302
4.22000885,0.02538692
4.24385071,0.03374119
4.26769257,0.03081327
4.29153442,0.02743201
4.31537628,0.02465400
4.33921814,0.08026011
4.36306000,0.05793663
4.38690186,0.02464416
4.41074371,0.01955717
4.43458557,0.01527892
4.45842743,0.00968361
4.48226929,0.00579016
4.50611115,0.01181540
4.52995300,0.01058503
4.55379486,0.00638110
4.57763672,0.00597131
4.60147858,0.00951056
4.62532043,0.05608058
4.64916229,0.14558470
4.67300415,0.12747630
4.69684601,0.02596575
4.72068787,0.01649510
4.74452972,0.01574469
4.76837158,0.01717321
4.79221344,0.01506017
4.81605530,0.00841127
4.83989716,0.00467020
4.86373901,0.00285646
4.88758087,0.00555033
4.91142273,0.01207348
4.93526459,0.02530058
4.95910645,0.69660720
4.98294830,2.74998600
5.00679016,3.41290100
5.03063202,1.48015500
5.05447388,0.14029930
5.07831573,0.00470757
5.10215759,0.01817846
5.12599945,0.00685569
5.14984131,0.01142934
5.17368317,0.01758512
5.19752502,0.01651319
5.22136688,0.01471513
5.24520874,0.01844718
5.26905060,0.03223947
5.29289246,0.01801045
5.31673431,0.07419521
5.34057617,0.14751050
5.36441803,0.09211728
5.38825989,0.02195888
5.41210175,0.00509493
5.43594360,0.00929009
5.45978546,0.00423513
5.48362732,0.00153949
5.50746918,0.00114509
5.53131104,0.00636219
5.55515289,0.01403332
5.57899475,0.02255823
5.60283661,0.02045741
5.62667847,0.03986388
5.65052032,0.09500535
5.67436218,0.07877252
5.69820404,0.01823197
5.72204590,0.01517734
5.74588776,0.02263931
5.76972961,0.01997725
5.79357147,0.01864192
5.81741333,0.01480637
5.84125519,0.00688157
5.86509705,0.01389795
5.88893890,0.01949430
5.91278076,0.02667070
5.93662262,0.03723977
5.96046448,0.63758710
5.98430634,2.28358700
6.00814819,2.66163500
6.03199005,1.07452200
6.05583191,0.08935314
6.07967377,0.01231164
6.10351563,0.02702397
6.12735748,0.02820242
6.15119934,0.02956345
6.17504120,0.02083945
6.19888306,0.01528038
6.22272491,0.01184053
6.24656677,0.01320761
6.27040863,0.01876852
6.29425049,0.02548234
6.31809235,0.08246474
6.34193420,0.15774630
6.36577606,0.09588058
6.38961792,0.01586140
6.41345978,0.00571374
6.43730164,0.01437724
6.46114349,0.02092999
6.48498535,0.01981092
6.50882721,0.01623501
6.53266907,0.01122858
6.55651093,0.00531584
6.58035278,0.01097074
6.60419464,0.02764194
6.62803650,0.03671015
6.65187836,0.05118575
6.67572021,0.04488927
6.69956207,0.03322730
6.72340393,0.03562906
6.74724579,0.03659182
6.77108765,0.02161914
6.79492950,0.01238416
6.81877136,0.00489532
6.84261322,0.00072432
6.86645508,0.00498099
6.89029694,0.00341139
6.91413879,0.00688776
6.93798065,0.03147212
6.96182251,0.52572070
6.98566437,1.74056400
7.00950623,1.91874700
7.03334808,0.73375650
7.05718994,0.06440912
7.08103180,0.01479063
7.10487366,0.01725807
7.12871552,0.00909927
7.15255737,0.00786886
7.17639923,0.00630661
7.20024109,0.01254066
7.22408295,0.02224503
7.24792480,0.03179083
7.27176666,0.02629815
7.29560852,0.05516606
7.31945038,0.12838070
7.34329224,0.18899670
7.36713409,0.11417080
7.39097595,0.03422264
7.41481781,0.01530445
7.43865967,0.01182219
7.46250153,0.01339450
7.48634338,0.00893029
7.51018524,0.01252307
7.53402710,0.01007453
7.55786896,0.00585860
7.58171082,0.01123832
7.60555267,0.02766392
7.62939453,0.04425015
7.65323639,0.00564651
7.67707825,0.05840917
7.70092010,0.05305857
7.72476196,0.02713950
7.74860382,0.01413394
7.77244568,0.00536353
7.79628754,0.00347010
7.82012939,0.00437886
7.84397125,0.00441817
7.86781311,0.00965783
7.89165497,0.01483712
7.91549683,0.01853180
7.93933868,0.03361272
7.96318054,0.37739690
7.98702240,1.14830700
8.01086426,1.20040900
8.03470612,0.44014670
8.05854797,0.04893310
8.08238983,0.02673273
8.10623169,0.02093770
8.13007355,0.02348379
8.15391541,0.01884371
8.17775726,0.00511850
8.20159912,0.00402454
8.22544098,0.00936276
8.24928284,0.01535779
8.27312469,0.03054159
8.29696655,0.07990578
8.32080841,0.15339170
8.34465027,0.18094680
8.36849213,0.10259540
8.39233398,0.04165874
8.41617584,0.01832439
8.44001770,0.01083969
8.46385956,0.01470159
8.48770142,0.01918052
8.51154327,0.01028914
8.53538513,0.01127795
8.55922699,0.01937771
8.58306885,0.03351349
8.60691071,0.04768671
8.63075256,0.05924180
8.65459442,0.07391790
8.67843628,0.09600312
8.70227814,0.06337857
8.72612000,0.01972968
8.74996185,0.01015320
8.77380371,0.00694766
8.79764557,0.00388740
8.82148743,0.00100557
8.84532928,0.00891427
8.86917114,0.00279417
8.89301300,0.00262231
8.91685486,0.01213369
8.94069672,0.04013053
8.96453857,0.22982150
8.98838043,0.57537650
9.01222229,0.55901690
9.03606415,0.20717420
9.05990601,0.03666876
9.08374786,0.01756520
9.10758972,0.01104714
9.13143158,0.01464386
9.15527344,0.00863531
9.17911530,0.00693638
9.20295715,0.01276042
9.22679901,0.01512368
9.25064087,0.01284682
9.27448273,0.01517208
9.29832458,0.07630554
9.32216644,0.14704970
9.34600830,0.15228160
9.36985016,0.08162108
9.39369202,0.02584766
9.41753387,0.00665825
9.44137573,0.01183811
9.46521759,0.01072184
9.48905945,0.00509806
9.51290131,0.00021586
9.53674316,0.00523839
9.56058502,0.00566221
9.58442688,0.01560381
9.60826874,0.02490206
9.63211060,0.07746226
9.65595245,0.13440230
9.67979431,0.12251360
9.70363617,0.07152480
9.72747803,0.03116825
9.75131989,0.02074277
9.77516174,0.01108550
9.79900360,0.00504813
9.82284546,0.00614851
9.84668732,0.00560382
9.87052917,0.00619433
9.89437103,0.01065438
9.91821289,0.02159787
9.94205475,0.02987029
9.96589661,0.04894729
9.98973846,0.04179186
10.01358032,0.03558502
10.03742218,0.04457289
10.06126404,0.02028233
10.08510590,0.01320944
10.10894775,0.00650153
10.13278961,0.00407099
10.15663147,0.01101375
10.18047333,0.02170493
10.20431519,0.02133849
10.22815704,0.01385473
10.25199890,0.01084822
10.27584076,0.02196430
10.29968262,0.08149919
10.32352448,0.12313470
10.34736633,0.10925780
10.37120819,0.05836176
10.39505005,0.02691377
10.41889191,0.02306249
10.44273376,0.01256118
10.46657562,0.01150187
10.49041748,0.01244027
10.51425934,0.00888972
10.53810120,0.00128706
10.56194305,0.01125161
10.58578491,0.01782488
10.60962677,0.02548449
10.63346863,0.10283040
10.65731049,0.17217230
10.68115234,0.13140690
10.70499420,0.06634378
10.72883606,0.04009317
10.75267792,0.03511720
10.77651978,0.02088131
10.80036163,0.00552637
10.82420349,0.00617954
10.84804535,0.00899813
10.87188721,0.00662141
10.89572906,0.00893468
10.91957092,0.02589796
10.94341278,0.01438442
10.96725464,0.16313900
10.99109650,0.45459180
11.01493835,0.39732680
11.03878021,0.10476780
11.06262207,0.01648319
11.08646393,0.01295684
11.11030579,0.00950190
11.13414764,0.01305707
11.15798950,0.01883429
11.18183136,0.01192355
11.20567322,0.01830143
11.22951508,0.00897272
11.25335693,0.01190356
11.27719879,0.03423097
11.30104065,0.08154216
11.32488251,0.09216045
11.34872437,0.05258215
11.37256622,0.03133787
11.39640808,0.01269247
11.42024994,0.01867541
11.44409180,0.01474150
11.46793365,0.01331470
11.49177551,0.01449687
11.51561737,0.01101864
11.53945923,0.00221522
11.56330109,0.01646157
11.58714294,0.02858791
11.61098480,0.04439390
11.63482666,0.13155960
11.65866852,0.20647400
11.68251038,0.13980370
11.70635223,0.05867485
11.73019409,0.02176226
11.75403595,0.01106820
11.77787781,0.01129275
11.80171967,0.01120763
11.82556152,0.01572517
11.84940338,0.01598432
11.87324524,0.00932889
11.89708710,0.00956123
11.92092896,0.00949416
11.94477081,0.01900076
11.96861267,0.33587220
11.99245453,0.81427710
12.01629639,0.66442800
12.04013824,0.16061590
12.06398010,0.01743364
12.08782196,0.02246419
12.11166382,0.01752416
12.13550568,0.00642729
12.15934753,0.00431175
12.18318939,0.01306742
12.20703125,0.01665219
12.23087311,0.01391860
12.25471497,0.02033786
12.27855682,0.03821550
12.30239868,0.05909496
12.32624054,0.04655392
12.35008240,0.00675234
12.37392426,0.02457029
12.39776611,0.02580403
12.42160797,0.02880003
12.44544983,0.01439986
12.46929169,0.01121291
12.49313354,0.01448733
12.51697540,0.01439757
12.54081726,0.01335244
12.56465912,0.00808485
12.58850098,0.01296445
12.61234283,0.02997181
12.63618469,0.14226400
12.66002655,0.21957390
12.68386841,0.12370740
12.70771027,0.03157916
12.73155212,0.01284290
12.75539398,0.01116609
12.77923584,0.00491742
12.80307770,0.00367897
12.82691956,0.00541467
12.85076141,0.01119152
12.87460327,0.01903120
12.89844513,0.02925221
12.92228699,0.02834799
12.94612885,0.03360230
12.96997070,0.47359600
12.99381256,1.07564900
13.01765442,0.82838620
13.04149628,0.18759310
13.06533813,0.01271478
13.08917999,0.00699702
13.11302185,0.00189797
13.13686371,0.00459970
13.16070557,0.01940859
13.18454742,0.03083329
13.20838928,0.02231592
13.23223114,0.00863631
13.25607300,0.02377840
13.27991486,0.03464802
13.30375671,0.04212316
13.32759857,0.04938468
13.35144043,0.03309837
13.37528229,0.02761732
13.39912415,0.02683120
13.42296600,0.02188760
13.44680786,0.01420343
13.47064972,0.00941455
13.49449158,0.00400643
13.51833344,0.00348554
13.54217529,0.01251414
13.56601715,0.02185779
13.58985901,0.01694063
13.61370087,0.03383999
13.63754272,0.14081370
13.66138458,0.20007610
13.68522644,0.10089130
13.70906830,0.02266765
13.73291016,0.01674037
13.75675201,0.01617915
13.78059387,0.01390430
13.80443573,0.02001550
13.82827759,0.01865567
13.85211945,0.00337231
13.87596130,0.01146806
13.89980316,0.02293619
13.92364502,0.03154827
13.94748688,0.04887953
13.97132874,0.55874450
13.99517059,1.18899400
14.01901245,0.86604770
14.04285431,0.17823340
14.06669617,0.02582838
14.09053802,0.02031783
14.11437988,0.01611285
14.13822174,0.01495829
14.16206360,0.01379739
14.18590546,0.01275810
14.20974731,0.01032097
14.23358917,0.01227184
14.25743103,0.00237058
14.28127289,0.02608196
14.30511475,0.03020823
14.32895660,0.07332775
14.35279846,0.07148212
14.37664032,0.02803731
14.40048218,0.02049314
14.42432404,0.01464642
14.44816589,0.00797738
14.47200775,0.00967945
14.49584961,0.00616369
14.51969147,0.00512229
14.54353333,0.01029485
14.56737518,0.00850028
14.59121704,0.01303826
14.61505890,0.03161626
14.63890076,0.12154890
14.66274261,0.16991410
14.68658447,0.07167289
14.71042633,0.03426801
14.73426819,0.04474166
14.75811005,0.03692724
14.78195190,0.01479339
14.80579376,0.00655070
14.82963562,0.00379713
14.85347748,0.00797856
14.87731934,0.00732439
14.90116119,0.00390967
14.92500305,0.01496304
14.94884491,0.06534215
14.97268677,0.59474180
14.99652863,1.16869500
15.02037048,0.80491020
15.04421234,0.16879870
15.06805420,0.02420242
15.09189606,0.02368619
15.11573792,0.02576802
15.13957977,0.01950550
15.16342163,0.01140838
15.18726349,0.00363814
15.21110535,0.00871800
15.23494720,0.00826326
15.25878906,0.00482102
15.28263092,0.01737817
15.30647278,0.03276416
15.33031464,0.12492100
15.35415649,0.12319410
15.37799835,0.05352978
15.40184021,0.02797663
15.42568207,0.01081167
15.44952393,0.00564268
15.47336578,0.01079174
15.49720764,0.00265102
15.52104950,0.00632054
15.54489136,0.02208684
15.56873322,0.02326551
15.59257507,0.02478450
15.61641693,0.03871096
15.64025879,0.10309810
15.66410065,0.12712310
15.68794250,0.04688489
15.71178436,0.01642613
15.73562622,0.00910177
15.75946808,0.01384745
15.78330994,0.01509015
15.80715179,0.01193107
15.83099365,0.01404742
15.85483551,0.01325967
15.87867737,0.00656396
15.90251923,0.01245168
15.92636108,0.02017383
15.95020294,0.10672160
15.97404480,0.60223950
15.99788666,1.07391800
16.02172852,0.69114260
16.04557037,0.13253550
16.06941223,0.02300703
16.09325409,0.01459242
16.11709595,0.00404146
16.14093781,0.00336619
16.16477966,0.00709132
16.18862152,0.00872572
16.21246338,0.01166785
16.23630524,0.01682086
16.26014709,0.02688340
16.28398895,0.03306342
16.30783081,0.04754614
16.33167267,0.13545240
16.35551453,0.12890800
16.37935638,0.05027673
16.40319824,0.02370190
16.42704010,0.01649413
16.45088196,0.00953248
16.47472382,0.01680684
16.49856567,0.01722543
16.52240753,0.01342975
16.54624939,0.00519206
16.57009125,0.00542106
16.59393311,0.01083925
16.61777496,0.03828338
16.64161682,0.06228291
16.66545868,0.05961864
16.68930054,0.03818075
16.71314240,0.02951285
16.73698425,0.02488670
16.76082611,0.02179912
16.78466797,0.01758579
16.80850983,0.00331555
16.83235168,0.00797790
16.85619354,0.00548094
16.88003540,0.00642410
16.90387726,0.00694659
16.92771912,0.01279523
16.95156097,0.10393180
16.97540283,0.52173030
16.99924469,0.87379860
17.02308655,0.53725680
17.04692841,0.10127560
17.07077026,0.01095672
17.09461212,0.01308774
17.11845398,0.01167009
17.14229584,0.00825275
17.16613770,0.00126747
17.18997955,0.00523063
17.21382141,0.00345922
17.23766327,0.01463644
17.26150513,0.03041768
17.28534698,0.04557388
17.30918884,0.09312539
17.33303070,0.16621690
17.35687256,0.14337470
17.38071442,0.05888186
17.40455627,0.02963002
17.42839813,0.01947843
17.45223999,0.00768846
17.47608185,0.00873055
17.49992371,0.00841801
17.52376556,0.01895101
17.54760742,0.01803526
17.57144928,0.01716863
17.59529114,0.02799848
17.61913300,0.04478738
17.64297485,0.02381362
17.66681671,0.04483183
17.69065857,0.07435441
17.71450043,0.05230814
17.73834229,0.03032035
17.76218414,0.01950214
17.78602600,0.00934952
17.80986786,0.00745649
17.83370972,0.00752515
17.85755157,0.00909298
17.88139343,0.01085051
17.90523529,0.00645658
17.92907715,0.01673415
17.95291901,0.10018720
17.97676086,0.40424440
18.00060272,0.62025640
18.02444458,0.36785200
18.04828644,0.08205868
18.07212830,0.02853891
18.09597015,0.01519679
18.11981201,0.01004141
18.14365387,0.01285477
18.16749573,0.01525513
18.19133759,0.01651466
18.21517944,0.01647437
18.23902130,0.02651867
18.26286316,0.03443842
18.28670502,0.05431661
18.31054688,0.10296980
18.33438873,0.15637980
18.35823059,0.11950170
18.38207245,0.04160645
18.40591431,0.01827285
18.42975616,0.00475126
18.45359802,0.00422849
18.47743988,0.00801161
18.50128174,0.01161346
18.52512360,0.00382431
18.54896545,0.00723865
