Частота,Канал A
(kГц),(mВ)

0.00000000,28.19531000
0.02384186,11.83546000
0.04768372,1.82073900
0.07152557,0.06400287
0.09536743,0.02769779
0.11920929,0.01903616
0.14305115,0.01429807
0.16689301,0.02815617
0.19073486,0.03355205
0.21457672,0.01033104
0.23841858,0.02596338
0.26226044,0.03546125
0.28610229,0.05919922
0.30994415,0.12387760
0.33378601,0.14701430
0.35762787,0.10897340
0.38146973,0.04119290
0.40531158,0.02168246
0.42915344,0.01398424
0.45299530,0.00328911
0.47683716,0.00580597
0.50067902,0.00717902
0.52452087,0.01740090
0.54836273,0.01960063
0.57220459,0.00391671
0.59604645,0.02719843
0.61988831,0.05344453
0.64373016,0.14127260
0.66757202,0.17985870
0.69141388,0.11643070
0.71525574,0.03705755
0.73909760,0.02830137
0.76293945,0.03161605
0.78678131,0.02427004
0.81062317,0.01848496
0.83446503,0.01796105
0.85830688,0.01318466
0.88214874,0.00602530
0.90599060,0.01324799
0.92983246,0.01615588
0.95367432,0.61862210
0.97751617,3.54378800
1.00135803,5.59544200
1.02519989,3.10612400
1.04904175,0.42389320
1.07288361,0.00978881
1.09672546,0.00253675
1.12056732,0.00212750
1.14440918,0.01130524
1.16825104,0.01575018
1.19209290,0.02081018
1.21593475,0.07677700
1.23977661,0.07065285
1.26361847,0.01841163
1.28746033,0.05286691
1.31130219,0.09507221
1.33514404,0.09477685
1.35898590,0.07032180
1.38282776,0.03602744
1.40666962,0.00964655
1.43051147,0.01655810
1.45435333,0.00842346
1.47819519,0.00054802
1.50203705,0.00409727
1.52587891,0.00222501
1.54972076,0.00809650
1.57356262,0.00719441
1.59740448,0.01653232
1.62124634,0.05334103
1.64508820,0.14843480
1.66893005,0.17746170
1.69277191,0.10675350
1.71661377,0.03478995
1.74045563,0.01991486
1.76429749,0.01230633
1.78813934,0.00779008
1.81198120,0.01470591
1.83582306,0.00957738
1.85966492,0.01110119
1.88350677,0.01552176
1.90734863,0.01436893
1.93119049,0.01372534
1.95503235,0.67351700
1.97887421,3.51288100
2.00271606,5.23148100
2.02655792,2.74034100
2.05039978,0.34180150
2.07424164,0.00630971
2.09808350,0.00223366
2.12192535,0.01228082
2.14576721,0.00477642
2.16960907,0.00419348
2.19345093,0.00528310
2.21729279,0.00246534
2.24113464,0.00431569
2.26497650,0.01456589
2.28881836,0.03391911
2.31266022,0.07831082
2.33650208,0.05340463
2.36034393,0.02207297
2.38418579,0.02433264
2.40802765,0.01415257
2.43186951,0.01482001
2.45571136,0.01436768
2.47955322,0.01310648
2.50339508,0.01698352
2.52723694,0.00778607
2.55107880,0.01119503
2.57492065,0.02137699
2.59876251,0.02441211
2.62260437,0.05090596
2.64644623,0.16095550
2.67028809,0.17500290
2.69412994,0.08844979
2.71797180,0.03785379
2.74181366,0.01832788
2.76565552,0.01255509
2.78949738,0.01044325
2.81333923,0.00998571
2.83718109,0.01212850
2.86102295,0.00549955
2.88486481,0.01644191
2.90870667,0.02148158
2.93254852,0.02491218
2.95639038,0.71959030
2.98023224,3.38132800
3.00407410,4.71831900
3.02791595,2.30347100
3.05175781,0.24923280
3.07559967,0.01250331
3.09944153,0.02481685
3.12328339,0.02628027
3.14712524,0.00718350
3.17096710,0.01548231
3.19480896,0.01417600
3.21865082,0.00455322
3.24249268,0.00202192
3.26633453,0.01711016
3.29017639,0.02967365
3.31401825,0.03445768
3.33786011,0.01753789
3.36170197,0.02824650
3.38554382,0.03980548
3.40938568,0.02580304
3.43322754,0.01158318
3.45706940,0.00988799
3.48091125,0.00502085
3.50475311,0.00504309
3.52859497,0.00439417
3.55243683,0.01168647
3.57627869,0.01045478
3.60012054,0.00997777
3.62396240,0.04520650
3.64780426,0.14760660
3.67164612,0.13404280
3.69548798,0.04948502
3.71932983,0.02614366
3.74317169,0.01020109
3.76701355,0.01377184
3.79085541,0.00156423
3.81469727,0.00410968
3.83853912,0.00395682
3.86238098,0.01008685
3.88622284,0.01401037
3.91006470,0.00424203
3.93390656,0.00541452
3.95774841,0.72452730
3.98159027,3.13004500
4.00543213,4.11170500
4.02927399,1.88562700
4.05311584,0.18914680
4.07695770,0.00702763
4.10079956,0.01234444
4.12464142,0.01967651
4.14848328,0.01053914
4.17232513,0.00172280
4.19616699,0.00890547
4.22000885,0.01062009
4.24385071,0.00618078
4.26769257,0.01334528
4.29153442,0.02045731
4.31537628,0.03472798
4.33921814,0.08599959
4.36306000,0.04956923
4.38690186,0.02645197
4.41074371,0.01785460
4.43458557,0.00218883
4.45842743,0.00862054
4.48226929,0.01914791
4.50611115,0.02494961
4.52995300,0.01528354
4.55379486,0.00631653
4.57763672,0.01326992
4.60147858,0.03403723
4.62532043,0.05094896
4.64916229,0.13187700
4.67300415,0.11258090
4.69684601,0.01829690
4.72068787,0.02109047
4.74452972,0.03152464
4.76837158,0.02010102
4.79221344,0.00757843
4.81605530,0.00717189
4.83989716,0.00721758
4.86373901,0.00564174
4.88758087,0.00424668
4.91142273,0.01268040
4.93526459,0.03701289
4.95910645,0.71386220
4.98294830,2.76329500
5.00679016,3.41690000
5.03063202,1.46893000
5.05447388,0.12076700
5.07831573,0.01726533
5.10215759,0.02691007
5.12599945,0.00623901
5.14984131,0.00888428
5.17368317,0.01114457
5.19752502,0.00331308
5.22136688,0.00379058
5.24520874,0.01980076
5.26905060,0.03349845
5.29289246,0.03678065
5.31673431,0.07871078
5.34057617,0.14041480
5.36441803,0.08783039
5.38825989,0.03210905
5.41210175,0.01275414
5.43594360,0.00679488
5.45978546,0.00570195
5.48362732,0.01410861
5.50746918,0.00899681
5.53131104,0.00460513
5.55515289,0.01058675
5.57899475,0.00591316
5.60283661,0.02060355
5.62667847,0.03688686
5.65052032,0.10309690
5.67436218,0.07524975
5.69820404,0.00616135
5.72204590,0.03000114
5.74588776,0.01490140
5.76972961,0.00256449
5.79357147,0.00804189
5.81741333,0.01352836
5.84125519,0.01115402
5.86509705,0.00824258
5.88893890,0.00697362
5.91278076,0.02396046
5.93662262,0.04159749
5.96046448,0.64504580
5.98430634,2.28217900
6.00814819,2.65839400
6.03199005,1.07275900
6.05583191,0.09024172
6.07967377,0.01592717
6.10351563,0.00310466
6.12735748,0.00665130
6.15119934,0.00513262
6.17504120,0.00781441
6.19888306,0.00407481
6.22272491,0.01531150
6.24656677,0.01859155
6.27040863,0.00998332
6.29425049,0.03076167
6.31809235,0.10937060
6.34193420,0.17441600
6.36577606,0.10552330
6.38961792,0.03623154
6.41345978,0.01315486
6.43730164,0.01210784
6.46114349,0.01497130
6.48498535,0.01223739
6.50882721,0.01339276
6.53266907,0.00465379
6.55651093,0.01046972
6.58035278,0.02134538
6.60419464,0.00483690
6.62803650,0.03411411
6.65187836,0.04799467
6.67572021,0.04348444
6.69956207,0.02808615
6.72340393,0.02101823
6.74724579,0.01337527
6.77108765,0.00559332
6.79492950,0.01068734
6.81877136,0.01741263
6.84261322,0.01009701
6.86645508,0.00805818
6.89029694,0.01296036
6.91413879,0.02899337
6.93798065,0.05230890
6.96182251,0.54265370
6.98566437,1.74933600
7.00950623,1.91974200
7.03334808,0.72627700
7.05718994,0.04870244
7.08103180,0.01987412
7.10487366,0.02204497
7.12871552,0.00471566
7.15255737,0.00405140
7.17639923,0.00196625
7.20024109,0.01544948
7.22408295,0.02210307
7.24792480,0.01684085
7.27176666,0.01560094
7.29560852,0.05124333
7.31945038,0.13073440
7.34329224,0.17523970
7.36713409,0.09460345
7.39097595,0.02789956
7.41481781,0.01031061
7.43865967,0.01136588
7.46250153,0.02301987
7.48634338,0.01525989
7.51018524,0.00749032
7.53402710,0.01051565
7.55786896,0.00880998
7.58171082,0.01039037
7.60555267,0.02951804
7.62939453,0.03340477
7.65323639,0.01784811
7.67707825,0.06028178
7.70092010,0.05684700
7.72476196,0.03463864
7.74860382,0.00995451
7.77244568,0.00731937
7.79628754,0.00829595
7.82012939,0.01096385
7.84397125,0.00633412
7.86781311,0.01481647
7.89165497,0.01627921
7.91549683,0.01675591
7.93933868,0.03802431
7.96318054,0.39847370
7.98702240,1.17152500
8.01086426,1.21151700
8.03470612,0.44513230
8.05854797,0.05347072
8.08238983,0.01768492
8.10623169,0.00984500
8.13007355,0.02111576
8.15391541,0.02041456
8.17775726,0.01573789
8.20159912,0.01295233
8.22544098,0.00497293
8.24928284,0.00872420
8.27312469,0.02057941
8.29696655,0.06960790
8.32080841,0.14560260
8.34465027,0.17324800
8.36849213,0.09160642
8.39233398,0.01690578
8.41617584,0.00693525
8.44001770,0.01514015
8.46385956,0.01260407
8.48770142,0.01150635
8.51154327,0.01399812
8.53538513,0.00522526
8.55922699,0.00151634
8.58306885,0.01486595
8.60691071,0.01730572
8.63075256,0.04735704
8.65459442,0.07296450
8.67843628,0.09149397
8.70227814,0.06367859
8.72612000,0.01734391
8.74996185,0.01277314
8.77380371,0.01306175
8.79764557,0.01447419
8.82148743,0.01571337
8.84532928,0.01805095
8.86917114,0.00934359
8.89301300,0.00159433
8.91685486,0.00479168
8.94069672,0.02588191
8.96453857,0.21811530
8.98838043,0.57030060
9.01222229,0.55641690
9.03606415,0.19634600
9.05990601,0.02121987
9.08374786,0.01098096
9.10758972,0.00845119
9.13143158,0.00215767
9.15527344,0.00243295
9.17911530,0.00507240
9.20295715,0.01033709
9.22679901,0.01728094
9.25064087,0.01981721
9.27448273,0.03125599
9.29832458,0.08728500
9.32216644,0.14962420
9.34600830,0.15373890
9.36985016,0.08126385
9.39369202,0.02388413
9.41753387,0.01268493
9.44137573,0.00891840
9.46521759,0.00525563
9.48905945,0.00780296
9.51290131,0.01147596
9.53674316,0.00774577
9.56058502,0.00177291
9.58442688,0.02201059
9.60826874,0.03759706
9.63211060,0.08569536
9.65595245,0.14263880
9.67979431,0.13492140
9.70363617,0.06862956
9.72747803,0.02018240
9.75131989,0.01080431
9.77516174,0.00763335
9.79900360,0.00334423
9.82284546,0.01266128
9.84668732,0.01611035
9.87052917,0.00893857
9.89437103,0.00486831
9.91821289,0.01599628
9.94205475,0.01753284
9.96589661,0.04985723
9.98973846,0.05071405
10.01358032,0.03980665
10.03742218,0.04293891
10.06126404,0.01955862
10.08510590,0.01107442
10.10894775,0.00396903
10.13278961,0.01107617
10.15663147,0.01278477
10.18047333,0.00388988
10.20431519,0.01864607
10.22815704,0.01613399
10.25199890,0.00842835
10.27584076,0.03005237
10.29968262,0.09223433
10.32352448,0.13849150
10.34736633,0.11764110
10.37120819,0.05452731
10.39505005,0.01385430
10.41889191,0.01536355
10.44273376,0.01072270
10.46657562,0.00565690
10.49041748,0.01335008
10.51425934,0.01424180
10.53810120,0.00345451
10.56194305,0.02016008
10.58578491,0.02840092
10.60962677,0.03468647
10.63346863,0.11531620
10.65731049,0.18798380
10.68115234,0.14807200
10.70499420,0.06779106
10.72883606,0.01853317
10.75267792,0.01177483
10.77651978,0.01018323
10.80036163,0.01549499
10.82420349,0.00838924
10.84804535,0.01534388
10.87188721,0.01685865
10.89572906,0.01168976
10.91957092,0.01778534
10.94341278,0.00765961
10.96725464,0.16181280
10.99109650,0.44000940
11.01493835,0.37471140
11.03878021,0.08852258
11.06262207,0.02037145
11.08646393,0.00499850
11.11030579,0.00610822
11.13414764,0.01482601
11.15798950,0.01765109
11.18183136,0.00564916
11.20567322,0.01394289
11.22951508,0.01422457
11.25335693,0.01854948
11.27719879,0.02845260
11.30104065,0.07737611
11.32488251,0.10492730
11.34872437,0.07605024
11.37256622,0.04920255
11.39640808,0.02149560
11.42024994,0.01085144
11.44409180,0.00801550
11.46793365,0.00590454
11.49177551,0.00302817
11.51561737,0.01218203
11.53945923,0.00592870
11.56330109,0.01306436
11.58714294,0.02453198
11.61098480,0.03347728
11.63482666,0.12626460
11.65866852,0.21801830
11.68251038,0.14896110
11.70635223,0.04373552
11.73019409,0.00897120
11.75403595,0.00805195
11.77787781,0.00765525
11.80171967,0.00567799
11.82556152,0.00440487
11.84940338,0.00540488
11.87324524,0.00658251
11.89708710,0.00528968
11.92092896,0.01491688
11.94477081,0.02379322
11.96861267,0.33449080
11.99245453,0.81510460
12.01629639,0.66011420
12.04013824,0.14437090
12.06398010,0.01909953
12.08782196,0.01817130
12.11166382,0.02027792
12.13550568,0.01552365
12.15934753,0.01015101
12.18318939,0.02095594
12.20703125,0.01893510
12.23087311,0.01400001
12.25471497,0.00980321
12.27855682,0.00974427
12.30239868,0.05763216
12.32624054,0.06347131
12.35008240,0.02033394
12.37392426,0.03155693
12.39776611,0.02444632
12.42160797,0.01631607
12.44544983,0.01168318
12.46929169,0.00740011
12.49313354,0.00225589
12.51697540,0.00482239
12.54081726,0.00275234
12.56465912,0.00324230
12.58850098,0.00832885
12.61234283,0.02384047
12.63618469,0.13111970
12.66002655,0.21605650
12.68386841,0.13870320
12.70771027,0.05270388
12.73155212,0.02158353
12.75539398,0.02050402
12.77923584,0.02074832
12.80307770,0.01503191
12.82691956,0.00180898
12.85076141,0.00933283
12.87460327,0.01572158
12.89844513,0.01069151
12.92228699,0.01047398
12.94612885,0.04114798
12.96997070,0.47133980
12.99381256,1.06099900
13.01765442,0.81574480
13.04149628,0.18754380
13.06533813,0.01215553
13.08917999,0.00510223
13.11302185,0.00868635
13.13686371,0.00887665
13.16070557,0.00796913
13.18454742,0.00937844
13.20838928,0.02029208
13.23223114,0.01603645
13.25607300,0.00502346
13.27991486,0.02278618
13.30375671,0.03616335
13.32759857,0.04231495
13.35144043,0.03935130
13.37528229,0.01828909
13.39912415,0.01558927
13.42296600,0.01454310
13.44680786,0.01233210
13.47064972,0.01531915
13.49449158,0.00602754
13.51833344,0.01132412
13.54217529,0.01829528
13.56601715,0.01643004
13.58985901,0.01148490
13.61370087,0.02299982
13.63754272,0.12726680
13.66138458,0.19315360
13.68522644,0.09830289
13.70906830,0.02266127
13.73291016,0.00995921
13.75675201,0.01550758
13.78059387,0.00787127
13.80443573,0.00920019
13.82827759,0.01192002
13.85211945,0.00567298
13.87596130,0.00362730
13.89980316,0.01529048
13.92364502,0.01883812
13.94748688,0.07254004
13.97132874,0.57828920
13.99517059,1.19094500
14.01901245,0.85901210
14.04285431,0.17292910
14.06669617,0.01684644
14.09053802,0.00916409
14.11437988,0.01616489
14.13822174,0.01962882
14.16206360,0.00857360
14.18590546,0.00208895
14.20974731,0.01092091
14.23358917,0.01152560
14.25743103,0.01790779
14.28127289,0.02700330
14.30511475,0.00515496
14.32895660,0.05034922
14.35279846,0.05536307
14.37664032,0.02598617
14.40048218,0.01816248
14.42432404,0.00632467
14.44816589,0.00752180
14.47200775,0.00345567
14.49584961,0.01213606
14.51969147,0.01732705
14.54353333,0.01093862
14.56737518,0.01179551
14.59121704,0.01932203
14.61505890,0.03828144
14.63890076,0.12821360
14.66274261,0.17274690
14.68658447,0.07660300
14.71042633,0.02089373
14.73426819,0.01692050
14.75811005,0.01366016
14.78195190,0.01218265
14.80579376,0.00619828
14.82963562,0.00873754
14.85347748,0.00902640
14.87731934,0.01257445
14.90116119,0.01712968
14.92500305,0.01461335
14.94884491,0.08643560
14.97268677,0.62120020
14.99652863,1.19809400
15.02037048,0.81922570
15.04421234,0.16172290
15.06805420,0.01057191
15.09189606,0.00990609
15.11573792,0.00457009
15.13957977,0.00902923
15.16342163,0.00776002
15.18726349,0.00167344
15.21110535,0.00956934
15.23494720,0.02022202
15.25878906,0.01808337
15.28263092,0.01809390
15.30647278,0.03395357
15.33031464,0.10704870
15.35415649,0.10174610
15.37799835,0.03301235
15.40184021,0.01127973
15.42568207,0.00990442
15.44952393,0.01128123
15.47336578,0.01286560
15.49720764,0.00744840
15.52104950,0.00141685
15.54489136,0.00625827
15.56873322,0.01471212
15.59257507,0.01761814
15.61641693,0.01532404
15.64025879,0.08236820
15.66410065,0.10365210
15.68794250,0.02765431
15.71178436,0.02603324
15.73562622,0.02639654
15.75946808,0.01846469
15.78330994,0.00800835
15.80715179,0.00783371
15.83099365,0.01788833
15.85483551,0.02113525
15.87867737,0.00950720
15.90251923,0.00715201
15.92636108,0.01026053
15.95020294,0.09343539
15.97404480,0.59224340
15.99788666,1.06394600
16.02172852,0.69183490
16.04557037,0.13812560
16.06941223,0.00871888
16.09325409,0.00866253
16.11709595,0.00283669
16.14093781,0.00654662
16.16477966,0.00502416
16.18862152,0.00173785
16.21246338,0.00888549
16.23630524,0.01815551
16.26014709,0.01562466
16.28398895,0.01882759
16.30783081,0.05624428
16.33167267,0.13724710
16.35551453,0.12216750
16.37935638,0.03575626
16.40319824,0.00949082
16.42704010,0.00729988
16.45088196,0.00765467
16.47472382,0.00782937
16.49856567,0.01635775
16.52240753,0.01234734
16.54624939,0.00756236
16.57009125,0.00781759
16.59393311,0.02356574
16.61777496,0.02988787
16.64161682,0.04255534
16.66545868,0.05340531
16.68930054,0.02519171
16.71314240,0.02949929
16.73698425,0.02341652
16.76082611,0.01494254
16.78466797,0.00831176
16.80850983,0.01133364
16.83235168,0.00628974
16.85619354,0.00924060
16.88003540,0.00705211
16.90387726,0.01566905
16.92771912,0.01977963
16.95156097,0.11065470
16.97540283,0.53279810
16.99924469,0.87770020
17.02308655,0.53242960
17.04692841,0.09618817
17.07077026,0.00922513
17.09461212,0.01320898
17.11845398,0.01396028
17.14229584,0.00931331
17.16613770,0.00629221
17.18997955,0.00984581
17.21382141,0.01558932
17.23766327,0.01845944
17.26150513,0.01294875
17.28534698,0.03113376
17.30918884,0.08830509
17.33303070,0.17000970
17.35687256,0.13831760
17.38071442,0.03624804
17.40455627,0.02415963
17.42839813,0.01773200
17.45223999,0.00956335
17.47608185,0.00410203
17.49992371,0.00891903
17.52376556,0.00606553
17.54760742,0.00985630
17.57144928,0.01741135
17.59529114,0.02180438
17.61913300,0.03275699
17.64297485,0.02716122
17.66681671,0.04653275
17.69065857,0.06555505
17.71450043,0.02927343
17.73834229,0.01366305
17.76218414,0.01185145
17.78602600,0.00870927
17.80986786,0.00750816
17.83370972,0.01139721
17.85755157,0.00824771
17.88139343,0.01712741
17.90523529,0.01866966
17.92907715,0.01465631
17.95291901,0.09297334
17.97676086,0.40124470
18.00060272,0.61312820
18.02444458,0.35472270
18.04828644,0.07042471
18.07212830,0.03076864
18.09597015,0.01421884
18.11981201,0.00812972
18.14365387,0.00297093
18.16749573,0.00337299
18.19133759,0.01005134
18.21517944,0.01274633
18.23902130,0.00675644
18.26286316,0.01193714
18.28670502,0.04642981
18.31054688,0.11376530
18.33438873,0.17044920
18.35823059,0.13214550
18.38207245,0.04787617
18.40591431,0.01513464
18.42975616,0.00479839
18.45359802,0.01033618
18.47743988,0.00239479
18.50128174,0.01387258
18.52512360,0.00833922
18.54896545,0.00783792
