Частота,Канал A
(kГц),(mВ)

0.00000000,28.27579000
0.02384186,11.91038000
0.04768372,1.90663200
0.07152557,0.06344233
0.09536743,0.03096384
0.11920929,0.03628284
0.14305115,0.01873068
0.16689301,0.01379746
0.19073486,0.01803399
0.21457672,0.02780206
0.23841858,0.03763004
0.26226044,0.03902917
0.28610229,0.07282425
0.30994415,0.11398350
0.33378601,0.11046170
0.35762787,0.08734015
0.38146973,0.04900340
0.40531158,0.02806446
0.42915344,0.00829444
0.45299530,0.00312650
0.47683716,0.00465662
0.50067902,0.00696013
0.52452087,0.00904736
0.54836273,0.00956854
0.57220459,0.01816243
0.59604645,0.03200877
0.61988831,0.06718773
0.64373016,0.13574370
0.66757202,0.12736910
0.69141388,0.08695944
0.71525574,0.05059784
0.73909760,0.02545772
0.76293945,0.02504566
0.78678131,0.02260759
0.81062317,0.02012634
0.83446503,0.02259155
0.85830688,0.02312501
0.88214874,0.01539757
0.90599060,0.00925633
0.92983246,0.01013917
0.95367432,0.63459040
0.97751617,3.57992800
1.00135803,5.64344900
1.02519989,3.15617800
1.04904175,0.44484140
1.07288361,0.03023465
1.09672546,0.03261914
1.12056732,0.02810097
1.14440918,0.01840665
1.16825104,0.01818762
1.19209290,0.04134083
1.21593475,0.08883558
1.23977661,0.09214573
1.26361847,0.05862414
1.28746033,0.07136220
1.31130219,0.08960813
1.33514404,0.04197842
1.35898590,0.04091534
1.38282776,0.05833486
1.40666962,0.03823253
1.43051147,0.02632546
1.45435333,0.02748619
1.47819519,0.03924894
1.50203705,0.03023229
1.52587891,0.01243351
1.54972076,0.00900666
1.57356262,0.02545070
1.59740448,0.03012651
1.62124634,0.06285461
1.64508820,0.15101250
1.66893005,0.13939130
1.69277191,0.06402953
1.71661377,0.03320630
1.74045563,0.02130556
1.76429749,0.02449035
1.78813934,0.02196908
1.81198120,0.02290644
1.83582306,0.02348282
1.85966492,0.01267430
1.88350677,0.00834462
1.90734863,0.01081855
1.93119049,0.01986199
1.95503235,0.67448710
1.97887421,3.53577900
2.00271606,5.26190000
2.02655792,2.77666500
2.05039978,0.37103200
2.07424164,0.01175642
2.09808350,0.00945962
2.12192535,0.01758100
2.14576721,0.02197505
2.16960907,0.01536569
2.19345093,0.01768056
2.21729279,0.01236248
2.24113464,0.00982364
2.26497650,0.02213530
2.28881836,0.05266763
2.31266022,0.07985267
2.33650208,0.04585101
2.36034393,0.04600833
2.38418579,0.04204181
2.40802765,0.02947957
2.43186951,0.03264948
2.45571136,0.03619504
2.47955322,0.03486089
2.50339508,0.02876331
2.52723694,0.02563473
2.55107880,0.02501844
2.57492065,0.02166530
2.59876251,0.01754183
2.62260437,0.06595232
2.64644623,0.16883910
2.67028809,0.15149950
2.69412994,0.04199758
2.71797180,0.02938742
2.74181366,0.03489643
2.76565552,0.03342553
2.78949738,0.02166167
2.81333923,0.01908905
2.83718109,0.02333156
2.86102295,0.02070445
2.88486481,0.02287151
2.90870667,0.02188879
2.93254852,0.03011114
2.95639038,0.70103320
2.98023224,3.38939400
3.00407410,4.75660900
3.02791595,2.35713500
3.05175781,0.28495510
3.07559967,0.03471883
3.09944153,0.04337958
3.12328339,0.03390545
3.14712524,0.01610463
3.17096710,0.01443208
3.19480896,0.02319720
3.21865082,0.01613246
3.24249268,0.01571560
3.26633453,0.02450760
3.29017639,0.05199616
3.31401825,0.06987577
3.33786011,0.07641239
3.36170197,0.06495708
3.38554382,0.04534247
3.40938568,0.02856786
3.43322754,0.01752684
3.45706940,0.01682670
3.48091125,0.01609328
3.50475311,0.01218819
3.52859497,0.01263806
3.55243683,0.02043067
3.57627869,0.03222065
3.60012054,0.03922730
3.62396240,0.09425628
3.64780426,0.18648300
3.67164612,0.14462850
3.69548798,0.02164753
3.71932983,0.02765169
3.74317169,0.02619488
3.76701355,0.02561761
3.79085541,0.01891438
3.81469727,0.01412203
3.83853912,0.01013929
3.86238098,0.01132573
3.88622284,0.02425323
3.91006470,0.03319776
3.93390656,0.02660305
3.95774841,0.70022400
3.98159027,3.10460900
4.00543213,4.10564700
4.02927399,1.89874300
4.05311584,0.19607970
4.07695770,0.02000640
4.10079956,0.01517662
4.12464142,0.00525702
4.14848328,0.00343653
4.17232513,0.00883377
4.19616699,0.00548208
4.22000885,0.00935646
4.24385071,0.01378944
4.26769257,0.03501435
4.29153442,0.04989777
4.31537628,0.07695004
4.33921814,0.12405610
4.36306000,0.09582762
4.38690186,0.03975914
4.41074371,0.00702733
4.43458557,0.00502300
4.45842743,0.01623993
4.48226929,0.02161140
4.50611115,0.02019294
4.52995300,0.02115092
4.55379486,0.02487545
4.57763672,0.02004679
4.60147858,0.03071948
4.62532043,0.08416726
4.64916229,0.17256490
4.67300415,0.13461420
4.69684601,0.03151018
4.72068787,0.06210529
4.74452972,0.04693917
4.76837158,0.02767376
4.79221344,0.02615996
4.81605530,0.02175986
4.83989716,0.02203354
4.86373901,0.02464041
4.88758087,0.03105459
4.91142273,0.02859095
4.93526459,0.01578330
4.95910645,0.67488090
4.98294830,2.73867000
5.00679016,3.41851300
5.03063202,1.48908900
5.05447388,0.15269060
5.07831573,0.03461919
5.10215759,0.02560842
5.12599945,0.01711737
5.14984131,0.01493097
5.17368317,0.01885143
5.19752502,0.01860447
5.22136688,0.02439136
5.24520874,0.03033193
5.26905060,0.03096070
5.29289246,0.03266012
5.31673431,0.06783639
5.34057617,0.14306340
5.36441803,0.10792200
5.38825989,0.03728664
5.41210175,0.01863346
5.43594360,0.02499303
5.45978546,0.02334090
5.48362732,0.01255637
5.50746918,0.01063790
5.53131104,0.01687011
5.55515289,0.02069355
5.57899475,0.02016849
5.60283661,0.03265142
5.62667847,0.06935734
5.65052032,0.12145980
5.67436218,0.09905946
5.69820404,0.04505570
5.72204590,0.03795400
5.74588776,0.02793125
5.76972961,0.01725423
5.79357147,0.02090151
5.81741333,0.01912648
5.84125519,0.01091324
5.86509705,0.00933377
5.88893890,0.02058988
5.91278076,0.02475221
5.93662262,0.01678560
5.96046448,0.59053750
5.98430634,2.25043200
6.00814819,2.66368300
6.03199005,1.08987600
6.05583191,0.10305440
6.07967377,0.02254773
6.10351563,0.01022650
6.12735748,0.02218875
6.15119934,0.02871030
6.17504120,0.02866955
6.19888306,0.01489789
6.22272491,0.01215978
6.24656677,0.01850846
6.27040863,0.03232577
6.29425049,0.02309910
6.31809235,0.08470051
6.34193420,0.16671860
6.36577606,0.12269860
6.38961792,0.05191154
6.41345978,0.03250196
6.43730164,0.03309833
6.46114349,0.03232633
6.48498535,0.02204883
6.50882721,0.01722683
6.53266907,0.01377630
6.55651093,0.01374297
6.58035278,0.02434555
6.60419464,0.04181303
6.62803650,0.06409863
6.65187836,0.08680552
6.67572021,0.08420730
6.69956207,0.06259558
6.72340393,0.04594488
6.74724579,0.02594177
6.77108765,0.02040793
6.79492950,0.01731419
6.81877136,0.01540964
6.84261322,0.01227621
6.86645508,0.02248436
6.89029694,0.02694570
6.91413879,0.01718928
6.93798065,0.02408953
6.96182251,0.49754700
6.98566437,1.71089100
7.00950623,1.90517200
7.03334808,0.73335310
7.05718994,0.07495764
7.08103180,0.02520255
7.10487366,0.00969620
7.12871552,0.01380261
7.15255737,0.01991671
7.17639923,0.02091927
7.20024109,0.01341306
7.22408295,0.02275369
7.24792480,0.02651032
7.27176666,0.02891627
7.29560852,0.03870957
7.31945038,0.10120210
7.34329224,0.17395620
7.36713409,0.11443460
7.39097595,0.03322208
7.41481781,0.02186767
7.43865967,0.03034813
7.46250153,0.03016479
7.48634338,0.02929943
7.51018524,0.02487439
7.53402710,0.00656857
7.55786896,0.01265380
7.58171082,0.02990299
7.60555267,0.04423271
7.62939453,0.04015550
7.65323639,0.01919894
7.67707825,0.06823394
7.70092010,0.06205951
7.72476196,0.03145185
7.74860382,0.01706767
7.77244568,0.01386921
7.79628754,0.01903486
7.82012939,0.01814440
7.84397125,0.00883273
7.86781311,0.00978559
7.89165497,0.02433601
7.91549683,0.02479995
7.93933868,0.04005399
7.96318054,0.34076830
7.98702240,1.11238400
8.01086426,1.17359200
8.03470612,0.42190480
8.05854797,0.04682290
8.08238983,0.02192845
8.10623169,0.01337644
8.13007355,0.02088533
8.15391541,0.01872543
8.17775726,0.00992746
8.20159912,0.01085035
8.22544098,0.00991629
8.24928284,0.01545856
8.27312469,0.02566583
8.29696655,0.05076523
8.32080841,0.08593109
8.34465027,0.13737190
8.36849213,0.08480272
8.39233398,0.03446778
8.41617584,0.04204499
8.44001770,0.03302833
8.46385956,0.01585760
8.48770142,0.01940851
8.51154327,0.02166794
8.53538513,0.01046197
8.55922699,0.01507638
8.58306885,0.02532102
8.60691071,0.03181460
8.63075256,0.04240509
8.65459442,0.04193585
8.67843628,0.06548514
8.70227814,0.07053650
8.72612000,0.03170514
8.74996185,0.01796067
8.77380371,0.02218734
8.79764557,0.01875241
8.82148743,0.01214002
8.84532928,0.00790296
8.86917114,0.01263521
8.89301300,0.01329369
8.91685486,0.01884266
8.94069672,0.04426492
8.96453857,0.19248910
8.98838043,0.53117200
9.01222229,0.52810110
9.03606415,0.19163590
9.05990601,0.05087512
9.08374786,0.02299938
9.10758972,0.01809793
9.13143158,0.02128054
9.15527344,0.01001441
9.17911530,0.01394301
9.20295715,0.02322095
9.22679901,0.03158294
9.25064087,0.02431376
9.27448273,0.03121252
9.29832458,0.07228929
9.32216644,0.10581270
9.34600830,0.12941190
9.36985016,0.07072495
9.39369202,0.02144847
9.41753387,0.02027798
9.44137573,0.01466190
9.46521759,0.01238852
9.48905945,0.02284170
9.51290131,0.03571683
9.53674316,0.03507954
9.56058502,0.02633118
9.58442688,0.02762542
9.60826874,0.03473304
9.63211060,0.07056937
9.65595245,0.10682130
9.67979431,0.09909631
9.70363617,0.07887200
9.72747803,0.03806594
9.75131989,0.02809021
9.77516174,0.02886889
9.79900360,0.02046185
9.82284546,0.00924698
9.84668732,0.01659977
9.87052917,0.02981072
9.89437103,0.02220047
9.91821289,0.02212861
9.94205475,0.03966638
9.96589661,0.05975082
9.98973846,0.03197202
10.01358032,0.03375228
10.03742218,0.06254388
10.06126404,0.04583529
10.08510590,0.02166106
10.10894775,0.01062034
10.13278961,0.01292061
10.15663147,0.01083822
10.18047333,0.00845259
10.20431519,0.00961215
10.22815704,0.01663229
10.25199890,0.01906359
10.27584076,0.03171406
10.29968262,0.07924962
10.32352448,0.09117331
10.34736633,0.07834640
10.37120819,0.05746048
10.39505005,0.03989232
10.41889191,0.01859212
10.44273376,0.01598362
10.46657562,0.01907565
10.49041748,0.01822830
10.51425934,0.01413726
10.53810120,0.01344546
10.56194305,0.01998891
10.58578491,0.02062467
10.60962677,0.03320171
10.63346863,0.10505880
10.65731049,0.15228080
10.68115234,0.08677010
10.70499420,0.04983873
10.72883606,0.03251306
10.75267792,0.02452743
10.77651978,0.01125744
10.80036163,0.01266114
10.82420349,0.01364015
10.84804535,0.01195644
10.87188721,0.01409973
10.89572906,0.03025309
10.91957092,0.03826388
10.94341278,0.03578712
10.96725464,0.18766940
10.99109650,0.46728760
11.01493835,0.40898200
11.03878021,0.11724810
11.06262207,0.03520025
11.08646393,0.01846635
11.11030579,0.01735723
11.13414764,0.01910249
11.15798950,0.01502792
11.18183136,0.01325862
11.20567322,0.01259289
11.22951508,0.01810451
11.25335693,0.02241786
11.27719879,0.05234084
11.30104065,0.10132960
11.32488251,0.08558327
11.34872437,0.02741249
11.37256622,0.03805419
11.39640808,0.04006283
11.42024994,0.03562707
11.44409180,0.02949321
11.46793365,0.03133214
11.49177551,0.02528322
11.51561737,0.01564185
11.53945923,0.01349188
11.56330109,0.02162325
11.58714294,0.03018219
11.61098480,0.04288566
11.63482666,0.13029520
11.65866852,0.19793890
11.68251038,0.11542130
11.70635223,0.03643869
11.73019409,0.02100824
11.75403595,0.01844651
11.77787781,0.01697886
11.80171967,0.01140904
11.82556152,0.01485583
11.84940338,0.01990884
11.87324524,0.01305720
11.89708710,0.01574306
11.92092896,0.03149601
11.94477081,0.03559856
11.96861267,0.34481880
11.99245453,0.83477850
12.01629639,0.70434360
12.04013824,0.20583510
12.06398010,0.02968731
12.08782196,0.02389512
12.11166382,0.02278393
12.13550568,0.01620868
12.15934753,0.01304955
12.18318939,0.01039936
12.20703125,0.00744210
12.23087311,0.01309762
12.25471497,0.02135298
12.27855682,0.03900586
12.30239868,0.06904013
12.32624054,0.06376789
12.35008240,0.02181116
12.37392426,0.05068690
12.39776611,0.03652932
12.42160797,0.01414987
12.44544983,0.01444139
12.46929169,0.02172313
12.49313354,0.01229145
12.51697540,0.00636781
12.54081726,0.01381254
12.56465912,0.01630065
12.58850098,0.01077272
12.61234283,0.03446193
12.63618469,0.14668390
12.66002655,0.20701830
12.68386841,0.10228210
12.70771027,0.03034859
12.73155212,0.02406023
12.75539398,0.02262203
12.77923584,0.01347322
12.80307770,0.01077867
12.82691956,0.01322285
12.85076141,0.01490816
12.87460327,0.00765678
12.89844513,0.01425932
12.92228699,0.02227855
12.94612885,0.03066994
12.96997070,0.47906710
12.99381256,1.08089900
13.01765442,0.85569660
13.04149628,0.22790960
13.06533813,0.03551483
13.08917999,0.02936050
13.11302185,0.03048379
13.13686371,0.02228885
13.16070557,0.01217469
13.18454742,0.01196194
13.20838928,0.02557601
13.23223114,0.02300255
13.25607300,0.02636004
13.27991486,0.04600707
13.30375671,0.06974443
13.32759857,0.07872044
13.35144043,0.07307228
13.37528229,0.05784565
13.39912415,0.04223560
13.42296600,0.02854808
13.44680786,0.02605817
13.47064972,0.01868933
13.49449158,0.01218864
13.51833344,0.01376590
13.54217529,0.01606181
13.56601715,0.02573966
13.58985901,0.03440389
13.61370087,0.05840693
13.63754272,0.15592510
13.66138458,0.19106250
13.68522644,0.07030457
13.70906830,0.02781417
13.73291016,0.03081636
13.75675201,0.01454999
13.78059387,0.01125164
13.80443573,0.02157780
13.82827759,0.02337050
13.85211945,0.02142290
13.87596130,0.01262432
13.89980316,0.01698692
13.92364502,0.02543923
13.94748688,0.03414012
13.97132874,0.55312650
13.99517059,1.19779600
14.01901245,0.90098980
14.04285431,0.22134880
14.06669617,0.02692794
14.09053802,0.01694073
14.11437988,0.01452133
14.13822174,0.02134537
14.16206360,0.02219494
14.18590546,0.03149078
14.20974731,0.03211293
14.23358917,0.02691334
14.25743103,0.03253293
14.28127289,0.03881286
14.30511475,0.04983341
14.32895660,0.10086010
14.35279846,0.10132230
14.37664032,0.05509796
14.40048218,0.03061420
14.42432404,0.01157438
14.44816589,0.00751884
14.47200775,0.00492161
14.49584961,0.00579005
14.51969147,0.00628128
14.54353333,0.01175117
14.56737518,0.01286757
14.59121704,0.02357225
14.61505890,0.06086028
14.63890076,0.15034220
14.66274261,0.18438320
14.68658447,0.08357165
14.71042633,0.02339957
14.73426819,0.03153910
14.75811005,0.01968105
14.78195190,0.01794061
14.80579376,0.01617295
14.82963562,0.01730994
14.85347748,0.02198717
14.87731934,0.01953935
14.90116119,0.02311874
14.92500305,0.03191468
14.94884491,0.03974686
14.97268677,0.57915390
14.99652863,1.18225300
15.02037048,0.84157980
15.04421234,0.20197210
15.06805420,0.04050481
15.09189606,0.04025438
15.11573792,0.03024588
15.13957977,0.01802898
15.16342163,0.00915770
15.18726349,0.01223420
15.21110535,0.01542860
15.23494720,0.01497074
15.25878906,0.02260703
15.28263092,0.03603039
15.30647278,0.03300144
15.33031464,0.11051450
15.35415649,0.12122600
15.37799835,0.05183399
15.40184021,0.00636583
15.42568207,0.00556294
15.44952393,0.02223290
15.47336578,0.02450553
15.49720764,0.01940550
15.52104950,0.02217781
15.54489136,0.02718350
15.56873322,0.02080055
15.59257507,0.01612505
15.61641693,0.04832565
15.64025879,0.11314440
15.66410065,0.12567010
15.68794250,0.05775502
15.71178436,0.03023355
15.73562622,0.02311843
15.75946808,0.01112044
15.78330994,0.00686786
15.80715179,0.00716554
15.83099365,0.00827777
15.85483551,0.01060100
15.87867737,0.01601365
15.90251923,0.02088850
15.92636108,0.02073074
15.95020294,0.06858275
15.97404480,0.56792380
15.99788666,1.06743200
16.02172852,0.70508340
16.04557037,0.14220520
16.06941223,0.01831855
16.09325409,0.02116947
16.11709595,0.02372436
16.14093781,0.02642866
16.16477966,0.02113453
16.18862152,0.01706874
16.21246338,0.01573529
16.23630524,0.02578996
16.26014709,0.03409390
16.28398895,0.03259783
16.30783081,0.02803574
16.33167267,0.12914390
16.35551453,0.14782920
16.37935638,0.07412195
16.40319824,0.03114779
16.42704010,0.02961012
16.45088196,0.02823587
16.47472382,0.02175460
16.49856567,0.02287763
16.52240753,0.02512069
16.54624939,0.02147651
16.57009125,0.02017078
16.59393311,0.03488434
16.61777496,0.05144088
16.64161682,0.07810058
16.66545868,0.08988701
16.68930054,0.06982598
16.71314240,0.05435019
16.73698425,0.02966664
16.76082611,0.01359338
16.78466797,0.01644755
16.80850983,0.02139655
16.83235168,0.01747735
16.85619354,0.02325156
16.88003540,0.03113221
16.90387726,0.02560421
16.92771912,0.02136995
16.95156097,0.07708573
16.97540283,0.47922100
16.99924469,0.84141470
17.02308655,0.52227510
17.04692841,0.11052440
17.07077026,0.03321325
17.09461212,0.01222957
17.11845398,0.00415490
17.14229584,0.00871693
17.16613770,0.00934102
17.18997955,0.01468338
17.21382141,0.01496807
17.23766327,0.02078866
17.26150513,0.02133969
17.28534698,0.02806704
17.30918884,0.05438523
17.33303070,0.13496050
17.35687256,0.13546630
17.38071442,0.05003618
17.40455627,0.01139345
17.42839813,0.01091145
17.45223999,0.01340013
17.47608185,0.00985452
17.49992371,0.01466733
17.52376556,0.01272611
17.54760742,0.01740752
17.57144928,0.01860735
17.59529114,0.02617121
17.61913300,0.04066879
17.64297485,0.02439435
17.66681671,0.05846177
17.69065857,0.09529035
17.71450043,0.06026492
17.73834229,0.02334065
17.76218414,0.01201534
17.78602600,0.01498304
17.80986786,0.01690066
17.83370972,0.01275179
17.85755157,0.01563011
17.88139343,0.02712586
17.90523529,0.02966564
17.92907715,0.03050824
17.95291901,0.07620522
17.97676086,0.36342450
18.00060272,0.59221210
18.02444458,0.35019450
18.04828644,0.08332738
18.07212830,0.02953278
18.09597015,0.01362930
18.11981201,0.01261833
18.14365387,0.01880211
18.16749573,0.02623606
18.19133759,0.01688968
18.21517944,0.01392151
18.23902130,0.02141944
18.26286316,0.02643092
18.28670502,0.03834028
18.31054688,0.06951885
18.33438873,0.13077770
18.35823059,0.12355820
18.38207245,0.04805546
18.40591431,0.02581941
18.42975616,0.02378975
18.45359802,0.01577253
18.47743988,0.02058222
18.50128174,0.03185705
18.52512360,0.03180218
18.54896545,0.02252967
