kHz;V
0;0.00456718
0.00596046;0.00311644
0.01192093;0.00206464
0.01788139;0.00098023
0.02384186;0.00039473
0.02980232;0.00092771
0.03576279;0.00159663
0.04172325;0.00182865
0.04768372;0.00174706
0.05364418;0.00108159
0.05960464;0.00041503
0.06556511;0.00072311
0.07152557;0.00154997
0.07748604;0.00183419
0.0834465;0.00178541
0.08940697;0.001504
0.09536743;0.00089912
0.1013279;0.00058553
0.10728836;0.0009621
0.11324883;0.00150955
0.11920929;0.00161061
0.12516975;0.00156156
0.13113022;0.00134973
0.13709068;0.00103843
0.14305115;0.00078407
0.14901161;0.00104106
0.15497208;0.00136425
0.16093254;0.00111683
0.16689301;0.00090717
0.17285347;0.00095201
0.17881393;0.00091513
0.1847744;0.00070111
0.19073486;0.00100803
0.19669533;0.00099581
0.20265579;0.00059543
0.20861626;0.00083059
0.21457672;0.00167993
0.22053719;0.00242071
0.22649765;0.0029266
0.23245811;0.00324852
0.23841858;0.00235163
0.24437904;0.00112927
0.25033951;0.00149466
0.25629997;0.00277888
0.26226044;0.00351312
0.2682209;0.00404203
0.27418137;0.00408053
0.28014183;0.00243103
0.28610229;0.00135999
0.29206276;0.00383548
0.29802322;0.00704504
0.30398369;0.00800287
0.30994415;0.00823722
0.31590462;0.00693321
0.32186508;0.00291216
0.32782555;0.00165832
0.33378601;0.00753546
0.33974648;0.01259613
0.34570694;0.01334315
0.3516674;0.01295282
0.35762787;0.00966404
0.36358833;0.00373253
0.3695488;0.00095001
0.37550926;0.00135555
0.38146973;0.00186754
0.38743019;0.0017831
0.39339066;0.00171176
0.39935112;0.00128829
0.40531158;0.00064863
0.41127205;0.00063031
0.41723251;0.00101299
0.42319298;0.00106061
0.42915344;0.00083156
0.43511391;0.00083017
0.44107437;0.00089399
0.44703484;0.00091268
0.4529953;0.00087567
0.45895576;0.00077793
0.46491623;0.00050091
0.47087669;0.00026608
0.47683716;0.00037489
0.48279762;0.00048461
0.48875809;0.00031357
0.49471855;0.00022107
0.50067902;0.00054529
0.50663948;0.00045296
0.51259995;0.00043594
0.51856041;0.00045519
0.52452087;0.00037472
0.53048134;0.00019778
0.5364418;0.00020885
0.54240227;0.00010952
0.54836273;0.00046547
0.5543232;0.00068696
0.56028366;0.0004572
0.56624413;0.00056318
0.57220459;0.00104845
0.57816505;0.00172334
0.58412552;0.00185209
0.59008598;0.0014876
0.59604645;0.00196265
0.60200691;0.00314539
0.60796738;0.00371604
0.61392784;0.00364371
0.61988831;0.00347568
0.62584877;0.0022017
0.63180923;0.00167442
0.6377697;0.00657215
0.64373016;0.01440061
0.64969063;0.01743233
0.65565109;0.01782727
0.66161156;0.01605432
0.66757202;0.00841138
0.67353249;0.00101818
0.67949295;0.0039999
0.68545341;0.00801256
0.69141388;0.0089177
0.69737434;0.00868622
0.70333481;0.0069735
0.70929527;0.00320424
0.71525574;0.00128897
0.7212162;0.00258349
0.72717667;0.00395563
0.73313713;0.00379033
0.7390976;0.00334758
0.74505806;0.00245585
0.75101852;0.00125795
0.75697899;0.00108093
0.76293945;0.00212657
0.76889992;0.00255764
0.77486038;0.00222753
0.78082085;0.00194745
0.78678131;0.00175675
0.79274178;0.00142985
0.79870224;0.00165448
0.8046627;0.00193936
0.81062317;0.00177711
0.81658363;0.0012559
0.8225441;0.00132113
0.82850456;0.00146441
0.83446503;0.00162921
0.84042549;0.00172552
0.84638596;0.00196028
0.85234642;0.00145993
0.85830688;0.00084434
0.86426735;0.00074035
0.87022781;0.00088359
0.87618828;0.00088564
0.88214874;0.00110776
0.88810921;0.0008995
0.89406967;0.00024526
0.90003014;0.00058986
0.9059906;0.00090771
0.91195107;0.00117987
0.91791153;0.00079002
0.92387199;0.00067197
0.92983246;0.00067004
0.93579292;0.00038258
0.94175339;0.00047858
0.94771385;0.00024083
0.95367432;0.00071661
0.95963478;0.00064789
0.96559525;0.00119941
0.97155571;0.00052786
0.97751617;0.02491961
0.98347664;0.2073622
0.9894371;0.5451137
0.99539757;0.7162887
1.00135803;0.7253063
1.0073185;0.6731012
1.01327896;0.3951237
1.01923943;0.09760974
1.02519989;0.00760502
1.03116035;0.00432307
1.03712082;0.00515355
1.04308128;0.00460421
1.04904175;0.00381475
1.05500221;0.00184121
1.06096268;0.00083738
1.06692314;0.00125557
1.07288361;0.00261281
1.07884407;0.00270712
1.08480453;0.00231501
1.090765;0.00157089
1.09672546;0.00050316
1.10268593;0.00020177
