kHz;V
0;0.0359903
0.00596046;0.02496266
0.01192093;0.01749645
0.01788139;0.00701092
0.02384186;0.00409978
0.02980232;0.00573449
0.03576279;0.00635952
0.04172325;0.00537214
0.04768372;0.00400758
0.05364418;0.00206919
0.05960464;0.00104354
0.06556511;0.00197667
0.07152557;0.00339787
0.07748604;0.0032833
0.0834465;0.00215661
0.08940697;0.00099585
0.09536743;0.00020349
0.1013279;0.00076132
0.10728836;0.00038686
0.11324883;0.00027443
0.11920929;0.00031734
0.12516975;0.0002133
0.13113022;0.00021696
0.13709068;0.0004835
0.14305115;0.00123777
0.14901161;0.00219156
0.15497208;0.00244224
0.16093254;0.00179449
0.16689301;0.00125921
0.17285347;0.00111375
0.17881393;0.00116906
0.1847744;0.00181067
0.19073486;0.00277901
0.19669533;0.00258888
0.20265579;0.00163087
0.20861626;0.00109494
0.21457672;0.00081987
0.22053719;0.00072077
0.22649765;0.0010701
0.23245811;0.00140139
0.23841858;0.00109566
0.24437904;0.00054905
0.25033951;0.00061133
0.25629997;0.00144978
0.26226044;0.00188905
0.2682209;0.00218171
0.27418137;0.00210784
0.28014183;0.00118805
0.28610229;0.00068018
0.29206276;0.00336149
0.29802322;0.00722459
0.30398369;0.00895415
0.30994415;0.00972565
0.31590462;0.00850431
0.32186508;0.00397899
0.32782555;0.00083617
0.33378601;0.00598432
0.33974648;0.01026412
0.34570694;0.0108435
0.3516674;0.01038805
0.35762787;0.00763498
0.36358833;0.00270156
0.3695488;0.00033317
0.37550926;0.00110962
0.38146973;0.00156225
0.38743019;0.00154861
0.39339066;0.00133964
0.39935112;0.00108241
0.40531158;0.00100967
0.41127205;0.00195654
0.41723251;0.00337633
0.42319298;0.00344367
0.42915344;0.00244133
0.43511391;0.00160461
0.44107437;0.00076663
0.44703484;0.00057084
0.4529953;0.00092558
0.45895576;0.00176201
0.46491623;0.00174879
0.47087669;0.00131786
0.47683716;0.00091577
0.48279762;0.00030184
0.48875809;0.00018845
0.49471855;0.00033855
0.50067902;0.00026583
0.50663948;0.00008063
0.51259995;0.00028695
0.51856041;0.00027751
0.52452087;0.00055438
0.53048134;0.00127747
0.5364418;0.00220388
0.54240227;0.0024293
0.54836273;0.00157562
0.5543232;0.00104285
0.56028366;0.00132513
0.56624413;0.00174256
0.57220459;0.00222202
0.57816505;0.00269931
0.58412552;0.00210559
0.59008598;0.00088527
0.59604645;0.00025975
0.60200691;0.00023243
0.60796738;0.00012675
0.61392784;0.0001911
0.61988831;0.0001389
0.62584877;0.00008171
0.63180923;0.00084127
0.6377697;0.00510319
0.64373016;0.01164767
0.64969063;0.01444727
0.65565109;0.01506912
0.66161156;0.01360408
0.66757202;0.00700253
0.67353249;0.00050783
0.67949295;0.00441514
0.68545341;0.00818353
0.69141388;0.00878264
0.69737434;0.00823383
0.70333481;0.0063955
0.70929527;0.00274483
0.71525574;0.00060896
0.7212162;0.00057483
0.72717667;0.00099752
0.73313713;0.00110769
0.7390976;0.00105595
0.74505806;0.00063244
0.75101852;0.00011531
0.75697899;0.0010734
0.76293945;0.0022322
0.76889992;0.00257332
0.77486038;0.00200335
