kHz;V
0;0.02291218
0.00596046;0.0158439
0.01192093;0.0107455
0.01788139;0.00336421
0.02384186;0.00104446
0.02980232;0.00383649
0.03576279;0.00521881
0.04172325;0.00530941
0.04768372;0.00495612
0.05364418;0.00303287
0.05960464;0.00114177
0.06556511;0.00065261
0.07152557;0.0015208
0.07748604;0.00180004
0.0834465;0.00181427
0.08940697;0.00188754
0.09536743;0.00162136
0.1013279;0.00136954
0.10728836;0.0011897
0.11324883;0.00138531
0.11920929;0.00120795
0.12516975;0.00118656
0.13113022;0.00119438
0.13709068;0.00091052
0.14305115;0.00068574
0.14901161;0.0012429
0.15497208;0.00168279
0.16093254;0.00168527
0.16689301;0.00179604
0.17285347;0.00192578
0.17881393;0.00202932
0.1847744;0.00202793
0.19073486;0.00181562
0.19669533;0.00118133
0.20265579;0.00022079
0.20861626;0.00060693
0.21457672;0.00092061
0.22053719;0.00097131
0.22649765;0.00080258
0.23245811;0.00097033
0.23841858;0.00093063
0.24437904;0.00112437
0.25033951;0.0018408
0.25629997;0.00282088
0.26226044;0.00315687
0.2682209;0.00311555
0.27418137;0.00275561
0.28014183;0.00139166
0.28610229;0.00138804
0.29206276;0.00362452
0.29802322;0.00640606
0.30398369;0.00718436
0.30994415;0.00701257
0.31590462;0.0055572
0.32186508;0.00193472
0.32782555;0.00066838
0.33378601;0.00325757
0.33974648;0.00571402
0.34570694;0.00624254
0.3516674;0.00634907
0.35762787;0.00490639
0.36358833;0.00202269
0.3695488;0.00054567
0.37550926;0.0028164
0.38146973;0.00431946
0.38743019;0.00460695
0.39339066;0.00459993
0.39935112;0.00336865
0.40531158;0.00172001
0.41127205;0.00112714
0.41723251;0.00116323
0.42319298;0.00091768
0.42915344;0.00064178
0.43511391;0.00084073
0.44107437;0.00084914
0.44703484;0.0007624
0.4529953;0.00094051
0.45895576;0.00149598
0.46491623;0.00151039
0.47087669;0.00142001
0.47683716;0.00119417
0.48279762;0.00080956
0.48875809;0.00066227
0.49471855;0.00121615
0.50067902;0.00165861
0.50663948;0.00164999
0.51259995;0.00172442
0.51856041;0.00191611
0.52452087;0.00206367
0.53048134;0.00187952
0.5364418;0.00164619
0.54240227;0.00115838
0.54836273;0.00037578
0.5543232;0.00102738
0.56028366;0.00114993
0.56624413;0.00106223
0.57220459;0.00064394
0.57816505;0.00084155
0.58412552;0.0011346
0.59008598;0.00142206
0.59604645;0.00234832
0.60200691;0.00398787
0.60796738;0.00483304
0.61392784;0.00467371
0.61988831;0.00425732
0.62584877;0.00237855
0.63180923;0.00061638
0.6377697;0.00339545
0.64373016;0.00767535
0.64969063;0.00933113
0.65565109;0.00934093
0.66161156;0.00817537
0.66757202;0.00390065
0.67353249;0.00022067
0.67949295;0.00245205
0.68545341;0.00522529
0.69141388;0.00583497
0.69737434;0.00576153
0.70333481;0.00462658
0.70929527;0.00212893
0.71525574;0.00070124
0.7212162;0.00213813
0.72717667;0.00350558
0.73313713;0.00380237
0.7390976;0.00392665
0.74505806;0.00341648
0.75101852;0.00229778
0.75697899;0.00150427
0.76293945;0.001043
0.76889992;0.00060654
0.77486038;0.00044502
0.78082085;0.00084352
0.78678131;0.00072108
0.79274178;0.00053123
0.79870224;0.00042371
0.8046627;0.00150416
0.81062317;0.00191379
0.81658363;0.00212278
0.8225441;0.00227121
0.82850456;0.00215231
0.83446503;0.00178866
0.84042549;0.00154043
0.84638596;0.00130619
