kHz;V
0;0.0564955
0.00596046;0.03895524
0.01192093;0.02644648
0.01788139;0.00844608
0.02384186;0.00212934
0.02980232;0.00355082
0.03576279;0.00427088
0.04172325;0.00391257
0.04768372;0.00321582
0.05364418;0.00143769
0.05960464;0.00072869
0.06556511;0.0020898
0.07152557;0.00337646
0.07748604;0.00343332
0.0834465;0.00286236
0.08940697;0.0020214
0.09536743;0.00058344
0.1013279;0.00106171
0.10728836;0.0019613
0.11324883;0.00250238
0.11920929;0.00219213
0.12516975;0.00167727
0.13113022;0.00102389
0.13709068;0.00017261
0.14305115;0.00047368
0.14901161;0.00063454
0.15497208;0.00054518
0.16093254;0.00029119
0.16689301;0.00014915
0.17285347;0.00039402
0.17881393;0.00074663
0.1847744;0.00095057
0.19073486;0.00122937
0.19669533;0.0012224
0.20265579;0.00087069
0.20861626;0.00036451
0.21457672;0.00089047
0.22053719;0.0017358
0.22649765;0.00226938
0.23245811;0.00268978
0.23841858;0.00213516
0.24437904;0.00104068
0.25033951;0.00060339
0.25629997;0.00235252
0.26226044;0.00347524
0.2682209;0.00405194
0.27418137;0.00412309
0.28014183;0.00274262
0.28610229;0.00114768
0.29206276;0.00173307
0.29802322;0.00375872
0.30398369;0.00456041
0.30994415;0.00478651
0.31590462;0.0041193
0.32186508;0.00208179
0.32782555;0.0007836
0.33378601;0.0021225
0.33974648;0.00355083
0.34570694;0.00374656
0.3516674;0.00354846
0.35762787;0.0024661
0.36358833;0.00073635
0.3695488;0.00148473
0.37550926;0.00328088
0.38146973;0.00422974
0.38743019;0.00395772
0.39339066;0.00337539
0.39935112;0.00184661
0.40531158;0.00071787
0.41127205;0.00180543
0.41723251;0.00300763
0.42319298;0.00313826
0.42915344;0.00253322
0.43511391;0.00183486
0.44107437;0.00059199
0.44703484;0.00073164
0.4529953;0.00138436
0.45895576;0.00182352
0.46491623;0.0015971
0.47087669;0.00114109
0.47683716;0.00070669
0.48279762;0.00027884
0.48875809;0.00034693
0.49471855;0.0002069
0.50067902;0.0001277
0.50663948;0.00027732
0.51259995;0.00040221
0.51856041;0.00039484
0.52452087;0.0007897
0.53048134;0.00114188
0.5364418;0.00149351
0.54240227;0.00153065
0.54836273;0.00105633
0.5543232;0.00038896
0.56028366;0.00097867
0.56624413;0.00215881
0.57220459;0.00281116
0.57816505;0.00328473
0.58412552;0.00277701
0.59008598;0.0014774
0.59604645;0.00053776
0.60200691;0.00236514
0.60796738;0.00371678
0.61392784;0.00417434
0.61988831;0.00422862
0.62584877;0.00277613
0.63180923;0.00085501
0.6377697;0.00187834
0.64373016;0.00449165
0.64969063;0.00558276
0.65565109;0.00566886
0.66161156;0.00498874
0.66757202;0.00252265
0.67353249;0.00056263
0.67949295;0.00201421
0.68545341;0.00358506
0.69141388;0.00385813
0.69737434;0.00361734
0.70333481;0.00269052
0.70929527;0.00092028
0.71525574;0.00119355
0.7212162;0.0027911
0.72717667;0.00385781
0.73313713;0.00362565
0.7390976;0.00308449
0.74505806;0.00181667
0.75101852;0.00050715
0.75697899;0.00140968
0.76293945;0.00246911
0.76889992;0.00275406
0.77486038;0.00215612
0.78082085;0.00154458
0.78678131;0.00054842
0.79274178;0.00046865
0.79870224;0.00094778
0.8046627;0.00128792
0.81062317;0.00118138
0.81658363;0.0008595
0.8225441;0.00063565
0.82850456;0.00028466
0.83446503;0.0001224
0.84042549;0.00026434
0.84638596;0.00049245
0.85234642;0.00046716
0.85830688;0.00030194
0.86426735;0.00016928
0.87022781;0.00091174
0.87618828;0.00136744
0.88214874;0.00189333
0.88810921;0.00207955
0.89406967;0.00159634
0.90003014;0.00084066
0.9059906;0.00078932
0.91195107;0.00220771
0.91791153;0.00294576
0.92387199;0.00354309
0.92983246;0.00314621
0.93579292;0.00166666
0.94175339;0.00034294
0.94771385;0.00217591
0.95367432;0.00382251
0.95963478;0.00442406
0.96559525;0.00460928
0.97155571;0.00353397
0.97751617;0.00683266
0.98347664;0.04859231
0.9894371;0.1270667
0.99539757;0.1668369
1.00135803;0.1689324
1.0073185;0.1568839
1.01327896;0.09223408
1.01923943;0.02299885
1.02519989;0.00283666
1.03116035;0.0034267
1.03712082;0.00383704
1.04308128;0.00351007
1.04904175;0.00275015
1.05500221;0.00101023
1.06096268;0.00092992
1.06692314;0.00230074
1.07288361;0.00338981
1.07884407;0.00319204
1.08480453;0.00263266
1.090765;0.00166852
1.09672546;0.00056641
1.10268593;0.00130243
1.10864639;0.00215057
1.11460686;0.00248605
1.12056732;0.00196898
1.12652779;0.0014201
1.13248825;0.00067125
1.13844872;0.00019588
1.14440918;0.00055233
1.15036964;0.00077309
1.15633011;0.00074962
1.16229057;0.00049592
1.16825104;0.00042322
1.1742115;0.00063729
1.18017197;0.00086053
1.18613243;0.00099102
1.1920929;0.00114901
1.19805336;0.00104413
1.20401382;0.00076547
1.20997429;0.00013776
1.21593475;0.00099469
1.22189522;0.00169296
1.22785568;0.00217077
1.23381615;0.00238108
1.23977661;0.0015977
1.24573708;0.00055965
1.25169754;0.00124143
1.257658;0.00300097
1.26361847;0.00379507
1.26957893;0.00417082
1.2755394;0.00383748
1.28149986;0.00218536
1.28746033;0.00078049
1.29342079;0.00251999
1.29938126;0.00461468
1.30534172;0.00522832
1.31130219;0.00539999
1.31726265;0.00419292
1.32322311;0.00172223
1.32918358;0.00066544
1.33514404;0.00150959
1.34110451;0.00212233
1.34706497;0.00208559
1.35302544;0.00189466
1.3589859;0.00110026
1.36494637;0.00045705
1.37090683;0.00158944
1.37686729;0.00320622
1.38282776;0.00383729
1.38878822;0.00350352
1.39474869;0.00281206
1.40070915;0.00118992
1.40666962;0.00070705
1.41263008;0.00190968
1.41859055;0.00293321
1.42455101;0.00285528
1.43051147;0.00230369
1.43647194;0.00153272
1.4424324;0.00036916
1.44839287;0.00095323
1.45435333;0.00161983
1.4603138;0.00192681
1.46627426;0.00155917
1.47223473;0.00113355
1.47819519;0.0006164
1.48415565;0.00006801
1.49011612;0.00024969
1.49607658;0.0003275
1.50203705;0.00036606
1.50799751;0.00045701
1.51395798;0.00056333
1.51991844;0.00054882
1.52587891;0.00084226
1.53183937;0.00116032
1.53779984;0.00144932
1.5437603;0.00127577
1.54972076;0.00078022
1.55568123;0.00021959
1.56164169;0.00134131
1.56760216;0.00229668
1.57356262;0.00287396
1.57952309;0.00327005
1.58548355;0.00255073
1.59144402;0.00125708
1.59740448;0.00079013
1.60336494;0.00276043
1.60932541;0.003892
1.61528587;0.00441765
1.62124634;0.00429436
1.6272068;0.00259051
1.63316727;0.00087164
1.63912773;0.00314271
1.6450882;0.00632169
1.65104866;0.00730715
1.65700912;0.00746791
1.66296959;0.00619316
1.66893005;0.00280183
1.67489052;0.00055862
1.68085098;0.00180901
1.68681145;0.00287956
1.69277191;0.00293152
1.69873238;0.00267096
1.70469284;0.00172496
1.71065331;0.00060752
1.71661377;0.00153255
1.72257423;0.00308508
1.7285347;0.00378262
1.73449516;0.00345659
1.74045563;0.00285054
1.74641609;0.00143832
1.75237656;0.00058593
1.75833702;0.00157782
1.76429749;0.00262652
1.77025795;0.00274874
1.77621841;0.00226476
1.78217888;0.00167891
1.78813934;0.00060101
1.79409981;0.00057258
1.80006027;0.00114043
1.80602074;0.00151729
1.8119812;0.00124165
1.81794167;0.00083503
1.82390213;0.0005425
1.82986259;0.00031488
1.83582306;0.00032651
1.84178352;0.00021146
1.84774399;0.00021999
1.85370445;0.00026842
1.85966492;0.00026327
1.86562538;0.00032361
1.87158585;0.00101615
1.87754631;0.0014252
1.88350677;0.00190515
1.88946724;0.00191076
1.8954277;0.00131086
1.90138817;0.00055234
1.90734863;0.00132825
1.9133091;0.00260411
1.91926956;0.00320916
1.92523003;0.00367188
1.93119049;0.00297103
1.93715096;0.00149215
1.94311142;0.00059416
1.94907188;0.00286079
1.95503235;0.0043282
1.96099281;0.00495197
1.96695328;0.0049768
1.97291374;0.00356712
1.97887421;0.01169047
1.98483467;0.06513061
1.99079514;0.1409894
1.9967556;0.1678437
2.00271606;0.1680311
2.00867653;0.1465282
2.01463699;0.07336205
2.02059746;0.01423567
2.02655792;0.00233494
2.03251839;0.00317812
2.03847885;0.00330013
2.04443932;0.00289161
2.05039978;0.0020194
2.05636024;0.00053736
2.06232071;0.00112756
2.06828117;0.00249957
2.07424164;0.00337179
2.0802021;0.00309402
2.08616257;0.00258705
2.09212303;0.00145075
2.0980835;0.00065359
2.10404396;0.0014771
2.11000443;0.0023242
2.11596489;0.00245637
2.12192535;0.00184972
2.12788582;0.00128083
2.13384628;0.00036973
2.13980675;0.00049425
2.14576721;0.00088838
2.15172768;0.00106865
2.15768814;0.00086677
2.16364861;0.0005514
2.16960907;0.00039285
2.17556953;0.00049297
2.18153;0.00065702
2.18749046;0.00079071
2.19345093;0.00094474
2.19941139;0.00081571
2.20537186;0.00051161
2.21133232;0.00028702
2.21729279;0.00129216
