Частота,A * B
(kГц),(?)

0.00000000,0.70242860
0.02384186,0.36543180
0.04768372,0.10590440
0.07152557,0.04842146
0.09536743,0.03820481
0.11920929,0.03035883
0.14305115,0.02555650
0.16689301,0.02265296
0.19073486,0.02038615
0.21457672,0.01847165
0.23841858,0.01708486
0.26226044,0.01615478
0.28610229,0.01542234
0.30994415,0.01480379
0.33378601,0.01438222
0.35762787,0.01416711
0.38146973,0.01406728
0.40531158,0.01405380
0.42915344,0.01418919
0.45299530,0.01449976
0.47683716,0.01494278
0.50067902,0.01552241
0.52452087,0.01633689
0.54836273,0.01746031
0.57220459,0.01888370
0.59604645,0.02068791
0.61988831,0.02321444
0.64373016,0.02687988
0.66757202,0.03200768
0.69141388,0.03950713
0.71525574,0.05208881
0.73909760,0.23623710
0.76293945,0.75333170
0.78678131,1.06617500
0.81062317,0.55613280
0.83446503,0.05041464
0.85830688,0.04557310
0.88214874,0.03538088
0.90599060,0.02925768
0.92983246,0.02510127
0.95367432,0.02199480
0.97751617,0.01974351
1.00135803,0.01815118
1.02519989,0.01693092
1.04904175,0.01593968
1.07288361,0.01520352
1.09672546,0.01471574
1.12056732,0.01436687
1.14440918,0.01410491
1.16825104,0.01400724
1.19209290,0.01410842
1.21593475,0.01430041
1.23977661,0.01453915
1.26361847,0.01499131
1.28746033,0.01576727
1.31130219,0.01667980
1.33514404,0.01762914
1.35898590,0.01906156
1.38282776,0.02144683
1.40666962,0.02437797
1.43051147,0.02740801
1.45435333,0.03236580
1.47819519,0.04260405
1.50203705,0.04042961
1.52587891,0.37421670
1.54972076,1.07607100
1.57356262,1.01075600
1.59740448,0.39268050
1.62124634,0.07296418
1.64508820,0.04258041
1.66893005,0.03501538
1.69277191,0.02845846
1.71661377,0.02376915
1.74045563,0.02126126
1.76429749,0.01957531
1.78813934,0.01791601
1.81198120,0.01654314
1.83582306,0.01571032
1.85966492,0.01515995
1.88350677,0.01463770
1.90734863,0.01423129
1.93119049,0.01407160
1.95503235,0.01407268
1.97887421,0.01412328
2.00271606,0.01428830
2.02655792,0.01466773
2.05039978,0.01522041
2.07424164,0.01588693
2.09808350,0.01677562
2.12192535,0.01805511
2.14576721,0.01973349
2.16960907,0.02179120
2.19345093,0.02459926
2.21729279,0.02893442
2.24113464,0.03541730
2.26497650,0.04474904
2.28881836,0.06356369
2.31266022,0.28543650
2.33650208,0.48718940
2.36034393,0.42904430
2.38418579,0.17527440
2.40802765,0.05085048
2.43186951,0.04064510
2.45571136,0.03212021
2.47955322,0.02695054
2.50339508,0.02355587
2.52723694,0.02095484
2.55107880,0.01894429
2.57492065,0.01749222
2.59876251,0.01643409
2.62260437,0.01560794
2.64644623,0.01496512
2.67028809,0.01450386
2.69412994,0.01421268
2.71797180,0.01407558
2.74181366,0.01406169
2.76565552,0.01414177
2.78949738,0.01435670
2.81333923,0.01478111
2.83718109,0.01538411
2.86102295,0.01608042
2.88486481,0.01698319
2.90870667,0.01837798
2.93254852,0.02028074
2.95639038,0.02243730
2.98023224,0.02519669
3.00407410,0.02999566
3.02791595,0.03780755
3.05175781,0.04764564
3.07559967,0.13603670
3.09944153,0.53078460
3.12328339,0.96854540
3.14712524,0.71385130
