Частота,A * B
(kГц),(?)

0.00000000,0.44662560
0.02384186,0.28773770
0.04768372,0.18638520
0.07152557,0.07610980
0.09536743,0.03493763
0.11920929,0.05195429
0.14305115,0.05448654
0.16689301,0.05359614
0.19073486,0.07868591
0.21457672,0.02721534
0.23841858,0.02657450
0.26226044,0.05021021
0.28610229,0.07480203
0.30994415,0.13000720
0.33378601,0.16440580
0.35762787,0.13669160
0.38146973,0.13626090
0.40531158,0.11147340
0.42915344,0.15972560
0.45299530,0.15620060
0.47683716,0.11198420
0.50067902,0.08369874
0.52452087,0.00695915
0.54836273,0.00961741
0.57220459,0.06720676
0.59604645,0.05304682
0.61988831,0.06570923
0.64373016,0.06008567
0.66757202,0.01616716
0.69141388,0.05173566
0.71525574,0.10717530
0.73909760,0.12585060
0.76293945,0.58943870
0.78678131,1.02191800
0.81062317,0.65533140
0.83446503,0.16761940
0.85830688,0.06910349
0.88214874,0.05368641
0.90599060,0.03710758
0.92983246,0.04932943
0.95367432,0.07990756
0.97751617,0.04191328
1.00135803,0.05303138
1.02519989,0.02686166
1.04904175,0.03800121
1.07288361,0.09323671
1.09672546,0.14654620
1.12056732,0.14671850
1.14440918,0.15830730
1.16825104,0.09896528
1.19209290,0.13875780
1.21593475,0.16089360
1.23977661,0.14034570
1.26361847,0.12163140
1.28746033,0.04036550
1.31130219,0.03124163
1.33514404,0.04628650
1.35898590,0.04415803
1.38282776,0.07039850
1.40666962,0.06703301
1.43051147,0.03010223
1.45435333,0.04615760
1.47819519,0.06945998
1.50203705,0.10235090
1.52587891,0.50477790
1.54972076,1.08493300
1.57356262,0.88124070
1.59740448,0.22352540
1.62124634,0.11086940
1.64508820,0.07297100
1.66893005,0.01959119
1.69277191,0.04354161
1.71661377,0.07334635
1.74045563,0.04640376
1.76429749,0.07128930
1.78813934,0.02980717
1.81198120,0.00719035
1.83582306,0.05780331
1.85966492,0.11313340
1.88350677,0.13292150
1.90734863,0.17484220
1.93119049,0.11632800
1.95503235,0.12591200
1.97887421,0.14279990
2.00271606,0.14955290
2.02655792,0.15552200
2.05039978,0.07850493
2.07424164,0.06424125
2.09808350,0.02403505
2.12192535,0.02477509
2.14576721,0.06621809
2.16960907,0.06984741
2.19345093,0.04396060
2.21729279,0.05844320
2.24113464,0.03966992
2.26497650,0.05088987
2.28881836,0.15052340
2.31266022,0.27262060
2.33650208,0.32108290
2.36034393,0.29383780
2.38418579,0.21671310
2.40802765,0.10778260
2.43186951,0.03491697
2.45571136,0.04341755
2.47955322,0.06126755
2.50339508,0.04232985
2.52723694,0.07932430
2.55107880,0.04579663
2.57492065,0.02653113
2.59876251,0.03264327
2.62260437,0.07513302
2.64644623,0.10120550
2.67028809,0.16949870
2.69412994,0.13728520
2.71797180,0.14114040
2.74181366,0.11763380
2.76565552,0.13664940
2.78949738,0.17355920
2.81333923,0.11442770
2.83718109,0.10143110
2.86102295,0.02847817
2.88486481,0.00482405
2.90870667,0.05202967
2.93254852,0.06617308
2.95639038,0.05291185
2.98023224,0.07055207
3.00407410,0.02715928
3.02791595,0.03191029
3.05175781,0.09466195
3.07559967,0.11674470
3.09944153,0.35039270
3.12328339,0.87433610
3.14712524,0.76755650
