Частота,A * B
(kГц),(?)

0.00000000,0.70249610
0.02384186,0.32199510
0.04768372,0.08559316
0.07152557,0.04661027
0.09536743,0.05761663
0.11920929,0.06189780
0.14305115,0.05837179
0.16689301,0.05302329
0.19073486,0.04849558
0.21457672,0.04802033
0.23841858,0.05701412
0.26226044,0.06369254
0.28610229,0.05967329
0.30994415,0.04892940
0.33378601,0.04338342
0.35762787,0.05415850
0.38146973,0.06504909
0.40531158,0.06274416
0.42915344,0.05120012
0.45299530,0.04324035
0.47683716,0.05112554
0.50067902,0.06231336
0.52452087,0.06237864
0.54836273,0.05454167
0.57220459,0.04784267
0.59604645,0.04848040
0.61988831,0.05517005
0.64373016,0.05935792
0.66757202,0.06064029
0.69141388,0.05705683
0.71525574,0.04378285
0.73909760,0.16632860
0.76293945,0.75043950
0.78678131,1.05579800
0.81062317,0.53899990
0.83446503,0.09157635
0.85830688,0.04948859
0.88214874,0.06047093
0.90599060,0.06025167
0.92983246,0.05760369
0.95367432,0.05232156
0.97751617,0.04680309
1.00135803,0.05037268
1.02519989,0.05874468
1.04904175,0.06354999
1.07288361,0.05823545
1.09672546,0.04571252
1.12056732,0.04526203
1.14440918,0.05730134
1.16825104,0.06524022
1.19209290,0.06136375
1.21593475,0.04783495
1.23977661,0.04388260
1.26361847,0.05455805
1.28746033,0.06255587
1.31130219,0.06170422
1.33514404,0.05252032
1.35898590,0.04655341
1.38282776,0.05096995
1.40666962,0.05550908
1.43051147,0.05966108
1.45435333,0.06226147
1.47819519,0.05318499
1.50203705,0.05587760
1.52587891,0.37984020
1.54972076,1.05344600
1.57356262,1.01960000
1.59740448,0.33744900
1.62124634,0.04275152
1.64508820,0.05317831
1.66893005,0.05921313
1.69277191,0.06121174
1.71661377,0.05635864
1.74045563,0.05019432
1.76429749,0.04754679
1.78813934,0.05137460
1.81198120,0.06100697
1.83582306,0.06346766
1.85966492,0.05482441
1.88350677,0.04460853
1.90734863,0.04695418
1.93119049,0.06021593
1.95503235,0.06594235
1.97887421,0.05783663
2.00271606,0.04590470
2.02655792,0.04531281
2.05039978,0.05688062
2.07424164,0.06407858
2.09808350,0.05921175
2.12192535,0.05054143
2.14576721,0.04737694
2.16960907,0.05112609
2.19345093,0.05759620
2.21729279,0.06064748
2.24113464,0.05967733
2.26497650,0.05108968
2.28881836,0.05741637
2.31266022,0.23770770
2.33650208,0.47994670
2.36034393,0.40175290
2.38418579,0.13568260
2.40802765,0.04503052
2.43186951,0.05562092
2.45571136,0.06173068
2.47955322,0.05904022
2.50339508,0.05537423
2.52723694,0.04948943
2.55107880,0.04692831
2.57492065,0.05438418
2.59876251,0.06197111
2.62260437,0.06227178
2.64644623,0.05266085
2.67028809,0.04283233
2.69412994,0.05047826
2.71797180,0.06239378
2.74181366,0.06478006
2.76565552,0.05561487
2.78949738,0.04356973
2.81333923,0.04794251
2.83718109,0.05956225
2.86102295,0.06325326
2.88486481,0.05786569
2.90870667,0.04868346
2.93254852,0.04772310
2.95639038,0.05318453
2.98023224,0.05770018
3.00407410,0.06179880
3.02791595,0.05850425
3.05175781,0.04686622
3.07559967,0.07517603
3.09944153,0.50353400
3.12328339,0.97115560
3.14712524,0.68540860
