kHz;V
0;0.04163737
0.00596046;0.0286668
0.01192093;0.01950522
0.01788139;0.00645218
0.02384186;0.00116166
0.02980232;0.00089608
0.03576279;0.00090253
0.04172325;0.00083977
0.04768372;0.00096653
0.05364418;0.00086364
0.05960464;0.00079772
0.06556511;0.00093557
0.07152557;0.001098
0.07748604;0.0009458
0.0834465;0.00084434
0.08940697;0.00092847
0.09536743;0.00089944
0.1013279;0.0009594
0.10728836;0.00112508
0.11324883;0.00122914
0.11920929;0.00082367
0.12516975;0.00062872
0.13113022;0.00075912
0.13709068;0.00099102
0.14305115;0.00114699
0.14901161;0.00135632
0.15497208;0.00131793
0.16093254;0.00079143
0.16689301;0.00067346
0.17285347;0.00083983
0.17881393;0.00117414
0.1847744;0.00137476
0.19073486;0.00163953
0.19669533;0.00141791
0.20265579;0.00082037
0.20861626;0.00084267
0.21457672;0.00146846
0.22053719;0.00202612
0.22649765;0.0023143
0.23245811;0.00245524
0.23841858;0.00183212
0.24437904;0.00099737
0.25033951;0.00139017
0.25629997;0.00256572
0.26226044;0.00322791
0.2682209;0.0034454
0.27418137;0.00334625
0.28014183;0.00210095
0.28610229;0.00145591
0.29206276;0.0036182
0.29802322;0.00666538
0.30398369;0.00759809
0.30994415;0.00774163
0.31590462;0.0066169
0.32186508;0.00311992
0.32782555;0.00131529
0.33378601;0.00781328
0.33974648;0.01313842
0.34570694;0.01392625
0.3516674;0.01361917
0.35762787;0.00994712
0.36358833;0.00343805
0.3695488;0.00070013
0.37550926;0.00197739
0.38146973;0.00289657
0.38743019;0.00290192
0.39339066;0.00264268
0.39935112;0.00140565
0.40531158;0.00008067
0.41127205;0.00039505
0.41723251;0.00126033
0.42319298;0.00154545
0.42915344;0.00138983
0.43511391;0.00106725
0.44107437;0.00013864
0.44703484;0.00052357
0.4529953;0.00068234
0.45895576;0.00105121
0.46491623;0.0009152
0.47087669;0.00073521
0.47683716;0.00038906
0.48279762;0.00042956
0.48875809;0.00082584
0.49471855;0.0009585
0.50067902;0.00109096
0.50663948;0.00066675
0.51259995;0.00043345
0.51856041;0.00014843
0.52452087;0.00097795
0.53048134;0.00132183
0.5364418;0.00149137
0.54240227;0.00125904
0.54836273;0.00043655
0.5543232;0.00017166
0.56028366;0.00108027
0.56624413;0.00199091
0.57220459;0.00229275
0.57816505;0.00237925
0.58412552;0.00168169
0.59008598;0.00042562
0.59604645;0.00081917
0.60200691;0.00276454
0.60796738;0.00402156
0.61392784;0.00429352
0.61988831;0.00417186
0.62584877;0.00256638
0.63180923;0.00147746
0.6377697;0.00628746
0.64373016;0.01438282
0.64969063;0.01764295
0.65565109;0.01782961
0.66161156;0.01592531
0.66757202;0.00814446
0.67353249;0.00070126
0.67949295;0.00459403
0.68545341;0.00840271
0.69141388;0.00922206
0.69737434;0.00903476
0.70333481;0.00730689
0.70929527;0.00330122
0.71525574;0.0013256
0.7212162;0.00244348
0.72717667;0.00364187
0.73313713;0.00355308
0.7390976;0.00329864
0.74505806;0.00222006
0.75101852;0.00087481
0.75697899;0.00066947
0.76293945;0.0019308
0.76889992;0.00248707
0.77486038;0.00237434
0.78082085;0.00196951
0.78678131;0.00108075
0.79274178;0.00017689
0.79870224;0.00054232
0.8046627;0.00138589
0.81062317;0.00158063
0.81658363;0.00135913
0.8225441;0.00106055
0.82850456;0.00042224
0.83446503;0.00027605
0.84042549;0.00049103
0.84638596;0.00111073
0.85234642;0.00116915
0.85830688;0.00102562
0.86426735;0.00062917
0.87022781;0.00040097
0.87618828;0.00027484
0.88214874;0.00045117
0.88810921;0.00094707
0.89406967;0.00072954
0.90003014;0.00064837
0.9059906;0.00024254
0.91195107;0.00051938
0.91791153;0.00063735
0.92387199;0.00079555
0.92983246;0.00069646
0.93579292;0.00063649
0.94175339;0.00020112
0.94771385;0.00074976
0.95367432;0.00191461
0.95963478;0.00177178
0.96559525;0.00210125
0.97155571;0.00109914
0.97751617;0.02728528
0.98347664;0.2211926
0.9894371;0.5798875
0.99539757;0.7616869
1.00135803;0.7713156
1.0073185;0.7159251
1.01327896;0.4204527
1.01923943;0.1040831
1.02519989;0.00777563
1.03116035;0.00281158
1.03712082;0.00343141
1.04308128;0.00316863
1.04904175;0.00298202
1.05500221;0.00176068
1.06096268;0.00116081
1.06692314;0.00147339
1.07288361;0.00205103
1.07884407;0.00189669
1.08480453;0.00176044
1.090765;0.00147613
1.09672546;0.00098905
1.10268593;0.00095209
1.10864639;0.00146833
1.11460686;0.00177531
1.12056732;0.00153685
1.12652779;0.00138814
1.13248825;0.00115837
1.13844872;0.00101781
1.14440918;0.00112233
1.15036964;0.00149593
1.15633011;0.00151177
1.16229057;0.00121338
1.16825104;0.00110139
1.1742115;0.00106563
1.18017197;0.00117034
1.18613243;0.00137347
1.1920929;0.00165338
1.19805336;0.00137263
1.20401382;0.00096
1.20997429;0.00098158
1.21593475;0.00134281
1.22189522;0.0016062
1.22785568;0.00190853
1.23381615;0.00204604
1.23977661;0.00155645
1.24573708;0.00108674
1.25169754;0.00143917
1.257658;0.00205554
1.26361847;0.00232739
1.26957893;0.00254505
1.2755394;0.00248647
1.28149986;0.00160444
1.28746033;0.00151423
1.29342079;0.00300814
1.29938126;0.00454429
1.30534172;0.00478383
1.31130219;0.00484107
1.31726265;0.00380709
1.32322311;0.00159575
1.32918358;0.00112856
1.33514404;0.00490413
1.34110451;0.00721998
1.34706497;0.00729555
1.35302544;0.00685494
1.3589859;0.00415562
1.36494637;0.00076451
1.37090683;0.00034772
1.37686729;0.00103551
1.38282776;0.00134139
1.38878822;0.00125711
1.39474869;0.00109975
1.40070915;0.00030314
1.40666962;0.00053218
1.41263008;0.00069892
1.41859055;0.00091664
1.42455101;0.00059984
1.43051147;0.00029206
1.43647194;0.00027587
1.4424324;0.00053211
1.44839287;0.00082685
1.45435333;0.00090551
1.4603138;0.00091716
1.46627426;0.00037824
1.47223473;0.00016057
1.47819519;0.00037198
1.48415565;0.00097705
1.49011612;0.00121997
1.49607658;0.00141497
1.50203705;0.00122453
1.50799751;0.00047242
1.51395798;0.00035386
1.51991844;0.00089923
1.52587891;0.00149805
1.53183937;0.0017734
1.53779984;0.00191597
1.5437603;0.00154224
1.54972076;0.00059868
1.55568123;0.00063852
1.56164169;0.00167408
1.56760216;0.00246361
1.57356262;0.00269319
1.57952309;0.00275944
1.58548355;0.00179126
1.59144402;0.00067799
1.59740448;0.00150333
1.60336494;0.00347215
1.60932541;0.00434924
1.61528587;0.00453508
1.62124634;0.00416699
1.6272068;0.002247
1.63316727;0.00214653
1.63912773;0.00842748
1.6450882;0.01610682
1.65104866;0.0182532
1.65700912;0.01840808
1.66296959;0.01519299
1.66893005;0.00659007
1.67489052;0.00061354
1.68085098;0.00530933
1.68681145;0.00853096
1.69277191;0.00885239
1.69873238;0.0085506
1.70469284;0.0061477
1.71065331;0.00225001
1.71661377;0.00109047
1.72257423;0.00260549
1.7285347;0.00346259
1.73449516;0.00334217
1.74045563;0.00303262
1.74641609;0.00178834
1.75237656;0.00055237
1.75833702;0.00069529
1.76429749;0.0018536
1.77025795;0.00217349
1.77621841;0.00201627
1.78217888;0.00152013
1.78813934;0.00046773
1.79409981;0.00026891
1.80006027;0.00049201
1.80602074;0.00105706
1.8119812;0.00104042
1.81794167;0.00096146
1.82390213;0.00070276
1.82986259;0.00040935
1.83582306;0.0004286
1.84178352;0.00059786
1.84774399;0.00094478
1.85370445;0.00080545
1.85966492;0.0006435
1.86562538;0.00016543
1.87158585;0.00089783
1.87754631;0.00110518
1.88350677;0.0012147
1.88946724;0.00120087
1.8954277;0.00047512
1.90138817;0.00021094
1.90734863;0.00076169
1.9133091;0.00148849
1.91926956;0.00171848
1.92523003;0.0018042
1.93119049;0.00121786
1.93715096;0.00023048
1.94311142;0.00100962
1.94907188;0.0028126
1.95503235;0.00431346
1.96099281;0.00411
1.96695328;0.00424561
1.97291374;0.00156417
1.97887421;0.04459911
1.98483467;0.2686044
1.99079514;0.5838822
1.9967556;0.6958535
2.00271606;0.6969872
2.00867653;0.6078517
2.01463699;0.3043279
2.02059746;0.05883114
2.02655792;0.00495877
2.03251839;0.00467152
2.03847885;0.00540594
2.04443932;0.00494849
2.05039978;0.00422723
2.05636024;0.00194882
2.06232071;0.00130825
2.06828117;0.00207822
2.07424164;0.00291485
2.0802021;0.00276251
2.08616257;0.00258496
2.09212303;0.00187427
2.0980835;0.0010568
2.10404396;0.00102001
2.11000443;0.00182888
2.11596489;0.00217059
2.12192535;0.00196106
2.12788582;0.00176099
2.13384628;0.00125365
2.13980675;0.00086542
2.14576721;0.00109507
2.15172768;0.00168554
2.15768814;0.00161834
2.16364861;0.001322
2.16960907;0.00102935
2.17556953;0.00078468
2.18153;0.00072368
2.18749046;0.001027
2.19345093;0.00144964
2.19941139;0.00134995
2.20537186;0.00111991
2.21133232;0.00098068
2.21729279;0.00083189
2.22325325;0.00084165
2.22921371;0.00120227
2.23517418;0.00141759
2.24113464;0.00116283
2.24709511;0.00097243
2.25305557;0.00092319
2.25901604;0.00093127
2.2649765;0.00093805
2.27093697;0.00120723
2.27689743;0.00122184
2.28285789;0.00091078
2.28881836;0.00080212
2.29477882;0.00090551
2.30073929;0.00095342
2.30669975;0.00090268
2.31266022;0.00115705
2.31862068;0.00106899
2.32458115;0.00082121
2.33054161;0.00080048
2.33650208;0.00097159
2.34246254;0.00088442
2.348423;0.00058567
2.35438347;0.00061953
2.36034393;0.00062317
2.3663044;0.00068908
2.37226486;0.00084941
2.37822533;0.00101246
2.38418579;0.00083164
2.39014626;0.00064092
2.39610672;0.00070874
2.40206718;0.00075999
2.40802765;0.00087648
2.41398811;0.0010908
2.41994858;0.00117029
2.42590904;0.00090701
2.43186951;0.00087402
2.43782997;0.00092713
2.44379044;0.0008997
2.4497509;0.00101067
2.45571136;0.00113102
2.46167183;0.0010764
2.46763229;0.00062214
2.47359276;0.00064912
2.47955322;0.00080359
2.48551369;0.0011801
2.49147415;0.00136122
2.49743462;0.00157805
2.50339508;0.00130901
2.50935555;0.00076933
2.51531601;0.00070922
2.52127647;0.00106934
2.52723694;0.00140586
2.5331974;0.00164119
2.53915787;0.00176219
2.54511833;0.00134133
2.5510788;0.0007229
2.55703926;0.00100663
2.56299973;0.00184511
2.56896019;0.00237368
2.57492065;0.00257012
2.58088112;0.00249796
2.58684158;0.00148635
2.59280205;0.00087759
2.59876251;0.0019072
2.60472298;0.00345914
2.61068344;0.00400287
2.61664391;0.00415543
2.62260437;0.00357054
2.62856483;0.00191742
2.6345253;0.00284947
2.64048576;0.00893244
2.64644623;0.01445373
2.65240669;0.01542132
2.65836716;0.01534589
2.66432762;0.01145798
2.67028809;0.00411329
2.67624855;0.00111718
2.68220901;0.0048402
2.68816948;0.00683476
2.69412994;0.00683271
2.70009041;0.00643321
2.70605087;0.00399233
2.71201134;0.00115468
2.7179718;0.00088775
2.72393227;0.00215112
2.72989273;0.00253389
2.7358532;0.00242915
2.74181366;0.00200498
2.74777412;0.00081519
2.75373459;0.0001534
2.75969505;0.00064064
2.76565552;0.00136954
2.77161598;0.00142164
2.77757645;0.00129641
2.78353691;0.00081738
2.78949738;0.00016032
2.79545784;0.00063709
2.8014183;0.00087003
2.80737877;0.00100327
2.81333923;0.00064032
2.8192997;0.00058568
2.82526016;0.00031777
2.83122063;0.0007893
2.83718109;0.00096947
2.84314156;0.00105789
2.84910202;0.00092527
2.85506248;0.00031629
2.86102295;0.00026417
2.86698341;0.00067808
2.87294388;0.00148312
2.87890434;0.00173993
2.88486481;0.00184981
2.89082527;0.00137194
2.89678574;0.00034828
2.9027462;0.00052009
2.90870667;0.0017812
2.91466713;0.00254541
2.92062759;0.00272113
2.92658806;0.00258307
2.93254852;0.00147509
2.93850899;0.00037146
2.94446945;0.00189722
2.95042992;0.00431267
2.95639038;0.00561869
2.96235085;0.00557796
2.96831131;0.00526106
2.97427177;0.00180409
2.98023224;0.06238265
2.9861927;0.2874784
2.99215317;0.5280863
2.99811363;0.5846369
3.0040741;0.5806414
3.01003456;0.4646951
3.01599503;0.1945942
3.02195549;0.02884218
3.02791595;0.00437481
3.03387642;0.00570224
3.03983688;0.00617647
3.04579735;0.00570561
3.05175781;0.00430273
3.05771828;0.00159271
3.06367874;0.00126634
3.06963921;0.00249672
3.07559967;0.00318987
3.08156013;0.00296598
3.0875206;0.00265974
3.09348106;0.00153477
3.09944153;0.00059067
3.10540199;0.00088647
3.11136246;0.00185394
3.11732292;0.00211902
3.12328339;0.00193952
3.12924385;0.00160635
3.13520432;0.00080229
3.14116478;0.0003429
3.14712524;0.00064899
3.15308571;0.00132587
3.15904617;0.00132675
3.16500664;0.00123936
3.1709671;0.00083789
3.17692757;0.00038504
3.18288803;0.00012097
3.1888485;0.00072426
3.19480896;0.0011243
3.20076942;0.00105425
3.20672989;0.00083534
3.21269035;0.00044711
3.21865082;0.00017422
3.22461128;0.00022193
3.23057175;0.00089057
3.23653221;0.00110512
3.24249268;0.00092249
3.24845314;0.00064375
3.2544136;0.00017905
3.26037407;0.0007252
3.26633453;0.00074457
3.272295;0.00084631
3.27825546;0.00057369
3.28421593;0.00033881
3.29017639;0.00045461
3.29613686;0.0021357
3.30209732;0.00306365
3.30805779;0.00315741
3.31401825;0.00299287
3.31997871;0.00154141
3.32593918;0.00067195
3.33189964;0.00360129
3.33786011;0.00699571
3.34382057;0.00803889
3.34978104;0.0079633
3.3557415;0.00688567
3.36170197;0.00361972
3.36766243;0.00137925
3.37362289;0.00175419
3.37958336;0.002582
3.38554382;0.00259286
3.39150429;0.00245567
3.39746475;0.00203658
3.40342522;0.00126096
3.40938568;0.00108906
3.41534615;0.00167365
3.42130661;0.00199725
3.42726707;0.00182928
3.43322754;0.00169294
3.439188;0.0013668
3.44514847;0.00105531
3.45110893;0.00115032
3.4570694;0.00153252
3.46302986;0.00156665
3.46899033;0.00125196
3.47495079;0.00116685
3.48091125;0.00104865
3.48687172;0.00107934
3.49283218;0.00123117
3.49879265;0.00152318
3.50475311;0.00129038
3.51071358;0.00094403
3.51667404;0.0009156
3.52263451;0.00111126
3.52859497;0.00124986
3.53455544;0.00151344
3.5405159;0.00166617
3.54647636;0.00125851
3.55243683;0.00089097
3.55839729;0.0010641
3.56435776;0.00153803
3.57031822;0.00180754
3.57627869;0.00202168
3.58223915;0.00195339
3.58819962;0.00121503
3.59416008;0.00094405
3.60012054;0.0016519
3.60608101;0.00240701
3.61204147;0.00256427
3.61800194;0.00268954
3.6239624;0.00219116
3.62992287;0.00126853
3.63588333;0.00253253
3.6418438;0.00649319
3.64780426;0.0091363
3.65376472;0.00944213
3.65972519;0.00917531
3.66568565;0.00614316
3.67164612;0.00189856
3.67760658;0.00093807
3.68356705;0.00293071
3.68952751;0.00372364
3.69548798;0.00368045
3.70144844;0.00331372
3.70740891;0.00163321
3.71336937;0.00018793
3.71932983;0.00042145
3.7252903;0.00102365
3.73125076;0.00094644
3.73721123;0.00091899
3.74317169;0.00069173
3.74913216;0.00042372
3.75509262;0.0006666
3.76105309;0.00060099
3.76701355;0.00071455
3.77297401;0.00038408
3.77893448;0.00034357
3.78489494;0.00014946
3.79085541;0.00080176
3.79681587;0.00106491
3.80277634;0.00120893
3.8087368;0.00099911
3.81469727;0.00029966
3.82065773;0.00032957
3.82661819;0.00074535
3.83257866;0.00126588
3.83853912;0.0014184
3.84449959;0.00146861
3.85046005;0.00108411
3.85642052;0.00031018
3.86238098;0.00050112
3.86834145;0.00126505
3.87430191;0.0019074
3.88026237;0.00214761
3.88622284;0.00223285
3.8921833;0.00151692
3.89814377;0.00073245
3.90410423;0.00123212
3.9100647;0.00242487
3.91602516;0.00300987
3.92198563;0.00312737
3.92794609;0.00288482
3.93390656;0.00158622
3.93986702;0.00095322
3.94582748;0.002888
3.95178795;0.00541327
3.95774841;0.00618059
3.96370888;0.00626789
3.96966934;0.0052689
3.97562981;0.0036253
3.98159027;0.07372864
3.98755074;0.2670158
3.9935112;0.4224665
3.99947166;0.4446763
4.00543213;0.4348291
4.01139259;0.3120534
4.01735306;0.1072441
4.02331352;0.0123093
4.02927399;0.00435449
4.03523445;0.00574244
4.04119492;0.00586195
4.04715538;0.00527879
4.05311584;0.00324672
4.05907631;0.00087854
4.06503677;0.0009305
4.07099724;0.0022435
4.0769577;0.00267363
4.08291817;0.00244048
4.08887863;0.00199295
4.0948391;0.00077645
4.10079956;0.00005819
4.10676003;0.00085672
4.11272049;0.00167782
4.11868095;0.00175591
4.12464142;0.00159283
4.13060188;0.00114998
4.13656235;0.00027518
4.14252281;0.00020892
4.14848328;0.00083227
4.15444374;0.00128651
4.16040421;0.00106062
4.16636467;0.00091526
4.17232513;0.00039649
4.1782856;0.00041005
4.18424606;0.00049131
4.19020653;0.00079552
4.19616699;0.00089601
4.20212746;0.00072967
4.20808792;0.00050481
4.21404839;0.00025909
4.22000885;0.00099751
4.22596931;0.00116773
4.23192978;0.00138528
4.23789024;0.00100196
4.24385071;0.00031777
4.24981117;0.00023193
4.25577164;0.00146713
4.2617321;0.00212599
4.26769257;0.00221245
4.27365303;0.00206259
4.27961349;0.00108919
4.28557396;0.00023987
4.29153442;0.00221977
4.29749489;0.00536636
4.30345535;0.00656992
4.30941582;0.00667465
4.31537628;0.00584233
4.32133675;0.0025803
4.32729721;0.00157066
4.33325768;0.00750167
4.33921814;0.01291179
4.3451786;0.0139225
4.35113907;0.01366366
4.35709953;0.01074979
4.36306;0.00464239
4.36902046;0.00168565
4.37498093;0.00280004
4.38094139;0.00389261
4.38690186;0.00385197
4.39286232;0.00359691
4.39882278;0.00254834
4.40478325;0.00114133
4.41074371;0.0010611
4.41670418;0.00208992
4.42266464;0.00252143
4.42862511;0.00240425
4.43458557;0.0022063
4.44054604;0.00144188
4.4465065;0.00083045
4.45246696;0.00110463
4.45842743;0.00176752
4.46438789;0.00180196
4.47034836;0.00157862
4.47630882;0.00134082
4.48226929;0.00096856
4.48822975;0.00081354
4.49419022;0.00107455
4.50015068;0.00155351
4.50611115;0.00146888
4.51207161;0.00124876
4.51803207;0.00101597
4.52399254;0.00078886
4.529953;0.00072153
4.53591347;0.00106399
4.54187393;0.00130825
4.5478344;0.00111778
4.55379486;0.00094171
4.55975533;0.00092124
4.56571579;0.00098041
4.57167625;0.00096497
4.57763672;0.00119894
4.58359718;0.00122895
4.58955765;0.00094013
4.59551811;0.00080526
4.60147858;0.00093788
4.60743904;0.00104593
4.61339951;0.00099307
4.61935997;0.00119974
4.62532043;0.00109192
4.6312809;0.00083555
4.63724136;0.00097676
4.64320183;0.00139744
4.64916229;0.00155306
4.65512276;0.0015717
4.66108322;0.00159984
4.66704369;0.00113763
4.67300415;0.000663
4.67896461;0.0005913
4.68492508;0.00067622
4.69088554;0.00042645
4.69684601;0.00041876
4.70280647;0.00053503
4.70876694;0.00050618
4.7147274;0.00053708
4.72068787;0.00073124
4.72664833;0.00084017
4.7326088;0.00064969
4.73856926;0.00070981
4.74452972;0.00072881
4.75049019;0.00065778
4.75645065;0.0007684
4.76241112;0.0009726
4.76837158;0.0010219
4.77433205;0.00066773
4.78029251;0.00073724
4.78625298;0.0009061
4.79221344;0.00118957
4.7981739;0.00134611
4.80413437;0.00154239
4.81009483;0.00127432
4.8160553;0.00086874
4.82201576;0.00092375
4.82797623;0.00120524
4.83393669;0.00144145
4.83989716;0.00160266
4.84585762;0.00170354
4.85181808;0.00130616
4.85777855;0.00084273
4.86373901;0.00108543
4.86969948;0.0017453
4.87565994;0.0021411
4.88162041;0.00235145
4.88758087;0.00231046
4.89354134;0.00149536
4.8995018;0.00095315
4.90546227;0.00156575
4.91142273;0.0025193
4.91738319;0.00290622
4.92334366;0.00304905
4.92930412;0.00268694
4.93526459;0.00141472
4.94122505;0.00139936
4.94718552;0.00319652
4.95314598;0.00504278
4.95910645;0.00534291
4.96506691;0.00549362
4.97102737;0.00408424
4.97698784;0.00598101
4.9829483;0.07082596
4.98890877;0.2062999
4.99486923;0.2867079
5.0008297;0.2927924
5.00679016;0.2776681
5.01275063;0.1747808
5.01871109;0.04817378
5.02467155;0.00456459
5.03063202;0.003672
5.03659248;0.00451983
5.04255295;0.0044022
5.04851341;0.0038109
5.05447388;0.00175722
5.06043434;0.00017046
5.06639481;0.00072406
5.07235527;0.0016587
5.07831573;0.00175764
5.0842762;0.00163229
5.09023666;0.0011493
5.09619713;0.00016517
5.10215759;0.00037356
5.10811806;0.00076504
5.11407852;0.00120973
5.12003899;0.00108874
5.12599945;0.00098013
5.13195992;0.0003541
5.13792038;0.00055419
5.14388084;0.00088131
5.14984131;0.00110001
5.15580177;0.00099681
5.16176224;0.00043569
5.1677227;0.00037726
5.17368317;0.00042931
5.17964363;0.00096972
5.1856041;0.00109402
5.19156456;0.00123124
5.19752502;0.00089743
5.20348549;0.00034007
5.20944595;0.00009192
5.21540642;0.00099084
5.22136688;0.00166656
5.22732735;0.00182469
5.23328781;0.00183415
5.23924828;0.00100341
5.24520874;0.00006583
5.2511692;0.00078634
5.25712967;0.00232115
5.26309013;0.00296023
5.2690506;0.0031262
5.27501106;0.00282044
5.28097153;0.00137127
5.28693199;0.00109931
5.29289246;0.00431612
5.29885292;0.00796657
5.30481339;0.00893019
5.31077385;0.00895441
5.31673431;0.0070903
5.32269478;0.00250967
5.32865524;0.00308541
5.33461571;0.01109868
5.34057617;0.0167762
5.34653664;0.01733759
5.3524971;0.01667279
5.35845757;0.01161275
5.36441803;0.00406078
5.37037849;0.00169057
5.37633896;0.00347158
5.38229942;0.00451285
5.38825989;0.0044612
5.39422035;0.00406318
5.40018082;0.00250097
5.40614128;0.00098307
5.41210175;0.00117575
5.41806221;0.00233199
5.42402267;0.00262343
5.42998314;0.00244087
5.4359436;0.00204529
5.44190407;0.00102835
5.44786453;0.00049193
5.453825;0.00101134
5.45978546;0.00173365
5.46574593;0.00173784
5.47170639;0.00158684
5.47766685;0.00117872
5.48362732;0.00055456
5.48958778;0.00028139
5.49554825;0.00082423
5.50150871;0.00130998
5.50746918;0.00125961
5.51342964;0.00113173
5.51939011;0.00074323
5.52535057;0.00036948
5.53131104;0.0001871
5.5372715;0.00079273
5.54323196;0.00102317
5.54919243;0.00087
5.55515289;0.00064662
5.56111336;0.00027131
5.56707382;0.00043081
5.57303429;0.00029342
5.57899475;0.00063365
5.58495522;0.00061925
5.59091568;0.00055609
5.59687614;0.0003665
5.60283661;0.00072917
5.60879707;0.00106299
5.61475754;0.00102953
5.620718;0.00105674
5.62667847;0.00056918
5.63263893;0.00003683
5.6385994;0.00238158
5.64455986;0.00571428
5.65052032;0.0068898
5.65648079;0.00696114
5.66244125;0.00584278
5.66840172;0.00244903
5.67436218;0.00053028
5.68032265;0.0025903
5.68628311;0.00405704
5.69224358;0.0042598
5.69820404;0.00415258
5.70416451;0.00323384
5.71012497;0.00158853
5.71608543;0.00095565
5.7220459;0.00160995
5.72800636;0.00209713
5.73396683;0.00203059
5.73992729;0.0019474
5.74588776;0.00155429
5.75184822;0.00104324
5.75780869;0.00115158
5.76376915;0.00166946
5.76972961;0.00178583
5.77569008;0.00153585
5.78165054;0.00143052
5.78761101;0.00121478
5.79357147;0.0011405
5.79953194;0.00134703
5.8054924;0.00173205
5.81145287;0.00159007
5.81741333;0.00132435
5.82337379;0.00124872
5.82933426;0.00120282
5.83529472;0.00122605
5.84125519;0.00152131
5.84721565;0.00175417
5.85317612;0.00145015
5.85913658;0.00119347
5.86509705;0.00127254
5.87105751;0.00154025
5.87701797;0.00171878
5.88297844;0.00198639
5.8889389;0.00195465
5.89489937;0.00137044
5.90085983;0.00114108
5.9068203;0.00162922
5.91278076;0.00212222
5.91874123;0.00228482
5.92470169;0.00239913
5.93066216;0.00201246
5.93662262;0.00116961
5.94258308;0.0013765
5.94854355;0.00257115
5.95450401;0.00348671
5.96046448;0.00355284
5.96642494;0.00360264
5.97238541;0.00234539
5.97834587;0.00605379
5.98430634;0.04831523
5.9902668;0.1157245
5.99622726;0.1443514
6.00218773;0.1451347
6.00814819;0.1306842
6.01410866;0.07050768
6.02006912;0.01491858
6.02602959;0.0012612
6.03199005;0.00194943
6.03795052;0.00224181
6.04391098;0.00214003
6.04987144;0.00173211
6.05583191;0.00047599
6.06179237;0.00029205
6.06775284;0.0005018
6.0737133;0.0008553
6.07967377;0.00074412
6.08563423;0.00070472
6.0915947;0.00028348
6.09755516;0.00047118
6.10351563;0.00077637
6.10947609;0.00092283
6.11543655;0.00086304
6.12139702;0.00033429
6.12735748;0.00033607
6.13331795;0.00029847
6.13927841;0.00083642
6.14523888;0.00102366
