kHz;V
0;0.01099563
0.00596046;0.00755257
0.01192093;0.00552338
0.01788139;0.00267373
0.02384186;0.00156218
0.02980232;0.00424884
0.03576279;0.00585445
0.04172325;0.00647443
0.04768372;0.00631664
0.05364418;0.00404155
0.05960464;0.00183422
0.06556511;0.00072965
0.07152557;0.00026251
0.07748604;0.00067815
0.0834465;0.0010244
0.08940697;0.00090175
0.09536743;0.00050745
0.1013279;0.0005961
0.10728836;0.00083763
0.11324883;0.00149129
0.11920929;0.00194811
0.12516975;0.00238148
0.13113022;0.00231017
0.13709068;0.00209756
0.14305115;0.00168689
0.14901161;0.00101806
0.15497208;0.00074604
0.16093254;0.00095775
0.16689301;0.00120991
0.17285347;0.0007948
0.17881393;0.00027652
0.1847744;0.00043761
0.19073486;0.00056543
0.19669533;0.00065782
0.20265579;0.00100581
0.20861626;0.00149444
0.21457672;0.00211867
0.22053719;0.00259955
0.22649765;0.00216858
0.23245811;0.00153093
0.23841858;0.00069218
0.24437904;0.00106698
0.25033951;0.00156073
0.25629997;0.00150405
0.26226044;0.00143759
0.2682209;0.00123487
0.27418137;0.00095315
0.28014183;0.00069543
0.28610229;0.00134699
0.29206276;0.00443036
0.29802322;0.0081051
0.30398369;0.00892441
0.30994415;0.0083256
0.31590462;0.0065531
0.32186508;0.00245074
0.32782555;0.00050399
0.33378601;0.00421519
0.33974648;0.00764473
0.34570694;0.00842315
0.3516674;0.00849633
0.35762787;0.00624194
0.36358833;0.00208006
0.3695488;0.00081434
0.37550926;0.00233842
0.38146973;0.00341285
0.38743019;0.00388223
0.39339066;0.00409377
0.39935112;0.00317173
0.40531158;0.0019933
0.41127205;0.00098917
0.41723251;0.00097974
0.42319298;0.00147477
0.42915344;0.00198778
0.43511391;0.00204002
0.44107437;0.00111551
0.44703484;0.00040124
0.4529953;0.00055519
0.45895576;0.00090259
0.46491623;0.0011968
0.47087669;0.00152557
0.47683716;0.00177944
0.48279762;0.0020714
0.48875809;0.00191317
0.49471855;0.0010375
0.50067902;0.00059074
0.50663948;0.00114145
0.51259995;0.00186703
0.51856041;0.00172322
0.52452087;0.0013011
0.53048134;0.00098291
0.5364418;0.0007798
0.54240227;0.00072921
0.54836273;0.00077232
0.5543232;0.00115275
0.56028366;0.00209349
0.56624413;0.00274203
0.57220459;0.00231726
0.57816505;0.00166861
0.58412552;0.00088903
0.59008598;0.00128399
0.59604645;0.00226017
0.60200691;0.00317686
0.60796738;0.00362153
0.61392784;0.0032273
0.61988831;0.00261579
0.62584877;0.00139751
0.63180923;0.00080152
0.6377697;0.00457938
0.64373016;0.01039035
0.64969063;0.01249864
0.65565109;0.01211254
0.66161156;0.01048266
0.66757202;0.00499742
0.67353249;0.00055923
0.67949295;0.0026317
0.68545341;0.00609368
0.69141388;0.00738549
0.69737434;0.00796282
0.70333481;0.00664018
0.70929527;0.003116
0.71525574;0.00103277
0.7212162;0.0012424
0.72717667;0.00164262
0.73313713;0.00183521
0.7390976;0.00207706
0.74505806;0.00191367
0.75101852;0.00182641
0.75697899;0.00116684
0.76293945;0.00063951
0.76889992;0.00143716
0.77486038;0.00229831
0.78082085;0.00284715
0.78678131;0.00226812
0.79274178;0.00157849
0.79870224;0.00116655
0.8046627;0.00083699
0.81062317;0.00060768
0.81658363;0.000591
0.8225441;0.00092877
0.82850456;0.00135236
0.83446503;0.00142868
0.84042549;0.00069522
0.84638596;0.00063738
0.85234642;0.00122678
0.85830688;0.00191789
0.86426735;0.00207553
0.87022781;0.00199931
0.87618828;0.00177048
0.88214874;0.00131731
0.88810921;0.0009574
0.89406967;0.00043648
0.90003014;0.00030434
0.9059906;0.00110615
0.91195107;0.00185065
0.91791153;0.00196886
0.92387199;0.00147784
0.92983246;0.00127182
0.93579292;0.00161836
0.94175339;0.00269724
