kHz;V
0;0.05098731
0.00596046;0.03500897
0.01192093;0.02370463
0.01788139;0.00793506
0.02384186;0.00212768
0.02980232;0.00342736
0.03576279;0.00478508
0.04172325;0.00534217
0.04768372;0.00511788
0.05364418;0.00289407
0.05960464;0.00054197
0.06556511;0.00154627
0.07152557;0.00299294
0.07748604;0.00373333
0.0834465;0.00411222
0.08940697;0.00375335
0.09536743;0.00264328
0.1013279;0.00192191
0.10728836;0.00131995
0.11324883;0.00073787
0.11920929;0.000267
0.12516975;0.00040743
0.13113022;0.00100303
0.13709068;0.00171565
0.14305115;0.0019183
0.14901161;0.00160528
0.15497208;0.00145387
0.16093254;0.00151241
0.16689301;0.00159889
0.17285347;0.00081861
0.17881393;0.0006736
0.1847744;0.00152971
0.19073486;0.00206017
0.19669533;0.00210554
0.20265579;0.00185773
0.20861626;0.00143621
0.21457672;0.00157669
0.22053719;0.00220145
0.22649765;0.00206605
0.23245811;0.00192153
0.23841858;0.00133006
0.24437904;0.00063018
0.25033951;0.0014104
0.25629997;0.00290334
0.26226044;0.00342347
0.2682209;0.00291398
0.27418137;0.00237127
0.28014183;0.00129322
0.28610229;0.00103484
0.29206276;0.00120412
0.29802322;0.00145428
0.30398369;0.00152416
0.30994415;0.00130353
0.31590462;0.0011231
0.32186508;0.0010061
0.32782555;0.00289615
0.33378601;0.01003168
0.33974648;0.01634992
0.34570694;0.01751128
0.3516674;0.01741473
0.35762787;0.01307101
0.36358833;0.00510744
0.3695488;0.00046435
0.37550926;0.00158211
0.38146973;0.0026314
0.38743019;0.00298598
0.39339066;0.00316957
0.39935112;0.00224095
0.40531158;0.00148554
0.41127205;0.00141272
0.41723251;0.00123736
0.42319298;0.00099284
0.42915344;0.00056445
0.43511391;0.00015706
0.44107437;0.00056262
0.44703484;0.00102213
0.4529953;0.00111315
0.45895576;0.00140174
0.46491623;0.00168527
0.47087669;0.00200298
0.47683716;0.00195741
0.48279762;0.00141443
0.48875809;0.0009527
0.49471855;0.00074343
0.50067902;0.00076605
0.50663948;0.00115345
0.51259995;0.00153689
0.51856041;0.00194084
0.52452087;0.00246801
0.53048134;0.00216515
0.5364418;0.00142202
0.54240227;0.00069921
0.54836273;0.00050976
0.5543232;0.00105195
0.56028366;0.00156017
0.56624413;0.00207478
0.57220459;0.0018104
0.57816505;0.00144811
