kHz;V
0;0.00928434
0.00596046;0.00642017
0.01192093;0.0044245
0.01788139;0.00156286
0.02384186;0.00173044
0.02980232;0.00448526
0.03576279;0.00579914
0.04172325;0.00587307
0.04768372;0.0054624
0.05364418;0.00333287
0.05960464;0.00109988
0.06556511;0.00068603
0.07152557;0.00175727
0.07748604;0.0020914
0.0834465;0.00217236
0.08940697;0.00203859
0.09536743;0.00153908
0.1013279;0.0014461
0.10728836;0.00145116
0.11324883;0.00148854
0.11920929;0.00122021
0.12516975;0.00117194
0.13113022;0.00107784
0.13709068;0.0008224
0.14305115;0.00047939
0.14901161;0.0010362
0.15497208;0.00161194
0.16093254;0.00172051
0.16689301;0.00173655
0.17285347;0.00150441
0.17881393;0.00144987
0.1847744;0.00135917
0.19073486;0.0013249
0.19669533;0.00095704
0.20265579;0.00027077
0.20861626;0.00088946
0.21457672;0.00163123
0.22053719;0.00212951
0.22649765;0.00213995
0.23245811;0.0020941
0.23841858;0.00156958
0.24437904;0.00116646
0.25033951;0.00106422
0.25629997;0.00092748
0.26226044;0.00073329
0.2682209;0.00068025
0.27418137;0.0009412
0.28014183;0.00085434
0.28610229;0.00136519
0.29206276;0.00434504
0.29802322;0.00815172
0.30398369;0.00923325
0.30994415;0.00916488
0.31590462;0.0075854
0.32186508;0.00335004
0.32782555;0.00174465
0.33378601;0.00544344
0.33974648;0.0091429
0.34570694;0.00977123
0.3516674;0.00964141
0.35762787;0.00720778
0.36358833;0.00288955
0.3695488;0.0014909
0.37550926;0.0021969
0.38146973;0.00285548
0.38743019;0.00285801
0.39339066;0.00276549
0.39935112;0.00192288
0.40531158;0.00076417
0.41127205;0.00069364
0.41723251;0.00209299
0.42319298;0.0026575
0.42915344;0.00271247
0.43511391;0.00250899
0.44107437;0.00174792
0.44703484;0.00132409
0.4529953;0.00116754
0.45895576;0.0010355
0.46491623;0.00050354
0.47087669;0.00028712
0.47683716;0.00074711
0.48279762;0.00105896
0.48875809;0.00119516
0.49471855;0.00134544
0.50067902;0.00157103
0.50663948;0.00145176
0.51259995;0.00138929
0.51856041;0.00116802
0.52452087;0.00089122
0.53048134;0.00060076
0.5364418;0.00077018
0.54240227;0.00094899
0.54836273;0.00092717
0.5543232;0.00120087
0.56028366;0.00193463
0.56624413;0.0027148
0.57220459;0.00281003
0.57816505;0.00271768
0.58412552;0.00194453
0.59008598;0.00074753
0.59604645;0.00091367
0.60200691;0.00144143
0.60796738;0.00174087
0.61392784;0.00173516
0.61988831;0.00180173
0.62584877;0.00147419
0.63180923;0.00162117
0.6377697;0.00522113
0.64373016;0.01146933
0.64969063;0.01389592
0.65565109;0.01392819
0.66161156;0.0122946
0.66757202;0.00624023
0.67353249;0.00178137
0.67949295;0.00387373
0.68545341;0.00742481
0.69141388;0.00832651
0.69737434;0.00830799
0.70333481;0.00678097
0.70929527;0.0031474
0.71525574;0.00129895
0.7212162;0.00104954
0.72717667;0.00092087
0.73313713;0.00044721
0.7390976;0.00061078
0.74505806;0.00085746
0.75101852;0.0009521
0.75697899;0.00101894
0.76293945;0.00175987
0.76889992;0.00230915
0.77486038;0.00234248
0.78082085;0.00225825
0.78678131;0.0015757
0.79274178;0.0009341
0.79870224;0.00061817
0.8046627;0.00097855
0.81062317;0.00100058
0.81658363;0.0009977
0.8225441;0.0012382
0.82850456;0.0014765
0.83446503;0.00175853
0.84042549;0.00166436
0.84638596;0.00160121
0.85234642;0.00102192
0.85830688;0.00085211
0.86426735;0.00093739
0.87022781;0.00082615
0.87618828;0.00066002
0.88214874;0.00078993
0.88810921;0.0012511
0.89406967;0.00132779
0.90003014;0.00147186
0.9059906;0.0018133
0.91195107;0.00265261
0.91791153;0.00267079
0.92387199;0.00268983
0.92983246;0.00192255
0.93579292;0.00050603
0.94175339;0.00133279
0.94771385;0.00327562
0.95367432;0.00498577
0.95963478;0.00491204
0.96559525;0.00501376
0.97155571;0.00309509
0.97751617;0.01705272
0.98347664;0.1462326
0.9894371;0.3838504
0.99539757;0.5043015
1.00135803;0.5107335
1.0073185;0.4740643
1.01327896;0.278399
1.01923943;0.06837299
1.02519989;0.00186233
1.03116035;0.00534688
1.03712082;0.00611418
1.04308128;0.00633214
1.04904175;0.00539074
1.05500221;0.00295343
1.06096268;0.00092097
1.06692314;0.00084833
1.07288361;0.00139624
1.07884407;0.00133004
1.08480453;0.00142613
1.090765;0.00134373
1.09672546;0.00132011
1.10268593;0.00139302
1.10864639;0.00157795
1.11460686;0.00174589
1.12056732;0.00164101
1.12652779;0.00160451
1.13248825;0.00126111
1.13844872;0.00070129
1.14440918;0.00008068
1.15036964;0.00102276
1.15633011;0.00145318
1.16229057;0.00154782
1.16825104;0.00158207
1.1742115;0.0015495
1.18017197;0.00166262
1.18613243;0.00158164
1.1920929;0.00147154
1.19805336;0.0008557
1.20401382;0.00020789
1.20997429;0.00088409
1.21593475;0.00145461
1.22189522;0.00171567
1.22785568;0.00172076
1.23381615;0.00177085
1.23977661;0.0014441
1.24573708;0.00135063
1.25169754;0.00133291
1.257658;0.0016371
1.26361847;0.00165502
1.26957893;0.00165396
1.2755394;0.00147417
1.28149986;0.00070907
1.28746033;0.00167864
1.29342079;0.00537993
1.29938126;0.0088213
1.30534172;0.00943465
1.31130219;0.00929128
1.31726265;0.00698377
1.32322311;0.00264599
1.32918358;0.00139854
1.33514404;0.00334409
1.34110451;0.00478846
1.34706497;0.00491806
1.35302544;0.0047488
1.3589859;0.00318282
1.36494637;0.00144479
1.37090683;0.00155453
1.37686729;0.00298507
1.38282776;0.0037058
1.38878822;0.00373069
1.39474869;0.00346771
1.40070915;0.00209566
1.40666962;0.00062407
1.41263008;0.000773
