kHz;V
0;0.02716685
0.00596046;0.01872472
0.01192093;0.0128225
0.01788139;0.00424873
0.02384186;0.00136404
0.02980232;0.00229484
0.03576279;0.00294543
0.04172325;0.0028066
0.04768372;0.00236978
0.05364418;0.00108605
0.05960464;0.0005146
0.06556511;0.00155286
0.07152557;0.00256014
0.07748604;0.00265669
0.0834465;0.00228481
0.08940697;0.0016111
0.09536743;0.00029514
0.1013279;0.00109569
0.10728836;0.00209261
0.11324883;0.00274524
0.11920929;0.00244311
0.12516975;0.00186247
0.13113022;0.00095312
0.13709068;0.00040642
0.14305115;0.00122537
0.14901161;0.00191817
0.15497208;0.00217538
0.16093254;0.00170747
0.16689301;0.00114494
0.17285347;0.00029651
0.17881393;0.00085922
0.1847744;0.00152699
0.19073486;0.00196171
0.19669533;0.00180837
0.20265579;0.00115205
0.20861626;0.00059975
0.21457672;0.00013553
0.22053719;0.00070292
0.22649765;0.00099141
0.23245811;0.00109399
0.23841858;0.00083144
0.24437904;0.00042865
0.25033951;0.00032161
0.25629997;0.00026177
0.26226044;0.00023242
0.2682209;0.00028011
0.27418137;0.00048935
0.28014183;0.00062837
0.28610229;0.00037528
0.29206276;0.0017927
0.29802322;0.00404966
0.30398369;0.00489191
0.30994415;0.00510746
0.31590462;0.00440599
0.32186508;0.00232096
0.32782555;0.00288544
0.33378601;0.00929794
0.33974648;0.0151676
0.34570694;0.01595668
0.3516674;0.01530486
0.35762787;0.01097174
0.36358833;0.0033677
0.3695488;0.00155736
0.37550926;0.0039951
0.38146973;0.00501096
0.38743019;0.00458713
0.39339066;0.00385523
0.39935112;0.00197731
0.40531158;0.00040556
0.41127205;0.0017528
0.41723251;0.00281287
0.42319298;0.00293771
0.42915344;0.0025015
0.43511391;0.00187803
0.44107437;0.00062038
0.44703484;0.00059401
0.4529953;0.0012942
0.45895576;0.00177743
0.46491623;0.00155466
0.47087669;0.00117393
0.47683716;0.00072865
0.48279762;0.00028996
0.48875809;0.00064247
0.49471855;0.00075571
0.50067902;0.00066343
0.50663948;0.000337
0.51259995;0.00014343
0.51856041;0.00022321
0.52452087;0.0003376
0.53048134;0.00040225
0.5364418;0.00050354
0.54240227;0.00060463
0.54836273;0.00044992
0.5543232;0.00007039
0.56028366;0.00074243
0.56624413;0.00141847
0.57220459;0.00174309
0.57816505;0.00204388
0.58412552;0.00184712
0.59008598;0.00106093
0.59604645;0.00026845
0.60200691;0.00236339
0.60796738;0.00373174
0.61392784;0.00430711
0.61988831;0.00452502
0.62584877;0.0032715
0.63180923;0.00071887
0.6377697;0.00588169
0.64373016;0.014634
0.64969063;0.01823856
0.65565109;0.01880513
0.66161156;0.0168818
0.66757202;0.00909053
0.67353249;0.0030138
0.67949295;0.00450811
0.68545341;0.00762598
0.69141388;0.00822429
0.69737434;0.00768889
0.70333481;0.00583692
0.70929527;0.00183461
0.71525574;0.00083658
0.7212162;0.00199644
0.72717667;0.00234789
0.73313713;0.00210075
0.7390976;0.00174032
0.74505806;0.00118237
0.75101852;0.00023967
0.75697899;0.00021698
0.76293945;0.00036416
0.76889992;0.00031467
0.77486038;0.00037779
0.78082085;0.00036328
0.78678131;0.0004141
0.79274178;0.00038463
0.79870224;0.00058773
0.8046627;0.00086318
0.81062317;0.00092216
0.81658363;0.00064839
0.8225441;0.00023212
0.82850456;0.00046105
0.83446503;0.00093625
0.84042549;0.00126278
0.84638596;0.00156086
0.85234642;0.00129137
0.85830688;0.00082594
0.86426735;0.00015305
0.87022781;0.00113298
0.87618828;0.00189098
0.88214874;0.00238505
0.88810921;0.00260567
0.89406967;0.00178207
0.90003014;0.00081723
0.9059906;0.00090631
0.91195107;0.00226094
0.91791153;0.00302096
0.92387199;0.00332421
0.92983246;0.00313984
0.93579292;0.00158395
0.94175339;0.00033075
0.94771385;0.00283385
0.95367432;0.00444796
0.95963478;0.00538594
0.96559525;0.00512228
0.97155571;0.00444435
0.97751617;0.03261411
0.98347664;0.2515805
0.9894371;0.6587492
0.99539757;0.8650096
1.00135803;0.875726
1.0073185;0.8126403
1.01327896;0.4769629
1.01923943;0.1172738
1.02519989;0.00681719
1.03116035;0.00052202
1.03712082;0.00018766
