kHz;V
0;0.02411244
0.00596046;0.01663849
0.01192093;0.01116099
0.01788139;0.00343498
0.02384186;0.00134373
0.02980232;0.00242511
0.03576279;0.00317886
0.04172325;0.00355762
0.04768372;0.00360566
0.05364418;0.00250222
0.05960464;0.00125691
0.06556511;0.00097194
0.07152557;0.00200848
0.07748604;0.00241666
0.0834465;0.00268117
0.08940697;0.00243065
0.09536743;0.00135815
0.1013279;0.00027451
0.10728836;0.00090221
0.11324883;0.00184291
0.11920929;0.00213573
0.12516975;0.00232157
0.13113022;0.00201705
0.13709068;0.00149992
0.14305115;0.00109716
0.14901161;0.00084546
0.15497208;0.0009508
0.16093254;0.00098412
0.16689301;0.00131433
0.17285347;0.00135518
0.17881393;0.00152168
0.1847744;0.00152423
0.19073486;0.00131214
0.19669533;0.0008807
0.20265579;0.0004624
0.20861626;0.00092659
0.21457672;0.00154592
0.22053719;0.00199291
0.22649765;0.00205495
0.23245811;0.00195105
0.23841858;0.00142273
0.24437904;0.00090388
0.25033951;0.00078754
0.25629997;0.00094551
0.26226044;0.00104896
0.2682209;0.00118272
0.27418137;0.00145068
0.28014183;0.00140898
0.28610229;0.00133325
0.29206276;0.00199698
0.29802322;0.0034674
0.30398369;0.00390253
0.30994415;0.00386661
0.31590462;0.00321176
0.32186508;0.00158499
0.32782555;0.00266326
0.33378601;0.00929247
0.33974648;0.01527958
0.34570694;0.01636905
0.3516674;0.01634428
0.35762787;0.01235533
0.36358833;0.00484859
0.3695488;0.00032652
0.37550926;0.00254532
0.38146973;0.00395734
0.38743019;0.00434813
0.39339066;0.00440981
0.39935112;0.00309571
0.40531158;0.00137378
0.41127205;0.00065382
0.41723251;0.00126887
0.42319298;0.00161689
0.42915344;0.00179607
0.43511391;0.00178558
0.44107437;0.00140347
0.44703484;0.00138193
0.4529953;0.00135161
0.45895576;0.00134483
0.46491623;0.00098612
0.47087669;0.00045055
0.47683716;0.00026767
0.48279762;0.00070241
0.48875809;0.00107724
0.49471855;0.00121198
0.50067902;0.00144098
0.50663948;0.0013297
0.51259995;0.00138002
0.51856041;0.00128441
0.52452087;0.00109692
0.53048134;0.00101777
0.5364418;0.00112376
0.54240227;0.00122393
0.54836273;0.00110055
0.5543232;0.00099103
0.56028366;0.00065977
0.56624413;0.00045108
0.57220459;0.00036345
0.57816505;0.00074934
0.58412552;0.00091288
0.59008598;0.00102734
0.59604645;0.00124517
0.60200691;0.00237165
0.60796738;0.00328174
0.61392784;0.00326821
0.61988831;0.00308083
0.62584877;0.00180523
0.63180923;0.00082585
0.6377697;0.00694126
0.64373016;0.01530023
0.64969063;0.01852252
0.65565109;0.01842903
0.66161156;0.01618342
0.66757202;0.00807002
0.67353249;0.00178224
0.67949295;0.00276711
0.68545341;0.00582428
0.69141388;0.00670328
0.69737434;0.00703234
0.70333481;0.00583812
0.70929527;0.00275886
0.71525574;0.00094699
0.7212162;0.00075673
0.72717667;0.00094247
0.73313713;0.0008652
0.7390976;0.0012377
0.74505806;0.00135263
0.75101852;0.00161485
0.75697899;0.00167369
0.76293945;0.00164761
0.76889992;0.00154458
0.77486038;0.00127362
0.78082085;0.001092
0.78678131;0.00095188
0.79274178;0.00074331
0.79870224;0.00093928
0.8046627;0.00156135
0.81062317;0.00176987
0.81658363;0.00195254
0.8225441;0.00166521
0.82850456;0.00110988
0.83446503;0.00052243
0.84042549;0.00029678
0.84638596;0.00076578
0.85234642;0.00102111
0.85830688;0.00138102
0.86426735;0.00144231
0.87022781;0.00153349
0.87618828;0.0015887
0.88214874;0.00134624
0.88810921;0.00140889
0.89406967;0.0009968
0.90003014;0.00110146
0.9059906;0.00174196
0.91195107;0.00266268
0.91791153;0.00300126
0.92387199;0.00266824
0.92983246;0.00235671
0.93579292;0.00077442
0.94175339;0.00090791
0.94771385;0.00368514
0.95367432;0.00509061
0.95963478;0.00561678
0.96559525;0.00495148
0.97155571;0.00412014
0.97751617;0.03328583
0.98347664;0.2634907
0.9894371;0.692066
0.99539757;0.909471
1.00135803;0.9211347
1.0073185;0.8550806
1.01327896;0.5021195
1.01923943;0.12385
1.02519989;0.00784947
1.03116035;0.00096634
1.03712082;0.00091193
1.04308128;0.00064986
1.04904175;0.00125152
1.05500221;0.0013774
1.06096268;0.00149724
1.06692314;0.00169549
1.07288361;0.00233405
1.07884407;0.00272441
1.08480453;0.00285964
1.090765;0.0025013
1.09672546;0.00167734
1.10268593;0.00133396
1.10864639;0.00177584
1.11460686;0.00228706
1.12056732;0.00232388
1.12652779;0.00219022
1.13248825;0.00151725
1.13844872;0.00087569
1.14440918;0.00059169
1.15036964;0.00064956
1.15633011;0.00074846
1.16229057;0.00084041
1.16825104;0.00122774
1.1742115;0.00165639
1.18017197;0.00202147
1.18613243;0.00199249
1.1920929;0.00176867
1.19805336;0.00108578
1.20401382;0.00055614
1.20997429;0.00124141
1.21593475;0.00213725
1.22189522;0.0024719
1.22785568;0.00212696
1.23381615;0.00152595
1.23977661;0.00039248
1.24573708;0.0008975
1.25169754;0.00177423
1.257658;0.00264678
1.26361847;0.002732
1.26957893;0.00258219
1.2755394;0.00213631
1.28149986;0.00113739
1.28746033;0.00098404
1.29342079;0.00110113
1.29938126;0.0012821
1.30534172;0.00121138
1.31130219;0.00128499
1.31726265;0.00126783
1.32322311;0.00136393
1.32918358;0.00264583
1.33514404;0.0066788
1.34110451;0.00952603
1.34706497;0.00983707
1.35302544;0.00949139
1.3589859;0.00633963
1.36494637;0.002203
1.37090683;0.00116766
1.37686729;0.00320591
1.38282776;0.0041599
1.38878822;0.00441348
1.39474869;0.00437267
1.40070915;0.00277543
1.40666962;0.00101664
1.41263008;0.00065941
1.41859055;0.00214887
1.42455101;0.00282074
1.43051147;0.00293117
1.43647194;0.00253982
1.4424324;0.0015315
1.44839287;0.00090836
1.45435333;0.00083389
1.4603138;0.00089645
1.46627426;0.00070631
1.47223473;0.00065773
1.47819519;0.00089647
1.48415565;0.00155304
1.49011612;0.00182535
1.49607658;0.00176812
1.50203705;0.00140527
1.50799751;0.00080357
1.51395798;0.00094687
1.51991844;0.00139437
1.52587891;0.00175761
1.53183937;0.00154928
1.53779984;0.00141034
1.5437603;0.00128448
1.54972076;0.00118337
1.55568123;0.00133686
1.56164169;0.00149569
1.56760216;0.00164308
1.57356262;0.00155851
1.57952309;0.00171235
1.58548355;0.00163205
1.59144402;0.00161549
1.59740448;0.00146616
1.60336494;0.00149737
1.60932541;0.00147795
1.61528587;0.00138239
1.62124634;0.00136461
1.6272068;0.0010154
1.63316727;0.00180413
1.63912773;0.00742678
1.6450882;0.01408177
1.65104866;0.0156195
1.65700912;0.01529305
1.66296959;0.01227013
1.66893005;0.00490915
1.67489052;0.00138452
1.68085098;0.0047585
1.68681145;0.00824933
1.69277191;0.00903553
1.69873238;0.0091695
1.70469284;0.00691592
1.71065331;0.00276207
1.71661377;0.00039957
1.72257423;0.00156408
1.7285347;0.00224612
1.73449516;0.00236317
1.74045563;0.00242672
1.74641609;0.001864
1.75237656;0.00171412
1.75833702;0.00165118
1.76429749;0.00139947
1.77025795;0.00097153
1.77621841;0.0003385
1.78217888;0.00064337
1.78813934;0.00132713
1.79409981;0.00183189
1.80006027;0.00197495
1.80602074;0.00200116
1.8119812;0.00162026
1.81794167;0.00137947
1.82390213;0.00128943
1.82986259;0.00127293
1.83582306;0.00104544
1.84178352;0.00099016
1.84774399;0.00147457
1.85370445;0.00175714
1.85966492;0.00204252
1.86562538;0.00175304
1.87158585;0.00133709
1.87754631;0.00073447
1.88350677;0.00073154
1.88946724;0.0010515
1.8954277;0.00138073
1.90138817;0.0016422
1.90734863;0.00180764
1.9133091;0.00200488
1.91926956;0.00203074
1.92523003;0.00179428
1.93119049;0.00138621
1.93715096;0.00053845
1.94311142;0.00191493
1.94907188;0.00484603
1.95503235;0.00584217
1.96099281;0.00624639
1.96695328;0.00523859
1.97291374;0.00475801
1.97887421;0.05120888
1.98483467;0.304041
1.99079514;0.661854
1.9967556;0.7891776
2.00271606;0.7909141
2.00867653;0.690071
2.01463699;0.3455452
2.02059746;0.06590803
2.02655792;0.00169397
2.03251839;0.00252612
2.03847885;0.00216186
2.04443932;0.00268696
2.05039978;0.00192217
2.05636024;0.00146043
2.06232071;0.00133178
2.06828117;0.00135058
2.07424164;0.00129462
2.0802021;0.00127306
2.08616257;0.00117821
2.09212303;0.00119218
2.0980835;0.00105737
