kHz;V
0;0.01946027
0.00596046;0.01370407
0.01192093;0.00954901
0.01788139;0.00318135
0.02384186;0.00161606
0.02980232;0.00420833
0.03576279;0.00532674
0.04172325;0.00509907
0.04768372;0.00454447
0.05364418;0.0025149
0.05960464;0.00062758
0.06556511;0.00083712
0.07152557;0.00189721
0.07748604;0.00198813
0.0834465;0.0017295
0.08940697;0.00143226
0.09536743;0.00089712
0.1013279;0.00093795
0.10728836;0.00115607
0.11324883;0.00168484
0.11920929;0.0018909
0.12516975;0.00203508
0.13113022;0.00179713
0.13709068;0.00138679
0.14305115;0.00105979
0.14901161;0.00123689
0.15497208;0.00137305
0.16093254;0.00101451
0.16689301;0.00096674
0.17285347;0.00060991
0.17881393;0.00015742
0.1847744;0.00038096
0.19073486;0.00104162
0.19669533;0.00112851
0.20265579;0.00103211
0.20861626;0.00115369
0.21457672;0.00157415
0.22053719;0.00193309
0.22649765;0.00209875
0.23245811;0.00221168
0.23841858;0.00155745
0.24437904;0.00107062
0.25033951;0.0015435
0.25629997;0.00274127
0.26226044;0.00348604
0.2682209;0.00371437
0.27418137;0.00348947
0.28014183;0.00184349
0.28610229;0.00058247
0.29206276;0.0019382
0.29802322;0.00417154
0.30398369;0.00480066
0.30994415;0.00492688
0.31590462;0.0041569
0.32186508;0.00159231
0.32782555;0.00042027
0.33378601;0.00226912
0.33974648;0.00401304
0.34570694;0.00425545
0.3516674;0.00436118
0.35762787;0.003395
0.36358833;0.00149589
0.3695488;0.00101133
0.37550926;0.00258296
0.38146973;0.003565
0.38743019;0.00339827
0.39339066;0.00306269
0.39935112;0.0016748
0.40531158;0.00039781
0.41127205;0.00059218
0.41723251;0.00188643
0.42319298;0.0024947
0.42915344;0.0025282
0.43511391;0.00239711
0.44107437;0.00182889
0.44703484;0.0014005
0.4529953;0.00132043
0.45895576;0.00137253
0.46491623;0.0010421
0.47087669;0.00069873
0.47683716;0.00068732
0.48279762;0.00085614
0.48875809;0.00093099
0.49471855;0.00103164
0.50067902;0.0013287
0.50663948;0.00109544
0.51259995;0.00105416
0.51856041;0.00097555
0.52452087;0.00070272
0.53048134;0.00044181
0.5364418;0.00065561
0.54240227;0.00105538
0.54836273;0.00115734
0.5543232;0.00130101
0.56028366;0.00177817
0.56624413;0.00222681
0.57220459;0.0023011
0.57816505;0.00243246
0.58412552;0.00205848
0.59008598;0.00144463
0.59604645;0.00195256
0.60200691;0.00353675
0.60796738;0.0042995
0.61392784;0.00403389
0.61988831;0.00369053
0.62584877;0.00197298
0.63180923;0.00079139
0.6377697;0.00248763
0.64373016;0.00583617
0.64969063;0.00704799
0.65565109;0.00708144
0.66161156;0.00621691
0.66757202;0.00291967
0.67353249;0.00059061
0.67949295;0.00203471
0.68545341;0.00405167
0.69141388;0.0045559
0.69737434;0.00445628
0.70333481;0.00344753
0.70929527;0.00150591
0.71525574;0.00065582
0.7212162;0.00178097
0.72717667;0.00330034
0.73313713;0.00362132
0.7390976;0.00374079
0.74505806;0.00296324
0.75101852;0.00161193
0.75697899;0.00124302
0.76293945;0.00176693
0.76889992;0.0020035
0.77486038;0.00192873
0.78082085;0.00187193
0.78678131;0.00151762
0.79274178;0.00116189
0.79870224;0.0008948
0.8046627;0.00072268
0.81062317;0.00041458
0.81658363;0.00060145
0.8225441;0.00092383
0.82850456;0.00086905
0.83446503;0.00066511
0.84042549;0.00068559
0.84638596;0.00138502
0.85234642;0.0014791
0.85830688;0.00143497
0.86426735;0.00122431
0.87022781;0.00101014
0.87618828;0.00087441
0.88214874;0.00111391
0.88810921;0.00135651
0.89406967;0.00128792
0.90003014;0.00122521
0.9059906;0.00170399
0.91195107;0.0025579
0.91791153;0.00295437
0.92387199;0.00313295
0.92983246;0.00271895
0.93579292;0.00139406
0.94175339;0.00145783
0.94771385;0.003301
0.95367432;0.0049134
0.95963478;0.0050315
0.96559525;0.00495482
0.97155571;0.00315736
0.97751617;0.00752575
0.98347664;0.06555782
0.9894371;0.1715542
0.99539757;0.2252407
1.00135803;0.2281025
1.0073185;0.2117712
1.01327896;0.1245152
1.01923943;0.03063982
1.02519989;0.0008022
1.03116035;0.00385114
1.03712082;0.00435903
1.04308128;0.00428448
1.04904175;0.00350523
1.05500221;0.0017248
1.06096268;0.00076328
1.06692314;0.00164465
1.07288361;0.00317099
1.07884407;0.0035687
1.08480453;0.00344708
1.090765;0.00259853
1.09672546;0.00127462
1.10268593;0.00092538
1.10864639;0.00119587
1.11460686;0.00149408
1.12056732;0.00151267
1.12652779;0.00160089
1.13248825;0.00147863
1.13844872;0.00126736
1.14440918;0.00103655
1.15036964;0.00095928
1.15633011;0.00067882
1.16229057;0.00008477
1.16825104;0.00034451
1.1742115;0.00041651
1.18017197;0.00043977
1.18613243;0.00014732
1.1920929;0.00054695
1.19805336;0.0005475
1.20401382;0.00079287
1.20997429;0.00116676
1.21593475;0.00150654
1.22189522;0.00167646
1.22785568;0.00183625
1.23381615;0.00192511
1.23977661;0.00156557
1.24573708;0.00129918
1.25169754;0.00206654
1.257658;0.00344654
1.26361847;0.00381822
1.26957893;0.0037231
