Время,A * B
(mс),(?)

-1.00024592,0.03957835
-0.99992592,0.02683835
-0.99960592,0.01834502
-0.99928592,0.00560503
-0.99896592,-0.00741290
-0.99864592,-0.02064915
-0.99832592,-0.02947331
-0.99800592,-0.04270957
-0.99768592,-0.05594582
-0.99736592,-0.06918207
-0.99704592,-0.07800624
-0.99672592,-0.09124249
-0.99640592,-0.10006670
-0.99608592,-0.10889080
-0.99576592,-0.12212710
-0.99544592,-0.13537820
-0.99512592,-0.14960880
-0.99480592,-0.15876380
-0.99448592,-0.16791880
-0.99416592,-0.17707380
-0.99384592,-0.18622890
-0.99352592,-0.19538380
-0.99320592,-0.20718740
-0.99288592,-0.20911640
-0.99256592,-0.22141620
-0.99224592,-0.22284890
-0.99192592,-0.23564490
-0.99160592,-0.24038780
-0.99128592,-0.23658140
-0.99096592,-0.24987370
-0.99064592,-0.24987370
-0.99032592,-0.25461660
-0.99000592,-0.25461660
-0.98968592,-0.25935950
-0.98936592,-0.25935950
-0.98904592,-0.25935950
-0.98872592,-0.26349680
-0.98840592,-0.25935950
-0.98808592,-0.26349680
-0.98776592,-0.25858850
-0.98744592,-0.25858850
-0.98712592,-0.25368020
-0.98680592,-0.24877180
-0.98648592,-0.24386350
-0.98616592,-0.23404680
-0.98584592,-0.23404680
-0.98552592,-0.22423010
-0.98520592,-0.21932180
-0.98488592,-0.20950510
-0.98456592,-0.19968840
-0.98424592,-0.19478010
-0.98392592,-0.18005510
-0.98360592,-0.17597570
-0.98328592,-0.16582820
-0.98296592,-0.15568070
-0.98264592,-0.14044230
-0.98232592,-0.13029480
-0.98200592,-0.12014730
-0.98168592,-0.10492600
-0.98136592,-0.09477849
-0.98104592,-0.08463098
-0.98072592,-0.06433594
-0.98040592,-0.05418843
-0.98008592,-0.03896715
-0.97976592,-0.02975923
-0.97944592,-0.01404170
-0.97912592,0.00167583
-0.97880592,0.01739336
-0.97848592,0.02787171
-0.97816592,0.04358925
-0.97784592,0.05930677
-0.97752592,0.07502431
-0.97720592,0.08820227
-0.97688592,0.10122020
-0.97656592,0.11522520
-0.97624592,0.13143900
-0.97592592,0.14765280
-0.97560592,0.15846200
-0.97528592,0.16927120
-0.97496592,0.18550320
-0.97464592,0.19090780
-0.97432592,0.20171700
-0.97400592,0.21252620
-0.97368592,0.23017100
-0.97336592,0.24131100
-0.97304592,0.24495370
-0.97272592,0.25802110
-0.97240592,0.26359110
-0.97208592,0.27473110
-0.97176592,0.28030110
-0.97144592,0.28587110
-0.97112592,0.29144110
-0.97080592,0.29144110
-0.97048592,0.29701120
-0.97016592,0.30258120
-0.96984592,0.30258120
-0.96952592,0.31156720
-0.96920592,0.30815120
-0.96888592,0.31156720
-0.96856592,0.31156720
-0.96824592,0.31156720
-0.96792592,0.31156720
-0.96760592,0.30583180
-0.96728592,0.30009640
-0.96696592,0.29436090
-0.96664592,0.28862550
-0.96632592,0.28289010
-0.96600592,0.27715470
-0.96568592,0.27141920
-0.96536592,0.26154480
-0.96504592,0.24847750
-0.96472592,0.24974310
-0.96440592,0.22553580
-0.96408592,0.22613970
-0.96376592,0.20832950
-0.96344592,0.20253630
-0.96312592,0.19071470
-0.96280592,0.17301220
-0.96248592,0.16572970
-0.96216592,0.14753090
-0.96184592,0.13539830
-0.96152592,0.12326580
-0.96120592,0.10506700
-0.96088592,0.08686817
-0.96056592,0.07473563
-0.96024592,0.05653682
-0.95992592,0.03833801
-0.95960592,0.02620547
-0.95928592,0.00822499
-0.95896592,-0.01047008
-0.95864592,-0.02839096
-0.95832592,-0.04162852
-0.95800592,-0.05872231
-0.95768592,-0.07901864
-0.95736592,-0.09771371
-0.95704592,-0.11017710
-0.95672592,-0.12887220
-0.95640592,-0.14756720
-0.95608592,-0.16003060
-0.95576592,-0.17249400
-0.95544592,-0.19121000
-0.95512592,-0.20367340
-0.95480592,-0.21613680
-0.95448592,-0.23466830
-0.95416592,-0.24106350
-0.95384592,-0.25352690
-0.95352592,-0.27305090
-0.95320592,-0.27944800
