Время,A * B
(mс),(?)

-1.00010133,0.03229586
-0.99978133,0.01905961
-0.99946133,0.01023544
-0.99914133,-0.00300081
-0.99882133,-0.01623706
-0.99850133,-0.02947331
-0.99818133,-0.03829748
-0.99786133,-0.05153374
-0.99754133,-0.06476999
-0.99722133,-0.07359415
-0.99690133,-0.08683040
-0.99658133,-0.09565457
-0.99626133,-0.10889080
-0.99594133,-0.11771500
-0.99562133,-0.13586090
-0.99530133,-0.14503130
-0.99498133,-0.14861440
-0.99466133,-0.16791880
-0.99434133,-0.17249630
-0.99402133,-0.18165130
-0.99370133,-0.19080630
-0.99338133,-0.19996130
-0.99306133,-0.21193030
-0.99274133,-0.22141620
-0.99242133,-0.22615910
-0.99210133,-0.23090200
-0.99178133,-0.23564490
-0.99146133,-0.24038780
-0.99114133,-0.24987370
-0.99082133,-0.24987370
-0.99050133,-0.24987370
-0.99018133,-0.25461660
-0.98986133,-0.25935950
-0.98954133,-0.26349680
-0.98922133,-0.26349680
-0.98890133,-0.25461660
-0.98858133,-0.26349680
-0.98826133,-0.25461660
-0.98794133,-0.25858850
-0.98762133,-0.25858850
-0.98730133,-0.25368020
-0.98698133,-0.25368020
-0.98666133,-0.24386350
-0.98634133,-0.23895520
-0.98602133,-0.23404680
-0.98570133,-0.22913850
-0.98538133,-0.21932180
-0.98506133,-0.21441340
-0.98474133,-0.20459680
-0.98442133,-0.19478010
-0.98410133,-0.18496340
-0.98378133,-0.18104950
-0.98346133,-0.17090200
-0.98314133,-0.16075440
-0.98282133,-0.14551610
-0.98250133,-0.13536860
-0.98218133,-0.12522100
-0.98186133,-0.10999980
-0.98154133,-0.10310770
-0.98122133,-0.08463098
-0.98090133,-0.07448346
-0.98058133,-0.05926219
-0.98026133,-0.04547676
-0.97994133,-0.03389339
-0.97962133,-0.01359836
-0.97930133,-0.00356335
-0.97898133,0.01215419
-0.97866133,0.02787171
-0.97834133,0.03835007
-0.97802133,0.05577470
-0.97770133,0.07198849
-0.97738133,0.08550266
-0.97706133,0.09901146
-0.97674133,0.11522520
-0.97642133,0.12603440
-0.97610133,0.14224820
-0.97578133,0.15305740
-0.97546133,0.16927120
-0.97514133,0.18009860
-0.97482133,0.19090780
-0.97450133,0.20171700
-0.97418133,0.21903100
-0.97386133,0.22333540
-0.97354133,0.24131100
-0.97322133,0.24688100
-0.97290133,0.24495370
-0.97258133,0.26359110
-0.97226133,0.26116750
-0.97194133,0.27473110
-0.97162133,0.28587110
-0.97130133,0.29144110
-0.97098133,0.29701120
-0.97066133,0.29701120
-0.97034133,0.30258120
-0.97002133,0.30258120
-0.96970133,0.30258120
-0.96938133,0.31156720
-0.96906133,0.30258120
-0.96874133,0.31156720
-0.96842133,0.31156720
-0.96810133,0.30583180
-0.96778133,0.30583180
-0.96746133,0.30009640
-0.96714133,0.29436090
-0.96682133,0.29436090
-0.96650133,0.28289010
-0.96618133,0.27715470
-0.96586133,0.27141920
-0.96554133,0.25994830
-0.96522133,0.25421290
-0.96490133,0.24974310
-0.96458133,0.23127120
-0.96426133,0.23204050
-0.96394133,0.22023880
-0.96362133,0.20843710
-0.96330133,0.19071470
-0.96298133,0.17891300
-0.96266133,0.16121040
-0.96234133,0.15359710
-0.96202133,0.14146460
-0.96170133,0.11990450
-0.96138133,0.11113320
-0.96106133,0.09293444
-0.96074133,0.08080190
-0.96042133,0.06260309
-0.96010133,0.04440428
-0.95978133,0.02692005
-0.95946133,0.01407293
-0.95914133,-0.00423839
-0.95882133,-0.02232469
-0.95850133,-0.04052350
-0.95818133,-0.05409189
-0.95786133,-0.07278696
-0.95754133,-0.09148203
-0.95722133,-0.10394540
-0.95690133,-0.12264050
-0.95658133,-0.13510380
-0.95626133,-0.15379890
-0.95594133,-0.17249400
-0.95562133,-0.18495730
-0.95530133,-0.19744170
-0.95498133,-0.20990510
-0.95466133,-0.23466830
-0.95434133,-0.24746250
-0.95402133,-0.25385960
-0.95370133,-0.26665380
-0.95338133,-0.27944800
-0.95306133,-0.28584510
