Время,A * B
(mс),(?)

-1.00031262,0.05435628
-0.99999262,0.03957835
-0.99967262,0.03108502
-0.99935262,0.01464752
-0.99903262,0.00582336
-0.99871262,-0.00741290
-0.99839262,-0.02064915
-0.99807262,-0.02947331
-0.99775262,-0.04270957
-0.99743262,-0.05594582
-0.99711262,-0.06918207
-0.99679262,-0.07800624
-0.99647262,-0.09124249
-0.99615262,-0.10006670
-0.99583262,-0.11297340
-0.99551262,-0.12653920
-0.99519262,-0.14045380
-0.99487262,-0.14960880
-0.99455262,-0.15876380
-0.99423262,-0.16791880
-0.99391262,-0.17707380
-0.99359262,-0.18622890
-0.99327262,-0.19538380
-0.99295262,-0.20718740
-0.99263262,-0.21667330
-0.99231262,-0.22141620
-0.99199262,-0.23090200
-0.99167262,-0.23564490
-0.99135262,-0.23564490
-0.99103262,-0.24513080
-0.99071262,-0.24987370
-0.99039262,-0.24987370
-0.99007262,-0.25461660
-0.98975262,-0.25461660
-0.98943262,-0.25935950
-0.98911262,-0.25935950
-0.98879262,-0.25935950
-0.98847262,-0.26840520
-0.98815262,-0.25461660
-0.98783262,-0.26349680
-0.98751262,-0.25858850
-0.98719262,-0.25858850
-0.98687262,-0.25368020
-0.98655262,-0.24877180
-0.98623262,-0.24386350
-0.98591262,-0.23895520
-0.98559262,-0.23404680
-0.98527262,-0.22423010
-0.98495262,-0.21932180
-0.98463262,-0.21656580
-0.98431262,-0.19968840
-0.98399262,-0.19478010
-0.98367262,-0.19119700
-0.98335262,-0.17597570
-0.98303262,-0.16582820
-0.98271262,-0.15568070
-0.98239262,-0.14551610
-0.98207262,-0.13536860
-0.98175262,-0.12014730
-0.98143262,-0.10492600
-0.98111262,-0.09477849
-0.98079262,-0.07955722
-0.98047262,-0.06433594
-0.98015262,-0.05595512
-0.97983262,-0.03896715
-0.97951262,-0.02452005
-0.97919262,-0.00880252
-0.97887262,0.00162292
-0.97855262,0.01739336
-0.97823262,0.03415632
-0.97791262,0.05037010
-0.97759262,0.05930677
-0.97727262,0.07739308
-0.97695262,0.08550266
-0.97663262,0.10441610
-0.97631262,0.11522520
-0.97599262,0.13143900
-0.97567262,0.14224820
-0.97535262,0.15846200
-0.97503262,0.16927120
-0.97471262,0.18009860
-0.97439262,0.19090780
-0.97407262,0.20789090
-0.97375262,0.21903100
-0.97343262,0.22333540
-0.97311262,0.23414450
-0.97279262,0.24688100
-0.97247262,0.25802110
-0.97215262,0.26359110
-0.97183262,0.27473110
-0.97151262,0.28030110
-0.97119262,0.28587110
-0.97087262,0.29144110
-0.97055262,0.29144110
-0.97023262,0.29701120
-0.96991262,0.30258120
-0.96959262,0.30258120
-0.96927262,0.31156720
-0.96895262,0.30258120
-0.96863262,0.30258120
-0.96831262,0.31156720
-0.96799262,0.31156720
-0.96767262,0.30583180
-0.96735262,0.30583180
-0.96703262,0.30009640
-0.96671262,0.29436090
-0.96639262,0.28862550
-0.96607262,0.28289010
-0.96575262,0.27715470
-0.96543262,0.27141920
-0.96511262,0.25994830
-0.96479262,0.24847750
-0.96447262,0.24974310
-0.96415262,0.23794140
-0.96383262,0.22613970
-0.96351262,0.21433800
-0.96319262,0.20253630
-0.96287262,0.18481390
-0.96255262,0.17301220
-0.96223262,0.16572970
-0.96191262,0.14753090
-0.96159262,0.13539830
-0.96127262,0.11719950
-0.96095262,0.10506700
-0.96063262,0.08686817
-0.96031262,0.07473563
-0.95999262,0.05653682
-0.95967262,0.03833801
-0.95935262,0.02013920
-0.95903262,0.00800666
-0.95871262,-0.01019215
-0.95839262,-0.02839096
-0.95807262,-0.04658977
-0.95775262,-0.05872231
-0.95743262,-0.07692112
-0.95711262,-0.09771371
-0.95679262,-0.11017710
-0.95647262,-0.12264050
-0.95615262,-0.14133550
-0.95583262,-0.16003060
-0.95551262,-0.17249400
-0.95519262,-0.18495730
-0.95487262,-0.20367340
-0.95455262,-0.21613680
-0.95423262,-0.23466830
-0.95391262,-0.24746250
-0.95359262,-0.26025670
-0.95327262,-0.27305090
