Время,A * B
(mс),(?)

-1.00002205,0.05656501
-0.99970205,0.04382502
-0.99938205,0.03229586
-0.99906205,0.01834502
-0.99874205,0.01023544
-0.99842205,-0.00300081
-0.99810205,-0.01623706
-0.99778205,-0.02506123
-0.99746205,-0.03829748
-0.99714205,-0.05153374
-0.99682205,-0.06476999
-0.99650205,-0.07800624
-0.99618205,-0.08683040
-0.99586205,-0.09565457
-0.99554205,-0.10889080
-0.99522205,-0.12212710
-0.99490205,-0.13095120
-0.99458205,-0.14503130
-0.99426205,-0.14861440
-0.99394205,-0.16791880
-0.99362205,-0.17707380
-0.99330205,-0.18622890
-0.99298205,-0.19080630
-0.99266205,-0.19996130
-0.99234205,-0.20453890
-0.99202205,-0.22141620
-0.99170205,-0.22615910
-0.99138205,-0.23090200
-0.99106205,-0.24038780
-0.99074205,-0.24513080
-0.99042205,-0.24513080
-0.99010205,-0.24987370
-0.98978205,-0.24987370
-0.98946205,-0.25461660
-0.98914205,-0.26349680
-0.98882205,-0.25461660
-0.98850205,-0.25935950
-0.98818205,-0.25461660
-0.98786205,-0.26349680
-0.98754205,-0.26349680
-0.98722205,-0.25858850
-0.98690205,-0.24987370
-0.98658205,-0.25368020
-0.98626205,-0.25368020
-0.98594205,-0.24386350
-0.98562205,-0.23895520
-0.98530205,-0.23404680
-0.98498205,-0.22423010
-0.98466205,-0.21932180
-0.98434205,-0.20950510
-0.98402205,-0.21149200
-0.98370205,-0.20134450
-0.98338205,-0.18496340
-0.98306205,-0.18104950
-0.98274205,-0.17090200
-0.98242205,-0.16075440
-0.98210205,-0.14551610
-0.98178205,-0.13536860
-0.98146205,-0.12522100
-0.98114205,-0.10999980
-0.98082205,-0.09985225
-0.98050205,-0.08463098
-0.98018205,-0.07691183
-0.97986205,-0.05926219
-0.97954205,-0.04404091
-0.97922205,-0.02881963
-0.97890205,-0.01404170
-0.97858205,-0.00356335
-0.97826205,0.01215419
-0.97794205,0.02787171
-0.97762205,0.03835007
-0.97730205,0.05577470
-0.97698205,0.07198849
-0.97666205,0.08820227
-0.97634205,0.09901146
-0.97602205,0.11522520
-0.97570205,0.12603440
-0.97538205,0.14224820
-0.97506205,0.15305740
-0.97474205,0.16386660
-0.97442205,0.17467580
-0.97410205,0.19090780
-0.97378205,0.20171700
-0.97346205,0.21252620
-0.97314205,0.22333540
-0.97282205,0.23414450
-0.97250205,0.23954910
-0.97218205,0.25245110
-0.97186205,0.25576290
-0.97154205,0.26916110
-0.97122205,0.28030110
-0.97090205,0.28587110
-0.97058205,0.29144110
-0.97026205,0.29144110
-0.96994205,0.29701120
-0.96962205,0.30258120
-0.96930205,0.30258120
-0.96898205,0.30258120
-0.96866205,0.30815120
-0.96834205,0.31730270
-0.96802205,0.30258120
-0.96770205,0.30258120
-0.96738205,0.30583180
-0.96706205,0.30583180
-0.96674205,0.30009640
-0.96642205,0.30009640
-0.96610205,0.29436090
-0.96578205,0.28289010
-0.96546205,0.27715470
-0.96514205,0.27141920
-0.96482205,0.25994830
-0.96450205,0.25421290
-0.96418205,0.25564390
-0.96386205,0.23700660
-0.96354205,0.23204050
-0.96322205,0.22641280
-0.96290205,0.20253630
-0.96258205,0.19606100
-0.96226205,0.17891300
-0.96194205,0.16121040
-0.96162205,0.14940880
-0.96130205,0.14146460
-0.96098205,0.12326580
-0.96066205,0.11113320
-0.96034205,0.09293444
-0.96002205,0.08080190
-0.95970205,0.06260309
-0.95938205,0.04440428
-0.95906205,0.02620547
-0.95874205,0.01407293
-0.95842205,-0.00412588
-0.95810205,-0.02232469
-0.95778205,-0.04162852
-0.95746205,-0.05265604
-0.95714205,-0.07278696
-0.95682205,-0.09148203
-0.95650205,-0.10394540
-0.95618205,-0.12264050
-0.95586205,-0.14133550
-0.95554205,-0.15379890
-0.95522205,-0.17249400
-0.95490205,-0.18495730
-0.95458205,-0.19744170
-0.95426205,-0.21547700
-0.95394205,-0.22860010
-0.95362205,-0.24106540
-0.95330205,-0.25385960
-0.95298205,-0.26665380
