Время,A * B
(mс),(?)

-1.00011274,0.06930501
-0.99979274,0.05656501
-0.99947274,0.04807168
-0.99915274,0.03533169
-0.99883274,0.02347169
-0.99851274,0.01464752
-0.99819274,0.00141127
-0.99787274,-0.01182498
-0.99755274,-0.02506123
-0.99723274,-0.03829748
-0.99691274,-0.05153374
-0.99659274,-0.06035790
-0.99627274,-0.07359415
-0.99595274,-0.08241832
-0.99563274,-0.09124249
-0.99531274,-0.10447870
-0.99499274,-0.11771500
-0.99467274,-0.12653920
-0.99435274,-0.14503130
-0.99403274,-0.14420240
-0.99371274,-0.16334130
-0.99339274,-0.17249630
-0.99307274,-0.18165130
-0.99275274,-0.18622890
-0.99243274,-0.19996130
-0.99211274,-0.21193030
-0.99179274,-0.20911640
-0.99147274,-0.21827140
-0.99115274,-0.22284890
-0.99083274,-0.23564490
-0.99051274,-0.23200390
-0.99019274,-0.24513080
-0.98987274,-0.24987370
-0.98955274,-0.24987370
-0.98923274,-0.26349680
-0.98891274,-0.25461660
-0.98859274,-0.25935950
-0.98827274,-0.25935950
-0.98795274,-0.25935950
-0.98763274,-0.25461660
-0.98731274,-0.25461660
-0.98699274,-0.26349680
-0.98667274,-0.25858850
-0.98635274,-0.25368020
-0.98603274,-0.24513080
-0.98571274,-0.24877180
-0.98539274,-0.23895520
-0.98507274,-0.23404680
-0.98475274,-0.22913850
-0.98443274,-0.22423010
-0.98411274,-0.21441340
-0.98379274,-0.20950510
-0.98347274,-0.20641830
-0.98315274,-0.18987180
-0.98283274,-0.18612320
-0.98251274,-0.17597570
-0.98219274,-0.16582820
-0.98187274,-0.15568070
-0.98155274,-0.14044230
-0.98123274,-0.12522100
-0.98091274,-0.11507350
-0.98059274,-0.10492600
-0.98027274,-0.08970473
-0.97995274,-0.07691183
-0.97963274,-0.06433594
-0.97931274,-0.04911466
-0.97899274,-0.03389339
-0.97867274,-0.01928088
-0.97835274,-0.00345084
-0.97803274,0.00691501
-0.97771274,0.02263254
-0.97739274,0.03835007
-0.97707274,0.04882842
-0.97675274,0.06454595
-0.97643274,0.08026348
-0.97611274,0.09360687
-0.97579274,0.10982060
-0.97547274,0.12062980
-0.97515274,0.13684360
-0.97483274,0.14765280
-0.97451274,0.16386660
-0.97419274,0.17467580
-0.97387274,0.18550320
-0.97355274,0.19631240
-0.97323274,0.20712160
-0.97291274,0.21793070
-0.97259274,0.22873990
-0.97227274,0.23954910
-0.97195274,0.25245110
-0.97163274,0.25802110
-0.97131274,0.26916110
-0.97099274,0.27473110
-0.97067274,0.28587110
-0.97035274,0.28587110
-0.97003274,0.29144110
-0.96971274,0.29701120
-0.96939274,0.29701120
-0.96907274,0.30258120
-0.96875274,0.31156720
-0.96843274,0.30258120
-0.96811274,0.31156720
-0.96779274,0.30815120
-0.96747274,0.31156720
-0.96715274,0.30258120
-0.96683274,0.30583180
-0.96651274,0.30583180
-0.96619274,0.30009640
-0.96587274,0.29436090
-0.96555274,0.28289010
-0.96523274,0.28289010
-0.96491274,0.27141920
-0.96459274,0.26568380
-0.96427274,0.26154480
-0.96395274,0.25564390
-0.96363274,0.23700660
-0.96331274,0.23204050
-0.96299274,0.22023880
-0.96267274,0.20843710
-0.96235274,0.20214770
-0.96203274,0.18481390
-0.96171274,0.16711130
-0.96139274,0.15966340
-0.96107274,0.14146460
-0.96075274,0.12933210
-0.96043274,0.11719950
-0.96011274,0.09900071
-0.95979274,0.08080190
-0.95947274,0.06866936
-0.95915274,0.05047055
-0.95883274,0.03227174
-0.95851274,0.02013920
-0.95819274,-0.00412588
-0.95787274,-0.01670176
-0.95755274,-0.03539683
-0.95723274,-0.05265604
-0.95691274,-0.06655528
-0.95659274,-0.08525033
-0.95627274,-0.10394540
-0.95595274,-0.12264050
-0.95563274,-0.12887220
-0.95531274,-0.14756720
-0.95499274,-0.16626230
-0.95467274,-0.17872570
-0.95435274,-0.19121000
-0.95403274,-0.21547700
-0.95371274,-0.22827120
-0.95339274,-0.23483180
-0.95307274,-0.24729520
-0.95275274,-0.26665380
