Время,A * B
(mс),(?)

-1.00008468,0.03108502
-0.99976468,0.02347169
-0.99944468,0.01023544
-0.99912468,-0.00300081
-0.99880468,-0.01182498
-0.99848468,-0.02947331
-0.99816468,-0.03829748
-0.99784468,-0.05153374
-0.99752468,-0.06476999
-0.99720468,-0.07359415
-0.99688468,-0.08683040
-0.99656468,-0.09565457
-0.99624468,-0.10889080
-0.99592468,-0.12212840
-0.99560468,-0.13128340
-0.99528468,-0.14503130
-0.99496468,-0.15418630
-0.99464468,-0.16791880
-0.99432468,-0.17249630
-0.99400468,-0.18165130
-0.99368468,-0.19080630
-0.99336468,-0.20718740
-0.99304468,-0.20453890
-0.99272468,-0.21369390
-0.99240468,-0.22615910
-0.99208468,-0.23090200
-0.99176468,-0.23564490
-0.99144468,-0.24038780
-0.99112468,-0.24513080
-0.99080468,-0.24987370
-0.99048468,-0.25461660
-0.99016468,-0.25461660
-0.98984468,-0.25461660
-0.98952468,-0.25935950
-0.98920468,-0.25935950
-0.98888468,-0.25461660
-0.98856468,-0.26349680
-0.98824468,-0.26349680
-0.98792468,-0.26349680
-0.98760468,-0.25858850
-0.98728468,-0.25368020
-0.98696468,-0.24877180
-0.98664468,-0.24877180
-0.98632468,-0.23895520
-0.98600468,-0.23404680
-0.98568468,-0.22913850
-0.98536468,-0.22423010
-0.98504468,-0.21441340
-0.98472468,-0.21149200
-0.98440468,-0.20134450
-0.98408468,-0.18496340
-0.98376468,-0.18612320
-0.98344468,-0.17090200
-0.98312468,-0.16075440
-0.98280468,-0.15058980
-0.98248468,-0.14044230
-0.98216468,-0.12522100
-0.98184468,-0.11507350
-0.98152468,-0.09985225
-0.98120468,-0.08970473
-0.98088468,-0.07448346
-0.98056468,-0.05926219
-0.98024468,-0.04404091
-0.97992468,-0.03499841
-0.97960468,-0.01867211
-0.97928468,-0.00345084
-0.97896468,0.00691501
-0.97864468,0.02334712
-0.97832468,0.03956091
-0.97800468,0.05406760
-0.97768468,0.06658389
-0.97736468,0.08279767
-0.97704468,0.09901146
-0.97672468,0.10982060
-0.97640468,0.12603440
-0.97608468,0.13684360
-0.97576468,0.15305740
-0.97544468,0.16386660
-0.97512468,0.17467580
-0.97480468,0.19090780
-0.97448468,0.19631240
-0.97416468,0.20712160
-0.97384468,0.21793070
-0.97352468,0.22873990
-0.97320468,0.24131100
-0.97288468,0.24495370
-0.97256468,0.26359110
-0.97224468,0.26916110
-0.97192468,0.27473110
-0.97160468,0.28587110
-0.97128468,0.28587110
-0.97096468,0.29144110
-0.97064468,0.30583180
-0.97032468,0.29701120
-0.97000468,0.30258120
-0.96968468,0.30258120
-0.96936468,0.30258120
-0.96904468,0.31156720
-0.96872468,0.31156720
-0.96840468,0.31156720
-0.96808468,0.31156720
-0.96776468,0.30583180
-0.96744468,0.30583180
-0.96712468,0.30009640
-0.96680468,0.30285080
-0.96648468,0.28289010
-0.96616468,0.27715470
-0.96584468,0.27141920
-0.96552468,0.26568380
-0.96520468,0.26154480
-0.96488468,0.25564390
-0.96456468,0.23700660
-0.96424468,0.23204050
-0.96392468,0.21433800
-0.96360468,0.20843710
-0.96328468,0.19071470
-0.96296468,0.18481390
-0.96264468,0.17179590
-0.96232468,0.15359710
-0.96200468,0.14146460
-0.96168468,0.12933210
-0.96136468,0.11113320
-0.96104468,0.09293444
-0.96072468,0.08080190
-0.96040468,0.06260309
-0.96008468,0.04440428
-0.95976468,0.03227174
-0.95944468,0.01445668
-0.95912468,-0.00412588
-0.95880468,-0.02232469
-0.95848468,-0.04162852
-0.95816468,-0.05409189
-0.95784468,-0.07278696
-0.95752468,-0.08905367
-0.95720468,-0.10394540
-0.95688468,-0.12264050
-0.95656468,-0.13510380
-0.95624468,-0.15379890
-0.95592468,-0.17067570
-0.95560468,-0.17872570
-0.95528468,-0.20268270
-0.95496468,-0.21547700
-0.95464468,-0.22827120
-0.95432468,-0.24746250
-0.95400468,-0.25385960
-0.95368468,-0.26665380
-0.95336468,-0.27944800
-0.95304468,-0.28584510
