Время,A * B
(mс),(?)

-1.00007735,0.03670795
-0.99975735,0.02347169
-0.99943735,0.01464752
-0.99911735,0.00141127
-0.99879735,-0.01182498
-0.99847735,-0.02506123
-0.99815735,-0.03829748
-0.99783735,-0.04712165
-0.99751735,-0.06035790
-0.99719735,-0.07359415
-0.99687735,-0.08241832
-0.99655735,-0.09124249
-0.99623735,-0.10447870
-0.99591735,-0.11771500
-0.99559735,-0.12653920
-0.99527735,-0.14045380
-0.99495735,-0.14960880
-0.99463735,-0.16334130
-0.99431735,-0.16626280
-0.99399735,-0.18165130
-0.99367735,-0.18622890
-0.99335735,-0.19538380
-0.99303735,-0.21193030
-0.99271735,-0.22141620
-0.99239735,-0.22615910
-0.99207735,-0.22284890
-0.99175735,-0.23564490
-0.99143735,-0.24038780
-0.99111735,-0.24513080
-0.99079735,-0.24987370
-0.99047735,-0.24987370
-0.99015735,-0.24987370
-0.98983735,-0.25461660
-0.98951735,-0.25461660
-0.98919735,-0.25935950
-0.98887735,-0.25461660
-0.98855735,-0.26349680
-0.98823735,-0.26349680
-0.98791735,-0.24987370
-0.98759735,-0.25858850
-0.98727735,-0.25368020
-0.98695735,-0.25368020
-0.98663735,-0.24877180
-0.98631735,-0.24386350
-0.98599735,-0.23895520
-0.98567735,-0.22913850
-0.98535735,-0.22423010
-0.98503735,-0.21441340
-0.98471735,-0.21149200
-0.98439735,-0.19968840
-0.98407735,-0.18987180
-0.98375735,-0.18612320
-0.98343735,-0.17597570
-0.98311735,-0.16582820
-0.98279735,-0.15058980
-0.98247735,-0.14044230
-0.98215735,-0.13029480
-0.98183735,-0.11507350
-0.98151735,-0.10492600
-0.98119735,-0.08970473
-0.98087735,-0.07955722
-0.98055735,-0.05926219
-0.98023735,-0.04911466
-0.97991735,-0.03389339
-0.97959735,-0.02374587
-0.97927735,-0.00356335
-0.97895735,0.00691501
-0.97863735,0.01739336
-0.97831735,0.03311089
-0.97799735,0.05037010
-0.97767735,0.06454595
-0.97735735,0.08279767
-0.97703735,0.09360687
-0.97671735,0.10982060
-0.97639735,0.12062980
-0.97607735,0.13143900
-0.97575735,0.14765280
-0.97543735,0.15846200
-0.97511735,0.17467580
-0.97479735,0.18550320
-0.97447735,0.19631240
-0.97415735,0.20712160
-0.97383735,0.21793070
-0.97351735,0.23574100
-0.97319735,0.24688100
-0.97287735,0.25245110
-0.97255735,0.26359110
-0.97223735,0.26359110
-0.97191735,0.27473110
-0.97159735,0.28030110
-0.97127735,0.28587110
-0.97095735,0.29144110
-0.97063735,0.29701120
-0.97031735,0.30258120
-0.96999735,0.30258120
-0.96967735,0.30258120
-0.96935735,0.30258120
-0.96903735,0.31156720
-0.96871735,0.30815120
-0.96839735,0.30258120
-0.96807735,0.31156720
-0.96775735,0.30583180
-0.96743735,0.30583180
-0.96711735,0.29436090
-0.96679735,0.29436090
-0.96647735,0.28862550
-0.96615735,0.28514820
-0.96583735,0.28514820
-0.96551735,0.26568380
-0.96519735,0.26744570
-0.96487735,0.25564390
-0.96455735,0.24384220
-0.96423735,0.23204050
-0.96391735,0.22023880
-0.96359735,0.21428030
-0.96327735,0.19663540
-0.96295735,0.18481390
-0.96263735,0.16711130
-0.96231735,0.15966340
-0.96199735,0.14146460
-0.96167735,0.12933210
-0.96135735,0.11719950
-0.96103735,0.09900071
-0.96071735,0.08686817
-0.96039735,0.06866936
-0.96007735,0.05653682
-0.95975735,0.03227174
-0.95943735,0.02068837
-0.95911735,0.00199330
-0.95879735,-0.01670176
-0.95847735,-0.03539683
-0.95815735,-0.05409189
-0.95783735,-0.06655528
-0.95751735,-0.08525033
-0.95719735,-0.09771371
-0.95687735,-0.11640880
-0.95655735,-0.12887220
-0.95623735,-0.14756720
-0.95591735,-0.16626230
-0.95559735,-0.17872570
-0.95527735,-0.19628560
-0.95495735,-0.20367340
-0.95463735,-0.22827120
-0.95431735,-0.23466830
-0.95399735,-0.25385960
-0.95367735,-0.26665380
-0.95335735,-0.27305090
-0.95303735,-0.28584510
