Время,A * B
(mс),(?)

-1.00022345,0.09053834
-0.99990345,0.07779834
-0.99958345,0.06930501
-0.99926345,0.05876837
-0.99894345,0.04807168
-0.99862345,0.03533169
-0.99830345,0.02259169
-0.99798345,0.00985169
-0.99766345,-0.00288830
-0.99734345,-0.01182498
-0.99702345,-0.02947331
-0.99670345,-0.03829748
-0.99638345,-0.05153374
-0.99606345,-0.06035790
-0.99574345,-0.07359415
-0.99542345,-0.08683040
-0.99510345,-0.09565457
-0.99478345,-0.10889080
-0.99446345,-0.12212840
-0.99414345,-0.12653920
-0.99382345,-0.14503130
-0.99350345,-0.15418630
-0.99318345,-0.16791880
-0.99286345,-0.17249630
-0.99254345,-0.18165130
-0.99222345,-0.18622890
-0.99190345,-0.19538380
-0.99158345,-0.21193030
-0.99126345,-0.21667330
-0.99094345,-0.22615910
-0.99062345,-0.22284890
-0.99030345,-0.23564490
-0.98998345,-0.24038780
-0.98966345,-0.24513080
-0.98934345,-0.24987370
-0.98902345,-0.24987370
-0.98870345,-0.25461660
-0.98838345,-0.25461660
-0.98806345,-0.25935950
-0.98774345,-0.26840520
-0.98742345,-0.25935950
-0.98710345,-0.26349680
-0.98678345,-0.26349680
-0.98646345,-0.24987370
-0.98614345,-0.25858850
-0.98582345,-0.25368020
-0.98550345,-0.25368020
-0.98518345,-0.24877180
-0.98486345,-0.24386350
-0.98454345,-0.23404680
-0.98422345,-0.22913850
-0.98390345,-0.21932180
-0.98358345,-0.21441340
-0.98326345,-0.21149200
-0.98294345,-0.20641830
-0.98262345,-0.19627070
-0.98230345,-0.18104950
-0.98198345,-0.17090200
-0.98166345,-0.16075440
-0.98134345,-0.15058980
-0.98102345,-0.13536860
-0.98070345,-0.12522100
-0.98038345,-0.11507350
-0.98006345,-0.09985225
-0.97974345,-0.08463098
-0.97942345,-0.07448346
-0.97910345,-0.05926219
-0.97878345,-0.04404091
-0.97846345,-0.03389339
-0.97814345,-0.01928088
-0.97782345,-0.00880252
-0.97750345,0.00669668
-0.97718345,0.02263254
-0.97686345,0.03835007
-0.97654345,0.05577470
-0.97622345,0.06454595
-0.97590345,0.08279767
-0.97558345,0.09901146
-0.97526345,0.10982060
-0.97494345,0.12603440
-0.97462345,0.13684360
-0.97430345,0.15305740
-0.97398345,0.16386660
-0.97366345,0.17467580
-0.97334345,0.18550320
-0.97302345,0.19631240
-0.97270345,0.21252620
-0.97238345,0.21793070
-0.97206345,0.22873990
-0.97174345,0.24688100
-0.97142345,0.25245110
-0.97110345,0.26359110
-0.97078345,0.26916110
-0.97046345,0.27473110
-0.97014345,0.28030110
-0.96982345,0.29144110
-0.96950345,0.29144110
-0.96918345,0.29701120
-0.96886345,0.29701120
-0.96854345,0.30258120
-0.96822345,0.30258120
-0.96790345,0.30815120
-0.96758345,0.31156720
-0.96726345,0.30815120
-0.96694345,0.31156720
-0.96662345,0.30583180
-0.96630345,0.30583180
-0.96598345,0.30009640
-0.96566345,0.30009640
-0.96534345,0.29436090
-0.96502345,0.28862550
-0.96470345,0.27715470
-0.96438345,0.27141920
-0.96406345,0.26568380
-0.96374345,0.25421290
-0.96342345,0.25564390
-0.96310345,0.24384220
-0.96278345,0.23204050
-0.96246345,0.22023880
-0.96214345,0.20259400
-0.96182345,0.19071470
-0.96150345,0.17891300
-0.96118345,0.17179590
-0.96086345,0.15530960
-0.96054345,0.14146460
-0.96022345,0.12933210
-0.95990345,0.11113320
-0.95958345,0.09900071
-0.95926345,0.08080190
-0.95894345,0.06866936
-0.95862345,0.04440428
-0.95830345,0.03227174
-0.95798345,0.01445668
-0.95766345,-0.00412588
-0.95734345,-0.02232469
-0.95702345,-0.03445723
-0.95670345,-0.05409189
-0.95638345,-0.06655528
-0.95606345,-0.08525033
-0.95574345,-0.10394540
-0.95542345,-0.11640880
-0.95510345,-0.13510380
-0.95478345,-0.15379890
-0.95446345,-0.16626230
-0.95414345,-0.17872570
-0.95382345,-0.19121000
-0.95350345,-0.20990510
-0.95318345,-0.22236850
-0.95286345,-0.23483180
