Время,A * B
(mс),(?)

-1.00021670,0.02788378
-0.99989670,0.01905961
-0.99957670,0.00582336
-0.99925670,-0.00713497
-0.99893670,-0.02064915
-0.99861670,-0.02947331
-0.99829670,-0.04270957
-0.99797670,-0.05594582
-0.99765670,-0.06476999
-0.99733670,-0.07800624
-0.99701670,-0.09124249
-0.99669670,-0.10006670
-0.99637670,-0.11330290
-0.99605670,-0.12212710
-0.99573670,-0.13586090
-0.99541670,-0.14420240
-0.99509670,-0.15876380
-0.99477670,-0.16791880
-0.99445670,-0.17707380
-0.99413670,-0.18622890
-0.99381670,-0.19538380
-0.99349670,-0.20718740
-0.99317670,-0.21667330
-0.99285670,-0.22141620
-0.99253670,-0.23090200
-0.99221670,-0.23564490
-0.99189670,-0.24038780
-0.99157670,-0.24513080
-0.99125670,-0.24987370
-0.99093670,-0.24987370
-0.99061670,-0.24987370
-0.99029670,-0.25461660
-0.98997670,-0.25461660
-0.98965670,-0.25461660
-0.98933670,-0.25935950
-0.98901670,-0.26840520
-0.98869670,-0.25461660
-0.98837670,-0.26349680
-0.98805670,-0.24987370
-0.98773670,-0.25858850
-0.98741670,-0.25368020
-0.98709670,-0.24877180
-0.98677670,-0.24386350
-0.98645670,-0.23895520
-0.98613670,-0.23404680
-0.98581670,-0.22423010
-0.98549670,-0.21932180
-0.98517670,-0.21656580
-0.98485670,-0.21149200
-0.98453670,-0.19478010
-0.98421670,-0.18612320
-0.98389670,-0.17597570
-0.98357670,-0.16582820
-0.98325670,-0.15568070
-0.98293670,-0.14044230
-0.98261670,-0.13029480
-0.98229670,-0.12014730
-0.98197670,-0.10492600
-0.98165670,-0.09477849
-0.98133670,-0.07955722
-0.98101670,-0.06433594
-0.98069670,-0.05595512
-0.98037670,-0.04023758
-0.98005670,-0.02452005
-0.97973670,-0.01359836
-0.97941670,0.00162292
-0.97909670,0.01215419
-0.97877670,0.02787171
-0.97845670,0.04358925
-0.97813670,0.06117929
-0.97781670,0.07739308
-0.97749670,0.09360687
-0.97717670,0.10441610
-0.97685670,0.11522520
-0.97653670,0.13143900
-0.97621670,0.14224820
-0.97589670,0.15846200
-0.97557670,0.16927120
-0.97525670,0.18009860
-0.97493670,0.19090780
-0.97461670,0.20171700
-0.97429670,0.21252620
-0.97397670,0.22333540
-0.97365670,0.24131100
-0.97333670,0.25245110
-0.97301670,0.25802110
-0.97269670,0.26359110
-0.97237670,0.27473110
-0.97205670,0.28030110
-0.97173670,0.28587110
-0.97141670,0.29144110
-0.97109670,0.29701120
-0.97077670,0.29701120
-0.97045670,0.30258120
-0.97013670,0.30258120
-0.96981670,0.30815120
-0.96949670,0.31730270
-0.96917670,0.31730270
-0.96885670,0.31156720
-0.96853670,0.31156720
-0.96821670,0.30583180
-0.96789670,0.30583180
-0.96757670,0.30009640
-0.96725670,0.29436090
-0.96693670,0.28862550
-0.96661670,0.28289010
-0.96629670,0.27141920
-0.96597670,0.27141920
-0.96565670,0.26744570
-0.96533670,0.24847750
-0.96501670,0.24384220
-0.96469670,0.23794140
-0.96437670,0.22613970
-0.96405670,0.21433800
-0.96373670,0.20253630
-0.96341670,0.19071470
-0.96309670,0.17786220
-0.96277670,0.16121040
-0.96245670,0.14753090
-0.96213670,0.13539830
-0.96181670,0.12326580
-0.96149670,0.10506700
-0.96117670,0.09293444
-0.96085670,0.07473563
-0.96053670,0.05653682
-0.96021670,0.03833801
-0.95989670,0.02620547
-0.95957670,0.00822499
-0.95925670,-0.01047008
-0.95893670,-0.02916514
-0.95861670,-0.04162852
-0.95829670,-0.06032358
-0.95797670,-0.07278696
-0.95765670,-0.09148203
-0.95733670,-0.11017710
-0.95701670,-0.12887220
-0.95669670,-0.14133550
-0.95637670,-0.16003060
-0.95605670,-0.17249400
-0.95573670,-0.18495730
-0.95541670,-0.20907980
-0.95509670,-0.22187410
-0.95477670,-0.23466830
-0.95445670,-0.24746250
-0.95413670,-0.26025670
-0.95381670,-0.27305090
-0.95349670,-0.27944800
-0.95317670,-0.29224220
