Время,A * B
(mс),(?)

-1.00021996,0.04807168
-0.99989996,0.03108502
-0.99957996,0.02347169
-0.99925996,0.01023544
-0.99893996,0.00141127
-0.99861996,-0.01138164
-0.99829996,-0.02506123
-0.99797996,-0.03829748
-0.99765996,-0.05153374
-0.99733996,-0.06035790
-0.99701996,-0.07359415
-0.99669996,-0.08241832
-0.99637996,-0.09565457
-0.99605996,-0.10447870
-0.99573996,-0.11771500
-0.99541996,-0.12653920
-0.99509996,-0.14503130
-0.99477996,-0.14861440
-0.99445996,-0.16334130
-0.99413996,-0.17067490
-0.99381996,-0.18165130
-0.99349996,-0.19080630
-0.99317996,-0.19996130
-0.99285996,-0.20453890
-0.99253996,-0.22141620
-0.99221996,-0.22615910
-0.99189996,-0.23090200
-0.99157996,-0.24038780
-0.99125996,-0.24038780
-0.99093996,-0.24513080
-0.99061996,-0.24987370
-0.99029996,-0.24987370
-0.98997996,-0.25461660
-0.98965996,-0.25935950
-0.98933996,-0.25461660
-0.98901996,-0.25935950
-0.98869996,-0.25935950
-0.98837996,-0.26349680
-0.98805996,-0.25461660
-0.98773996,-0.26349680
-0.98741996,-0.25858850
-0.98709996,-0.24987370
-0.98677996,-0.25368020
-0.98645996,-0.24386350
-0.98613996,-0.24386350
-0.98581996,-0.23404680
-0.98549996,-0.22913850
-0.98517996,-0.21932180
-0.98485996,-0.21441340
-0.98453996,-0.21149200
-0.98421996,-0.19478010
-0.98389996,-0.18987180
-0.98357996,-0.18612320
-0.98325996,-0.17090200
-0.98293996,-0.16075440
-0.98261996,-0.15058980
-0.98229996,-0.14044230
-0.98197996,-0.12522100
-0.98165996,-0.11507350
-0.98133996,-0.09985225
-0.98101996,-0.08970473
-0.98069996,-0.07955722
-0.98037996,-0.05926219
-0.98005996,-0.04911466
-0.97973996,-0.03389339
-0.97941996,-0.01928088
-0.97909996,-0.00880252
-0.97877996,0.00691501
-0.97845996,0.02263254
-0.97813996,0.03311089
-0.97781996,0.04882842
-0.97749996,0.06658389
-0.97717996,0.08279767
-0.97685996,0.09360687
-0.97653996,0.10645940
-0.97621996,0.12603440
-0.97589996,0.13684360
-0.97557996,0.14765280
-0.97525996,0.16386660
-0.97493996,0.17467580
-0.97461996,0.18550320
-0.97429996,0.19631240
-0.97397996,0.20712160
-0.97365996,0.22333540
-0.97333996,0.22873990
-0.97301996,0.24688100
-0.97269996,0.25245110
-0.97237996,0.26359110
-0.97205996,0.26916110
-0.97173996,0.27473110
-0.97141996,0.28030110
-0.97109996,0.28587110
-0.97077996,0.29701120
-0.97045996,0.29701120
-0.97013996,0.29701120
-0.96981996,0.30258120
-0.96949996,0.30258120
-0.96917996,0.30258120
-0.96885996,0.30815120
-0.96853996,0.30258120
-0.96821996,0.31156720
-0.96789996,0.31156720
-0.96757996,0.30583180
-0.96725996,0.30009640
-0.96693996,0.30009640
-0.96661996,0.29436090
-0.96629996,0.29694990
-0.96597996,0.27715470
-0.96565996,0.27141920
-0.96533996,0.26568380
-0.96501996,0.26744570
-0.96469996,0.24847750
-0.96437996,0.24384220
-0.96405996,0.23204050
-0.96373996,0.22023880
-0.96341996,0.20843710
-0.96309996,0.19663540
-0.96277996,0.18481390
-0.96245996,0.16711130
-0.96213996,0.15966340
-0.96181996,0.14146460
-0.96149996,0.12933210
-0.96117996,0.11719950
-0.96085996,0.09900071
-0.96053996,0.08080190
-0.96021996,0.06866936
-0.95989996,0.04440428
-0.95957996,0.03227174
-0.95925996,0.01407293
-0.95893996,-0.00412588
-0.95861996,-0.01625842
-0.95829996,-0.04052350
-0.95797996,-0.05409189
-0.95765996,-0.06655528
-0.95733996,-0.09148203
-0.95701996,-0.10394540
-0.95669996,-0.11640880
-0.95637996,-0.13510380
-0.95605996,-0.15379890
-0.95573996,-0.16626230
-0.95541996,-0.17872570
-0.95509996,-0.19744170
-0.95477996,-0.20907980
-0.95445996,-0.22236850
-0.95413996,-0.23483180
-0.95381996,-0.25385960
-0.95349996,-0.26025670
-0.95317996,-0.27305090
