4424.578712	-1.272333	5.388183	-4.011360	-0.228303
4424.621116	-1.265391	3.627022	-4.166104	-1.247322
4424.663522	-1.258451	3.194827	-4.320834	-0.815232
4424.705929	-1.251511	3.201572	-4.475551	-1.042392
4424.748339	-0.965752	2.903680	-4.175882	-1.295349
4424.790750	-0.657645	2.605814	-3.836656	-1.684246
4424.833163	-0.490684	2.307974	-3.537041	-2.073108
4424.875578	-0.316853	2.010161	-3.356193	-2.461936
4424.917995	-0.034627	1.712373	-3.240752	-2.850730
4424.960414	0.338773	1.414612	-3.096068	-3.242931
4425.002834	0.603739	1.116877	-2.891175	-3.287526
4425.045257	0.743079	1.066931	-2.460903	-3.337278
4425.087681	0.882407	0.767516	-2.030669	-3.340573
4425.130107	1.021723	0.714149	-1.600473	-3.237201
4425.172535	0.742981	0.710677	-1.397402	-3.049540
4425.214965	0.503830	0.707206	-1.290683	-2.813728
4425.257397	0.479725	0.703734	-1.096244	-2.577937
4425.299830	0.407459	0.700263	-0.943104	-2.342167
4425.342266	0.209635	0.696792	-0.776218	-2.106417
4425.384703	0.001509	0.693322	-0.617946	-1.887888
4425.427142	-0.192840	0.689852	-0.487207	-1.867166
4425.469583	-0.431887	0.665744	-0.624771	-1.703701
4425.512026	-0.670913	0.846288	-0.762324	-1.574645
4425.554471	-0.909918	0.897841	-0.899864	-1.328663
4425.596917	-0.727600	0.930474	-1.145727	-1.209953
4425.639366	-0.555616	0.963104	-1.281519	-1.044825
4425.681816	-0.512606	0.995731	-1.560013	-0.879713
4425.724268	-0.555568	1.028356	-1.814412	-0.714614
4425.766723	-0.455824	1.060977	-2.012051	-0.549531
4425.809178	-0.412824	1.093596	-2.311107	-0.386181
4425.851636	-0.323410	1.126211	-2.610137	-0.460087
4425.894096	-0.227128	1.208677	-2.878197	-0.680108
4425.936557	-0.130854	1.208624	-3.146233	-0.740242
4425.979021	-0.034589	1.272171	-3.414246	-0.986015
4426.021486	-0.182408	1.335713	-3.465662	-1.123479
4426.063953	-0.551935	1.399248	-3.599573	-1.310776
4426.106422	-0.880181	1.462778	-3.510043	-1.498055
4426.148893	-1.014194	1.526303	-3.356933	-1.685319
4426.191366	-1.143040	1.589822	-3.203835	-1.872566
4426.233840	-1.144709	1.653335	-2.937332	-2.039175
4426.276317	-1.118882	1.716843	-2.737870	-1.972068
4426.318795	-1.132580	1.397161	-2.481721	-1.733136
4426.361275	-1.146276	1.132491	-2.225594	-1.803507
4426.403757	-1.159971	0.804272	-1.969490	-1.770783
4426.446241	-1.173665	0.551678	-1.897244	-1.777578
4426.488727	-1.022428	0.299106	-1.759720	-1.801552
4426.531215	-0.836846	0.046556	-1.830078	-1.825524
4426.573704	-0.725148	-0.205972	-2.003502	-1.849494
4426.616196	-0.690761	-0.458477	-2.111634	-1.873461
4426.658689	-0.786922	-0.710961	-2.255829	-1.899145
4426.701184	-0.943192	-0.963422	-2.353635	-1.790850
4426.743681	-1.015288	-0.372539	-2.368990	-1.682566
4426.786180	-1.087378	0.171920	-2.384343	-1.395672
4426.828680	-1.159462	0.788462	-2.399695	-1.113955
4426.871183	-1.269320	1.324236	-2.349787	-0.833981
4426.913687	-1.210878	1.859962	-2.327360	-0.487058
4426.956194	-1.245168	2.395642	-2.143519	-0.140166
4426.998702	-1.360160	2.931274	-1.830911	0.206696
4427.041212	-1.409894	3.466859	-1.686600	0.553527
4427.083724	-1.368625	4.002397	-1.562905	0.886593
4427.126238	-1.315341	4.537888	-1.341359	1.047940
4427.168753	-1.322151	4.032948	-1.298380	1.041027
4427.211271	-1.328960	3.519469	-1.255404	1.054715
4427.253790	-1.335768	2.978568	-1.212433	1.064969
4427.296311	-0.994110	2.470329	-1.100802	1.109553
4427.338835	-0.748606	1.962136	-0.855294	1.075174
4427.381360	-0.358944	1.453987	-0.807196	1.040798
4427.423886	0.140531	0.945882	-0.874098	1.006426
4427.466415	0.679436	0.437822	-0.848316	0.972056
4427.508946	1.127335	-0.070193	-0.795076	0.982310
4427.551478	1.576910	-0.578163	-0.700654	0.990848
4427.594013	2.192903	-0.085631	-0.520438	1.085187
4427.636549	2.808843	0.460053	-0.340238	1.218986
4427.679087	3.424727	1.055450	-0.160053	1.356204
4427.721627	3.637339	1.681680	-0.151467	1.471105
4427.764169	3.635464	2.307855	-0.412254	1.627173
4427.806712	3.415698	2.933975	-0.558069	1.783228
4427.849258	3.118749	3.560040	-0.643824	1.939270
4427.891805	2.713748	4.186049	-0.748443	2.095297
4427.934354	2.348238	4.812004	-0.796442	2.206709
4427.976906	1.900423	5.437904	-1.124044	2.299242
4428.019459	1.185060	5.461679	-1.334976	2.276842
4428.062013	0.469761	5.447717	-1.545889	2.067485
4428.104570	-0.245476	5.358290	-1.756784	1.796401
4428.147129	-0.715395	5.195123	-1.969376	1.487609
4428.189689	-0.977758	5.031970	-2.084194	1.137685
4428.232252	-1.094330	4.868831	-2.186998	0.787791
4428.274816	-1.035977	4.705707	-2.281218	0.437928
4428.317382	-0.948478	4.542597	-2.377145	0.088095
4428.359950	-0.852413	4.379501	-2.572516	-0.237700
4428.402520	-0.507737	4.216420	-2.558686	-0.666345
4428.445092	0.094090	4.108218	-2.714597	-1.016082
4428.487665	0.695864	3.950307	-2.870494	-1.281780
4428.530241	1.297585	3.692974	-3.026378	-1.532025
4428.572818	1.710679	3.377377	-3.005673	-1.699961
4428.615397	2.051738	3.061808	-2.936971	-1.802741
4428.657978	2.373911	2.746267	-2.840849	-1.905512
4428.700561	2.450941	2.430753	-2.794443	-2.008273
4428.743146	2.536534	2.115267	-2.669197	-2.111026
4428.785733	2.625547	1.799809	-2.499400	-2.285755
4428.828322	2.493464	1.484379	-2.255921	-2.196534
4428.870912	2.143741	0.881059	-1.938770	-2.278699
4428.913504	1.794049	0.306926	-1.621648	-2.235756
4428.956098	1.444388	-0.123211	-1.304553	-2.156830
4428.998695	1.175295	-0.397376	-1.002909	-2.146454
4429.041292	0.955917	-0.671516	-0.637892	-2.168635
4429.083892	0.739985	-0.945633	-0.428827	-2.190814
4429.126494	0.618305	-1.219725	-0.214641	-2.212991
4429.169098	0.474364	-1.493794	-0.147814	-2.235166
4429.211703	0.333862	-1.767838	-0.069001	-2.171680
4429.254310	0.181380	-2.041858	-0.267719	-2.234970
4429.296919	0.171094	-1.536423	-0.498967	-1.858003
4429.339531	0.160808	-1.003624	-0.730195	-1.621533
4429.382143	0.150524	-0.450318	-0.961403	-1.391935
4429.424758	0.133389	0.010448	-1.291933	-1.110973
4429.467375	-0.043028	0.471173	-1.797133	-0.830035
4429.509994	-0.224568	0.931858	-2.055666	-0.549123
4429.552614	-0.419793	1.392503	-2.279924	-0.268234
4429.595236	-0.596163	1.853106	-2.391137	0.012629
4429.637860	-0.734844	2.313670	-2.558850	0.272918
4429.680486	-0.801594	2.774192	-2.514216	0.486951
4429.723114	-1.034429	2.703867	-2.409656	0.469807
4429.765744	-1.267244	2.678065	-2.305105	0.416708
4429.808376	-1.500038	2.621447	-2.200564	0.380735
4429.851009	-1.577015	2.648724	-2.058366	0.300251
4429.893645	-1.508466	2.675999	-1.815174	0.224911
4429.936282	-1.552909	2.703272	-1.743194	0.149577
4429.978921	-1.602484	2.730542	-1.676356	0.074250
4430.021562	-1.595567	2.757810	-1.725924	-0.001071
4430.064205	-1.723873	2.785076	-1.808008	-0.081520
4430.106850	-1.862437	2.812339	-2.069804	-0.173943
4430.149497	-1.845240	2.736908	-2.466788	-0.379319
4430.192145	-1.828044	2.529702	-2.863737	-0.495681
4430.234796	-1.810850	2.331070	-3.260651	-0.678777
4430.277448	-1.980189	1.995552	-3.674644	-0.849877
4430.320102	-2.075931	1.660063	-4.059509	-1.072300
4430.362758	-1.942369	1.324604	-4.415250	-1.294703
4430.405416	-1.711288	0.989174	-4.830848	-1.517086
4430.448076	-1.562356	0.653774	-5.025690	-1.739450
4430.490738	-1.339866	0.318404	-4.989539	-1.980614
4430.533401	-1.064360	-0.016937	-4.665968	-2.108841
4430.576067	-0.764927	0.083999	-4.120025	-2.122434
4430.618734	-0.465521	0.338890	-3.574130	-2.103523
4430.661403	-0.166141	0.549282	-3.028282	-1.983686
4430.704075	0.305979	0.846894	-2.297744	-1.850176
4430.746748	0.748979	1.144480	-1.468061	-1.629443
4430.789422	1.015768	1.442039	-0.580299	-1.408730
4430.832099	1.227804	1.739572	0.421978	-1.188036
4430.874778	1.509941	2.037079	1.191572	-0.967361
4430.917458	1.829678	2.334560	1.779820	-0.712503
4430.960141	2.142545	2.632015	2.323553	-0.721022
4431.002825	2.465646	2.279634	2.790287	-0.965524
4431.045511	2.788718	1.698151	3.256981	-1.369029
4431.088199	3.111761	1.104750	3.723633	-1.904159
4431.130889	3.097946	0.560985	3.699532	-2.485407
4431.173580	2.976419	0.017268	3.369392	-3.114476
4431.216274	2.921579	-0.526401	3.023895	-3.743489
4431.258970	2.774427	-1.070022	2.562177	-4.372448
4431.301667	2.570875	-1.613595	2.163752	-5.001350
4431.344366	2.338280	-2.157120	1.729463	-5.657548
4431.387067	2.052716	-2.700598	0.996077	-5.954726
4431.429770	1.587704	-2.628689	0.119177	-5.898057
4431.472475	1.122733	-2.404669	-0.757647	-5.612362
4431.515182	0.657802	-2.115721	-1.634393	-5.222435
4431.557891	0.654355	-1.866108	-1.984675	-4.798362
4431.600601	0.702178	-1.616516	-2.123014	-4.352109
4431.643314	0.840567	-1.366946	-2.416851	-3.905896
4431.686028	1.113941	-1.117398	-2.609841	-3.459722
4431.728744	1.421467	-0.867872	-2.809650	-3.013587
4431.771462	1.817815	-0.618368	-2.929133	-2.526483
4431.814182	2.238050	-0.368886	-2.831614	-2.008668
4431.856904	2.767592	-0.028874	-2.554709	-1.560947
4431.899628	3.297088	0.379445	-2.277829	-1.232857
4431.942354	3.826537	0.772354	-2.000972	-0.925296
4431.985081	3.857118	1.110562	-2.041883	-0.621179
4432.027810	3.827908	1.448740	-2.145995	-0.315381
4432.070542	3.561269	1.786889	-2.062201	-0.009609
4432.113275	3.176797	2.125008	-1.981831	0.296135
4432.156010	2.720623	2.463097	-1.841689	0.601853
4432.198747	2.088574	2.801156	-1.713514	0.832395
4432.241485	1.419008	3.139185	-1.621215	0.772584
4432.284226	0.758039	3.080983	-1.641636	0.634221
4432.326969	0.097129	2.918616	-1.662056	0.487332
4432.369713	-0.563723	2.751141	-1.682475	0.381438
4432.412459	-0.896669	2.617832	-1.525307	0.270431
4432.455208	-1.162994	2.484534	-1.335711	0.115040
4432.497958	-1.227824	2.351248	-1.272478	-0.040338
4432.540710	-1.202160	2.217974	-1.349252	-0.195702
4432.583463	-1.178205	2.084712	-1.429432	-0.351052
4432.626219	-1.029630	1.951461	-1.576186	-0.427859
4432.668977	-0.881068	1.818222	-1.687077	-0.323708
4432.711736	-0.686429	2.053710	-1.673347	-0.067641
4432.754498	-0.491808	2.345506	-1.659617	0.256680
4432.797261	-0.297204	2.558761	-1.645889	0.563905
4432.840026	-0.235746	2.717380	-1.778946	0.963268
4432.882793	-0.278404	2.875984	-1.845430	1.386491
4432.925562	-0.496841	3.034575	-1.829989	1.809677
4432.968333	-0.781815	3.193152	-1.650719	2.232825
4433.011105	-1.012157	3.351714	-1.425390	2.655935
4433.053880	-1.380698	3.510263	-1.119879	3.041468
4433.096656	-1.744087	3.668798	-0.928720	3.438911
4433.139435	-2.168870	3.503129	-0.957685	3.624742
4433.182215	-2.593615	3.479088	-0.986648	3.639938
4433.224997	-3.018323	3.554003	-1.015609	3.557884
4433.267781	-3.272389	3.809752	-0.914908	3.388830
4433.310567	-3.398486	4.065479	-0.925103	3.250497
4433.353355	-3.261866	4.321183	-0.959180	3.112177
4433.396144	-3.109904	4.576864	-1.134837	2.973869
4433.438936	-2.923842	4.832523	-1.344592	2.835573
4433.481729	-2.536528	5.088159	-1.561152	2.673411
4433.524525	-2.121959	5.343773	-1.660007	2.168439
4433.567322	-1.652850	5.437341	-1.569542	1.784604
4433.610121	-1.183782	5.203456	-1.479085	1.571345
4433.652922	-0.714755	4.908199	-1.388635	1.392213
4433.695725	-0.479394	4.391282	-1.287962	1.228444
4433.738529	-0.199719	3.874409	-1.074754	1.016944
4433.781336	-0.071825	3.357582	-0.873501	0.805463
4433.824145	0.064583	2.840801	-0.566551	0.594000
4433.866955	0.165175	2.324065	-0.407963	0.382555
4433.909767	0.204380	1.807375	-0.247683	0.208637
4433.952581	0.274269	1.290730	-0.075484	0.298985
4433.995397	0.228229	1.098036	0.001233	0.295562
4434.038215	0.182192	1.038323	0.077944	0.220543
4434.081035	0.136160	1.045096	0.154648	0.177918
4434.123857	0.417402	1.181413	0.263732	0.113138
4434.166681	0.683279	1.317717	0.435870	0.084157
4434.209506	0.923567	1.454010	0.674465	0.055179
4434.252333	1.305292	1.590291	0.943716	0.026203
4434.295163	1.686982	1.726559	1.410634	-0.002770
4434.337994	2.051598	1.862816	1.826387	-0.019812
4434.380827	2.421294	1.999060	2.216541	-0.176587
4434.423662	2.830149	1.867763	2.710606	-0.442404
4434.466499	3.238968	1.661505	3.204627	-0.778059
4434.509337	3.647751	1.370072	3.698605	-1.166505
4434.552178	3.569216	1.051404	3.763185	-1.560027
4434.595021	3.153354	0.732765	3.434204	-1.960330
4434.637865	2.671087	0.414153	3.038810	-2.360597
4434.680711	2.045764	0.095570	2.531015	-2.760829
4434.723559	1.481821	-0.222986	1.897208	-3.161025
4434.766409	0.834461	-0.541513	1.287305	-3.581627
4434.809261	0.142871	-0.860012	0.546299	-3.702406
4434.852115	-0.451572	-1.013268	-0.392220	-3.518291
4434.894971	-1.045962	-0.834389	-1.330656	-3.199641
4434.937829	-1.640301	-0.538011	-2.269009	-2.698786
4434.980688	-1.827562	-0.274018	-2.664012	-2.203085
4435.023549	-1.604394	-0.010047	-2.714983	-1.717645
4435.066413	-1.199037	0.253900	-2.719972	-1.232248
4435.109278	-0.832881	0.517823	-2.667065	-0.746894
4435.152145	-0.582543	0.781724	-2.571595	-0.261583
4435.195014	-0.216446	1.045601	-2.476133	0.233902
4435.237885	0.073002	1.309455	-2.200205	0.553976
4435.280758	0.311350	1.532425	-1.755754	0.703772
4435.323632	0.549676	1.537465	-1.311342	0.931867
4435.366509	0.787982	1.435256	-0.866970	0.918207
4435.409387	0.963282	1.377315	-0.563925	0.885823
4435.452267	1.067074	1.319379	-0.374956	0.836420
4435.495150	1.031282	1.261449	-0.259194	0.787022
4435.538034	1.089107	1.203523	-0.265991	0.737627
4435.580920	1.218409	1.145603	-0.238748	0.688237
4435.623808	1.252393	1.087687	-0.180872	0.591198
4435.666697	1.446347	1.029777	-0.155337	0.633718
4435.709589	1.512651	1.320732	-0.100874	0.589444
4435.752483	1.578950	1.686535	-0.046416	0.279713
