-5	0.32	0.014142135623731
-4	0.59	0.014142135623731
-3	0.85	0.014142135623731
-2	1.13	0.014142135623731
-1	1.39	0.014142135623731
1	1.96	0.014142135623731
2	2.22	0.014142135623731
3	2.5	0.014142135623731
4	2.79	0.014142135623731
5	3.05	0.014142135623731
