MHz;V
0.37078857;0.0000809
0.37117004;0.00007363
0.37155151;0.00005283
0.37193298;0.00004501
0.37231445;0.00007492
0.37269592;0.00009836
0.37307739;0.0001007
0.37345886;0.00009941
0.37384033;0.00009209
0.3742218;0.00006945
0.37460327;0.00003743
0.37498474;0.00005993
0.37536621;0.00009401
0.37574768;0.00008001
0.37612915;0.00003732
0.37651062;0.00002913
0.37689209;0.00006895
0.37727356;0.00009321
0.37765503;0.00006055
0.3780365;0.0000619
0.37841797;0.00010635
0.37879944;0.00015939
0.37918091;0.00019514
0.37956238;0.00020383
0.37994385;0.00019354
0.38032532;0.00014882
0.38070679;0.00010272
0.38108826;0.00006918
0.38146973;0.00005663
0.3818512;0.00002605
0.38223267;0.00001253
0.38261414;0.00001642
0.38299561;0.00003572
0.38337708;0.00005025
0.38375854;0.00005751
0.38414001;0.00005888
0.38452148;0.00003753
0.38490295;0.00006555
0.38528442;0.00007655
0.38566589;0.00004304
0.38604736;0.00005844
0.38642883;0.00007711
0.3868103;0.00007754
0.38719177;0.00007218
0.38757324;0.00006561
0.38795471;0.0000868
0.38833618;0.0001241
0.38871765;0.00013307
0.38909912;0.0001147
0.38948059;0.00009801
0.38986206;0.00010018
0.39024353;0.00010838
0.390625;0.0001177
0.39100647;0.00009723
0.39138794;0.00006259
0.39176941;0.00003435
0.39215088;0.00000769
0.39253235;0.00002938
0.39291382;0.00006937
0.39329529;0.00007777
0.39367676;0.00005729
0.39405823;0.00006416
0.3944397;0.0001034
0.39482117;0.00010748
0.39520264;0.00008649
0.39558411;0.00002667
0.39596558;0.00004751
0.39634705;0.00006335
0.39672852;0.00005433
0.39710999;0.00002713
0.39749146;0.00003273
0.39787292;0.00007613
0.39825439;0.0001077
0.39863586;0.00009357
0.39901733;0.00001789
0.3993988;0.00006484
0.39978027;0.00009671
0.40016174;0.00008693
0.40054321;0.00005699
0.40092468;0.00007993
0.40130615;0.00007732
0.40168762;0.00005749
0.40206909;0.00007577
0.40245056;0.00008081
0.40283203;0.00004541
0.4032135;0.00003648
0.40359497;0.00005689
0.40397644;0.00006859
0.40435791;0.00003876
0.40473938;0.00003459
0.40512085;0.00007138
0.40550232;0.0001097
0.40588379;0.00010194
0.40626526;0.00009846
0.40664673;0.00011694
0.4070282;0.00014889
0.40740967;0.00018326
0.40779114;0.00021898
0.40817261;0.00025273
0.40855408;0.00025088
0.40893555;0.00020039
0.40931702;0.00013166
0.40969849;0.00003874
0.41007996;0.00004913
0.41046143;0.00011064
0.4108429;0.00012101
0.41122437;0.00009493
0.41160583;0.00005449
0.4119873;0.00006413
0.41236877;0.00005724
0.41275024;0.00004364
0.41313171;0.00009142
0.41351318;0.00014873
0.41389465;0.0002473
0.41427612;0.00060907
0.41465759;0.00116006
0.41503906;0.00259902
0.41542053;0.00789652
0.415802;0.00990968
0.41618347;0.00871609
0.41656494;0.00787714
0.41694641;0.00401737
0.41732788;0.00183725
0.41770935;0.00305921
0.41809082;0.00425391
0.41847229;0.00281704
0.41885376;0.00072272
0.41923523;0.00015906
0.4196167;0.00006612
0.41999817;0.00006909
0.42037964;0.00005803
0.42076111;0.00005335
0.42114258;0.00008886
0.42152405;0.00010287
0.42190552;0.00008611
0.42228699;0.00006185
0.42266846;0.00009715
0.42304993;0.00015428
0.4234314;0.00013789
0.42381287;0.00010198
0.42419434;0.00006731
0.42457581;0.00008559
0.42495728;0.00014249
0.42533875;0.00016168
0.42572021;0.00013689
0.42610168;0.00009579
0.42648315;0.00004602
0.42686462;0.00007902
0.42724609;0.00011127
0.42762756;0.00010113
0.42800903;0.00006732
0.4283905;0.00001394
0.42877197;0.00008156
0.42915344;0.00012844
0.42953491;0.00014397
0.42991638;0.00012685
0.43029785;0.00007907
0.43067932;0.00007012
0.43106079;0.00009995
0.43144226;0.00013083
0.43182373;0.00014842
0.4322052;0.00013796
0.43258667;0.00009475
0.43296814;0.00003566
0.43334961;0.00002905
0.43373108;0.00005979
0.43411255;0.00004593
0.43449402;0.00003363
0.43487549;0.00003771
0.43525696;0.00007741
0.43563843;0.00008107
0.4360199;0.00010136
0.43640137;0.00012504
0.43678284;0.00011327
0.43716431;0.00008947
0.43754578;0.00008535
0.43792725;0.00009456
0.43830872;0.00009574
0.43869019;0.00009463
0.43907166;0.00007362
0.43945313;0.0000404
0.43983459;0.00003269
0.44021606;0.00001758
0.44059753;0.00001389
0.440979;0.00003833
0.44136047;0.00003825
0.44174194;0.0000794
0.44212341;0.0000897
0.44250488;0.00008162
0.44288635;0.00008367
0.44326782;0.00006421
0.44364929;0.0000541
0.44403076;0.00005115
0.44441223;0.00004845
0.4447937;0.00004505
