Время,A * B
(mс),(?)

-1.00029574,-0.19587440
-0.99997574,-0.19176660
-0.99965574,-0.18355100
-0.99933574,-0.19738750
-0.99901574,-0.17122760
-0.99869574,-0.16301200
-0.99837574,-0.15479640
-0.99805574,-0.14658080
-0.99773574,-0.15220170
-0.99741574,-0.14316450
-0.99709574,-0.13411210
-0.99677574,-0.12507500
-0.99645574,-0.11151920
-0.99613574,-0.10248210
-0.99581574,-0.08892631
-0.99549574,-0.07537057
-0.99517574,-0.06633341
-0.99485574,-0.05277765
-0.99453574,-0.04374048
-0.99421574,-0.03018474
-0.99389574,-0.01662899
-0.99357574,-0.00307325
-0.99325574,0.01143546
-0.99293574,0.01951967
-0.99261574,0.03307541
-0.99229574,0.04663116
-0.99197574,0.05566832
-0.99165574,0.06922407
-0.99133574,0.08277982
-0.99101574,0.09181698
-0.99069574,0.10537270
-0.99037574,0.11440990
-0.99005574,0.12796560
-0.98973574,0.13700280
-0.98941574,0.14604000
-0.98909574,0.15509240
-0.98877574,0.17905040
-0.98845574,0.18890910
-0.98813574,0.18220380
-0.98781574,0.20862660
-0.98749574,0.21848530
-0.98717574,0.22341460
-0.98685574,0.23327340
-0.98653574,0.23820270
-0.98621574,0.24313210
-0.98589574,0.25299080
-0.98557574,0.25299080
-0.98525574,0.25792020
-0.98493574,0.26284950
-0.98461574,0.26284950
-0.98429574,0.26777890
-0.98397574,0.26777890
-0.98365574,0.26777890
-0.98333574,0.26777890
-0.98301574,0.27270830
-0.98269574,0.26777890
-0.98237574,0.26777890
-0.98205574,0.26284950
-0.98173574,0.26284950
-0.98141574,0.25792020
-0.98109574,0.25299080
-0.98077574,0.24313210
-0.98045574,0.25805300
-0.98013574,0.25271280
-0.97981574,0.24737270
-0.97949574,0.21848530
-0.97917574,0.23135230
-0.97885574,0.22067200
-0.97853574,0.20999170
-0.97821574,0.19931140
-0.97789574,0.18863110
-0.97757574,0.17259270
-0.97725574,0.16725260
-0.97693574,0.16286540
-0.97661574,0.15136350
-0.97629574,0.12453140
-0.97597574,0.11385110
-0.97565574,0.10535610
-0.97533574,0.08715042
-0.97501574,0.07112999
-0.97469574,0.06044970
-0.97437574,0.04442927
-0.97405574,0.02840884
-0.97373574,0.01238841
-0.97341574,-0.00391140
-0.97309574,-0.01541325
-0.97277574,-0.03266602
-0.97245574,-0.04991879
-0.97213574,-0.06717156
-0.97181574,-0.08442433
-0.97149574,-0.09592618
-0.97117574,-0.11317890
-0.97085574,-0.12468080
-0.97053574,-0.14193360
-0.97021574,-0.15343540
-0.96989574,-0.16493730
-0.96957574,-0.17645850
-0.96925574,-0.19371130
-0.96893574,-0.20521310
-0.96861574,-0.21671490
-0.96829574,-0.22821680
-0.96797574,-0.23971860
-0.96765574,-0.24546950
-0.96733574,-0.25697140
-0.96701574,-0.28764990
-0.96669574,-0.27422420
-0.96637574,-0.29997330
-0.96605574,-0.30613500
-0.96573574,-0.29147690
-0.96541574,-0.29722790
-0.96509574,-0.30297880
-0.96477574,-0.32462010
-0.96445574,-0.33078180
-0.96413574,-0.33694350
-0.96381574,-0.33694350
-0.96349574,-0.33694350
-0.96317574,-0.33078180
-0.96285574,-0.33078180
-0.96253574,-0.33078180
-0.96221574,-0.33078180
-0.96189574,-0.32462010
-0.96157574,-0.32462010
-0.96125574,-0.31845840
-0.96093574,-0.31229670
-0.96061574,-0.29997330
-0.96029574,-0.29381160
-0.95997574,-0.28764990
-0.95965574,-0.27532650
-0.95933574,-0.26916480
-0.95901574,-0.25684140
-0.95869574,-0.26081920
-0.95837574,-0.23219460
-0.95805574,-0.22603290
-0.95773574,-0.20754780
-0.95741574,-0.19522430
-0.95709574,-0.18288020
-0.95677574,-0.18192720
-0.95645574,-0.16220980
-0.95613574,-0.14906480
-0.95581574,-0.12934740
-0.95549574,-0.10962990
-0.95517574,-0.09648495
-0.95485574,-0.07676750
-0.95453574,-0.05705004
-0.95421574,-0.04390508
-0.95389574,-0.02418762
-0.95357574,-0.00447017
-0.95325574,0.00867479
