Время,A * B
(mс),(?)

-1.00006512,-0.20190610
-0.99974512,-0.17944320
-0.99942512,-0.17122760
-0.99910512,-0.18383180
-0.99878512,-0.17027600
-0.99846512,-0.16123880
-0.99814512,-0.15220170
-0.99782512,-0.14316450
-0.99750512,-0.13411210
-0.99718512,-0.12055640
-0.99686512,-0.11151920
-0.99654512,-0.09796347
-0.99622512,-0.08892631
-0.99590512,-0.07537057
-0.99558512,-0.06633341
-0.99526512,-0.05277765
-0.99494512,-0.03922191
-0.99462512,-0.03018474
-0.99430512,-0.01662899
-0.99398512,-0.00307325
-0.99366512,0.01048250
-0.99334512,0.01951967
-0.99302512,0.03307541
-0.99270512,0.04663116
-0.99238512,0.06018691
-0.99206512,0.06922407
-0.99174512,0.08277982
-0.99142512,0.09633557
-0.99110512,0.10537270
-0.99078512,0.11440990
-0.99046512,0.12344710
-0.99014512,0.13700280
-0.98982512,0.15057380
-0.98950512,0.15509240
-0.98918512,0.16412950
-0.98886512,0.18890910
-0.98854512,0.19876780
-0.98822512,0.20862660
-0.98790512,0.21848530
-0.98758512,0.22341460
-0.98726512,0.23327340
-0.98694512,0.23820270
-0.98662512,0.24313210
-0.98630512,0.25299080
-0.98598512,0.25792020
-0.98566512,0.25792020
-0.98534512,0.26284950
-0.98502512,0.26777890
-0.98470512,0.26777890
-0.98438512,0.26777890
-0.98406512,0.26777890
-0.98374512,0.27270830
-0.98342512,0.26777890
-0.98310512,0.26777890
-0.98278512,0.26284950
-0.98246512,0.28475370
-0.98214512,0.25792020
-0.98182512,0.25299080
-0.98150512,0.25299080
-0.98118512,0.24806150
-0.98086512,0.23820270
-0.98054512,0.25271280
-0.98022512,0.22834400
-0.97990512,0.23669240
-0.97958512,0.23135230
-0.97926512,0.22067200
-0.97894512,0.20999170
-0.97862512,0.19931140
-0.97830512,0.18863110
-0.97798512,0.17259270
-0.97766512,0.16725260
-0.97734512,0.15123210
-0.97702512,0.13521170
-0.97670512,0.12453140
-0.97638512,0.11385110
-0.97606512,0.09783071
-0.97574512,0.08181027
-0.97542512,0.07660153
-0.97510512,0.06044970
-0.97478512,0.04209599
-0.97446512,0.02484322
-0.97414512,0.01334137
-0.97382512,-0.00391140
-0.97350512,-0.02116417
-0.97318512,-0.03266602
-0.97286512,-0.04991879
-0.97254512,-0.06717156
-0.97222512,-0.07867341
-0.97190512,-0.09592618
-0.97158512,-0.11317890
-0.97126512,-0.12468080
-0.97094512,-0.14193360
-0.97062512,-0.15343540
-0.97030512,-0.16493730
-0.96998512,-0.18220940
-0.96966512,-0.19371130
-0.96934512,-0.20521310
-0.96902512,-0.21671490
-0.96870512,-0.24451800
-0.96838512,-0.23971860
-0.96806512,-0.25122050
-0.96774512,-0.25697140
-0.96742512,-0.28764990
-0.96710512,-0.29381160
-0.96678512,-0.27997510
-0.96646512,-0.31229670
-0.96614512,-0.29147690
-0.96582512,-0.31845840
-0.96550512,-0.32462010
-0.96518512,-0.32462010
-0.96486512,-0.33078180
-0.96454512,-0.33078180
-0.96422512,-0.33694350
-0.96390512,-0.33694350
-0.96358512,-0.33694350
-0.96326512,-0.33078180
-0.96294512,-0.33078180
-0.96262512,-0.32462010
-0.96230512,-0.32462010
-0.96198512,-0.31845840
-0.96166512,-0.31229670
-0.96134512,-0.31229670
-0.96102512,-0.29997330
-0.96070512,-0.29997330
-0.96038512,-0.28764990
-0.96006512,-0.29368160
-0.95974512,-0.26916480
-0.95942512,-0.25684140
-0.95910512,-0.24451800
-0.95878512,-0.25424670
-0.95846512,-0.21987110
-0.95814512,-0.22138430
-0.95782512,-0.20823930
-0.95750512,-0.19507220
-0.95718512,-0.18192720
-0.95686512,-0.16220980
-0.95654512,-0.14249230
-0.95622512,-0.12934740
-0.95590512,-0.10962990
-0.95558512,-0.09648495
-0.95526512,-0.07676750
-0.95494512,-0.05705004
-0.95462512,-0.04390508
-0.95430512,-0.02418762
-0.95398512,-0.00447017
-0.95366512,0.01524728
-0.95334512,0.02839224
-0.95302512,0.04810970
