Время,A * B
(mс),(?)

-1.00002135,-0.18765880
-0.99970135,-0.17944320
-0.99938135,-0.19286890
-0.99906135,-0.16711980
-0.99874135,-0.15890420
-0.99842135,-0.16575740
-0.99810135,-0.15672030
-0.99778135,-0.13425740
-0.99746135,-0.13864590
-0.99714135,-0.12959360
-0.99682135,-0.11603780
-0.99650135,-0.10700060
-0.99618135,-0.09344489
-0.99586135,-0.08440773
-0.99554135,-0.07085198
-0.99522135,-0.05729624
-0.99490135,-0.04825907
-0.99458135,-0.03470332
-0.99426135,-0.02114758
-0.99394135,-0.00759183
-0.99362135,0.00144534
-0.99330135,0.01500109
-0.99298135,0.02855683
-0.99266135,0.04211258
-0.99234135,0.05114974
-0.99202135,0.06470549
-0.99170135,0.07826124
-0.99138135,0.08729841
-0.99106135,0.10085420
-0.99074135,0.11988140
-0.99042135,0.12344710
-0.99010135,0.13248420
-0.98978135,0.14152140
-0.98946135,0.16426230
-0.98914135,0.17412100
-0.98882135,0.18397970
-0.98850135,0.19876780
-0.98818135,0.20862660
-0.98786135,0.21355590
-0.98754135,0.22341460
-0.98722135,0.22834400
-0.98690135,0.23820270
-0.98658135,0.24313210
-0.98626135,0.25299080
-0.98594135,0.25299080
-0.98562135,0.25792020
-0.98530135,0.26284950
-0.98498135,0.26284950
-0.98466135,0.26777890
-0.98434135,0.26777890
-0.98402135,0.26777890
-0.98370135,0.26777890
-0.98338135,0.26777890
-0.98306135,0.26777890
-0.98274135,0.26777890
-0.98242135,0.26284950
-0.98210135,0.26284950
-0.98178135,0.25792020
-0.98146135,0.25299080
-0.98114135,0.25299080
-0.98082135,0.24313210
-0.98050135,0.23327340
-0.98018135,0.22834400
-0.97986135,0.22341460
-0.97954135,0.23135230
-0.97922135,0.22067200
-0.97890135,0.21533180
-0.97858135,0.19931140
-0.97826135,0.19397130
-0.97794135,0.18329100
-0.97762135,0.16725260
-0.97730135,0.15657230
-0.97698135,0.15711440
-0.97666135,0.12987160
-0.97634135,0.12835980
-0.97602135,0.10317080
-0.97570135,0.09960523
-0.97538135,0.07647014
-0.97506135,0.06578984
-0.97474135,0.04976942
-0.97442135,0.03634506
-0.97410135,0.01909229
-0.97378135,0.00759044
-0.97346135,-0.00966233
-0.97314135,-0.02691510
-0.97282135,-0.04416787
-0.97250135,-0.05169331
-0.97218135,-0.07292248
-0.97186135,-0.09017526
-0.97154135,-0.10167710
-0.97122135,-0.11892990
-0.97090135,-0.13043170
-0.97058135,-0.14193360
-0.97026135,-0.15918630
-0.96994135,-0.17068820
-0.96962135,-0.18796030
-0.96930135,-0.19946220
-0.96898135,-0.21096400
-0.96866135,-0.22246590
-0.96834135,-0.23396770
-0.96802135,-0.24546950
-0.96770135,-0.26916480
-0.96738135,-0.26272230
-0.96706135,-0.26847320
-0.96674135,-0.29997330
-0.96642135,-0.30613500
-0.96610135,-0.29147690
-0.96578135,-0.31845840
-0.96546135,-0.29722790
-0.96514135,-0.32462010
-0.96482135,-0.30872970
-0.96450135,-0.33078180
-0.96418135,-0.33078180
-0.96386135,-0.33694350
-0.96354135,-0.33694350
-0.96322135,-0.33078180
-0.96290135,-0.33078180
-0.96258135,-0.33078180
-0.96226135,-0.32462010
-0.96194135,-0.32462010
-0.96162135,-0.31845840
-0.96130135,-0.31229670
-0.96098135,-0.30613500
-0.96066135,-0.29997330
-0.96034135,-0.29381160
-0.96002135,-0.28148820
-0.95970135,-0.28710910
-0.95938135,-0.26300310
-0.95906135,-0.25067970
-0.95874135,-0.26081920
-0.95842135,-0.23219460
-0.95810135,-0.21370950
-0.95778135,-0.21481180
-0.95746135,-0.20166680
-0.95714135,-0.17671850
-0.95682135,-0.15823340
-0.95650135,-0.15563730
-0.95618135,-0.13591990
-0.95586135,-0.10893970
-0.95554135,-0.10305740
-0.95522135,-0.08333998
-0.95490135,-0.07019501
-0.95458135,-0.05047756
-0.95426135,-0.03076011
-0.95394135,-0.01104266
-0.95362135,0.00210231
-0.95330135,0.02181976
-0.95298135,0.04153721
