Время,A * B
(mс),(?)

-1.00024929,-0.19587440
-0.99992929,-0.21094330
-0.99960929,-0.18355100
-0.99928929,-0.17533540
-0.99896929,-0.18383180
-0.99864929,-0.16301200
-0.99832929,-0.15479640
-0.99800929,-0.14658080
-0.99768929,-0.15220170
-0.99736929,-0.14316450
-0.99704929,-0.12959360
-0.99672929,-0.12055640
-0.99640929,-0.10700060
-0.99608929,-0.09796347
-0.99576929,-0.08440773
-0.99544929,-0.07537057
-0.99512929,-0.06633341
-0.99480929,-0.05277765
-0.99448929,-0.03922191
-0.99416929,-0.03018474
-0.99384929,-0.01211041
-0.99352929,-0.00307325
-0.99320929,0.01048250
-0.99288929,0.02403825
-0.99256929,0.03759400
-0.99224929,0.05114974
-0.99192929,0.06018691
-0.99160929,0.07374266
-0.99128929,0.08277982
-0.99096929,0.09633557
-0.99064929,0.10537270
-0.99032929,0.12481080
-0.99000929,0.13959890
-0.98968929,0.14152140
-0.98936929,0.15057380
-0.98904929,0.17412100
-0.98872929,0.16864810
-0.98840929,0.19383850
-0.98808929,0.20369720
-0.98776929,0.21355590
-0.98744929,0.21848530
-0.98712929,0.22834400
-0.98680929,0.23327340
-0.98648929,0.23820270
-0.98616929,0.24806150
-0.98584929,0.25299080
-0.98552929,0.25299080
-0.98520929,0.25792020
-0.98488929,0.26284950
-0.98456929,0.26777890
-0.98424929,0.26777890
-0.98392929,0.26777890
-0.98360929,0.26777890
-0.98328929,0.27270830
-0.98296929,0.26777890
-0.98264929,0.26777890
-0.98232929,0.26777890
-0.98200929,0.26284950
-0.98168929,0.25792020
-0.98136929,0.25792020
-0.98104929,0.25299080
-0.98072929,0.24313210
-0.98040929,0.23820270
-0.98008929,0.23327340
-0.97976929,0.24203260
-0.97944929,0.21355590
-0.97912929,0.23135230
-0.97880929,0.21533180
-0.97848929,0.19383850
-0.97816929,0.19931140
-0.97784929,0.18329100
-0.97752929,0.15931630
-0.97720929,0.16191240
-0.97688929,0.14589200
-0.97656929,0.13521170
-0.97624929,0.12453140
-0.97592929,0.10851100
-0.97560929,0.09783071
-0.97528929,0.08181027
-0.97496929,0.06578984
-0.97464929,0.05510956
-0.97432929,0.04209599
-0.97400929,0.02306870
-0.97368929,0.01334137
-0.97336929,-0.00391140
-0.97304929,-0.02116417
-0.97272929,-0.03841694
-0.97240929,-0.04991879
-0.97208929,-0.06717156
-0.97176929,-0.07839403
-0.97144929,-0.09592618
-0.97112929,-0.11317890
-0.97080929,-0.13043170
-0.97048929,-0.14193360
-0.97016929,-0.15343540
-0.96984929,-0.16493730
-0.96952929,-0.18220940
-0.96920929,-0.19371130
-0.96888929,-0.21096400
-0.96856929,-0.21671490
-0.96824929,-0.22821680
-0.96792929,-0.23971860
-0.96760929,-0.25122050
-0.96728929,-0.25697140
-0.96696929,-0.26847320
-0.96664929,-0.27422420
-0.96632929,-0.27997510
-0.96600929,-0.28572600
-0.96568929,-0.31229670
-0.96536929,-0.29722790
-0.96504929,-0.32462010
-0.96472929,-0.33078180
-0.96440929,-0.33078180
-0.96408929,-0.33078180
-0.96376929,-0.33078180
-0.96344929,-0.33694350
-0.96312929,-0.33694350
-0.96280929,-0.33078180
-0.96248929,-0.33078180
-0.96216929,-0.32462010
-0.96184929,-0.32462010
-0.96152929,-0.31845840
-0.96120929,-0.31229670
-0.96088929,-0.30613500
-0.96056929,-0.29997330
-0.96024929,-0.29381160
-0.95992929,-0.28764990
-0.95960929,-0.27532650
-0.95928929,-0.26916480
-0.95896929,-0.25067970
-0.95864929,-0.24451800
-0.95832929,-0.23219460
-0.95800929,-0.21987110
-0.95768929,-0.20754780
-0.95736929,-0.19522430
-0.95704929,-0.18849970
-0.95672929,-0.17535470
-0.95640929,-0.16220980
-0.95608929,-0.14249230
-0.95576929,-0.12934740
-0.95544929,-0.10962990
-0.95512929,-0.09648495
-0.95480929,-0.07676750
-0.95448929,-0.05705004
-0.95416929,-0.03733259
-0.95384929,-0.02418762
-0.95352929,-0.00447017
-0.95320929,0.01524728
