Время,A * B
(mс),(?)

-1.00022915,-0.19176660
-0.99990915,-0.18355100
-0.99958915,-0.17944320
-0.99926915,-0.17122760
-0.99894915,-0.16301200
-0.99862915,-0.17479460
-0.99830915,-0.15068860
-0.99798915,-0.15220170
-0.99766915,-0.14316450
-0.99734915,-0.13411210
-0.99702915,-0.12507500
-0.99670915,-0.11151920
-0.99638915,-0.10248210
-0.99606915,-0.08892631
-0.99574915,-0.07988915
-0.99542915,-0.06633341
-0.99510915,-0.05277765
-0.99478915,-0.04374048
-0.99446915,-0.03018474
-0.99414915,-0.01662899
-0.99382915,-0.00307325
-0.99350915,0.00596392
-0.99318915,0.01951967
-0.99286915,0.03307541
-0.99254915,0.04211258
-0.99222915,0.05566832
-0.99190915,0.06922407
-0.99158915,0.07826124
-0.99126915,0.09181698
-0.99094915,0.10085420
-0.99062915,0.11440990
-0.99030915,0.12344710
-0.98998915,0.13700280
-0.98966915,0.15931630
-0.98934915,0.16919170
-0.98902915,0.16412950
-0.98870915,0.17316670
-0.98838915,0.19876780
-0.98806915,0.19124100
-0.98774915,0.21848530
-0.98742915,0.22341460
-0.98710915,0.22834400
-0.98678915,0.23820270
-0.98646915,0.24313210
-0.98614915,0.25299080
-0.98582915,0.25792020
-0.98550915,0.25792020
-0.98518915,0.24094540
-0.98486915,0.26777890
-0.98454915,0.26777890
-0.98422915,0.26777890
-0.98390915,0.26777890
-0.98358915,0.26777890
-0.98326915,0.26777890
-0.98294915,0.26777890
-0.98262915,0.26777890
-0.98230915,0.26284950
-0.98198915,0.26284950
-0.98166915,0.25792020
-0.98134915,0.25299080
-0.98102915,0.26873330
-0.98070915,0.23820270
-0.98038915,0.25271280
-0.98006915,0.24737270
-0.97974915,0.23669240
-0.97942915,0.23135230
-0.97910915,0.22067200
-0.97878915,0.20999170
-0.97846915,0.19931140
-0.97814915,0.18863110
-0.97782915,0.17795080
-0.97750915,0.15438700
-0.97718915,0.15123210
-0.97686915,0.13521170
-0.97654915,0.12453140
-0.97622915,0.11385110
-0.97590915,0.10317080
-0.97558915,0.08715042
-0.97526915,0.07660153
-0.97494915,0.06509968
-0.97462915,0.04442927
-0.97430915,0.03059414
-0.97398915,0.01334137
-0.97366915,-0.00363202
-0.97334915,-0.01541325
-0.97302915,-0.03266602
-0.97270915,-0.04991879
-0.97238915,-0.06142064
-0.97206915,-0.07867341
-0.97174915,-0.09017526
-0.97142915,-0.10742800
-0.97110915,-0.11892990
-0.97078915,-0.14193360
-0.97046915,-0.15343540
-0.97014915,-0.16493730
-0.96982915,-0.17645850
-0.96950915,-0.19371130
-0.96918915,-0.20521310
-0.96886915,-0.21671490
-0.96854915,-0.22821680
-0.96822915,-0.23971860
-0.96790915,-0.24546950
-0.96758915,-0.27532650
-0.96726915,-0.28148820
-0.96694915,-0.27422420
-0.96662915,-0.27997510
-0.96630915,-0.30613500
-0.96598915,-0.31229670
-0.96566915,-0.29722790
-0.96534915,-0.32462010
-0.96502915,-0.32462010
-0.96470915,-0.33078180
-0.96438915,-0.33078180
-0.96406915,-0.33078180
-0.96374915,-0.33078180
-0.96342915,-0.33078180
-0.96310915,-0.33694350
-0.96278915,-0.33078180
-0.96246915,-0.32462010
-0.96214915,-0.32462010
-0.96182915,-0.32462010
-0.96150915,-0.31229670
-0.96118915,-0.30613500
-0.96086915,-0.29997330
-0.96054915,-0.29381160
-0.96022915,-0.28764990
-0.95990915,-0.27532650
-0.95958915,-0.26916480
-0.95926915,-0.25684140
-0.95894915,-0.26739170
-0.95862915,-0.23835630
-0.95830915,-0.22603290
-0.95798915,-0.20754780
-0.95766915,-0.19522430
-0.95734915,-0.19507220
-0.95702915,-0.18192720
-0.95670915,-0.16220980
-0.95638915,-0.13974830
-0.95606915,-0.12934740
-0.95574915,-0.10962990
-0.95542915,-0.09648495
-0.95510915,-0.07676750
-0.95478915,-0.06362253
-0.95446915,-0.04390508
-0.95414915,-0.02418762
-0.95382915,-0.01104266
-0.95350915,0.00867479
-0.95318915,0.02839224
