Время,A * B
(mс),(?)

-1.00003951,-0.21230560
-0.99971951,-0.20409000
-0.99939951,-0.19998220
-0.99907951,-0.19587440
-0.99875951,-0.21094330
-0.99843951,-0.18765880
-0.99811951,-0.17944320
-0.99779951,-0.17533540
-0.99747951,-0.18383180
-0.99715951,-0.17479460
-0.99683951,-0.16575740
-0.99651951,-0.15672030
-0.99619951,-0.14768310
-0.99587951,-0.13411210
-0.99555951,-0.12507500
-0.99523951,-0.11151920
-0.99491951,-0.10248210
-0.99459951,-0.09344489
-0.99427951,-0.07988915
-0.99395951,-0.06633341
-0.99363951,-0.05729624
-0.99331951,-0.04374048
-0.99299951,-0.03018474
-0.99267951,-0.01662899
-0.99235951,-0.00759183
-0.99203951,0.00596392
-0.99171951,0.01951967
-0.99139951,0.02855683
-0.99107951,0.04663116
-0.99075951,0.05566832
-0.99043951,0.06922407
-0.99011951,0.07826124
-0.98979951,0.09181698
-0.98947951,0.10085420
-0.98915951,0.12481080
-0.98883951,0.12344710
-0.98851951,0.14452820
-0.98819951,0.14604000
-0.98787951,0.15509240
-0.98755951,0.17905040
-0.98723951,0.19383850
-0.98691951,0.19876780
-0.98659951,0.20862660
-0.98627951,0.21355590
-0.98595951,0.22341460
-0.98563951,0.23327340
-0.98531951,0.23327340
-0.98499951,0.24313210
-0.98467951,0.24806150
-0.98435951,0.25299080
-0.98403951,0.25792020
-0.98371951,0.26284950
-0.98339951,0.26777890
-0.98307951,0.26777890
-0.98275951,0.26777890
-0.98243951,0.27270830
-0.98211951,0.27270830
-0.98179951,0.26777890
-0.98147951,0.26777890
-0.98115951,0.26284950
-0.98083951,0.26284950
-0.98051951,0.25792020
-0.98019951,0.25792020
-0.97987951,0.27407340
-0.97955951,0.27407340
-0.97923951,0.25805300
-0.97891951,0.25271280
-0.97859951,0.24737270
-0.97827951,0.23669240
-0.97795951,0.23135230
-0.97763951,0.20369720
-0.97731951,0.20999170
-0.97699951,0.19931140
-0.97667951,0.18863110
-0.97635951,0.17795080
-0.97603951,0.16725260
-0.97571951,0.15123210
-0.97539951,0.14055190
-0.97507951,0.12987160
-0.97475951,0.11385110
-0.97443951,0.11110710
-0.97411951,0.08715042
-0.97379951,0.07112999
-0.97347951,0.06044970
-0.97315951,0.04784691
-0.97283951,0.03059414
-0.97251951,0.01772856
-0.97219951,0.00183952
-0.97187951,-0.01541325
-0.97155951,-0.03266602
-0.97123951,-0.04991879
-0.97091951,-0.06142064
-0.97059951,-0.07292248
-0.97027951,-0.09592618
-0.96995951,-0.10742800
-0.96963951,-0.11892990
-0.96931951,-0.13618270
-0.96899951,-0.14768450
-0.96867951,-0.16493730
-0.96835951,-0.17645850
-0.96803951,-0.18796030
-0.96771951,-0.20521310
-0.96739951,-0.23219460
-0.96707951,-0.22246590
-0.96675951,-0.23396770
-0.96643951,-0.24546950
-0.96611951,-0.27532650
-0.96579951,-0.26272230
-0.96547951,-0.27422420
-0.96515951,-0.29997330
-0.96483951,-0.28572600
-0.96451951,-0.31229670
-0.96419951,-0.31845840
-0.96387951,-0.32462010
-0.96355951,-0.32462010
-0.96323951,-0.33078180
-0.96291951,-0.33078180
-0.96259951,-0.33694350
-0.96227951,-0.33694350
-0.96195951,-0.33078180
-0.96163951,-0.33078180
-0.96131951,-0.33078180
-0.96099951,-0.33078180
-0.96067951,-0.32462010
-0.96035951,-0.32462010
-0.96003951,-0.31845840
-0.95971951,-0.31229670
-0.95939951,-0.30613500
-0.95907951,-0.29381160
-0.95875951,-0.28764990
-0.95843951,-0.28148820
-0.95811951,-0.26916480
-0.95779951,-0.27396410
-0.95747951,-0.25067970
-0.95715951,-0.23835630
-0.95683951,-0.24110170
-0.95651951,-0.22138430
-0.95619951,-0.21481180
-0.95587951,-0.19507220
-0.95555951,-0.18192720
-0.95523951,-0.15207170
-0.95491951,-0.14906480
-0.95459951,-0.13591990
-0.95427951,-0.11620240
-0.95395951,-0.09648495
-0.95363951,-0.08333998
-0.95331951,-0.06362253
-0.95299951,-0.05047756
