Время,A * B
(mс),(?)

-1.00005604,-0.21230560
-0.99973604,-0.20819780
-0.99941604,-0.19998220
-0.99909604,-0.19998220
-0.99877604,-0.19587440
-0.99845604,-0.21094330
-0.99813604,-0.18355100
-0.99781604,-0.17533540
-0.99749604,-0.16711980
-0.99717604,-0.17931320
-0.99685604,-0.16575740
-0.99653604,-0.15672030
-0.99621604,-0.14768310
-0.99589604,-0.13864590
-0.99557604,-0.11781230
-0.99525604,-0.12055640
-0.99493604,-0.10700060
-0.99461604,-0.09344489
-0.99429604,-0.08440773
-0.99397604,-0.07085198
-0.99365604,-0.05729624
-0.99333604,-0.04825907
-0.99301604,-0.03922191
-0.99269604,-0.02114758
-0.99237604,-0.00759183
-0.99205604,0.00144534
-0.99173604,0.01500109
-0.99141604,0.02403825
-0.99109604,0.03759400
-0.99077604,0.05114974
-0.99045604,0.06470549
-0.99013604,0.07374266
-0.98981604,0.08729841
-0.98949604,0.10509330
-0.98917604,0.10989130
-0.98885604,0.11892850
-0.98853604,0.12796560
-0.98821604,0.14152140
-0.98789604,0.15057380
-0.98757604,0.15961090
-0.98725604,0.18397970
-0.98693604,0.19383850
-0.98661604,0.20369720
-0.98629604,0.21355590
-0.98597604,0.22341460
-0.98565604,0.22834400
-0.98533604,0.23327340
-0.98501604,0.24313210
-0.98469604,0.24806150
-0.98437604,0.25299080
-0.98405604,0.25299080
-0.98373604,0.26284950
-0.98341604,0.26284950
-0.98309604,0.26777890
-0.98277604,0.26777890
-0.98245604,0.27270830
-0.98213604,0.26777890
-0.98181604,0.26777890
-0.98149604,0.26777890
-0.98117604,0.26777890
-0.98085604,0.26284950
-0.98053604,0.28475370
-0.98021604,0.25792020
-0.97989604,0.27407340
-0.97957604,0.24806150
-0.97925604,0.24313210
-0.97893604,0.23820270
-0.97861604,0.23327340
-0.97829604,0.22341460
-0.97797604,0.23135230
-0.97765604,0.22601210
-0.97733604,0.21533180
-0.97701604,0.20465150
-0.97669604,0.17905040
-0.97637604,0.18329100
-0.97605604,0.16725260
-0.97573604,0.15657230
-0.97541604,0.14589200
-0.97509604,0.13521170
-0.97477604,0.12453140
-0.97445604,0.10851100
-0.97413604,0.09960523
-0.97381604,0.08810337
-0.97349604,0.06578984
-0.97317604,0.05359783
-0.97285604,0.03634506
-0.97253604,0.02484322
-0.97221604,0.00759044
-0.97189604,-0.00897216
-0.97157604,-0.02691510
-0.97125604,-0.03841694
-0.97093604,-0.05566971
-0.97061604,-0.07292248
-0.97029604,-0.09017526
-0.96997604,-0.10167710
-0.96965604,-0.11892990
-0.96933604,-0.13043170
-0.96901604,-0.14193360
-0.96869604,-0.15918630
-0.96837604,-0.17068820
-0.96805604,-0.18220940
-0.96773604,-0.19946220
-0.96741604,-0.21096400
-0.96709604,-0.22246590
-0.96677604,-0.23396770
-0.96645604,-0.24546950
-0.96613604,-0.25122050
-0.96581604,-0.26272230
-0.96549604,-0.28764990
-0.96517604,-0.27422420
-0.96485604,-0.29997330
-0.96453604,-0.31229670
-0.96421604,-0.29722790
-0.96389604,-0.29722790
-0.96357604,-0.32462010
-0.96325604,-0.33078180
-0.96293604,-0.33078180
-0.96261604,-0.33078180
-0.96229604,-0.33694350
-0.96197604,-0.33694350
-0.96165604,-0.33078180
-0.96133604,-0.33078180
-0.96101604,-0.33078180
-0.96069604,-0.32462010
-0.96037604,-0.32462010
-0.96005604,-0.31845840
-0.95973604,-0.31229670
-0.95941604,-0.32654400
-0.95909604,-0.29997330
-0.95877604,-0.29381160
-0.95845604,-0.28148820
-0.95813604,-0.27532650
-0.95781604,-0.26300310
-0.95749604,-0.25067970
-0.95717604,-0.26081920
-0.95685604,-0.23219460
-0.95653604,-0.21987110
-0.95621604,-0.21481180
-0.95589604,-0.20166680
-0.95557604,-0.18849970
-0.95525604,-0.17535470
-0.95493604,-0.15563730
-0.95461604,-0.13591990
-0.95429604,-0.12277490
-0.95397604,-0.10305740
-0.95365604,-0.08333998
-0.95333604,-0.07019501
-0.95301604,-0.05705004
