Время,A * B
(mс),(?)

-1.00000470,-0.19587440
-0.99968470,-0.19176660
-0.99936470,-0.18355100
-0.99904470,-0.17533540
-0.99872470,-0.18383180
-0.99840470,-0.17931320
-0.99808470,-0.16575740
-0.99776470,-0.14658080
-0.99744470,-0.13836520
-0.99712470,-0.13864590
-0.99680470,-0.12959360
-0.99648470,-0.12055640
-0.99616470,-0.10700060
-0.99584470,-0.09344489
-0.99552470,-0.08440773
-0.99520470,-0.07085198
-0.99488470,-0.06181482
-0.99456470,-0.04825907
-0.99424470,-0.03470332
-0.99392470,-0.02566616
-0.99360470,-0.01211041
-0.99328470,0.00144534
-0.99296470,0.01500109
-0.99264470,0.02403825
-0.99232470,0.03759400
-0.99200470,0.05114974
-0.99168470,0.06470549
-0.99136470,0.07374266
-0.99104470,0.08729841
-0.99072470,0.09633557
-0.99040470,0.10989130
-0.99008470,0.11892850
-0.98976470,0.13248420
-0.98944470,0.15438700
-0.98912470,0.15057380
-0.98880470,0.15961090
-0.98848470,0.18397970
-0.98816470,0.19383850
-0.98784470,0.20369720
-0.98752470,0.21355590
-0.98720470,0.20027820
-0.98688470,0.22834400
-0.98656470,0.23327340
-0.98624470,0.24313210
-0.98592470,0.24806150
-0.98560470,0.25299080
-0.98528470,0.25299080
-0.98496470,0.26284950
-0.98464470,0.26284950
-0.98432470,0.26284950
-0.98400470,0.26777890
-0.98368470,0.26777890
-0.98336470,0.26777890
-0.98304470,0.27270830
-0.98272470,0.26777890
-0.98240470,0.26777890
-0.98208470,0.26284950
-0.98176470,0.26284950
-0.98144470,0.25792020
-0.98112470,0.25792020
-0.98080470,0.24806150
-0.98048470,0.26339310
-0.98016470,0.25805300
-0.97984470,0.23327340
-0.97952470,0.22341460
-0.97920470,0.21355590
-0.97888470,0.22601210
-0.97856470,0.19876780
-0.97824470,0.18890910
-0.97792470,0.19397130
-0.97760470,0.18329100
-0.97728470,0.17259270
-0.97696470,0.16191240
-0.97664470,0.14589200
-0.97632470,0.13521170
-0.97600470,0.11919130
-0.97568470,0.10851100
-0.97536470,0.09249057
-0.97504470,0.08181027
-0.97472470,0.06578984
-0.97440470,0.05359783
-0.97408470,0.04209599
-0.97376470,0.02484322
-0.97344470,0.00759044
-0.97312470,-0.00391140
-0.97280470,-0.02691510
-0.97248470,-0.03841694
-0.97216470,-0.05566971
-0.97184470,-0.07292248
-0.97152470,-0.08442433
-0.97120470,-0.10167710
-0.97088470,-0.11892990
-0.97056470,-0.13043170
-0.97024470,-0.14193360
-0.96992470,-0.15918630
-0.96960470,-0.17068820
-0.96928470,-0.18220940
-0.96896470,-0.19946220
-0.96864470,-0.21096400
-0.96832470,-0.22246590
-0.96800470,-0.23396770
-0.96768470,-0.23971860
-0.96736470,-0.25697140
-0.96704470,-0.27532650
-0.96672470,-0.26847320
-0.96640470,-0.27997510
-0.96608470,-0.27997510
-0.96576470,-0.31229670
-0.96544470,-0.31845840
-0.96512470,-0.31845840
-0.96480470,-0.32462010
-0.96448470,-0.33078180
-0.96416470,-0.33694350
-0.96384470,-0.33078180
-0.96352470,-0.33078180
-0.96320470,-0.33694350
-0.96288470,-0.33078180
-0.96256470,-0.33078180
-0.96224470,-0.33078180
-0.96192470,-0.32462010
-0.96160470,-0.32462010
-0.96128470,-0.31845840
-0.96096470,-0.31229670
-0.96064470,-0.30613500
-0.96032470,-0.29997330
-0.96000470,-0.29381160
-0.95968470,-0.28148820
-0.95936470,-0.27532650
-0.95904470,-0.26300310
-0.95872470,-0.25067970
-0.95840470,-0.24451800
-0.95808470,-0.23219460
-0.95776470,-0.21370950
-0.95744470,-0.21481180
-0.95712470,-0.20166680
-0.95680470,-0.18849970
-0.95648470,-0.17535470
-0.95616470,-0.15563730
-0.95584470,-0.13591990
-0.95552470,-0.12277490
-0.95520470,-0.10962990
-0.95488470,-0.08333998
-0.95456470,-0.07019501
-0.95424470,-0.05705004
-0.95392470,-0.03733259
-0.95360470,-0.01761514
-0.95328470,0.00210231
-0.95296470,0.01524728
