Время,A * B
(mс),(?)

-1.00020284,-0.21641340
-0.99988284,-0.21641340
-0.99956284,-0.21641340
-0.99924284,-0.21230560
-0.99892284,-0.20409000
-0.99860284,-0.20409000
-0.99828284,-0.19998220
-0.99796284,-0.19176660
-0.99764284,-0.18355100
-0.99732284,-0.17944320
-0.99700284,-0.17533540
-0.99668284,-0.16711980
-0.99636284,-0.15890420
-0.99604284,-0.16575740
-0.99572284,-0.15672030
-0.99540284,-0.14768310
-0.99508284,-0.13864590
-0.99476284,-0.12959360
-0.99444284,-0.11603780
-0.99412284,-0.09727331
-0.99380284,-0.09344489
-0.99348284,-0.08440773
-0.99316284,-0.07085198
-0.99284284,-0.05729624
-0.99252284,-0.04374048
-0.99220284,-0.03470332
-0.99188284,-0.02114758
-0.99156284,-0.00759183
-0.99124284,0.00596392
-0.99092284,0.01500109
-0.99060284,0.02855683
-0.99028284,0.04211258
-0.98996284,0.05566832
-0.98964284,0.06470549
-0.98932284,0.07374266
-0.98900284,0.08729841
-0.98868284,0.09633557
-0.98836284,0.10989130
-0.98804284,0.13466950
-0.98772284,0.14452820
-0.98740284,0.15438700
-0.98708284,0.15509240
-0.98676284,0.17905040
-0.98644284,0.18890910
-0.98612284,0.19383850
-0.98580284,0.18672240
-0.98548284,0.21355590
-0.98516284,0.22341460
-0.98484284,0.20931530
-0.98452284,0.23327340
-0.98420284,0.24313210
-0.98388284,0.24806150
-0.98356284,0.25299080
-0.98324284,0.25792020
-0.98292284,0.26284950
-0.98260284,0.26284950
-0.98228284,0.26777890
-0.98196284,0.26777890
-0.98164284,0.26777890
-0.98132284,0.26777890
-0.98100284,0.26777890
-0.98068284,0.26777890
-0.98036284,0.26777890
-0.98004284,0.28475370
-0.97972284,0.28475370
-0.97940284,0.25792020
-0.97908284,0.25299080
-0.97876284,0.26873330
-0.97844284,0.26339310
-0.97812284,0.23820270
-0.97780284,0.24737270
-0.97748284,0.24203260
-0.97716284,0.21355590
-0.97684284,0.20369720
-0.97652284,0.20999170
-0.97620284,0.20465150
-0.97588284,0.19397130
-0.97556284,0.17795080
-0.97524284,0.16725260
-0.97492284,0.15657230
-0.97460284,0.14589200
-0.97428284,0.12987160
-0.97396284,0.11919130
-0.97364284,0.10317080
-0.97332284,0.09960523
-0.97300284,0.07647014
-0.97268284,0.07085060
-0.97236284,0.04976942
-0.97204284,0.03634506
-0.97172284,0.01909229
-0.97140284,0.00759044
-0.97108284,-0.00966233
-0.97076284,-0.02691510
-0.97044284,-0.04101302
-0.97012284,-0.05703345
-0.96980284,-0.07292248
-0.96948284,-0.09017526
-0.96916284,-0.10742800
-0.96884284,-0.11892990
-0.96852284,-0.13618270
-0.96820284,-0.14768450
-0.96788284,-0.15918630
-0.96756284,-0.17645850
-0.96724284,-0.18796030
-0.96692284,-0.19946220
-0.96660284,-0.21096400
-0.96628284,-0.22246590
-0.96596284,-0.23396770
-0.96564284,-0.24546950
-0.96532284,-0.25122050
-0.96500284,-0.26272230
-0.96468284,-0.28764990
-0.96436284,-0.29997330
-0.96404284,-0.28572600
-0.96372284,-0.29147690
-0.96340284,-0.29722790
-0.96308284,-0.32462010
-0.96276284,-0.32462010
-0.96244284,-0.33078180
-0.96212284,-0.33078180
-0.96180284,-0.33078180
-0.96148284,-0.33078180
-0.96116284,-0.33694350
-0.96084284,-0.33078180
-0.96052284,-0.33694350
-0.96020284,-0.32462010
-0.95988284,-0.32462010
-0.95956284,-0.32462010
-0.95924284,-0.31845840
-0.95892284,-0.31229670
-0.95860284,-0.30613500
-0.95828284,-0.29997330
-0.95796284,-0.28764990
-0.95764284,-0.28148820
-0.95732284,-0.26916480
-0.95700284,-0.26300310
-0.95668284,-0.25067970
-0.95636284,-0.23835630
-0.95604284,-0.24110170
-0.95572284,-0.21370950
-0.95540284,-0.21481180
-0.95508284,-0.20166680
-0.95476284,-0.18192720
-0.95444284,-0.15823340
-0.95412284,-0.14906480
-0.95380284,-0.13591990
-0.95348284,-0.11620240
-0.95316284,-0.09661634
