Время,A * B
(mс),(?)

-1.00005686,-0.19587440
-0.99973686,-0.19176660
-0.99941686,-0.18765880
-0.99909686,-0.17944320
-0.99877686,-0.17122760
-0.99845686,-0.16301200
-0.99813686,-0.17479460
-0.99781686,-0.16123880
-0.99749686,-0.13836520
-0.99717686,-0.14316450
-0.99685686,-0.13411210
-0.99653686,-0.12507500
-0.99621686,-0.11603780
-0.99589686,-0.10248210
-0.99557686,-0.08892631
-0.99525686,-0.07988915
-0.99493686,-0.06633341
-0.99461686,-0.05277765
-0.99429686,-0.04374048
-0.99397686,-0.03018474
-0.99365686,-0.02114758
-0.99333686,-0.00307325
-0.99301686,0.00596392
-0.99269686,0.01951967
-0.99237686,0.02855683
-0.99205686,0.04211258
-0.99173686,0.05566832
-0.99141686,0.06922407
-0.99109686,0.07826124
-0.99077686,0.09181698
-0.99045686,0.10537270
-0.99013686,0.11440990
-0.98981686,0.13466950
-0.98949686,0.13700280
-0.98917686,0.15931630
-0.98885686,0.15509240
-0.98853686,0.16412950
-0.98821686,0.18890910
-0.98789686,0.19876780
-0.98757686,0.19124100
-0.98725686,0.21355590
-0.98693686,0.22341460
-0.98661686,0.23327340
-0.98629686,0.23820270
-0.98597686,0.24313210
-0.98565686,0.25299080
-0.98533686,0.25299080
-0.98501686,0.25792020
-0.98469686,0.26284950
-0.98437686,0.26284950
-0.98405686,0.26777890
-0.98373686,0.26777890
-0.98341686,0.26777890
-0.98309686,0.26777890
-0.98277686,0.26777890
-0.98245686,0.26777890
-0.98213686,0.26284950
-0.98181686,0.26284950
-0.98149686,0.26284950
-0.98117686,0.25299080
-0.98085686,0.25299080
-0.98053686,0.24806150
-0.98021686,0.25805300
-0.97989686,0.23327340
-0.97957686,0.22834400
-0.97925686,0.23669240
-0.97893686,0.23135230
-0.97861686,0.22067200
-0.97829686,0.20999170
-0.97797686,0.19931140
-0.97765686,0.18863110
-0.97733686,0.17795080
-0.97701686,0.16725260
-0.97669686,0.15123210
-0.97637686,0.14055190
-0.97605686,0.12987160
-0.97573686,0.12260890
-0.97541686,0.11110710
-0.97509686,0.08715042
-0.97477686,0.07112999
-0.97445686,0.06509968
-0.97413686,0.04442927
-0.97381686,0.03059414
-0.97349686,0.01909229
-0.97317686,0.00183952
-0.97285686,-0.01541325
-0.97253686,-0.03033273
-0.97221686,-0.04416787
-0.97189686,-0.06142064
-0.97157686,-0.07867341
-0.97125686,-0.09592618
-0.97093686,-0.10742800
-0.97061686,-0.12468080
-0.97029686,-0.14193360
-0.96997686,-0.15343540
-0.96965686,-0.16493730
-0.96933686,-0.17645850
-0.96901686,-0.19371130
-0.96869686,-0.20521310
-0.96837686,-0.21671490
-0.96805686,-0.22821680
-0.96773686,-0.23971860
-0.96741686,-0.24546950
-0.96709686,-0.25697140
-0.96677686,-0.26847320
-0.96645686,-0.29381160
-0.96613686,-0.29997330
-0.96581686,-0.28572600
-0.96549686,-0.31229670
-0.96517686,-0.31845840
-0.96485686,-0.32462010
-0.96453686,-0.32462010
-0.96421686,-0.33078180
-0.96389686,-0.33078180
-0.96357686,-0.33694350
-0.96325686,-0.33694350
-0.96293686,-0.33694350
-0.96261686,-0.33078180
-0.96229686,-0.33078180
-0.96197686,-0.32462010
-0.96165686,-0.32462010
-0.96133686,-0.32462010
-0.96101686,-0.31845840
-0.96069686,-0.30613500
-0.96037686,-0.30613500
-0.96005686,-0.29381160
-0.95973686,-0.28764990
-0.95941686,-0.28148820
-0.95909686,-0.26916480
-0.95877686,-0.25684140
-0.95845686,-0.25067970
-0.95813686,-0.23835630
-0.95781686,-0.22603290
-0.95749686,-0.20754780
-0.95717686,-0.20138600
-0.95685686,-0.18288020
-0.95653686,-0.18192720
-0.95621686,-0.16220980
-0.95589686,-0.14906480
-0.95557686,-0.12934740
-0.95525686,-0.11620240
-0.95493686,-0.09648495
-0.95461686,-0.08333998
-0.95429686,-0.05705004
-0.95397686,-0.05047756
-0.95365686,-0.03076011
-0.95333686,-0.00447017
-0.95301686,0.00867479
