Время,A * B
(mс),(?)

-1.00029085,-0.17944320
-0.99997085,-0.17533540
-0.99965085,-0.18383180
-0.99933085,-0.17479460
-0.99901085,-0.15068860
-0.99869085,-0.15672030
-0.99837085,-0.14768310
-0.99805085,-0.13864590
-0.99773085,-0.12959360
-0.99741085,-0.10548890
-0.99709085,-0.10248210
-0.99677085,-0.08494990
-0.99645085,-0.08440773
-0.99613085,-0.07085198
-0.99581085,-0.05729624
-0.99549085,-0.04374048
-0.99517085,-0.03470332
-0.99485085,-0.02114758
-0.99453085,-0.00759183
-0.99421085,0.00144534
-0.99389085,0.01500109
-0.99357085,0.02855683
-0.99325085,0.04211258
-0.99293085,0.05114974
-0.99261085,0.06470549
-0.99229085,0.08537590
-0.99197085,0.08729841
-0.99165085,0.10085420
-0.99133085,0.10989130
-0.99101085,0.12344710
-0.99069085,0.13248420
-0.99037085,0.14152140
-0.99005085,0.15509240
-0.98973085,0.16412950
-0.98941085,0.18397970
-0.98909085,0.19383850
-0.98877085,0.20862660
-0.98845085,0.21355590
-0.98813085,0.22341460
-0.98781085,0.22834400
-0.98749085,0.23820270
-0.98717085,0.24313210
-0.98685085,0.24806150
-0.98653085,0.25299080
-0.98621085,0.25792020
-0.98589085,0.26284950
-0.98557085,0.26284950
-0.98525085,0.26777890
-0.98493085,0.26777890
-0.98461085,0.26777890
-0.98429085,0.26777890
-0.98397085,0.26777890
-0.98365085,0.26777890
-0.98333085,0.26284950
-0.98301085,0.26284950
-0.98269085,0.26284950
-0.98237085,0.25792020
-0.98205085,0.25299080
-0.98173085,0.24806150
-0.98141085,0.26339310
-0.98109085,0.23327340
-0.98077085,0.24737270
-0.98045085,0.22341460
-0.98013085,0.23135230
-0.97981085,0.22067200
-0.97949085,0.19383850
-0.97917085,0.20465150
-0.97885085,0.19397130
-0.97853085,0.17795080
-0.97821085,0.16725260
-0.97789085,0.15657230
-0.97757085,0.14589200
-0.97725085,0.12987160
-0.97693085,0.11919130
-0.97661085,0.10317080
-0.97629085,0.09249057
-0.97597085,0.08810337
-0.97565085,0.06044970
-0.97533085,0.04976942
-0.97501085,0.03374898
-0.97469085,0.01772856
-0.97437085,0.00704827
-0.97405085,-0.00966233
-0.97373085,-0.02499259
-0.97341085,-0.04416787
-0.97309085,-0.06142064
-0.97277085,-0.07292248
-0.97245085,-0.09017526
-0.97213085,-0.10742800
-0.97181085,-0.11892990
-0.97149085,-0.13043170
-0.97117085,-0.14768450
-0.97085085,-0.15918630
-0.97053085,-0.17645850
-0.97021085,-0.18796030
-0.96989085,-0.19946220
-0.96957085,-0.21096400
-0.96925085,-0.22246590
-0.96893085,-0.23396770
-0.96861085,-0.24546950
-0.96829085,-0.25697140
-0.96797085,-0.28148820
-0.96765085,-0.26847320
-0.96733085,-0.29997330
-0.96701085,-0.29997330
-0.96669085,-0.31229670
-0.96637085,-0.31845840
-0.96605085,-0.31845840
-0.96573085,-0.32462010
-0.96541085,-0.33078180
-0.96509085,-0.33078180
-0.96477085,-0.33078180
-0.96445085,-0.33694350
-0.96413085,-0.33694350
-0.96381085,-0.33078180
-0.96349085,-0.33078180
-0.96317085,-0.32462010
-0.96285085,-0.32462010
-0.96253085,-0.32462010
-0.96221085,-0.31845840
-0.96189085,-0.31229670
-0.96157085,-0.29997330
-0.96125085,-0.29997330
-0.96093085,-0.29381160
-0.96061085,-0.28148820
-0.96029085,-0.27532650
-0.95997085,-0.26300310
-0.95965085,-0.25067970
-0.95933085,-0.23835630
-0.95901085,-0.24110170
-0.95869085,-0.22795670
-0.95837085,-0.21481180
-0.95805085,-0.18906260
-0.95773085,-0.18192720
-0.95741085,-0.16878230
-0.95709085,-0.14906480
-0.95677085,-0.13591990
-0.95645085,-0.11620240
-0.95613085,-0.10305740
-0.95581085,-0.08333998
-0.95549085,-0.06362253
-0.95517085,-0.05047756
-0.95485085,-0.03076011
-0.95453085,-0.01761514
-0.95421085,0.00210231
-0.95389085,0.02181976
-0.95357085,0.03496473
-0.95325085,0.06125466
