Время,A * B
(mс),(?)

-1.00028748,-0.20409000
-0.99996748,-0.19998220
-0.99964748,-0.19587440
-0.99932748,-0.19176660
-0.99900748,-0.18355100
-0.99868748,-0.19286890
-0.99836748,-0.18383180
-0.99804748,-0.16301200
-0.99772748,-0.15479640
-0.99740748,-0.14658080
-0.99708748,-0.14768310
-0.99676748,-0.14316450
-0.99644748,-0.12959360
-0.99612748,-0.12055640
-0.99580748,-0.10700060
-0.99548748,-0.08494990
-0.99516748,-0.07673430
-0.99484748,-0.07537057
-0.99452748,-0.06181482
-0.99420748,-0.04825907
-0.99388748,-0.03922191
-0.99356748,-0.02566616
-0.99324748,-0.01211041
-0.99292748,0.00144534
-0.99260748,0.01048250
-0.99228748,0.02403825
-0.99196748,0.03307541
-0.99164748,0.05114974
-0.99132748,0.06018691
-0.99100748,0.07374266
-0.99068748,0.08729841
-0.99036748,0.09633557
-0.99004748,0.10989130
-0.98972748,0.11892850
-0.98940748,0.12796560
-0.98908748,0.15438700
-0.98876748,0.15057380
-0.98844748,0.17412100
-0.98812748,0.18397970
-0.98780748,0.17768530
-0.98748748,0.20369720
-0.98716748,0.21355590
-0.98684748,0.21848530
-0.98652748,0.22834400
-0.98620748,0.23327340
-0.98588748,0.23820270
-0.98556748,0.24313210
-0.98524748,0.25299080
-0.98492748,0.25792020
-0.98460748,0.25792020
-0.98428748,0.26284950
-0.98396748,0.26777890
-0.98364748,0.26777890
-0.98332748,0.26777890
-0.98300748,0.26777890
-0.98268748,0.27270830
-0.98236748,0.26777890
-0.98204748,0.26777890
-0.98172748,0.26777890
-0.98140748,0.28475370
-0.98108748,0.25792020
-0.98076748,0.27407340
-0.98044748,0.25299080
-0.98012748,0.24313210
-0.97980748,0.23820270
-0.97948748,0.22834400
-0.97916748,0.22834400
-0.97884748,0.23669240
-0.97852748,0.20862660
-0.97820748,0.21533180
-0.97788748,0.20465150
-0.97756748,0.19397130
-0.97724748,0.18329100
-0.97692748,0.17259270
-0.97660748,0.16191240
-0.97628748,0.14589200
-0.97596748,0.13521170
-0.97564748,0.11919130
-0.97532748,0.10851100
-0.97500748,0.10535610
-0.97468748,0.08181027
-0.97436748,0.06578984
-0.97404748,0.05510956
-0.97372748,0.04209599
-0.97340748,0.02484322
-0.97308748,0.00704827
-0.97276748,-0.00391140
-0.97244748,-0.02691510
-0.97212748,-0.03841694
-0.97180748,-0.05566971
-0.97148748,-0.06717156
-0.97116748,-0.08442433
-0.97084748,-0.09592618
-0.97052748,-0.11317890
-0.97020748,-0.13043170
-0.96988748,-0.14193360
-0.96956748,-0.15343540
-0.96924748,-0.17068820
-0.96892748,-0.18220940
-0.96860748,-0.19946220
-0.96828748,-0.21096400
-0.96796748,-0.22246590
-0.96764748,-0.23396770
-0.96732748,-0.24546950
-0.96700748,-0.25122050
-0.96668748,-0.25697140
-0.96636748,-0.28764990
-0.96604748,-0.29381160
-0.96572748,-0.28572600
-0.96540748,-0.31229670
-0.96508748,-0.31845840
-0.96476748,-0.32462010
-0.96444748,-0.32462010
-0.96412748,-0.32462010
-0.96380748,-0.33078180
-0.96348748,-0.33078180
-0.96316748,-0.33078180
-0.96284748,-0.33078180
-0.96252748,-0.31448060
-0.96220748,-0.33078180
-0.96188748,-0.33078180
-0.96156748,-0.32462010
-0.96124748,-0.32462010
-0.96092748,-0.31845840
-0.96060748,-0.31229670
-0.96028748,-0.30613500
-0.95996748,-0.29997330
-0.95964748,-0.29381160
-0.95932748,-0.28148820
-0.95900748,-0.27532650
-0.95868748,-0.26300310
-0.95836748,-0.25067970
-0.95804748,-0.24451800
-0.95772748,-0.23219460
-0.95740748,-0.21987110
-0.95708748,-0.20138600
-0.95676748,-0.20166680
-0.95644748,-0.18849970
-0.95612748,-0.17535470
-0.95580748,-0.15563730
-0.95548748,-0.14249230
-0.95516748,-0.12277490
-0.95484748,-0.10277800
-0.95452748,-0.08429293
-0.95420748,-0.07676750
-0.95388748,-0.05705004
-0.95356748,-0.03733259
-0.95324748,-0.01761514
