Время,A * B
(mс),(?)

-1.00024894,-0.21641340
-0.99992894,-0.21230560
-0.99960894,-0.20819780
-0.99928894,-0.20409000
-0.99896894,-0.19998220
-0.99864894,-0.19176660
-0.99832894,-0.18765880
-0.99800894,-0.18355100
-0.99768894,-0.17533540
-0.99736894,-0.18383180
-0.99704894,-0.16301200
-0.99672894,-0.15068860
-0.99640894,-0.14247300
-0.99608894,-0.13425740
-0.99576894,-0.13864590
-0.99544894,-0.12959360
-0.99512894,-0.12055640
-0.99480894,-0.10700060
-0.99448894,-0.09344489
-0.99416894,-0.07673430
-0.99384894,-0.07085198
-0.99352894,-0.05619529
-0.99320894,-0.04825907
-0.99288894,-0.03470332
-0.99256894,-0.02566616
-0.99224894,-0.01211041
-0.99192894,0.00144534
-0.99160894,0.01500109
-0.99128894,0.02855683
-0.99096894,0.04211258
-0.99064894,0.05114974
-0.99032894,0.06470549
-0.99000894,0.07374266
-0.98968894,0.08729841
-0.98936894,0.09633557
-0.98904894,0.10989130
-0.98872894,0.11892850
-0.98840894,0.13959890
-0.98808894,0.15438700
-0.98776894,0.15057380
-0.98744894,0.17412100
-0.98712894,0.18397970
-0.98680894,0.19383850
-0.98648894,0.20369720
-0.98616894,0.21355590
-0.98584894,0.21848530
-0.98552894,0.22834400
-0.98520894,0.21383390
-0.98488894,0.23820270
-0.98456894,0.24806150
-0.98424894,0.25299080
-0.98392894,0.25792020
-0.98360894,0.26284950
-0.98328894,0.26284950
-0.98296894,0.26777890
-0.98264894,0.26777890
-0.98232894,0.27270830
-0.98200894,0.26777890
-0.98168894,0.26777890
-0.98136894,0.26777890
-0.98104894,0.26777890
-0.98072894,0.26284950
-0.98040894,0.26284950
-0.98008894,0.25792020
-0.97976894,0.25299080
-0.97944894,0.24806150
-0.97912894,0.24313210
-0.97880894,0.23820270
-0.97848894,0.23327340
-0.97816894,0.24203260
-0.97784894,0.21848530
-0.97752894,0.22601210
-0.97720894,0.21533180
-0.97688894,0.20465150
-0.97656894,0.19397130
-0.97624894,0.18329100
-0.97592894,0.17259270
-0.97560894,0.15657230
-0.97528894,0.14589200
-0.97496894,0.13521170
-0.97464894,0.11919130
-0.97432894,0.10851100
-0.97400894,0.09249057
-0.97368894,0.08181027
-0.97336894,0.06578984
-0.97304894,0.04976942
-0.97272894,0.03374898
-0.97240894,0.02306870
-0.97208894,0.00704827
-0.97176894,-0.00897216
-0.97144894,-0.02691510
-0.97112894,-0.04416787
-0.97080894,-0.05566971
-0.97048894,-0.07292248
-0.97016894,-0.08442433
-0.96984894,-0.10167710
-0.96952894,-0.11892990
-0.96920894,-0.13043170
-0.96888894,-0.14768450
-0.96856894,-0.15918630
-0.96824894,-0.17068820
-0.96792894,-0.18796030
-0.96760894,-0.19946220
-0.96728894,-0.21096400
-0.96696894,-0.22246590
-0.96664894,-0.23396770
-0.96632894,-0.24546950
-0.96600894,-0.26916480
-0.96568894,-0.25697140
-0.96536894,-0.26847320
-0.96504894,-0.27997510
-0.96472894,-0.29997330
-0.96440894,-0.29147690
-0.96408894,-0.29722790
-0.96376894,-0.31845840
-0.96344894,-0.30297880
-0.96312894,-0.32462010
-0.96280894,-0.33078180
-0.96248894,-0.33078180
-0.96216894,-0.33694350
-0.96184894,-0.33694350
-0.96152894,-0.33078180
-0.96120894,-0.33078180
-0.96088894,-0.33078180
-0.96056894,-0.32462010
-0.96024894,-0.32462010
-0.95992894,-0.31845840
-0.95960894,-0.31229670
-0.95928894,-0.30613500
-0.95896894,-0.29997330
-0.95864894,-0.29381160
-0.95832894,-0.28148820
-0.95800894,-0.26916480
-0.95768894,-0.26300310
-0.95736894,-0.25684140
-0.95704894,-0.24451800
-0.95672894,-0.22603290
-0.95640894,-0.21370950
-0.95608894,-0.20138600
-0.95576894,-0.18906260
-0.95544894,-0.18849970
-0.95512894,-0.16878230
-0.95480894,-0.15563730
-0.95448894,-0.13591990
-0.95416894,-0.12277490
-0.95384894,-0.10305740
-0.95352894,-0.08333998
-0.95320894,-0.07019501
