Время,A * B
(mс),(?)

-1.00016652,-0.21230560
-0.99984652,-0.20819780
-0.99952652,-0.20409000
-0.99920652,-0.19998220
-0.99888652,-0.19176660
-0.99856652,-0.20642470
-0.99824652,-0.18355100
-0.99792652,-0.19286890
-0.99760652,-0.16711980
-0.99728652,-0.17931320
-0.99696652,-0.16575740
-0.99664652,-0.15672030
-0.99632652,-0.14768310
-0.99600652,-0.13864590
-0.99568652,-0.11781230
-0.99536652,-0.11603780
-0.99504652,-0.10700060
-0.99472652,-0.09344489
-0.99440652,-0.08440773
-0.99408652,-0.07085198
-0.99376652,-0.05729624
-0.99344652,-0.04374048
-0.99312652,-0.03470332
-0.99280652,-0.02114758
-0.99248652,-0.00759183
-0.99216652,0.00144534
-0.99184652,0.01500109
-0.99152652,0.02855683
-0.99120652,0.04211258
-0.99088652,0.05114974
-0.99056652,0.06470549
-0.99024652,0.07826124
-0.98992652,0.08729841
-0.98960652,0.10085420
-0.98928652,0.10989130
-0.98896652,0.12344710
-0.98864652,0.13248420
-0.98832652,0.14152140
-0.98800652,0.15057380
-0.98768652,0.17905040
-0.98736652,0.18890910
-0.98704652,0.19383850
-0.98672652,0.20369720
-0.98640652,0.21355590
-0.98608652,0.22341460
-0.98576652,0.22834400
-0.98544652,0.23327340
-0.98512652,0.24313210
-0.98480652,0.24806150
-0.98448652,0.23190820
-0.98416652,0.25792020
-0.98384652,0.26284950
-0.98352652,0.26284950
-0.98320652,0.26777890
-0.98288652,0.26777890
-0.98256652,0.26777890
-0.98224652,0.27270830
-0.98192652,0.26777890
-0.98160652,0.26777890
-0.98128652,0.26777890
-0.98096652,0.26284950
-0.98064652,0.25792020
-0.98032652,0.25792020
-0.98000652,0.25299080
-0.97968652,0.24806150
-0.97936652,0.24313210
-0.97904652,0.25271280
-0.97872652,0.24737270
-0.97840652,0.24203260
-0.97808652,0.23135230
-0.97776652,0.22067200
-0.97744652,0.19383850
-0.97712652,0.20465150
-0.97680652,0.19397130
-0.97648652,0.17795080
-0.97616652,0.16725260
-0.97584652,0.15657230
-0.97552652,0.14589200
-0.97520652,0.12987160
-0.97488652,0.11919130
-0.97456652,0.10317080
-0.97424652,0.09249057
-0.97392652,0.07647014
-0.97360652,0.06044970
-0.97328652,0.04976942
-0.97296652,0.03634506
-0.97264652,0.01772856
-0.97232652,0.00183952
-0.97200652,-0.00966233
-0.97168652,-0.02691510
-0.97136652,-0.04416787
-0.97104652,-0.05566971
-0.97072652,-0.07292248
-0.97040652,-0.09017526
-0.97008652,-0.10742800
-0.96976652,-0.11892990
-0.96944652,-0.13618270
-0.96912652,-0.14768450
-0.96880652,-0.15918630
-0.96848652,-0.17645850
-0.96816652,-0.18796030
-0.96784652,-0.19946220
-0.96752652,-0.21671490
-0.96720652,-0.22246590
-0.96688652,-0.25067970
-0.96656652,-0.24546950
-0.96624652,-0.25697140
-0.96592652,-0.26272230
-0.96560652,-0.27422420
-0.96528652,-0.27997510
-0.96496652,-0.28572600
-0.96464652,-0.31229670
-0.96432652,-0.31845840
-0.96400652,-0.32462010
-0.96368652,-0.32462010
-0.96336652,-0.30297880
-0.96304652,-0.33078180
-0.96272652,-0.33694350
-0.96240652,-0.33078180
-0.96208652,-0.31448060
-0.96176652,-0.33694350
-0.96144652,-0.33078180
-0.96112652,-0.32462010
-0.96080652,-0.32462010
-0.96048652,-0.32462010
-0.96016652,-0.31845840
-0.95984652,-0.31229670
-0.95952652,-0.30613500
-0.95920652,-0.29997330
-0.95888652,-0.28764990
-0.95856652,-0.28148820
-0.95824652,-0.26916480
-0.95792652,-0.26300310
-0.95760652,-0.25067970
-0.95728652,-0.23835630
-0.95696652,-0.22603290
-0.95664652,-0.21370950
-0.95632652,-0.21481180
-0.95600652,-0.20166680
-0.95568652,-0.18192720
-0.95536652,-0.16878230
-0.95504652,-0.14906480
-0.95472652,-0.13591990
-0.95440652,-0.11620240
-0.95408652,-0.10305740
-0.95376652,-0.08333998
-0.95344652,-0.06362253
-0.95312652,-0.05047756
