Время,A * B
(mс),(?)

-1.00002997,-0.19998220
-0.99970997,-0.19587440
-0.99938997,-0.18765880
-0.99906997,-0.18355100
-0.99874997,-0.19286890
-0.99842997,-0.17122760
-0.99810997,-0.17931320
-0.99778997,-0.15479640
-0.99746997,-0.16123880
-0.99714997,-0.14768310
-0.99682997,-0.13864590
-0.99650997,-0.12959360
-0.99618997,-0.11603780
-0.99586997,-0.10700060
-0.99554997,-0.09344489
-0.99522997,-0.08440773
-0.99490997,-0.07085198
-0.99458997,-0.05729624
-0.99426997,-0.04825907
-0.99394997,-0.03470332
-0.99362997,-0.02114758
-0.99330997,-0.01211041
-0.99298997,0.00144534
-0.99266997,0.01500109
-0.99234997,0.02403825
-0.99202997,0.03759400
-0.99170997,0.05114974
-0.99138997,0.06470549
-0.99106997,0.07374266
-0.99074997,0.08729841
-0.99042997,0.10509330
-0.99010997,0.10989130
-0.98978997,0.11892850
-0.98946997,0.13248420
-0.98914997,0.14152140
-0.98882997,0.15057380
-0.98850997,0.17412100
-0.98818997,0.16864810
-0.98786997,0.19383850
-0.98754997,0.20369720
-0.98722997,0.21355590
-0.98690997,0.21848530
-0.98658997,0.22834400
-0.98626997,0.21383390
-0.98594997,0.24313210
-0.98562997,0.24806150
-0.98530997,0.25299080
-0.98498997,0.25792020
-0.98466997,0.26284950
-0.98434997,0.26284950
-0.98402997,0.26777890
-0.98370997,0.26777890
-0.98338997,0.27270830
-0.98306997,0.27270830
-0.98274997,0.27270830
-0.98242997,0.26777890
-0.98210997,0.26777890
-0.98178997,0.26284950
-0.98146997,0.26284950
-0.98114997,0.25792020
-0.98082997,0.25792020
-0.98050997,0.24806150
-0.98018997,0.26339310
-0.97986997,0.25271280
-0.97954997,0.22834400
-0.97922997,0.24203260
-0.97890997,0.23135230
-0.97858997,0.22601210
-0.97826997,0.21533180
-0.97794997,0.20465150
-0.97762997,0.19397130
-0.97730997,0.16919170
-0.97698997,0.17259270
-0.97666997,0.15657230
-0.97634997,0.14589200
-0.97602997,0.13521170
-0.97570997,0.11919130
-0.97538997,0.10851100
-0.97506997,0.09960523
-0.97474997,0.08181027
-0.97442997,0.06578984
-0.97410997,0.05359783
-0.97378997,0.03374898
-0.97346997,0.02306870
-0.97314997,0.00759044
-0.97282997,-0.00966233
-0.97250997,-0.02691510
-0.97218997,-0.04416787
-0.97186997,-0.05566971
-0.97154997,-0.07292248
-0.97122997,-0.08442433
-0.97090997,-0.10167710
-0.97058997,-0.11892990
-0.97026997,-0.13043170
-0.96994997,-0.14768450
-0.96962997,-0.15918630
-0.96930997,-0.17068820
-0.96898997,-0.18220940
-0.96866997,-0.19946220
-0.96834997,-0.21096400
-0.96802997,-0.22246590
-0.96770997,-0.23396770
-0.96738997,-0.25684140
-0.96706997,-0.25122050
-0.96674997,-0.25697140
-0.96642997,-0.26847320
-0.96610997,-0.27997510
-0.96578997,-0.29997330
-0.96546997,-0.31229670
-0.96514997,-0.31845840
-0.96482997,-0.30297880
-0.96450997,-0.32462010
-0.96418997,-0.32462010
-0.96386997,-0.33078180
-0.96354997,-0.33078180
-0.96322997,-0.33694350
-0.96290997,-0.33078180
-0.96258997,-0.33078180
-0.96226997,-0.33078180
-0.96194997,-0.33078180
-0.96162997,-0.32462010
-0.96130997,-0.31845840
-0.96098997,-0.31845840
-0.96066997,-0.31229670
-0.96034997,-0.30613500
-0.96002997,-0.29997330
-0.95970997,-0.29381160
-0.95938997,-0.28148820
-0.95906997,-0.26916480
-0.95874997,-0.26300310
-0.95842997,-0.27396410
-0.95810997,-0.24451800
-0.95778997,-0.23219460
-0.95746997,-0.21370950
-0.95714997,-0.20138600
-0.95682997,-0.20166680
-0.95650997,-0.18849970
-0.95618997,-0.17535470
-0.95586997,-0.15563730
-0.95554997,-0.13591990
-0.95522997,-0.12277490
-0.95490997,-0.10305740
-0.95458997,-0.08333998
-0.95426997,-0.07019501
-0.95394997,-0.05047756
-0.95362997,-0.03733259
-0.95330997,-0.01761514
-0.95298997,0.00210231
