Время,A * B
(mс),(?)

-1.00005546,-0.21998040
-0.99973546,-0.19587440
-0.99941546,-0.18765880
-0.99909546,-0.18355100
-0.99877546,-0.19738750
-0.99845546,-0.17122760
-0.99813546,-0.16301200
-0.99781546,-0.15479640
-0.99749546,-0.16123880
-0.99717546,-0.13836520
-0.99685546,-0.13014960
-0.99653546,-0.12959360
-0.99621546,-0.10959670
-0.99589546,-0.11151920
-0.99557546,-0.09796347
-0.99525546,-0.08892631
-0.99493546,-0.07537057
-0.99461546,-0.06181482
-0.99429546,-0.05277765
-0.99397546,-0.03922191
-0.99365546,-0.02566616
-0.99333546,-0.01662899
-0.99301546,-0.00307325
-0.99269546,0.01048250
-0.99237546,0.02403825
-0.99205546,0.03307541
-0.99173546,0.05579972
-0.99141546,0.06018691
-0.99109546,0.07374266
-0.99077546,0.08277982
-0.99045546,0.09633557
-0.99013546,0.10537270
-0.98981546,0.11892850
-0.98949546,0.13959890
-0.98917546,0.13700280
-0.98885546,0.15057380
-0.98853546,0.15961090
-0.98821546,0.16864810
-0.98789546,0.17316670
-0.98757546,0.19876780
-0.98725546,0.21355590
-0.98693546,0.21848530
-0.98661546,0.22834400
-0.98629546,0.23327340
-0.98597546,0.23820270
-0.98565546,0.24806150
-0.98533546,0.25299080
-0.98501546,0.25792020
-0.98469546,0.25792020
-0.98437546,0.26284950
-0.98405546,0.26777890
-0.98373546,0.26777890
-0.98341546,0.26777890
-0.98309546,0.27270830
-0.98277546,0.26777890
-0.98245546,0.26777890
-0.98213546,0.29009380
-0.98181546,0.26284950
-0.98149546,0.26284950
-0.98117546,0.25792020
-0.98085546,0.25792020
-0.98053546,0.27407340
-0.98021546,0.26339310
-0.97989546,0.23820270
-0.97957546,0.23327340
-0.97925546,0.22341460
-0.97893546,0.21848530
-0.97861546,0.22601210
-0.97829546,0.22067200
-0.97797546,0.20465150
-0.97765546,0.19931140
-0.97733546,0.18863110
-0.97701546,0.17259270
-0.97669546,0.16725260
-0.97637546,0.13466950
-0.97605546,0.12481080
-0.97573546,0.13411080
-0.97541546,0.10851100
-0.97509546,0.10535610
-0.97477546,0.08810337
-0.97445546,0.07660153
-0.97413546,0.05934875
-0.97381546,0.03908913
-0.97349546,0.02484322
-0.97317546,0.01334137
-0.97285546,-0.00391140
-0.97253546,-0.02116417
-0.97221546,-0.03841694
-0.97189546,-0.04991879
-0.97157546,-0.06717156
-0.97125546,-0.07867341
-0.97093546,-0.10167710
-0.97061546,-0.11317890
-0.97029546,-0.12468080
-0.96997546,-0.14193360
-0.96965546,-0.15343540
-0.96933546,-0.17068820
-0.96901546,-0.18220940
-0.96869546,-0.19371130
-0.96837546,-0.21096400
-0.96805546,-0.21671490
-0.96773546,-0.22821680
-0.96741546,-0.23971860
-0.96709546,-0.25122050
-0.96677546,-0.25697140
-0.96645546,-0.28764990
-0.96613546,-0.29381160
-0.96581546,-0.27997510
-0.96549546,-0.28572600
-0.96517546,-0.31845840
-0.96485546,-0.31845840
-0.96453546,-0.30297880
-0.96421546,-0.32462010
-0.96389546,-0.33078180
-0.96357546,-0.33694350
-0.96325546,-0.33694350
-0.96293546,-0.33694350
-0.96261546,-0.33078180
-0.96229546,-0.33078180
-0.96197546,-0.33078180
-0.96165546,-0.32462010
-0.96133546,-0.32462010
-0.96101546,-0.31845840
-0.96069546,-0.31845840
-0.96037546,-0.30613500
-0.96005546,-0.29997330
-0.95973546,-0.29381160
-0.95941546,-0.28148820
-0.95909546,-0.27532650
-0.95877546,-0.26916480
-0.95845546,-0.25067970
-0.95813546,-0.24451800
-0.95781546,-0.23219460
-0.95749546,-0.23452920
-0.95717546,-0.20754780
-0.95685546,-0.19522430
-0.95653546,-0.17671850
-0.95621546,-0.16439510
-0.95589546,-0.15207170
-0.95557546,-0.14249230
-0.95525546,-0.12934740
-0.95493546,-0.10962990
-0.95461546,-0.09648495
-0.95429546,-0.07676750
-0.95397546,-0.05705004
-0.95365546,-0.03733259
-0.95333546,-0.01761514
-0.95301546,-0.00447017
