Данные измерений. Отсчеты таймера. 1193180 отсчетов - 1 секунда.
Всего проведено измерений:  250 
T1 - момент нарушения оптического тракта.
 T2 - момент восстановления оптического тракта.
 #N |   T1   |   T2  |   dT |   T  |  
 0 , 319292,  322462,  3170 
1 , 2247889,  2251075,  3186 , 3857210 
2 , 3996140,  3999341,  3201 , 3496517 
3 , 5644616,  5647831,  3215 , 3296966 
4 , 7219020,  7222251,  3231 , 3148824 
5 , 8741282,  8744529,  3247 , 3044540 
6 , 10217081,  10220342,  3261 , 2951612 
7 , 11658473,  11661748,  3275 , 2882798 
8 , 13066726,  13070017,  3291 , 2816522 
9 , 14449524,  14452830,  3306 , 2765611 
10 , 15806388,  15809710,  3322 , 2713744 
11 , 17143194,  17146531,  3337 , 2673627 
12 , 18458961,  18462313,  3352 , 2631549 
13 , 19758954,  19762322,  3368 , 2600002 
14 , 21040693,  21044076,  3383 , 2563493 
15 , 22309405,  22312801,  3396 , 2537437 
16 , 23562294,  23565707,  3413 , 2505795 
17 , 24804236,  24807666,  3430 , 2483901 
18 , 26032117,  26035559,  3442 , 2455774 
19 , 27250805,  27254264,  3459 , 2437393 
20 , 28456880,  28460355,  3475 , 2412166 
21 , 29654985,  29658474,  3489 , 2396224 
22 , 30841519,  30845024,  3505 , 2373084 
23 , 32021257,  32024776,  3519 , 2359490 
24 , 33190346,  33193880,  3534 , 2338193 
25 , 34353539,  34357089,  3550 , 2326402 
26 , 35506950,  35510514,  3564 , 2306836 
27 , 36655251,  36658831,  3580 , 2296618 
28 , 37794351,  37797946,  3595 , 2278215 
29 , 38928997,  38932606,  3609 , 2269306 
30 , 40055044,  40058668,  3624 , 2252109 
31 , 41177149,  41180788,  3639 , 2244225 
32 , 42291160,  42294814,  3654 , 2228037 
33 , 43401683,  43405353,  3670 , 2221062 
34 , 44504597,  44508281,  3684 , 2205842 
35 , 45604437,  45608136,  3699 , 2199695 
36 , 46697022,  46700737,  3715 , 2185186 
37 , 47787104,  47790832,  3728 , 2180177 
38 , 48870185,  48873930,  3745 , 2166179 
39 , 49950899,  49954659,  3760 , 2161443 
40 , 51025168,  51028942,  3774 , 2148552 
41 , 52097322,  52101111,  3789 , 2144323 
42 , 53163197,  53167001,  3804 , 2131765 
43 , 54227250,  54231069,  3819 , 2128121 
44 , 55285223,  55289056,  3833 , 2115960 
45 , 56341646,  56345495,  3849 , 2112862 
46 , 57392166,  57396031,  3865 , 2101056 
47 , 58441354,  58445234,  3880 , 2098391 
48 , 59484850,  59488742,  3892 , 2087004 
49 , 60527209,  60531118,  3909 , 2084735 
50 , 61564043,  61567968,  3925 , 2073684 
51 , 62599928,  62603868,  3940 , 2071785 
52 , 63630504,  63634457,  3953 , 2061165 
53 , 64660306,  64664275,  3969 , 2059620 
54 , 65684974,  65688957,  3983 , 2049350 
55 , 66709054,  66713052,  3998 , 2048175 
56 , 67728072,  67732085,  4013 , 2038051 
57 , 68746618,  68750648,  4030 , 2037109 
58 , 69760243,  69764287,  4044 , 2027264 
59 , 70773541,  70777599,  4058 , 2026610 
60 , 71781988,  71786061,  4073 , 2016909 
61 , 72790253,  72794341,  4088 , 2016545 
62 , 73793731,  73797834,  4103 , 2006971 
63 , 74797177,  74801294,  4117 , 2006906 
64 , 75795904,  75800036,  4132 , 1997469 
65 , 76794711,  76798859,  4148 , 1997630 
66 , 77788820,  77792984,  4164 , 1988234 
67 , 78783203,  78787379,  4176 , 1988778 
68 , 79772963,  79777156,  4193 , 1979537 
69 , 80763176,  80767383,  4207 , 1980440 
70 , 81748929,  81753151,  4222 , 1971521 
71 , 82735144,  82739382,  4238 , 1972446 
72 , 83716901,  83721152,  4251 , 1963527 
73 , 84699182,  84703448,  4266 , 1964577 
74 , 85677205,  85681486,  4281 , 1956061 
75 , 86655691,  86659986,  4295 , 1956986 
76 , 87629997,  87634309,  4312 , 1948629 
77 , 88604885,  88609211,  4326 , 1949790 
78 , 89575592,  89579932,  4340 , 1941428 
79 , 90547099,  90551455,  4356 , 1943030 
80 , 91514394,  91518765,  4371 , 1934605 
81 , 92482541,  92486928,  4387 , 1936310 
82 , 93446551,  93450951,  4400 , 1928033 
83 , 94411531,  94415948,  4417 , 1929977 
84 , 95372349,  95376781,  4432 , 1921651 
85 , 96334241,  96338688,  4447 , 1923799 
86 , 97291966,  97296427,  4461 , 1915464 
87 , 98250870,  98255347,  4477 , 1917824 
88 , 99205614,  99210105,  4491 , 1909502 
89 , 100161640,  100166146,  4506 , 1912067 
90 , 101113509,  101118031,  4522 , 1903754 
91 , 102066689,  102071226,  4537 , 1906375 
92 , 103015806,  103020358,  4552 , 1898249 
93 , 103966277,  103970844,  4567 , 1900957 
94 , 104912702,  104917283,  4581 , 1892864 
95 , 105860537,  105865134,  4597 , 1895686 
96 , 106804338,  106808951,  4613 , 1887618 
97 , 107749613,  107754242,  4629 , 1890566 
98 , 108690892,  108695535,  4643 , 1882572 
99 , 109633690,  109638349,  4659 , 1885612 
100 , 110572504,  110577178,  4674 , 1877643 
101 , 111512904,  111517594,  4690 , 1880816 
102 , 112449349,  112454054,  4705 , 1872905 
103 , 113387418,  113392136,  4718 , 1876151 
104 , 114321539,  114326274,  4735 , 1868259 
105 , 115257398,  115262148,  4750 , 1871733 
106 , 116189332,  116194095,  4763 , 1863881 
107 , 117123051,  117127831,  4780 , 1867455 
108 , 118052867,  118057662,  4795 , 1859647 
109 , 118984461,  118989270,  4809 , 1863202 
110 , 119912202,  119917027,  4825 , 1855498 
111 , 120841783,  120846622,  4839 , 1859176 
112 , 121767496,  121772351,  4855 , 1851442 
113 , 122695096,  122699965,  4869 , 1855214 
114 , 123618837,  123623722,  4885 , 1847498 
115 , 124544500,  124549398,  4898 , 1851339 
116 , 125466307,  125471223,  4916 , 1843632 
117 , 126390053,  126394984,  4931 , 1847507 
118 , 127309943,  127314888,  4945 , 1839794 
119 , 128231846,  128236807,  4961 , 1843822 
120 , 129149889,  129154864,  4975 , 1836100 
121 , 130069998,  130074989,  4991 , 1840234 
122 , 130986203,  130991210,  5007 , 1832426 
123 , 131904591,  131909613,  5022 , 1836791 
124 , 132819083,  132824121,  5038 , 1829000 
125 , 133735848,  133740900,  5052 , 1833544 
