Данные измерений. Отсчеты таймера. 1193180 отсчетов - 1 секунда.
Всего проведено измерений:  339 
T1 - момент нарушения оптического тракта.
 T2 - момент восстановления оптического тракта.
 #N |   T1   |   T2  |   dT |   T  |  
 0 , 718973,  722078,  3105 
1 , 2671541,  2674656,  3115 , 3905146 
2 , 4445713,  4448840,  3127 , 3548356 
3 , 6124704,  6127842,  3138 , 3357993 
4 , 7729050,  7732199,  3149 , 3208703 
5 , 9283395,  9286555,  3160 , 3108701 
6 , 10791236,  10794407,  3171 , 3015693 
7 , 12265736,  12268919,  3183 , 2949012 
8 , 13706111,  13709305,  3194 , 2880761 
9 , 15122320,  15125525,  3205 , 2832429 
10 , 16511373,  16514591,  3218 , 2778119 
11 , 17881849,  17885078,  3229 , 2740963 
12 , 19229755,  19232996,  3241 , 2695824 
13 , 20562705,  20565957,  3252 , 2665911 
14 , 21876349,  21879612,  3263 , 2627299 
15 , 23177748,  23181022,  3274 , 2602809 
16 , 24462104,  24465391,  3287 , 2568725 
17 , 25736219,  25739517,  3298 , 2548241 
18 , 26995085,  26998394,  3309 , 2517743 
19 , 28245427,  28248747,  3320 , 2500695 
20 , 29482032,  29485364,  3332 , 2473222 
21 , 30711376,  30714719,  3343 , 2458699 
22 , 31928114,  31931469,  3355 , 2433488 
23 , 33138655,  33142019,  3364 , 2421091 
24 , 34337456,  34340833,  3377 , 2397615 
25 , 35530981,  35534369,  3388 , 2387061 
26 , 36713621,  36717022,  3401 , 2365293 
27 , 37891756,  37895166,  3410 , 2356279 
28 , 39059666,  39063088,  3422 , 2335832 
29 , 40223589,  40227022,  3433 , 2327857 
30 , 41377902,  41381348,  3446 , 2308639 
31 , 42528729,  42532185,  3456 , 2301664 
32 , 43670484,  43673952,  3468 , 2283522 
33 , 44809345,  44812825,  3480 , 2277734 
34 , 45939490,  45942981,  3491 , 2260301 
35 , 47067138,  47070639,  3501 , 2255306 
36 , 48186449,  48189963,  3514 , 2238635 
37 , 49303583,  49307107,  3524 , 2234278 
38 , 50412693,  50416229,  3536 , 2218232 
39 , 51520043,  51523589,  3546 , 2214710 
40 , 52619658,  52623216,  3558 , 2199242 
41 , 53717836,  53721404,  3568 , 2196366 
42 , 54808497,  54812077,  3580 , 2181334 
43 , 55898007,  55901599,  3592 , 2179032 
44 , 56980256,  56983859,  3603 , 2164509 
45 , 58061598,  58065213,  3615 , 2162696 
46 , 59135879,  59139506,  3627 , 2148574 
47 , 60209496,  60213134,  3638 , 2147245 
48 , 61276242,  61279892,  3650 , 2133504 
49 , 62342515,  62346176,  3661 , 2132557 
50 , 63402099,  63405770,  3671 , 2119178 
