Данные измерений. Отсчеты таймера. 1193180 отсчетов - 1 секунда.
Всего проведено измерений:  322 
T1 - момент нарушения оптического тракта.
 T2 - момент восстановления оптического тракта.
 #N |   T1   |   T2  |   dT |   T  |  
 0 , 1920842,  1923964,  3122 
1 , 3787360,  3790495,  3135 , 3733049 
2 , 5501430,  5504578,  3148 , 3428153 
3 , 7127365,  7130526,  3161 , 3251883 
4 , 8685415,  8688590,  3175 , 3116114 
5 , 10195481,  10198668,  3187 , 3020144 
6 , 11661348,  11664549,  3201 , 2931748 
7 , 13094918,  13098133,  3215 , 2867154 
8 , 14495968,  14499196,  3228 , 2802113 
9 , 15873083,  15876325,  3242 , 2754244 
10 , 17224097,  17227352,  3255 , 2702041 
11 , 18556744,  18560012,  3268 , 2665307 
12 , 19868040,  19871323,  3283 , 2622607 
13 , 21164443,  21167738,  3295 , 2592818 
14 , 22442528,  22445837,  3309 , 2556184 
15 , 23708420,  23711743,  3323 , 2531798 
16 , 24958411,  24961746,  3335 , 2499994 
17 , 26198294,  26201642,  3348 , 2479779 
18 , 27423864,  27427226,  3362 , 2451154 
19 , 28640788,  28644164,  3376 , 2433862 
20 , 29844846,  29848236,  3390 , 2408130 
21 , 31041439,  31044843,  3404 , 2393200 
22 , 32226354,  32229771,  3417 , 2369843 
23 , 33404895,  33408325,  3430 , 2357095 
24 , 34572638,  34576081,  3443 , 2335499 
25 , 35734839,  35738296,  3457 , 2324416 
26 , 36887108,  36890579,  3471 , 2304552 
27 , 38034477,  38037960,  3483 , 2294750 
28 , 39172461,  39175959,  3498 , 2275983 
29 , 40306213,  40309725,  3512 , 2267518 
30 , 41431125,  41434649,  3524 , 2249836 
31 , 42552296,  42555833,  3537 , 2242355 
32 , 43665144,  43668696,  3552 , 2225711 
33 , 44774792,  44778356,  3564 , 2219308 
34 , 45876496,  45880074,  3578 , 2203422 
35 , 46975455,  46979047,  3592 , 2197932 
36 , 48066747,  48070353,  3606 , 2182598 
37 , 49155699,  49159316,  3617 , 2177915 
38 , 50237302,  50240934,  3632 , 2163221 
39 , 51316914,  51320559,  3645 , 2159237 
40 , 52389484,  52393141,  3657 , 2145152 
41 , 53460345,  53464015,  3670 , 2141735 
42 , 54524430,  54528117,  3687 , 2128187 
43 , 55587106,  55590804,  3698 , 2125363 
44 , 56643273,  56646984,  3711 , 2112347 
45 , 57698284,  57702007,  3723 , 2110034 
46 , 58746906,  58750646,  3740 , 2097261 
47 , 59794560,  59798311,  3751 , 2095319 
48 , 60836092,  60839857,  3765 , 2083078 
49 , 61876850,  61880627,  3777 , 2081528 
50 , 62911602,  62915395,  3793 , 2069520 
51 , 63945792,  63949597,  3805 , 2068392 
52 , 64974174,  64977992,  3818 , 2056777 
53 , 66002176,  66006006,  3830 , 2056016 
54 , 67024493,  67028338,  3845 , 2044649 
55 , 68046574,  68050432,  3858 , 2044175 
56 , 69063060,  69066932,  3872 , 2032986 
57 , 70079462,  70083347,  3885 , 2032817 
58 , 71090421,  71094627,  4206 , 2022239 
59 , 72101470,  72105382,  3912 , 2021804 
60 , 73107154,  73111079,  3925 , 2011381 
61 , 74113059,  74116996,  3937 , 2011822 
62 , 75113714,  75117665,  3951 , 2001324 
63 , 76114731,  76118697,  3966 , 2002049 
64 , 77110554,  77114532,  3978 , 1991658 
65 , 78106851,  78110842,  3991 , 1992607 
66 , 79098040,  79102046,  4006 , 1982393 
67 , 80089844,  80093863,  4019 , 1983621 
68 , 81076656,  81080688,  4032 , 1973637 
69 , 82064174,  82068220,  4046 , 1975050 
70 , 83046757,  83050816,  4059 , 1965179 
71 , 84030138,  84034210,  4072 , 1966775 
72 , 85008692,  85012776,  4084 , 1957120 
73 , 85988115,  85992212,  4097 , 1958859 
74 , 86962770,  86966883,  4113 , 1949326 
75 , 87938374,  87942500,  4126 , 1951221 
76 , 88909242,  88913380,  4138 , 1941748 
77 , 89881204,  89885355,  4151 , 1943937 
78 , 90848488,  90852652,  4164 , 1934581 
79 , 91816952,  91821131,  4179 , 1936943 
80 , 92780798,  92784989,  4191 , 1927704 
81 , 93745857,  93750061,  4204 , 1930131 
82 , 94706367,  94710584,  4217 , 1921033 
83 , 95668185,  95672415,  4230 , 1923649 
84 , 96625459,  96629703,  4244 , 1914562 
85 , 97584132,  97588390,  4258 , 1917360 
86 , 98538270,  98542540,  4270 , 1908288 
87 , 99493882,  99498167,  4285 , 1911239 
88 , 100444974,  100449270,  4296 , 1902195 
89 , 101397663,  101401974,  4311 , 1905393 
90 , 102345811,  102350134,  4323 , 1896308 
91 , 103295608,  103299944,  4336 , 1899607 
92 , 104241081,  104245430,  4349 , 1890959 
93 , 105188091,  105192454,  4363 , 1894034 
94 , 106130818,  106135194,  4376 , 1885467 
95 , 107075101,  107079491,  4390 , 1888580 
96 , 108015192,  108019596,  4404 , 1880196 
97 , 108956904,  108961320,  4416 , 1883436 
98 , 109894399,  109898829,  4430 , 1875004 
99 , 110833590,  110838032,  4442 , 1878394 
100 , 111768561,  111773017,  4456 , 1869956 
101 , 112705308,  112709778,  4470 , 1873508 
102 , 113637863,  113642346,  4483 , 1865123 
103 , 114572213,  114576709,  4496 , 1868713 
104 , 115502410,  115506921,  4511 , 1860409 
105 , 116434467,  116438991,  4524 , 1864127 
106 , 117362369,  117366906,  4537 , 1855817 
107 , 118292191,  118296742,  4551 , 1859658 
108 , 119217881,  119222445,  4564 , 1851393 
109 , 120145553,  120150129,  4576 , 1855356 
110 , 121069092,  121073681,  4589 , 1847091 
111 , 121994691,  121999293,  4602 , 1851211 
112 , 122916155,  122920771,  4616 , 1842942 
113 , 123839703,  123844332,  4629 , 1847109 
114 , 124759126,  124763769,  4643 , 1838860 
115 , 125680664,  125685318,  4654 , 1843087 
116 , 126598108,  126602776,  4668 , 1834902 
117 , 127517712,  127522394,  4682 , 1839222 
118 , 128433140,  128437834,  4694 , 1830868 
119 , 129351022,  129355730,  4708 , 1835778 
120 , 130264619,  130269341,  4722 , 1827208 
121 , 131180644,  131185379,  4735 , 1832063 
122 , 132092394,  132097142,  4748 , 1823513 
123 , 133006598,  133011359,  4761 , 1828421 
124 , 133916529,  133921305,  4776 , 1819877 
125 , 134828986,  134833774,  4788 , 1824926 
126 , 135737158,  135741961,  4803 , 1816359 
127 , 136647900,  136652715,  4815 , 1821496 
128 , 137554369,  137559198,  4829 , 1812952 
129 , 138463440,  138468282,  4842 , 1818155 
130 , 139368231,  139373086,  4855 , 1809595 
131 , 140275663,  140280531,  4868 , 1814877 
132 , 141178825,  141183708,  4883 , 1806339 
133 , 142084658,  142089554,  4896 , 1811679 
134 , 142986226,  142991136,  4910 , 1803150 
135 , 143890490,  143895414,  4924 , 1808542 
136 , 144790476,  144795413,  4937 , 1799985 
137 , 145693218,  145698168,  4950 , 1805497 
138 , 146591671,  146596637,  4966 , 1796922 
