Частота,A * B
(kГц),(?)

0.00000000,0.42189370
0.02384186,0.26104690
0.04768372,0.17008060
0.07152557,0.13608770
0.09536743,0.16106870
0.11920929,0.17998160
0.14305115,0.16236500
0.16689301,0.10901160
0.19073486,0.05403407
0.21457672,0.03616330
0.23841858,0.02813442
0.26226044,0.02261754
0.28610229,0.02743074
0.30994415,0.02603777
0.33378601,0.04177509
0.35762787,0.06860710
0.38146973,0.08446129
0.40531158,0.08225991
0.42915344,0.06287013
0.45299530,0.03600988
0.47683716,0.02604903
0.50067902,0.02685508
0.52452087,0.02221958
0.54836273,0.03073703
0.57220459,0.03747430
0.59604645,0.06441332
0.61988831,0.12297010
0.64373016,0.17062810
0.66757202,0.17804410
0.69141388,0.15359820
0.71525574,0.13402190
0.73909760,0.07184539
0.76293945,0.58710500
0.78678131,1.01633000
0.81062317,0.63074510
0.83446503,0.19613720
0.85830688,0.14004310
0.88214874,0.16680400
0.90599060,0.17990900
0.92983246,0.15257200
0.95367432,0.09438965
0.97751617,0.04641595
1.00135803,0.03487786
1.02519989,0.02563233
1.04904175,0.02373488
1.07288361,0.02743922
1.09672546,0.02722555
1.12056732,0.04812540
1.14440918,0.07372741
1.16825104,0.08556981
1.19209290,0.07918467
1.21593475,0.05663253
1.23977661,0.03121556
1.26361847,0.02671706
1.28746033,0.02560761
1.31130219,0.02311461
1.33514404,0.03275109
1.35898590,0.04020710
1.38282776,0.07624394
1.40666962,0.13707310
1.43051147,0.17594780
1.45435333,0.17357810
1.47819519,0.14856240
1.50203705,0.15292420
1.52587891,0.49000040
1.54972076,1.06945800
1.57356262,0.88706530
1.59740448,0.18163940
1.62124634,0.12528530
1.64508820,0.14420130
1.66893005,0.17320940
1.69277191,0.17768520
1.71661377,0.14014010
1.74045563,0.08094411
1.76429749,0.04096865
1.78813934,0.03355815
1.81198120,0.02343589
1.83582306,0.02529787
1.85966492,0.02687036
1.88350677,0.03007405
1.90734863,0.05462446
1.93119049,0.07797065
1.95503235,0.08580727
1.97887421,0.07509951
2.00271606,0.05014566
2.02655792,0.02793566
2.05039978,0.02729902
2.07424164,0.02422739
2.09808350,0.02486420
2.12192535,0.03454100
2.14576721,0.04442833
2.16960907,0.09018398
2.19345093,0.14883460
2.21729279,0.17945740
2.24113464,0.16902830
2.26497650,0.14120620
2.28881836,0.15115470
2.31266022,0.24398680
2.33650208,0.30304120
2.36034393,0.27006810
2.38418579,0.19135520
2.40802765,0.13688770
2.43186951,0.15209310
2.45571136,0.17686220
2.47955322,0.17248350
2.50339508,0.12747460
2.52723694,0.06789162
2.55107880,0.03817070
2.57492065,0.03141213
2.59876251,0.02237401
2.62260437,0.02651937
2.64644623,0.02622427
2.67028809,0.03439072
2.69412994,0.06097803
2.71797180,0.08139841
2.74181366,0.08492398
2.76565552,0.07026803
2.78949738,0.04369989
2.81333923,0.02626004
2.83718109,0.02748347
2.86102295,0.02292666
2.88486481,0.02730835
2.90870667,0.03582503
2.93254852,0.05131515
2.95639038,0.10459320
2.98023224,0.15937280
3.00407410,0.18021200
3.02791595,0.16324060
3.05175781,0.13683380
3.07559967,0.10323070
3.09944153,0.33035980
3.12328339,0.87602290
3.14712524,0.74297970
