date	COM2.001: TC 110	COM2.001: TC 110	COM2.005: MPT 100	COM2.002: PPT 100
(YYYY-MM-DD hh:mm:ss)	P309: ActualSpd (Hz)	P316: DrvPower (W)	P740: Pressure (mbar)	P740: Pressure (mbar)
2020-02-27, 15:41:00	1500 Hz	13 W	1,7E-5 mbar	1E-4 mbar
2020-02-27, 15:41:02	1500 Hz	14 W	1,7E-5 mbar	1E-4 mbar
2020-02-27, 15:41:04	1500 Hz	14 W	1,7E-5 mbar	1E-4 mbar
2020-02-27, 15:41:06	1500 Hz	14 W	1,7E-5 mbar	1E-4 mbar
2020-02-27, 15:41:08	1500 Hz	14 W	1,7E-5 mbar	1E-4 mbar
2020-02-27, 15:41:10	1500 Hz	14 W	1,7E-5 mbar	1E-4 mbar
2020-02-27, 15:41:12	1500 Hz	13 W	1,6E-5 mbar	1E-4 mbar
2020-02-27, 15:41:14	1500 Hz	14 W	1,6E-5 mbar	1E-4 mbar
2020-02-27, 15:41:16	1500 Hz	14 W	1,6E-5 mbar	1E-4 mbar
2020-02-27, 15:41:18	1500 Hz	14 W	1,6E-5 mbar	1E-4 mbar
2020-02-27, 15:41:20	1500 Hz	14 W	1,6E-5 mbar	1E-4 mbar
2020-02-27, 15:41:22	1500 Hz	14 W	1,6E-5 mbar	1E-4 mbar
2020-02-27, 15:41:24	1500 Hz	13 W	1,6E-5 mbar	1E-4 mbar
2020-02-27, 15:41:26	1500 Hz	13 W	1,6E-5 mbar	1E-4 mbar
2020-02-27, 15:41:28	1500 Hz	14 W	1,6E-5 mbar	1E-4 mbar
2020-02-27, 15:41:30	1500 Hz	14 W	1,6E-5 mbar	1E-4 mbar
2020-02-27, 15:41:32	1500 Hz	14 W	1,6E-5 mbar	1E-4 mbar
2020-02-27, 15:41:34	1500 Hz	14 W	1,6E-5 mbar	1E-4 mbar
2020-02-27, 15:41:36	1500 Hz	13 W	1,5E-5 mbar	1E-4 mbar
2020-02-27, 15:41:38	1500 Hz	14 W	1,6E-5 mbar	1E-4 mbar
2020-02-27, 15:41:40	1500 Hz	14 W	2,5E-5 mbar	1E-4 mbar
2020-02-27, 15:41:42	1500 Hz	14 W	5E-5 mbar	1,5E-4 mbar
2020-02-27, 15:41:44	1500 Hz	14 W	7,5E-5 mbar	1,5E-4 mbar
2020-02-27, 15:41:46	1500 Hz	14 W	1,1E-4 mbar	2E-4 mbar
2020-02-27, 15:41:48	1500 Hz	13 W	1,4E-4 mbar	3E-4 mbar
2020-02-27, 15:41:50	1500 Hz	14 W	1,8E-4 mbar	3E-4 mbar
2020-02-27, 15:41:52	1500 Hz	14 W	2,3E-4 mbar	3E-4 mbar
2020-02-27, 15:41:54	1500 Hz	14 W	3E-4 mbar	3,5E-4 mbar
2020-02-27, 15:41:56	1500 Hz	14 W	3,4E-4 mbar	4E-4 mbar
2020-02-27, 15:41:58	1500 Hz	14 W	3,9E-4 mbar	4,5E-4 mbar
2020-02-27, 15:42:00	1500 Hz	13 W	4,3E-4 mbar	5E-4 mbar
2020-02-27, 15:42:02	1500 Hz	14 W	5,1E-4 mbar	5E-4 mbar
2020-02-27, 15:42:04	1500 Hz	13 W	5,8E-4 mbar	5E-4 mbar
2020-02-27, 15:42:06	1500 Hz	14 W	6,1E-4 mbar	5,5E-4 mbar
2020-02-27, 15:42:08	1500 Hz	14 W	6,7E-4 mbar	6E-4 mbar
2020-02-27, 15:42:10	1500 Hz	14 W	7,5E-4 mbar	6E-4 mbar
2020-02-27, 15:42:12	1500 Hz	14 W	8E-4 mbar	6,5E-4 mbar
2020-02-27, 15:42:14	1500 Hz	13 W	8,9E-4 mbar	7E-4 mbar
2020-02-27, 15:42:16	1500 Hz	14 W	9,7E-4 mbar	7,5E-4 mbar
2020-02-27, 15:42:18	1500 Hz	14 W	1E-3 mbar	8E-4 mbar
2020-02-27, 15:42:20	1500 Hz	14 W	1E-3 mbar	8E-4 mbar
2020-02-27, 15:42:22	1500 Hz	14 W	1E-3 mbar	8,5E-4 mbar
2020-02-27, 15:42:24	1500 Hz	14 W	1E-3 mbar	9E-4 mbar
2020-02-27, 15:42:26	1500 Hz	13 W	1E-3 mbar	9,5E-4 mbar
2020-02-27, 15:42:28	1500 Hz	14 W	1E-3 mbar	9,5E-4 mbar
2020-02-27, 15:42:30	1500 Hz	14 W	1E-3 mbar	1E-3 mbar
2020-02-27, 15:42:32	1500 Hz	14 W	1E-3 mbar	1E-3 mbar
2020-02-27, 15:42:34	1500 Hz	14 W	1E-3 mbar	1,1E-3 mbar
2020-02-27, 15:42:36	1500 Hz	14 W	1E-3 mbar	1,1E-3 mbar
2020-02-27, 15:42:38	1500 Hz	13 W	1,1E-3 mbar	1,1E-3 mbar
2020-02-27, 15:42:40	1500 Hz	14 W	1,1E-3 mbar	1,2E-3 mbar
2020-02-27, 15:42:42	1500 Hz	14 W	1,3E-3 mbar	1,2E-3 mbar
2020-02-27, 15:42:44	1500 Hz	14 W	1,3E-3 mbar	1,2E-3 mbar
2020-02-27, 15:42:46	1500 Hz	15 W	1,3E-3 mbar	1,3E-3 mbar
2020-02-27, 15:42:48	1500 Hz	14 W	1,3E-3 mbar	1,4E-3 mbar
2020-02-27, 15:42:50	1500 Hz	14 W	1,5E-3 mbar	1,4E-3 mbar
2020-02-27, 15:42:52	1500 Hz	14 W	1,5E-3 mbar	1,5E-3 mbar
2020-02-27, 15:42:54	1500 Hz	14 W	1,5E-3 mbar	1,5E-3 mbar
2020-02-27, 15:42:56	1500 Hz	14 W	1,6E-3 mbar	1,6E-3 mbar
2020-02-27, 15:42:58	1500 Hz	14 W	1,6E-3 mbar	1,6E-3 mbar
2020-02-27, 15:43:00	1500 Hz	14 W	1,7E-3 mbar	1,6E-3 mbar
2020-02-27, 15:43:02	1500 Hz	14 W	1,7E-3 mbar	1,7E-3 mbar
2020-02-27, 15:43:04	1500 Hz	13 W	1,7E-3 mbar	1,7E-3 mbar
2020-02-27, 15:43:06	1500 Hz	14 W	1,8E-3 mbar	1,8E-3 mbar
2020-02-27, 15:43:08	1500 Hz	14 W	1,8E-3 mbar	1,8E-3 mbar
2020-02-27, 15:43:10	1500 Hz	14 W	1,9E-3 mbar	1,9E-3 mbar
2020-02-27, 15:43:12	1500 Hz	14 W	1,9E-3 mbar	1,9E-3 mbar
2020-02-27, 15:43:14	1500 Hz	14 W	2E-3 mbar	1,9E-3 mbar
2020-02-27, 15:43:16	1500 Hz	14 W	2E-3 mbar	2E-3 mbar
2020-02-27, 15:43:18	1500 Hz	14 W	2E-3 mbar	2E-3 mbar
2020-02-27, 15:43:20	1500 Hz	14 W	2E-3 mbar	2,1E-3 mbar
2020-02-27, 15:43:22	1500 Hz	14 W	2,1E-3 mbar	2,1E-3 mbar
2020-02-27, 15:43:24	1500 Hz	14 W	2,2E-3 mbar	2,1E-3 mbar
2020-02-27, 15:43:26	1500 Hz	14 W	2,2E-3 mbar	2,2E-3 mbar
2020-02-27, 15:43:28	1500 Hz	14 W	2,4E-3 mbar	2,2E-3 mbar
2020-02-27, 15:43:30	1500 Hz	14 W	2,4E-3 mbar	2,3E-3 mbar
2020-02-27, 15:43:32	1500 Hz	14 W	2,4E-3 mbar	2,3E-3 mbar
2020-02-27, 15:43:34	1500 Hz	14 W	2,4E-3 mbar	2,3E-3 mbar
2020-02-27, 15:43:36	1500 Hz	14 W	2,4E-3 mbar	2,4E-3 mbar
2020-02-27, 15:43:40	1500 Hz	14 W	2,6E-3 mbar	2,5E-3 mbar
2020-02-27, 15:43:42	1500 Hz	15 W	2,6E-3 mbar	2,5E-3 mbar
2020-02-27, 15:43:44	1500 Hz	14 W	2,6E-3 mbar	2,5E-3 mbar
2020-02-27, 15:43:46	1500 Hz	14 W	2,8E-3 mbar	2,6E-3 mbar
2020-02-27, 15:43:48	1500 Hz	14 W	2,8E-3 mbar	2,6E-3 mbar
2020-02-27, 15:43:50	1500 Hz	14 W	2,8E-3 mbar	2,7E-3 mbar
2020-02-27, 15:43:52	1500 Hz	14 W	2,9E-3 mbar	2,7E-3 mbar
2020-02-27, 15:43:54	1500 Hz	14 W	2,9E-3 mbar	2,7E-3 mbar
2020-02-27, 15:43:56	1500 Hz	14 W	3E-3 mbar	2,8E-3 mbar
2020-02-27, 15:43:58	1500 Hz	14 W	1,8E-3 mbar	1,2E-3 mbar
2020-02-27, 15:44:00	1500 Hz	14 W	1E-3 mbar	4E-4 mbar
2020-02-27, 15:44:02	1500 Hz	14 W	8,5E-5 mbar	3E-4 mbar
2020-02-27, 15:44:04	1500 Hz	14 W	6E-5 mbar	2E-4 mbar
2020-02-27, 15:44:06	1500 Hz	14 W	5,1E-5 mbar	2E-4 mbar
2020-02-27, 15:44:08	1500 Hz	14 W	4,1E-5 mbar	1,5E-4 mbar
2020-02-27, 15:44:10	1500 Hz	14 W	3,7E-5 mbar	1,5E-4 mbar
2020-02-27, 15:44:12	1500 Hz	14 W	3,4E-5 mbar	1E-4 mbar
2020-02-27, 15:44:14	1500 Hz	14 W	3,1E-5 mbar	1E-4 mbar
2020-02-27, 15:44:16	1500 Hz	14 W	3E-5 mbar	1E-4 mbar
2020-02-27, 15:44:18	1500 Hz	14 W	2,8E-5 mbar	1E-4 mbar
2020-02-27, 15:44:20	1500 Hz	15 W	2,7E-5 mbar	1E-4 mbar
2020-02-27, 15:44:22	1500 Hz	14 W	2,5E-5 mbar	1E-4 mbar
2020-02-27, 15:44:24	1500 Hz	14 W	2,5E-5 mbar	1E-4 mbar
2020-02-27, 15:44:26	1500 Hz	14 W	2,4E-5 mbar	1E-4 mbar
2020-02-27, 15:44:28	1500 Hz	14 W	2,3E-5 mbar	1E-4 mbar
2020-02-27, 15:44:30	1500 Hz	14 W	2,2E-5 mbar	1E-4 mbar
2020-02-27, 15:44:32	1500 Hz	15 W	2,1E-5 mbar	1E-4 mbar
2020-02-27, 15:44:34	1500 Hz	14 W	2E-5 mbar	1E-4 mbar
2020-02-27, 15:44:36	1500 Hz	14 W	1,9E-5 mbar	1E-4 mbar
2020-02-27, 15:44:38	1500 Hz	14 W	1,9E-5 mbar	1E-4 mbar
2020-02-27, 15:44:40	1500 Hz	14 W	1,8E-5 mbar	1E-4 mbar
2020-02-27, 15:44:42	1500 Hz	14 W	1,8E-5 mbar	1E-4 mbar
2020-02-27, 15:44:44	1500 Hz	14 W	1,8E-5 mbar	1E-4 mbar
2020-02-27, 15:44:46	1500 Hz	15 W	1,7E-5 mbar	1E-4 mbar
2020-02-27, 15:44:48	1500 Hz	14 W	1,7E-5 mbar	1E-4 mbar
2020-02-27, 15:44:50	1500 Hz	14 W	1,7E-5 mbar	1E-4 mbar
2020-02-27, 15:44:52	1500 Hz	14 W	1,6E-5 mbar	1E-4 mbar
2020-02-27, 15:44:54	1500 Hz	14 W	1,6E-5 mbar	1E-4 mbar
2020-02-27, 15:44:56	1500 Hz	14 W	1,6E-5 mbar	1E-4 mbar
2020-02-27, 15:44:58	1500 Hz	15 W	1,6E-5 mbar	1E-4 mbar
2020-02-27, 15:45:00	1500 Hz	15 W	1,5E-5 mbar	1E-4 mbar
2020-02-27, 15:45:02	1500 Hz	15 W	1,5E-5 mbar	1E-4 mbar
2020-02-27, 15:45:04	1500 Hz	14 W	1,5E-5 mbar	1E-4 mbar
2020-02-27, 15:45:06	1500 Hz	14 W	1,5E-5 mbar	1E-4 mbar
2020-02-27, 15:45:08	1500 Hz	14 W	1,5E-5 mbar	1E-4 mbar
2020-02-27, 15:45:10	1500 Hz	14 W	1,5E-5 mbar	1E-4 mbar
2020-02-27, 15:45:12	1500 Hz	15 W	1,4E-5 mbar	1E-4 mbar
2020-02-27, 15:45:14	1500 Hz	14 W	1,5E-5 mbar	1E-4 mbar
2020-02-27, 15:45:16	1500 Hz	14 W	2,6E-5 mbar	1E-4 mbar
2020-02-27, 15:45:18	1500 Hz	14 W	5,2E-5 mbar	1,5E-4 mbar
2020-02-27, 15:45:20	1500 Hz	14 W	7,1E-5 mbar	1,5E-4 mbar
2020-02-27, 15:45:22	1500 Hz	14 W	9,9E-5 mbar	2E-4 mbar
2020-02-27, 15:45:24	1500 Hz	15 W	1,2E-4 mbar	2E-4 mbar
2020-02-27, 15:45:26	1500 Hz	14 W	1,6E-4 mbar	2,5E-4 mbar
2020-02-27, 15:45:28	1500 Hz	14 W	1,9E-4 mbar	3E-4 mbar
2020-02-27, 15:45:30	1500 Hz	14 W	2,5E-4 mbar	3E-4 mbar
2020-02-27, 15:45:32	1500 Hz	14 W	3E-4 mbar	3,5E-4 mbar
2020-02-27, 15:45:34	1500 Hz	14 W	3,3E-4 mbar	4E-4 mbar
2020-02-27, 15:45:36	1500 Hz	15 W	3,7E-4 mbar	4E-4 mbar
2020-02-27, 15:45:38	1500 Hz	14 W	4,1E-4 mbar	4,5E-4 mbar
2020-02-27, 15:45:40	1500 Hz	14 W	4,8E-4 mbar	5E-4 mbar
2020-02-27, 15:45:42	1500 Hz	14 W	5,4E-4 mbar	5E-4 mbar
2020-02-27, 15:45:44	1500 Hz	14 W	6E-4 mbar	5E-4 mbar
2020-02-27, 15:45:46	1500 Hz	14 W	6E-4 mbar	5,5E-4 mbar
2020-02-27, 15:45:48	1500 Hz	14 W	6,6E-4 mbar	6E-4 mbar
2020-02-27, 15:45:50	1500 Hz	15 W	7,2E-4 mbar	6E-4 mbar
2020-02-27, 15:45:52	1500 Hz	14 W	8E-4 mbar	6,5E-4 mbar
2020-02-27, 15:45:54	1500 Hz	14 W	8,7E-4 mbar	6,5E-4 mbar
2020-02-27, 15:45:56	1500 Hz	14 W	9,2E-4 mbar	7E-4 mbar
2020-02-27, 15:45:58	1500 Hz	14 W	9,9E-4 mbar	7,5E-4 mbar
2020-02-27, 15:46:00	1500 Hz	14 W	1E-3 mbar	8E-4 mbar
2020-02-27, 15:46:02	1500 Hz	14 W	1E-3 mbar	8E-4 mbar
2020-02-27, 15:46:04	1500 Hz	15 W	1E-3 mbar	8,5E-4 mbar
2020-02-27, 15:46:06	1500 Hz	14 W	1E-3 mbar	9E-4 mbar
2020-02-27, 15:46:08	1500 Hz	14 W	1E-3 mbar	9E-4 mbar
2020-02-27, 15:46:10	1500 Hz	14 W	1E-3 mbar	9,5E-4 mbar
2020-02-27, 15:46:12	1500 Hz	14 W	1E-3 mbar	9,5E-4 mbar
2020-02-27, 15:46:14	1500 Hz	14 W	1E-3 mbar	1E-3 mbar
2020-02-27, 15:46:16	1500 Hz	14 W	1E-3 mbar	1E-3 mbar
2020-02-27, 15:46:18	1500 Hz	14 W	1E-3 mbar	1,1E-3 mbar
2020-02-27, 15:46:20	1500 Hz	14 W	1E-3 mbar	1,1E-3 mbar
2020-02-27, 15:46:22	1500 Hz	14 W	1,1E-3 mbar	1,1E-3 mbar
2020-02-27, 15:46:24	1500 Hz	14 W	1,1E-3 mbar	1,1E-3 mbar
2020-02-27, 15:46:26	1500 Hz	15 W	1,1E-3 mbar	1,2E-3 mbar
2020-02-27, 15:46:28	1500 Hz	14 W	1,3E-3 mbar	1,2E-3 mbar
2020-02-27, 15:46:30	1500 Hz	14 W	1,3E-3 mbar	1,2E-3 mbar
2020-02-27, 15:46:32	1500 Hz	14 W	1,3E-3 mbar	1,3E-3 mbar
2020-02-27, 15:46:34	1500 Hz	14 W	1,3E-3 mbar	1,3E-3 mbar
2020-02-27, 15:46:36	1500 Hz	14 W	1,3E-3 mbar	1,3E-3 mbar
2020-02-27, 15:46:38	1500 Hz	15 W	1,3E-3 mbar	1,4E-3 mbar
2020-02-27, 15:46:40	1500 Hz	15 W	1,5E-3 mbar	1,4E-3 mbar
2020-02-27, 15:46:42	1500 Hz	14 W	1,5E-3 mbar	1,5E-3 mbar
2020-02-27, 15:46:44	1500 Hz	14 W	1,5E-3 mbar	1,5E-3 mbar
2020-02-27, 15:46:46	1500 Hz	14 W	1,6E-3 mbar	1,5E-3 mbar
2020-02-27, 15:46:48	1500 Hz	14 W	1,6E-3 mbar	1,6E-3 mbar
2020-02-27, 15:46:50	1500 Hz	14 W	1,6E-3 mbar	1,6E-3 mbar
2020-02-27, 15:46:52	1500 Hz	15 W	1,7E-3 mbar	1,6E-3 mbar
2020-02-27, 15:46:54	1500 Hz	15 W	1,7E-3 mbar	1,7E-3 mbar
2020-02-27, 15:46:56	1500 Hz	14 W	1,7E-3 mbar	1,7E-3 mbar
2020-02-27, 15:46:58	1500 Hz	14 W	1,8E-3 mbar	1,7E-3 mbar
2020-02-27, 15:47:00	1500 Hz	14 W	1,8E-3 mbar	1,8E-3 mbar
2020-02-27, 15:47:02	1500 Hz	14 W	1,8E-3 mbar	1,8E-3 mbar
2020-02-27, 15:47:04	1500 Hz	14 W	1,9E-3 mbar	1,8E-3 mbar
2020-02-27, 15:47:06	1500 Hz	15 W	1,9E-3 mbar	1,9E-3 mbar
2020-02-27, 15:47:08	1500 Hz	14 W	2E-3 mbar	1,9E-3 mbar
2020-02-27, 15:47:10	1500 Hz	14 W	2E-3 mbar	2E-3 mbar
2020-02-27, 15:47:12	1500 Hz	14 W	2,1E-3 mbar	2E-3 mbar
2020-02-27, 15:47:14	1500 Hz	14 W	2,1E-3 mbar	2E-3 mbar
2020-02-27, 15:47:16	1500 Hz	15 W	2,1E-3 mbar	2,1E-3 mbar
2020-02-27, 15:47:18	1500 Hz	14 W	2,1E-3 mbar	2,1E-3 mbar
2020-02-27, 15:47:20	1500 Hz	14 W	2,2E-3 mbar	2,1E-3 mbar
2020-02-27, 15:47:22	1500 Hz	14 W	2,2E-3 mbar	2,1E-3 mbar
2020-02-27, 15:47:24	1500 Hz	14 W	2,4E-3 mbar	2,2E-3 mbar
2020-02-27, 15:47:26	1500 Hz	14 W	2,4E-3 mbar	2,2E-3 mbar
2020-02-27, 15:47:28	1500 Hz	15 W	2,3E-3 mbar	2,2E-3 mbar
2020-02-27, 15:47:30	1500 Hz	14 W	2,4E-3 mbar	2,2E-3 mbar
2020-02-27, 15:47:32	1500 Hz	14 W	2,4E-3 mbar	2,3E-3 mbar
2020-02-27, 15:47:34	1500 Hz	14 W	2,4E-3 mbar	2,3E-3 mbar
2020-02-27, 15:47:36	1500 Hz	14 W	2,6E-3 mbar	2,4E-3 mbar
2020-02-27, 15:47:38	1500 Hz	14 W	2,6E-3 mbar	2,4E-3 mbar
2020-02-27, 15:47:40	1500 Hz	15 W	2,6E-3 mbar	2,4E-3 mbar
2020-02-27, 15:47:42	1500 Hz	15 W	2,6E-3 mbar	2,5E-3 mbar
2020-02-27, 15:47:44	1500 Hz	14 W	2,6E-3 mbar	2,5E-3 mbar
2020-02-27, 15:47:46	1500 Hz	14 W	2,6E-3 mbar	2,5E-3 mbar
2020-02-27, 15:47:48	1500 Hz	14 W	2,8E-3 mbar	2,6E-3 mbar
2020-02-27, 15:47:50	1500 Hz	14 W	2,8E-3 mbar	2,6E-3 mbar
2020-02-27, 15:47:52	1500 Hz	14 W	2,8E-3 mbar	2,6E-3 mbar
2020-02-27, 15:47:54	1500 Hz	15 W	2,9E-3 mbar	2,7E-3 mbar
2020-02-27, 15:47:56	1500 Hz	14 W	2,9E-3 mbar	2,7E-3 mbar
2020-02-27, 15:47:58	1500 Hz	14 W	2,9E-3 mbar	2,7E-3 mbar
2020-02-27, 15:48:00	1500 Hz	14 W	3E-3 mbar	2,8E-3 mbar
2020-02-27, 15:48:02	1500 Hz	14 W	3E-3 mbar	2,8E-3 mbar
2020-02-27, 15:48:04	1500 Hz	14 W	3E-3 mbar	2,8E-3 mbar
2020-02-27, 15:48:06	1500 Hz	15 W	3,1E-3 mbar	2,8E-3 mbar
2020-02-27, 15:48:08	1500 Hz	15 W	3,1E-3 mbar	2,9E-3 mbar
2020-02-27, 15:48:10	1500 Hz	14 W	3,2E-3 mbar	1,9E-3 mbar
2020-02-27, 15:48:12	1500 Hz	14 W	1E-3 mbar	4,5E-4 mbar
2020-02-27, 15:48:14	1500 Hz	14 W	8,7E-5 mbar	2,5E-4 mbar
2020-02-27, 15:48:16	1500 Hz	14 W	6,1E-5 mbar	2E-4 mbar
2020-02-27, 15:48:18	1500 Hz	14 W	5,1E-5 mbar	2E-4 mbar
2020-02-27, 15:48:20	1500 Hz	15 W	4E-5 mbar	2E-4 mbar
2020-02-27, 15:48:22	1500 Hz	14 W	3,6E-5 mbar	1,5E-4 mbar
2020-02-27, 15:48:24	1500 Hz	14 W	3,3E-5 mbar	1,5E-4 mbar
2020-02-27, 15:48:26	1500 Hz	14 W	3E-5 mbar	1E-4 mbar
2020-02-27, 15:48:28	1500 Hz	14 W	2,9E-5 mbar	1E-4 mbar
2020-02-27, 15:48:30	1500 Hz	15 W	2,7E-5 mbar	1E-4 mbar
2020-02-27, 15:48:32	1500 Hz	15 W	2,5E-5 mbar	1E-4 mbar
2020-02-27, 15:48:34	1500 Hz	14 W	2,4E-5 mbar	1E-4 mbar
2020-02-27, 15:48:36	1500 Hz	14 W	2,3E-5 mbar	1E-4 mbar
2020-02-27, 15:48:38	1500 Hz	14 W	2,2E-5 mbar	1E-4 mbar
2020-02-27, 15:48:40	1500 Hz	14 W	2E-5 mbar	1E-4 mbar
2020-02-27, 15:48:42	1500 Hz	14 W	1,9E-5 mbar	1E-4 mbar
2020-02-27, 15:48:44	1500 Hz	15 W	1,8E-5 mbar	1E-4 mbar
2020-02-27, 15:48:46	1500 Hz	15 W	1,8E-5 mbar	1E-4 mbar
2020-02-27, 15:48:48	1500 Hz	14 W	1,8E-5 mbar	1E-4 mbar
2020-02-27, 15:48:50	1500 Hz	14 W	1,7E-5 mbar	1E-4 mbar
2020-02-27, 15:48:52	1500 Hz	14 W	1,7E-5 mbar	1E-4 mbar
2020-02-27, 15:48:54	1500 Hz	15 W	1,6E-5 mbar	1E-4 mbar
2020-02-27, 15:48:56	1500 Hz	15 W	1,6E-5 mbar	1E-4 mbar
2020-02-27, 15:48:58	1500 Hz	15 W	1,6E-5 mbar	1E-4 mbar
2020-02-27, 15:49:00	1500 Hz	14 W	1,5E-5 mbar	1E-4 mbar
2020-02-27, 15:49:02	1500 Hz	14 W	1,5E-5 mbar	1E-4 mbar
2020-02-27, 15:49:04	1500 Hz	14 W	1,5E-5 mbar	1E-4 mbar
2020-02-27, 15:49:06	1500 Hz	14 W	1,4E-5 mbar	1E-4 mbar
2020-02-27, 15:49:08	1500 Hz	15 W	1,4E-5 mbar	1E-4 mbar
2020-02-27, 15:49:10	1500 Hz	15 W	1,4E-5 mbar	1E-4 mbar
2020-02-27, 15:49:12	1500 Hz	15 W	1,4E-5 mbar	1E-4 mbar
2020-02-27, 15:49:14	1500 Hz	14 W	1,3E-5 mbar	1E-4 mbar
2020-02-27, 15:49:16	1500 Hz	14 W	1,3E-5 mbar	1E-4 mbar
2020-02-27, 15:49:18	1500 Hz	14 W	1,3E-5 mbar	1E-4 mbar
2020-02-27, 15:49:20	1500 Hz	15 W	1,3E-5 mbar	1E-4 mbar
2020-02-27, 15:49:22	1500 Hz	15 W	1,3E-5 mbar	1E-4 mbar
2020-02-27, 15:49:24	1500 Hz	15 W	1,2E-5 mbar	1E-4 mbar
2020-02-27, 15:49:26	1500 Hz	14 W	1,2E-5 mbar	1E-4 mbar
2020-02-27, 15:49:28	1500 Hz	14 W	1,2E-5 mbar	1E-4 mbar
2020-02-27, 15:49:30	1500 Hz	14 W	1,2E-5 mbar	1E-4 mbar
2020-02-27, 15:49:32	1500 Hz	14 W	1,2E-5 mbar	1E-4 mbar
2020-02-27, 15:49:34	1500 Hz	14 W	1,2E-5 mbar	1E-4 mbar
2020-02-27, 15:49:36	1500 Hz	15 W	1,2E-5 mbar	1E-4 mbar
2020-02-27, 15:49:38	1500 Hz	14 W	1,1E-5 mbar	1E-4 mbar
2020-02-27, 15:49:40	1500 Hz	14 W	1,1E-5 mbar	1E-4 mbar
2020-02-27, 15:49:42	1500 Hz	14 W	1,1E-5 mbar	1E-4 mbar
2020-02-27, 15:49:44	1500 Hz	14 W	1,1E-5 mbar	1E-4 mbar
2020-02-27, 15:49:46	1500 Hz	15 W	1,1E-5 mbar	1E-4 mbar
2020-02-27, 15:49:48	1500 Hz	14 W	1,1E-5 mbar	1E-4 mbar
2020-02-27, 15:49:50	1500 Hz	15 W	1,1E-5 mbar	1E-4 mbar
2020-02-27, 15:49:52	1500 Hz	14 W	1,1E-5 mbar	1E-4 mbar
2020-02-27, 15:49:54	1500 Hz	14 W	1E-5 mbar	1E-4 mbar
2020-02-27, 15:49:56	1500 Hz	14 W	1E-5 mbar	1E-4 mbar
2020-02-27, 15:49:58	1500 Hz	15 W	1E-5 mbar	1E-4 mbar
2020-02-27, 15:50:00	1500 Hz	14 W	1E-5 mbar	1E-4 mbar
2020-02-27, 15:50:02	1500 Hz	15 W	1E-5 mbar	1E-4 mbar
2020-02-27, 15:50:04	1500 Hz	15 W	1E-5 mbar	1E-4 mbar
2020-02-27, 15:50:06	1500 Hz	14 W	1E-5 mbar	1E-4 mbar
2020-02-27, 15:50:08	1500 Hz	14 W	1E-5 mbar	1E-4 mbar
2020-02-27, 15:50:10	1500 Hz	14 W	1E-5 mbar	1E-4 mbar
2020-02-27, 15:50:12	1500 Hz	15 W	1,3E-5 mbar	1E-4 mbar
2020-02-27, 15:50:14	1500 Hz	15 W	1,9E-5 mbar	1E-4 mbar
2020-02-27, 15:50:16	1500 Hz	14 W	3E-5 mbar	1E-4 mbar
2020-02-27, 15:50:18	1500 Hz	14 W	4,2E-5 mbar	1,5E-4 mbar
2020-02-27, 15:50:20	1500 Hz	14 W	5,8E-5 mbar	1,5E-4 mbar
2020-02-27, 15:50:22	1500 Hz	15 W	7E-5 mbar	1,5E-4 mbar
2020-02-27, 15:50:24	1500 Hz	14 W	8,8E-5 mbar	1,5E-4 mbar
2020-02-27, 15:50:26	1500 Hz	15 W	9,7E-5 mbar	2E-4 mbar
2020-02-27, 15:50:28	1500 Hz	14 W	1,2E-4 mbar	2E-4 mbar
2020-02-27, 15:50:30	1500 Hz	14 W	1,4E-4 mbar	2,5E-4 mbar
2020-02-27, 15:50:32	1500 Hz	14 W	1,7E-4 mbar	2,5E-4 mbar
2020-02-27, 15:50:34	1500 Hz	14 W	1,8E-4 mbar	3E-4 mbar
2020-02-27, 15:50:36	1500 Hz	15 W	1,9E-4 mbar	3E-4 mbar
2020-02-27, 15:50:38	1500 Hz	15 W	2,4E-4 mbar	3E-4 mbar
2020-02-27, 15:50:40	1500 Hz	15 W	2,8E-4 mbar	3E-4 mbar
2020-02-27, 15:50:42	1500 Hz	14 W	3,1E-4 mbar	3,5E-4 mbar
2020-02-27, 15:50:44	1500 Hz	14 W	3,3E-4 mbar	4E-4 mbar
2020-02-27, 15:50:46	1500 Hz	14 W	3,5E-4 mbar	4E-4 mbar
2020-02-27, 15:50:48	1500 Hz	15 W	3,8E-4 mbar	4E-4 mbar
2020-02-27, 15:50:50	1500 Hz	15 W	4,1E-4 mbar	4E-4 mbar
2020-02-27, 15:50:52	1500 Hz	15 W	4,5E-4 mbar	4,5E-4 mbar
2020-02-27, 15:50:54	1500 Hz	14 W	4,8E-4 mbar	5E-4 mbar
2020-02-27, 15:50:56	1500 Hz	14 W	5,3E-4 mbar	5E-4 mbar
2020-02-27, 15:50:58	1500 Hz	14 W	5,7E-4 mbar	5E-4 mbar
2020-02-27, 15:51:00	1500 Hz	15 W	6E-4 mbar	5E-4 mbar
2020-02-27, 15:51:02	1500 Hz	14 W	5,9E-4 mbar	5,5E-4 mbar
2020-02-27, 15:51:04	1500 Hz	15 W	6,3E-4 mbar	6E-4 mbar
2020-02-27, 15:51:06	1500 Hz	14 W	6,7E-4 mbar	6E-4 mbar
2020-02-27, 15:51:08	1500 Hz	14 W	7,2E-4 mbar	6E-4 mbar
2020-02-27, 15:51:10	1500 Hz	14 W	7,5E-4 mbar	6E-4 mbar
