84.3,2.28
89.5,3.30
97.9,4.85
101.3,5.60
110.4,7.35
120.1,9.20
131.7,11.50
122.0,9.60
114.0,8.10
104.2,6.20
95.7,4.40
91.8,3.70
86.5,2.75
83.8,2.25
80.6,1.55
