Частота,Канал A
(kГц),(В)

0.00000000,0.12114140
0.02384186,0.05023867
0.04768372,0.00694405
0.07152557,0.00061483
0.09536743,0.00022647
0.11920929,0.00059415
0.14305115,0.00047395
0.16689301,0.00012173
0.19073486,0.00046171
0.21457672,0.00058915
0.23841858,0.00023857
0.26226044,0.00064714
0.28610229,0.00174926
0.30994415,0.00258873
0.33378601,0.00271143
0.35762787,0.00232096
0.38146973,0.00162268
0.40531158,0.00067072
0.42915344,0.00025947
0.45299530,0.00063948
0.47683716,0.00052407
0.50067902,0.00014755
0.52452087,0.00048889
0.54836273,0.00064650
0.57220459,0.00031568
0.59604645,0.00062867
0.61988831,0.00182039
0.64373016,0.00291378
0.66757202,0.00314240
0.69141388,0.00251141
0.71525574,0.00164921
0.73909760,0.00070387
0.76293945,0.00022436
0.78678131,0.00063326
0.81062317,0.00051636
0.83446503,0.00011085
0.85830688,0.00047840
0.88214874,0.00063508
0.90599060,0.00032527
0.92983246,0.00056476
0.95367432,0.00631349
0.97751617,0.04227757
1.00135803,0.06806155
1.02519989,0.03732751
1.04904175,0.00428512
1.07288361,0.00069782
1.09672546,0.00020573
1.12056732,0.00059805
1.14440918,0.00051749
1.16825104,0.00015292
1.19209290,0.00042734
1.21593475,0.00061031
1.23977661,0.00029271
1.26361847,0.00061590
1.28746033,0.00180763
1.31130219,0.00250541
1.33514404,0.00214745
1.35898590,0.00176588
1.38282776,0.00149761
1.40666962,0.00072725
1.43051147,0.00019647
1.45435333,0.00061614
1.47819519,0.00055676
1.50203705,0.00015446
1.52587891,0.00044267
1.54972076,0.00064869
1.57356262,0.00036514
1.59740448,0.00059185
1.62124634,0.00200577
1.64508820,0.00343912
1.66893005,0.00342957
1.69277191,0.00231201
1.71661377,0.00148302
1.74045563,0.00071970
1.76429749,0.00017074
1.78813934,0.00058202
1.81198120,0.00052832
1.83582306,0.00012916
1.85966492,0.00046031
1.88350677,0.00066082
1.90734863,0.00041161
1.93119049,0.00052022
1.95503235,0.00738998
1.97887421,0.04418448
2.00271606,0.06695315
2.02655792,0.03451477
2.05039978,0.00342824
2.07424164,0.00073236
2.09808350,0.00016908
2.12192535,0.00056890
2.14576721,0.00054088
2.16960907,0.00021898
2.19345093,0.00038171
2.21729279,0.00067033
2.24113464,0.00042476
2.26497650,0.00056182
2.28881836,0.00188551
2.31266022,0.00240763
2.33650208,0.00156293
2.36034393,0.00122411
2.38418579,0.00134404
2.40802765,0.00074582
2.43186951,0.00014281
2.45571136,0.00058194
2.47955322,0.00060151
2.50339508,0.00021374
2.52723694,0.00038567
2.55107880,0.00069088
2.57492065,0.00044981
2.59876251,0.00052968
2.62260437,0.00218603
2.64644623,0.00390728
2.67028809,0.00360183
2.69412994,0.00206673
2.71797180,0.00133226
2.74181366,0.00076273
2.76565552,0.00009438
2.78949738,0.00052191
2.81333923,0.00055309
2.83718109,0.00017932
2.86102295,0.00040753
2.88486481,0.00065893
2.90870667,0.00046843
2.93254852,0.00042327
2.95639038,0.00856835
2.98023224,0.04571738
3.00407410,0.06512921
3.02791595,0.03148655
3.05175781,0.00268384
3.07559967,0.00073107
3.09944153,0.00011930
3.12328339,0.00050885
3.14712524,0.00054243
3.17096710,0.00021527
3.19480896,0.00036037
3.21865082,0.00065080
3.24249268,0.00044714
3.26633453,0.00048298
3.29017639,0.00186339
3.31401825,0.00220701
3.33786011,0.00096341
3.36170197,0.00069785
3.38554382,0.00114900
3.40938568,0.00071865
3.43322754,0.00012345
3.45706940,0.00055310
3.48091125,0.00058127
3.50475311,0.00021544
3.52859497,0.00035024
3.55243683,0.00066633
3.57627869,0.00051332
3.60012054,0.00044846
3.62396240,0.00236320
3.64780426,0.00433767
3.67164612,0.00367102
3.69548798,0.00177750
3.71932983,0.00119272
3.74317169,0.00079642
3.76701355,0.00015244
3.79085541,0.00049904
3.81469727,0.00058785
3.83853912,0.00023999
3.86238098,0.00035752
3.88622284,0.00066262
3.91006470,0.00057390
3.93390656,0.00025153
3.95774841,0.00975532
3.98159027,0.04669974
4.00543213,0.06263801
4.02927399,0.02838999
4.05311584,0.00199439
4.07695770,0.00078280
4.10079956,0.00018020
4.12464142,0.00047896
4.14848328,0.00056933
4.17232513,0.00025007
4.19616699,0.00031719
4.22000885,0.00066248
4.24385071,0.00048702
4.26769257,0.00040231
4.29153442,0.00181533
4.31537628,0.00186447
4.33921814,0.00029551
4.36306000,0.00029758
4.38690186,0.00101470
4.41074371,0.00076988
4.43458557,0.00013074
4.45842743,0.00050078
4.48226929,0.00057783
4.50611115,0.00022268
4.52995300,0.00032421
4.55379486,0.00065094
4.57763672,0.00052955
4.60147858,0.00042933
4.62532043,0.00253625
4.64916229,0.00462593
4.67300415,0.00354730
4.69684601,0.00139775
4.72068787,0.00106874
4.74452972,0.00084470
4.76837158,0.00017690
4.79221344,0.00049032
4.81605530,0.00060377
4.83989716,0.00026560
4.86373901,0.00034848
4.88758087,0.00069389
4.91142273,0.00066321
4.93526459,0.00015640
4.95910645,0.01084846
4.98294830,0.04709778
5.00679016,0.05951099
5.03063202,0.02530049
5.05447388,0.00147532
5.07831573,0.00079899
5.10215759,0.00024792
5.12599945,0.00046677
5.14984131,0.00057563
5.17368317,0.00028366
5.19752502,0.00028945
5.22136688,0.00068344
5.24520874,0.00060574
5.26905060,0.00033436
5.29289246,0.00175424
5.31673431,0.00150542
5.34057617,0.00057747
5.36441803,0.00048807
5.38825989,0.00091527
5.41210175,0.00082110
5.43594360,0.00021524
5.45978546,0.00042148
5.48362732,0.00056487
5.50746918,0.00032198
5.53131104,0.00022496
5.55515289,0.00066007
5.57899475,0.00064083
5.60283661,0.00038414
5.62667847,0.00267011
5.65052032,0.00479042
5.67436218,0.00331486
5.69820404,0.00102578
5.72204590,0.00093465
5.74588776,0.00086476
5.76972961,0.00024532
5.79357147,0.00038779
5.81741333,0.00061125
5.84125519,0.00034267
5.86509705,0.00029331
5.88893890,0.00070598
5.91278076,0.00073910
5.93662262,0.00013460
5.96046448,0.01187520
5.98430634,0.04690101
6.00814819,0.05587362
6.03199005,0.02228524
6.05583191,0.00107845
6.07967377,0.00077209
6.10351563,0.00029787
6.12735748,0.00035939
6.15119934,0.00055766
6.17504120,0.00030920
6.19888306,0.00026215
6.22272491,0.00069353
6.24656677,0.00066543
6.27040863,0.00029398
6.29425049,0.00163775
6.31809235,0.00109377
6.34193420,0.00123032
6.36577606,0.00081156
6.38961792,0.00078415
6.41345978,0.00083009
6.43730164,0.00025309
6.46114349,0.00037013
6.48498535,0.00056451
6.50882721,0.00035524
6.53266907,0.00020674
6.55651093,0.00065654
6.58035278,0.00071477
6.60419464,0.00034157
6.62803650,0.00274591
6.65187836,0.00485993
6.67572021,0.00303621
6.69956207,0.00071126
6.72340393,0.00084967
6.74724579,0.00085334
6.77108765,0.00028353
6.79492950,0.00034354
6.81877136,0.00059545
6.84261322,0.00038818
6.86645508,0.00024115
6.89029694,0.00066145
6.91413879,0.00077846
6.93798065,0.00037891
6.96182251,0.01284427
6.98566437,0.04612424
7.00950623,0.05178019
7.03334808,0.01936814
7.05718994,0.00077076
7.08103180,0.00077567
7.10487366,0.00038516
7.12871552,0.00025390
7.15255737,0.00051487
7.17639923,0.00035283
7.20024109,0.00017029
7.22408295,0.00063735
7.24792480,0.00070483
7.27176666,0.00021553
7.29560852,0.00141977
7.31945038,0.00068335
7.34329224,0.00187492
7.36713409,0.00115404
7.39097595,0.00067091
7.41481781,0.00083901
7.43865967,0.00032769
7.46250153,0.00028682
7.48634338,0.00054767
7.51018524,0.00038136
7.53402710,0.00017183
7.55786896,0.00065095
7.58171082,0.00073022
7.60555267,0.00029256
7.62939453,0.00279451
7.65323639,0.00480858
7.67707825,0.00265346
7.70092010,0.00033076
7.72476196,0.00071103
7.74860382,0.00086381
7.77244568,0.00033867
7.79628754,0.00032983
7.82012939,0.00059937
7.84397125,0.00038610
7.86781311,0.00022586
7.89165497,0.00063340
7.91549683,0.00082023
7.93933868,0.00063800
7.96318054,0.01356060
7.98702240,0.04469811
8.01086426,0.04737064
8.03470612,0.01662958
8.05854797,0.00056928
8.08238983,0.00083471
8.10623169,0.00046348
8.13007355,0.00024329
8.15391541,0.00053714
8.17775726,0.00040443
8.20159912,0.00012842
8.22544098,0.00062648
8.24928284,0.00079576
8.27312469,0.00025200
8.29696655,0.00118106
8.32080841,0.00060688
8.34465027,0.00249022
8.36849213,0.00144529
8.39233398,0.00064518
8.41617584,0.00089175
8.44001770,0.00039927
8.46385956,0.00023976
8.48770142,0.00052699
8.51154327,0.00041701
8.53538513,0.00015123
8.55922699,0.00061342
8.58306885,0.00076722
8.60691071,0.00027894
8.63075256,0.00279362
8.65459442,0.00457848
8.67843628,0.00214347
8.70227814,0.00005785
8.72612000,0.00060474
8.74996185,0.00084132
8.77380371,0.00041543
8.79764557,0.00022456
8.82148743,0.00055069
8.84532928,0.00042961
8.86917114,0.00017978
8.89301300,0.00058013
8.91685486,0.00084991
8.94069672,0.00090474
8.96453857,0.01407578
8.98838043,0.04266924
9.01222229,0.04271273
9.03606415,0.01411319
9.05990601,0.00045601
9.08374786,0.00080911
9.10758972,0.00051329
9.13143158,0.00016078
9.15527344,0.00052662
9.17911530,0.00047653
9.20295715,0.00012040
9.22679901,0.00063973
9.25064087,0.00090466
9.27448273,0.00033569
9.29832458,0.00093246
9.32216644,0.00089135
9.34600830,0.00295921
9.36985016,0.00165566
9.39369202,0.00053807
9.41753387,0.00087265
9.44137573,0.00046120
9.46521759,0.00017264
9.48905945,0.00052699
9.51290131,0.00048061
9.53674316,0.00016343
9.56058502,0.00059587
9.58442688,0.00082368
9.60826874,0.00030485
9.63211060,0.00270614
9.65595245,0.00423769
9.67979431,0.00161232
9.70363617,0.00036441
9.72747803,0.00052523
9.75131989,0.00085346
9.77516174,0.00046859
9.79900360,0.00015493
9.82284546,0.00051239
9.84668732,0.00049515
9.87052917,0.00016463
9.89437103,0.00051168
9.91821289,0.00088102
9.94205475,0.00119705
9.96589661,0.01438587
9.98973846,0.04015870
10.01358032,0.03795484
10.03742218,0.01179034
10.06126404,0.00039973
10.08510590,0.00076937
10.10894775,0.00053160
10.13278961,0.00007786
10.15663147,0.00047768
10.18047333,0.00050560
10.20431519,0.00014361
10.22815704,0.00058591
10.25199890,0.00090123
10.27584076,0.00038772
10.29968262,0.00057426
10.32352448,0.00138640
10.34736633,0.00333854
10.37120819,0.00178742
10.39505005,0.00040158
10.41889191,0.00079270
10.44273376,0.00048585
10.46657562,0.00009264
10.49041748,0.00046702
10.51425934,0.00048876
10.53810120,0.00016591
10.56194305,0.00051922
10.58578491,0.00082069
10.60962677,0.00034159
10.63346863,0.00250460
10.65731049,0.00376514
10.68115234,0.00113364
10.70499420,0.00061428
10.72883606,0.00040697
10.75267792,0.00081522
10.77651978,0.00051076
10.80036163,0.00011842
10.82420349,0.00052149
10.84804535,0.00052857
10.87188721,0.00018447
10.89572906,0.00045615
10.91957092,0.00091405
10.94341278,0.00152754
10.96725464,0.01441314
10.99109650,0.03709438
11.01493835,0.03315781
11.03878021,0.00974238
11.06262207,0.00037807
11.08646393,0.00077889
11.11030579,0.00057412
11.13414764,0.00009570
11.15798950,0.00048522
11.18183136,0.00054488
11.20567322,0.00018238
11.22951508,0.00052145
11.25335693,0.00091196
11.27719879,0.00047787
11.30104065,0.00019866
11.32488251,0.00191581
11.34872437,0.00369095
11.37256622,0.00192163
11.39640808,0.00034946
11.42024994,0.00080805
11.44409180,0.00055905
11.46793365,0.00005404
11.49177551,0.00044829
11.51561737,0.00050056
11.53945923,0.00017219
11.56330109,0.00043611
11.58714294,0.00081915
11.61098480,0.00040269
11.63482666,0.00225251
11.65866852,0.00316232
11.68251038,0.00067194
11.70635223,0.00089073
11.73019409,0.00035132
11.75403595,0.00078935
11.77787781,0.00053042
11.80171967,0.00008461
11.82556152,0.00049483
11.84940338,0.00054015
11.87324524,0.00020506
11.89708710,0.00043966
11.92092896,0.00091224
11.94477081,0.00175014
11.96861267,0.01409089
11.99245453,0.03360542
12.01629639,0.02844017
12.04013824,0.00795585
12.06398010,0.00034918
12.08782196,0.00073693
12.11166382,0.00058840
12.13550568,0.00013460
12.15934753,0.00047816
12.18318939,0.00057166
12.20703125,0.00024912
12.23087311,0.00046388
12.25471497,0.00094051
12.27855682,0.00066962
12.30239868,0.00025023
12.32624054,0.00235212
12.35008240,0.00386470
12.37392426,0.00197830
12.39776611,0.00030062
12.42160797,0.00079327
12.44544983,0.00060482
12.46929169,0.00010011
12.49313354,0.00042829
12.51697540,0.00056956
12.54081726,0.00027187
12.56465912,0.00038014
12.58850098,0.00090975
12.61234283,0.00056078
12.63618469,0.00189825
12.66002655,0.00250226
12.68386841,0.00058570
12.70771027,0.00114390
12.73155212,0.00030629
12.75539398,0.00077218
12.77923584,0.00058451
12.80307770,0.00007961
12.82691956,0.00044029
12.85076141,0.00058732
12.87460327,0.00029474
12.89844513,0.00039477
12.92228699,0.00093923
12.94612885,0.00197073
12.96997070,0.01345140
12.99381256,0.02979785
13.01765442,0.02395104
13.04149628,0.00644607
13.06533813,0.00029120
13.08917999,0.00068437
13.11302185,0.00059631
13.13686371,0.00013954
13.16070557,0.00041980
13.18454742,0.00059207
13.20838928,0.00029848
13.23223114,0.00040584
13.25607300,0.00094240
13.27991486,0.00080816
13.30375671,0.00067625
13.32759857,0.00276240
13.35144043,0.00392345
13.37528229,0.00194328
13.39912415,0.00019927
13.42296600,0.00069693
13.44680786,0.00058792
13.47064972,0.00011856
13.49449158,0.00039387
13.51833344,0.00056977
13.54217529,0.00032001
13.56601715,0.00034611
13.58985901,0.00095114
13.61370087,0.00070428
13.63754272,0.00143980
13.66138458,0.00173236
13.68522644,0.00087343
13.70906830,0.00125659
13.73291016,0.00024626
13.75675201,0.00069019
13.78059387,0.00059002
13.80443573,0.00013285
13.82827759,0.00041123
13.85211945,0.00060024
