Частота,Канал A
(kГц),(В)

0.00000000,0.22110870
0.02384186,0.09288266
0.04768372,0.01427784
0.07152557,0.00063940
0.09536743,0.00044979
0.11920929,0.00030615
0.14305115,0.00031211
0.16689301,0.00037949
0.19073486,0.00038560
0.21457672,0.00033714
0.23841858,0.00030611
0.26226044,0.00053365
0.28610229,0.00136302
0.30994415,0.00267083
0.33378601,0.00313562
0.35762787,0.00247068
0.38146973,0.00105282
0.40531158,0.00059858
0.42915344,0.00055353
0.45299530,0.00046526
0.47683716,0.00031655
0.50067902,0.00027378
0.52452087,0.00038690
0.54836273,0.00051363
0.57220459,0.00056441
0.59604645,0.00058011
0.61988831,0.00133079
0.64373016,0.00344639
0.66757202,0.00395434
0.69141388,0.00269773
0.71525574,0.00121212
0.73909760,0.00043946
0.76293945,0.00032533
0.78678131,0.00037751
0.81062317,0.00039412
0.83446503,0.00034874
0.85830688,0.00029691
0.88214874,0.00035116
0.90599060,0.00053986
0.92983246,0.00063575
0.95367432,0.01468604
0.97751617,0.08629522
1.00135803,0.13661390
1.02519989,0.07621020
1.04904175,0.01038299
1.07288361,0.00062165
1.09672546,0.00040375
1.12056732,0.00030319
1.14440918,0.00039782
1.16825104,0.00046876
1.19209290,0.00040936
1.21593475,0.00034064
1.23977661,0.00036863
1.26361847,0.00063905
1.28746033,0.00136267
1.31130219,0.00234565
1.33514404,0.00210010
1.35898590,0.00144116
1.38282776,0.00085883
1.40666962,0.00062966
1.43051147,0.00055189
1.45435333,0.00041251
1.47819519,0.00028601
1.50203705,0.00030900
1.52587891,0.00042122
1.54972076,0.00049039
1.57356262,0.00048649
1.59740448,0.00057059
1.62124634,0.00156982
1.64508820,0.00407109
1.66893005,0.00430770
1.69277191,0.00247891
1.71661377,0.00104910
1.74045563,0.00047487
1.76429749,0.00042797
1.78813934,0.00043257
1.81198120,0.00037972
1.83582306,0.00029447
1.85966492,0.00033585
1.88350677,0.00040890
1.90734863,0.00058177
1.93119049,0.00055351
1.95503235,0.01641660
1.97887421,0.08682653
2.00271606,0.12932690
2.02655792,0.06776073
2.05039978,0.00821966
2.07424164,0.00055437
2.09808350,0.00036095
2.12192535,0.00030789
2.14576721,0.00040611
2.16960907,0.00043979
2.19345093,0.00034517
2.21729279,0.00030350
2.24113464,0.00040831
2.26497650,0.00066993
2.28881836,0.00119845
2.31266022,0.00172558
2.33650208,0.00088101
2.36034393,0.00057947
2.38418579,0.00082532
2.40802765,0.00065520
2.43186951,0.00050282
2.45571136,0.00034320
2.47955322,0.00029096
2.50339508,0.00037071
2.52723694,0.00042750
2.55107880,0.00043108
2.57492065,0.00041406
2.59876251,0.00060198
2.62260437,0.00177409
2.64644623,0.00438438
2.67028809,0.00422143
2.69412994,0.00194113
2.71797180,0.00082116
2.74181366,0.00049005
2.76565552,0.00045343
2.78949738,0.00037064
2.81333923,0.00026559
2.83718109,0.00020089
2.86102295,0.00034088
2.88486481,0.00042282
2.90870667,0.00056664
2.93254852,0.00047130
2.95639038,0.01755041
2.98023224,0.08401334
3.00407410,0.11777200
3.02791595,0.05790602
3.05175781,0.00628114
3.07559967,0.00045418
3.09944153,0.00039465
3.12328339,0.00034798
3.14712524,0.00044570
3.17096710,0.00044215
3.19480896,0.00034366
3.21865082,0.00036995
3.24249268,0.00051443
3.26633453,0.00074946
3.29017639,0.00096749
3.31401825,0.00112700
3.33786011,0.00108482
3.36170197,0.00098350
3.38554382,0.00081777
3.40938568,0.00059657
3.43322754,0.00039109
3.45706940,0.00026276
3.48091125,0.00030429
3.50475311,0.00038305
3.52859497,0.00040578
3.55243683,0.00036768
3.57627869,0.00037870
3.60012054,0.00065899
3.62396240,0.00179721
3.64780426,0.00421110
3.67164612,0.00373377
3.69548798,0.00130265
3.71932983,0.00068117
3.74317169,0.00057553
3.76701355,0.00049457
3.79085541,0.00038506
3.81469727,0.00025071
3.83853912,0.00024675
3.86238098,0.00042581
3.88622284,0.00046702
3.91006470,0.00059323
3.93390656,0.00056320
3.95774841,0.01787654
3.98159027,0.07776906
4.00543213,0.10269870
4.02927399,0.04738357
4.05311584,0.00462148
4.07695770,0.00040571
4.10079956,0.00045018
4.12464142,0.00039278
4.14848328,0.00043765
4.17232513,0.00040665
4.19616699,0.00033723
4.22000885,0.00045086
4.24385071,0.00058339
4.26769257,0.00071057
4.29153442,0.00057268
4.31537628,0.00091347
4.33921814,0.00223770
4.36306000,0.00174363
4.38690186,0.00088667
4.41074371,0.00058024
4.43458557,0.00037573
4.45842743,0.00030427
4.48226929,0.00037241
4.50611115,0.00041515
4.52995300,0.00035630
4.55379486,0.00030666
4.57763672,0.00040025
4.60147858,0.00071658
4.62532043,0.00167509
4.64916229,0.00355559
4.67300415,0.00284815
4.69684601,0.00053488
4.72068787,0.00069250
4.74452972,0.00064790
4.76837158,0.00050853
4.79221344,0.00034397
4.81605530,0.00024506
4.83989716,0.00031561
4.86373901,0.00044285
4.88758087,0.00041375
4.91142273,0.00051101
4.93526459,0.00072744
4.95910645,0.01734218
4.98294830,0.06851164
5.00679016,0.08518808
5.03063202,0.03688263
5.05447388,0.00333710
5.07831573,0.00045494
5.10215759,0.00052581
5.12599945,0.00039311
5.14984131,0.00037796
5.17368317,0.00031641
5.19752502,0.00033287
5.22136688,0.00048453
5.24520874,0.00059986
5.26905060,0.00067535
5.29289246,0.00041897
5.31673431,0.00160244
5.34057617,0.00333909
5.36441803,0.00235767
5.38825989,0.00089756
5.41210175,0.00050112
5.43594360,0.00032380
5.45978546,0.00035609
5.48362732,0.00040991
5.50746918,0.00038418
5.53131104,0.00028262
5.55515289,0.00025916
5.57899475,0.00043963
5.60283661,0.00073763
5.62667847,0.00138462
5.65052032,0.00252223
5.67436218,0.00182332
5.69820404,0.00024155
5.72204590,0.00073064
5.74588776,0.00064969
5.76972961,0.00044329
5.79357147,0.00029350
5.81741333,0.00023214
5.84125519,0.00033010
5.86509705,0.00042253
5.88893890,0.00036061
5.91278076,0.00047439
5.93662262,0.00093514
5.96046448,0.01568029
5.98430634,0.05664800
6.00814819,0.06638616
6.03199005,0.02697333
6.05583191,0.00235773
6.07967377,0.00052301
6.10351563,0.00056025
6.12735748,0.00038552
6.15119934,0.00032834
6.17504120,0.00029158
6.19888306,0.00037548
6.22272491,0.00053944
6.24656677,0.00060559
6.27040863,0.00066140
6.29425049,0.00085492
6.31809235,0.00235506
6.34193420,0.00402846
6.36577606,0.00259984
6.38961792,0.00081367
6.41345978,0.00039848
6.43730164,0.00033193
6.46114349,0.00037876
6.48498535,0.00041424
6.50882721,0.00034638
6.53266907,0.00025698
6.55651093,0.00031678
6.58035278,0.00050180
6.60419464,0.00075082
6.62803650,0.00098809
6.65187836,0.00115551
6.67572021,0.00104904
6.69956207,0.00088985
6.72340393,0.00081129
6.74724579,0.00065246
6.77108765,0.00044405
6.79492950,0.00034774
6.81877136,0.00035284
6.84261322,0.00040181
6.86645508,0.00042848
6.89029694,0.00031872
6.91413879,0.00049080
6.93798065,0.00117099
6.96182251,0.01308909
6.98566437,0.04298490
7.00950623,0.04747810
7.03334808,0.01815591
7.05718994,0.00161973
7.08103180,0.00057340
7.10487366,0.00054171
7.12871552,0.00034480
7.15255737,0.00027813
7.17639923,0.00028716
7.20024109,0.00041640
7.22408295,0.00051236
7.24792480,0.00052202
7.27176666,0.00061836
7.29560852,0.00136566
7.31945038,0.00304027
7.34329224,0.00438207
7.36713409,0.00263609
7.39097595,0.00077314
7.41481781,0.00042819
7.43865967,0.00043549
7.46250153,0.00047832
7.48634338,0.00043917
7.51018524,0.00032959
7.53402710,0.00028185
7.55786896,0.00040845
7.58171082,0.00056471
7.60555267,0.00073437
7.62939453,0.00081051
7.65323639,0.00038008
7.67707825,0.00147520
7.70092010,0.00143578
7.72476196,0.00085290
7.74860382,0.00056923
7.77244568,0.00037592
7.79628754,0.00037842
7.82012939,0.00039989
7.84397125,0.00040591
7.86781311,0.00033052
7.89165497,0.00023876
7.91549683,0.00045471
7.93933868,0.00118399
7.96318054,0.00954531
7.98702240,0.02842133
8.01086426,0.02960198
8.03470612,0.01077902
8.05854797,0.00120394
8.08238983,0.00063341
8.10623169,0.00051886
8.13007355,0.00029697
8.15391541,0.00026730
8.17775726,0.00032317
8.20159912,0.00040923
8.22544098,0.00046489
8.24928284,0.00044915
8.27312469,0.00069802
8.29696655,0.00182286
8.32080841,0.00336285
8.34465027,0.00421570
8.36849213,0.00238121
8.39233398,0.00066347
8.41617584,0.00042170
8.44001770,0.00045584
8.46385956,0.00043578
8.48770142,0.00037106
8.51154327,0.00026517
8.53538513,0.00030637
8.55922699,0.00043820
8.58306885,0.00053370
8.60691071,0.00069765
8.63075256,0.00124085
8.65459442,0.00190956
8.67843628,0.00232039
8.70227814,0.00177366
8.72612000,0.00082278
8.74996185,0.00049066
8.77380371,0.00034865
8.79764557,0.00040259
8.82148743,0.00043339
8.84532928,0.00040147
8.86917114,0.00030892
8.89301300,0.00027428
8.91685486,0.00053574
8.94069672,0.00113539
8.96453857,0.00532968
8.98838043,0.01386220
9.01222229,0.01361759
9.03606415,0.00490736
9.05990601,0.00089931
9.08374786,0.00060270
9.10758972,0.00041914
9.13143158,0.00026732
9.15527344,0.00029446
9.17911530,0.00036606
9.20295715,0.00040080
9.22679901,0.00038779
9.25064087,0.00041014
9.27448273,0.00080790
9.29832458,0.00217904
9.32216644,0.00341126
9.34600830,0.00366421
9.36985016,0.00195367
9.39369202,0.00060383
9.41753387,0.00046963
9.44137573,0.00046423
9.46521759,0.00041737
9.48905945,0.00032259
9.51290131,0.00030720
9.53674316,0.00040685
9.56058502,0.00051617
9.58442688,0.00054340
9.60826874,0.00073120
9.63211060,0.00199925
9.65595245,0.00332734
9.67979431,0.00300262
9.70363617,0.00187625
9.72747803,0.00074601
9.75131989,0.00041331
9.77516174,0.00039430
9.79900360,0.00047029
9.82284546,0.00046727
9.84668732,0.00038867
9.87052917,0.00029035
9.89437103,0.00037002
9.91821289,0.00058755
9.94205475,0.00087489
9.96589661,0.00121163
9.98973846,0.00069329
10.01358032,0.00069757
10.03742218,0.00107149
10.06126404,0.00077366
10.08510590,0.00057606
10.10894775,0.00037393
10.13278961,0.00028349
10.15663147,0.00036172
10.18047333,0.00040643
10.20431519,0.00038511
10.22815704,0.00032925
10.25199890,0.00041377
10.27584076,0.00088387
10.29968262,0.00223714
10.32352448,0.00304018
10.34736633,0.00276876
10.37120819,0.00149275
10.39505005,0.00064432
10.41889191,0.00056628
10.44273376,0.00049267
10.46657562,0.00038061
10.49041748,0.00028861
10.51425934,0.00033709
10.53810120,0.00047233
10.56194305,0.00050992
10.58578491,0.00049080
10.60962677,0.00078214
10.63346863,0.00272996
10.65731049,0.00444459
10.68115234,0.00339152
10.70499420,0.00178777
10.72883606,0.00063190
10.75267792,0.00037158
10.77651978,0.00040893
10.80036163,0.00045613
10.82420349,0.00040987
10.84804535,0.00031372
10.87188721,0.00030136
10.89572906,0.00040865
10.91957092,0.00058372
10.94341278,0.00040944
10.96725464,0.00415136
10.99109650,0.01135363
11.01493835,0.00994347
11.03878021,0.00258868
11.06262207,0.00074691
11.08646393,0.00051411
11.11030579,0.00033684
11.13414764,0.00034098
11.15798950,0.00039372
11.18183136,0.00039421
11.20567322,0.00032630
11.22951508,0.00031902
11.25335693,0.00050564
11.27719879,0.00095311
11.30104065,0.00210057
11.32488251,0.00235044
11.34872437,0.00160291
11.37256622,0.00101481
11.39640808,0.00064981
11.42024994,0.00053351
11.44409180,0.00040845
11.46793365,0.00027487
11.49177551,0.00023600
11.51561737,0.00034655
11.53945923,0.00044291
11.56330109,0.00045198
11.58714294,0.00043120
11.61098480,0.00088769
11.63482666,0.00330857
11.65866852,0.00510893
11.68251038,0.00337727
11.70635223,0.00150531
11.73019409,0.00055283
11.75403595,0.00040666
11.77787781,0.00044394
11.80171967,0.00042246
11.82556152,0.00036665
11.84940338,0.00029413
11.87324524,0.00038903
11.89708710,0.00052751
11.92092896,0.00062795
11.94477081,0.00011780
11.96861267,0.00827836
11.99245453,0.02043306
12.01629639,0.01685788
12.04013824,0.00415580
12.06398010,0.00064121
12.08782196,0.00038723
12.11166382,0.00031821
12.13550568,0.00037020
12.15934753,0.00041023
12.18318939,0.00036215
12.20703125,0.00029732
12.23087311,0.00035392
12.25471497,0.00058946
12.27855682,0.00095883
12.30239868,0.00170177
12.32624054,0.00150607
12.35008240,0.00037474
12.37392426,0.00080612
12.39776611,0.00071342
12.42160797,0.00055710
12.44544983,0.00038800
12.46929169,0.00026865
12.49313354,0.00030154
12.51697540,0.00042373
12.54081726,0.00048432
12.56465912,0.00044004
12.58850098,0.00048925
12.61234283,0.00102707
12.63618469,0.00365081
12.66002655,0.00529855
12.68386841,0.00305828
12.70771027,0.00111065
12.73155212,0.00051826
12.75539398,0.00047221
12.77923584,0.00045857
12.80307770,0.00038282
12.82691956,0.00029836
12.85076141,0.00030757
12.87460327,0.00045099
12.89844513,0.00053610
12.92228699,0.00056782
12.94612885,0.00083592
12.96997070,0.01171828
12.99381256,0.02655880
13.01765442,0.02063757
13.04149628,0.00474344
13.06533813,0.00062524
13.08917999,0.00036357
13.11302185,0.00039172
13.13686371,0.00044170
13.16070557,0.00042740
13.18454742,0.00036163
13.20838928,0.00031697
13.23223114,0.00045103
13.25607300,0.00065675
13.27991486,0.00088462
13.30375671,0.00109349
13.32759857,0.00104747
13.35144043,0.00088765
13.37528229,0.00091473
13.39912415,0.00074795
13.42296600,0.00051246
13.44680786,0.00032858
13.47064972,0.00026646
13.49449158,0.00033258
13.51833344,0.00040661
13.54217529,0.00039143
13.56601715,0.00035341
13.58985901,0.00050065
13.61370087,0.00107488
13.63754272,0.00359040
13.66138458,0.00486816
13.68522644,0.00239220
13.70906830,0.00075909
13.73291016,0.00057233
13.75675201,0.00052961
13.78059387,0.00043036
13.80443573,0.00030781
13.82827759,0.00026533
13.85211945,0.00033681
