5.147	2.17667033431436
6.147	2.17597824172787
7.148	2.17528566981747
8.147	2.17464944352668
9.151	2.17418337818952
10.148	2.17340991257018
11.148	2.17290911583765
12.147	2.17204351213896
13.148	2.17131400110695
14.147	2.17060677943193
15.148	2.16994473185447
16.147	2.16928224567963
17.147	2.16845923799749
18.147	2.16748675907226
19.148	2.16666227175358
20.148	2.16581417304824
21.148	2.16491945184331
22.147	2.16419620754464
23.147	2.1631850851127
24.147	2.16251810409693
25.147	2.16163194141083
26.155	2.15989185857714
27.147	2.15955732360646
28.147	2.15886482678158
29.147	2.15825272210413
30.148	2.15736276983698
31.148	2.15628683537675
32.147	2.15554573434466
33.148	2.15487363679569
34.147	2.15416628787505
35.147	2.15340039557313
36.147	2.15265715151099
37.147	2.15179708637197
38.148	2.15075006331162
39.147	2.1498534059202
40.147	2.14883933117642
41.147	2.14803433314545
42.148	2.14707682539472
43.147	2.14623533028884
44.147	2.14517075990619
45.148	2.14424565254533
46.147	2.14339004504115
47.148	2.14252196906518
48.147	2.14177059248452
49.148	2.14083057714006
50.147	2.1399602755374
51.147	2.139254069131
52.148	2.13855914616292
53.147	2.13768686462002
54.147	2.13650689563429
55.147	2.13550282611558
56.147	2.13435577255723
57.148	2.13342060116924
58.147	2.13265050001098
59.147	2.13132216355682
60.148	2.13065733306411
61.148	2.12992075479313
62.147	2.12918363357465
63.148	2.12850547789409
64.147	2.12779113262066
65.147	2.1267425022978
66.147	2.12571664096153
67.147	2.1247614056025
68.148	2.12358999738823
69.148	2.12280031585206
70.149	2.12175841830686
71.147	2.12112316661197
72.148	2.1203315338882
73.148	2.11961132355566
74.147	2.11839779679025
75.148	2.1174716424893
76.147	2.11649644963085
77.147	2.11553236182419
78.15	2.11438629902721
79.148	2.11362555345991
80.147	2.11311806803922
81.148	2.11218700868041
82.147	2.11132773054216
83.147	2.11050406713165
84.147	2.10967972474045
85.148	2.10866048034906
86.147	2.10766450062358
87.147	2.10661886968463
88.147	2.10588871169468
89.147	2.10487778015096
90.148	2.1037316342455
91.147	2.10284063510807
92.147	2.10200994852231
93.148	2.10101955283333
94.147	2.10011388869936
95.152	2.09910935596758
96.147	2.09822649445817
97.147	2.09760066229575
98.148	2.09702356801077
99.148	2.09586837936537
100.147	2.09478571541444
101.147	2.0938251005471
102.147	2.09322116508821
103.148	2.09208625921291
104.151	2.09120952652934
105.147	2.09005996614044
106.147	2.08935474313084
107.147	2.08882240348559
108.148	2.08805434477806
109.147	2.08718647212728
110.147	2.0863923288916
111.148	2.08547331391155
112.147	2.08457832578499
113.147	2.08385678015325
114.147	2.08277348458781
115.147	2.0817139577855
116.147	2.0808530450401
117.148	2.0802412218504
118.147	2.07924152167717
119.148	2.07867875082885
120.147	2.07780269951131
121.155	2.07656240092899
122.148	2.07612354320589
123.148	2.07527035436102
124.147	2.07434105629088
125.148	2.07324739751651
126.148	2.07251762660701
127.147	2.07171174361789
128.148	2.07060259301263
129.147	2.06974467870097
130.148	2.06869652014366
131.147	2.06784961414384
132.148	2.06702730289699
133.147	2.06609030931142
134.148	2.06491148989551
135.147	2.06385825045268
136.148	2.06281661015626
137.147	2.06225723359227
138.157	2.06092109204246
139.147	2.06092109204246
140.147	2.06000384778736
141.148	2.05916230082145
142.147	2.05839664308409
143.147	2.05736207434946
144.148	2.05677406461757
145.147	2.05591699663288
146.147	2.0550848101751
147.148	2.05435447630319
148.148	2.05343118624761
149.148	2.05286653349404
150.147	2.05181337456236
151.147	2.0508362846695
152.147	2.05010284021434
153.147	2.04953630443662
154.147	2.04862144433995
155.148	2.04793797460846
156.148	2.04713785067562
157.148	2.04606571385612
158.147	2.04526408987825
159.147	2.04417699257952
160.147	2.04345160394668
161.147	2.0428294231831
162.147	2.04177861454762
163.148	2.04106447255883
164.148	2.04051878413337
165.148	2.03954359925857
166.147	2.03871068883938
167.147	2.03787708410209
168.147	2.03719926820742
169.148	2.03602503849757
170.148	2.03504545937701
171.148	2.03440494903832
172.147	2.03394719034763
173.148	2.03331906606306
174.147	2.03233683133478
175.147	2.03141920765338
176.147	2.03040884810252
177.147	2.02950259290998
178.147	2.02877962687761
179.147	2.02801665968765
180.147	2.02718725937548
181.147	2.02638353320519
182.147	2.0259220870247
183.147	2.02498535588378
184.147	2.02402132218679
185.148	2.02317537672626
186.148	2.02226253939265
187.148	2.02101762154212
188.148	2.01987729496695
189.147	2.01921371612935
190.15	2.01833711727655
191.148	2.01751294505767
192.147	2.0167413298159
193.148	2.01587588049386
194.147	2.01482301734209
195.147	2.01399594260477
196.148	2.01326167427014
197.147	2.01237983999783
198.147	2.01135004954272
199.148	2.01093515898088
200.147	2.01031919752595
201.147	2.00954200930009
202.148	2.00900566527618
203.148	2.00774412334379
204.147	2.00660199550288
205.148	2.00571426628268
206.148	2.00474493477621
207.147	2.00405775602206
208.147	2.0031947454101
209.148	2.00214194323965
210.148	2.00118265871122
211.148	2.00045244542946
212.147	1.99964047147628
213.148	1.99881428819268
214.148	1.99787892953647
215.147	1.99690196943271
216.151	1.99630446805698
217.147	1.99569301760957
218.148	1.99484996189077
219.147	1.99366576465843
220.147	1.99279373495416
221.148	1.99185272527688
222.147	1.99102008007893
223.147	1.9902687395839
224.148	1.98931167087536
225.147	1.98879173544509
226.147	1.98790174503932
227.148	1.98679157038119
228.148	1.98572134717868
229.148	1.9849110578336
230.147	1.98433384137515
231.147	1.98360497335738
232.148	1.9828618063308
233.153	1.98177358450168
234.147	1.98101526187491
235.147	1.97996645066137
236.148	1.978944181688
237.147	1.97797620772006
238.147	1.97724268935959
239.148	1.97652248767199
240.148	1.97591268085098
241.148	1.97501114887916
242.148	1.9739837990734
243.147	1.97291367827
244.147	1.9725381697645
245.147	1.97163358904553
246.148	1.97047731823792
247.148	1.96976617487074
248.148	1.96887304354898
249.148	1.96820267118791
250.148	1.96772755204983
251.147	1.96681860727207
252.147	1.96567075866204
253.147	1.96515239527771
254.147	1.96419902616756
255.147	1.96324474727732
256.148	1.96255654017006
257.147	1.96185379945245
258.147	1.96109428438035
259.154	1.95995392905725
260.148	1.95920706619869
261.148	1.95836088735062
262.148	1.95728803189967
263.148	1.95669464391955
264.147	1.95560585060493
265.147	1.95464333212953
266.147	1.95403420224563
267.147	1.95289994910053
268.147	1.95206261235001
269.147	1.95128141224494
270.147	1.95017248097033
271.148	1.94943250968161
272.148	1.94844977860732
273.148	1.94768001049758
274.148	1.9466670054244
275.148	1.94538143788362
276.151	1.94423732208872
277.147	1.94340701883719
278.147	1.94122777526158
279.148	1.9395039588808
280.147	1.93838188263452
281.147	1.9373161836368
282.147	1.9363358903353
283.147	1.93525356886678
284.148	1.93458916500036
285.151	1.93350495033531
286.148	1.93268016028443
287.147	1.93178224714788
288.147	1.93099953631956
289.148	1.93002754271332
290.147	1.92970817447903
291.147	1.92880758758416
292.148	1.92797891247187
293.147	1.92719321789202
294.148	1.92636320335552
295.148	1.92575117256001
296.147	1.92493454838047
297.147	1.92416105719692
298.148	1.9235038494299
299.147	1.92264152211596
300.147	1.92195405088588
