5.93	2.3777574984376
6.93	2.37413336333309
7.93	2.37016897231758
8.931	2.366404605707
9.93	2.36234345736487
10.93	2.35817116023359
11.929	2.35439925170822
12.93	2.35044148800339
13.93	2.34619041047477
14.929	2.34199809535088
15.929	2.33783640000668
16.93	2.33389963457623
17.929	2.3298402730605
18.929	2.32553961060623
19.929	2.32167177779004
20.929	2.31760177610414
21.93	2.31335686854733
22.929	2.30916340835417
23.929	2.30499219360147
24.93	2.30069330469043
25.93	2.29615446072824
26.931	2.29221147256648
27.93	2.28796879341977
28.93	2.28371822773597
29.931	2.27928575933964
30.931	2.2751008373918
31.931	2.27086736194191
32.93	2.26691646371458
33.931	2.26294989395336
34.931	2.25893618986348
35.93	2.25508459684519
36.93	2.25092330967015
37.93	2.24657543085085
38.931	2.24261213379939
39.93	2.23861174544912
40.93	2.23440260734149
41.93	2.23030468060441
42.93	2.22621147928864
43.931	2.22205810140732
44.931	2.21815946099166
45.93	2.21408169440264
46.93	2.21020661155939
47.931	2.20586491961581
48.931	2.20143791098909
49.931	2.19755785512634
50.93	2.1935288677176
51.931	2.18930440653508
52.93	2.18529818424635
53.931	2.18088062857641
54.931	2.17663630817094
55.93	2.1724536283443
56.93	2.16837918722238
57.93	2.16413878479259
58.931	2.16026087078179
59.931	2.15580054977858
60.93	2.1519017284091
61.931	2.14767245628469
62.93	2.14348384597219
63.931	2.13936003189108
64.931	2.13558555229788
65.93	2.13165441312677
66.931	2.12766011395031
67.93	2.12343450336546
68.931	2.11941917983156
69.93	2.11548413302676
70.931	2.11125508164215
71.931	2.10723908507734
72.93	2.10277957871025
73.93	2.09844728291919
74.931	2.09426857592301
75.93	2.09022073685084
76.93	2.08641715541626
77.931	2.08328414939729
78.931	2.07977898473952
79.93	2.07574722609156
80.931	2.07158576571425
81.931	2.06724243422284
82.93	2.06272763935769
83.931	2.05866468998113
84.931	2.05440574520861
85.93	2.05025729428387
86.931	2.0463758474745
87.93	2.04192138176591
88.93	2.03785102275367
89.931	2.03394719034763
90.93	2.02962084669588
91.931	2.02538126482989
92.93	2.02152107284384
93.931	2.01743315039589
94.931	2.01355544630515
95.931	2.00974306416864
96.93	2.0057815460927
97.931	2.00175023396396
98.93	1.99802810331742
99.931	1.9943056775432
100.93	1.99006373052862
101.93	1.98595469858637
102.93	1.98225585421002
103.931	1.97804537979947
104.93	1.97421990526673
105.931	1.97050519591069
106.931	1.96645479790416
107.93	1.96226144921667
108.93	1.95829034011569
109.931	1.95427506538694
110.93	1.95008712760736
111.93	1.9461672588569
112.931	1.94220328712399
113.931	1.93843945564431
114.93	1.93445912129104
115.93	1.93030327867611
116.93	1.92645060575623
117.931	1.92240754241263
118.93	1.91814245610514
119.93	1.91415407744166
120.931	1.91003127430609
121.931	1.9060252153564
122.93	1.90195826152613
123.93	1.8982043966988
124.931	1.89451158596931
125.931	1.8907598017332
126.93	1.8865543647811
127.931	1.88231594381587
128.93	1.87845690805537
129.93	1.87418395360282
130.93	1.870077613774
131.931	1.86592339219745
132.931	1.86206259307048
133.93	1.85865458641064
134.93	1.85476556680418
135.931	1.85101845310298
136.93	1.84708379474842
137.93	1.8430860963934
138.931	1.83921541038435
139.93	1.83520202707089
140.93	1.83080388479055
141.931	1.82675653172368
142.931	1.82272504848493
143.93	1.81892057729043
144.93	1.81511785880529
145.931	1.81103908396001
146.93	1.80696001992774
147.931	1.80339155345776
148.931	1.79949613059978
149.931	1.79535300473819
150.931	1.79152610866826
151.93	1.78733302027514
152.93	1.78334079811833
153.931	1.77938319816
154.93	1.77520655588699
155.931	1.77092731214791
156.93	1.76674930622389
157.931	1.76270820483405
158.93	1.75909852698849
159.931	1.75493987108952
160.93	1.75112842869715
161.931	1.74738952149211
162.933	1.7436016051148
163.93	1.73948323577379
164.93	1.73515384374893
165.93	1.73140772684331
166.93	1.7274342586715
167.93	1.72421198124235
168.93	1.72029927067725
169.93	1.71615550684387
170.93	1.71246370474521
171.93	1.70883065631214
172.93	1.70485717719754
173.93	1.70095910490156
174.93	1.69693583770658
175.93	1.69260189769484
176.93	1.68860023268033
177.93	1.68474944573174
178.93	1.68077204103843
179.93	1.67707786914444
180.93	1.67314483789181
181.931	1.66929047158096
182.93	1.6661584526436
183.93	1.66250463337079
184.93	1.65868511500271
185.93	1.65462158100942
186.93	1.65067582045035
187.93	1.6464446380632
188.93	1.64207933714986
189.93	1.63820028110175
190.931	1.63467671729773
191.93	1.63092539407552
192.93	1.62706169718765
193.93	1.62278839680224
194.93	1.61869493369678
195.93	1.61478359875885
196.93	1.61097672785012
197.93	1.60591170265754
198.931	1.60209098977105
199.93	1.59805335356746
200.931	1.59458819918376
201.931	1.59052009357946
202.93	1.58678322186929
203.93	1.58286803889148
204.931	1.57852499379063
205.93	1.574080128553
206.931	1.57048916229553
207.93	1.56659303994178
208.93	1.56299598898803
209.931	1.55890222572621
210.93	1.55546735315857
211.93	1.55182998581371
212.93	1.54749867689157
213.931	1.54368265136863
214.93	1.5389725287616
215.93	1.535080678448
216.931	1.53160609227994
217.93	1.52866160240681
218.93	1.52442453810714
219.93	1.52012570875341
220.93	1.51613771126864
221.93	1.51290498537895
222.931	1.50959547746018
223.93	1.50638584137771
224.93	1.50196405412887
225.931	1.49817110000551
226.93	1.49461050460335
227.93	1.49056428229569
228.931	1.48659208243525
229.93	1.48267215264214
230.931	1.47866841654475
231.931	1.47462569990986
232.93	1.47072741709472
233.93	1.46697532660203
234.931	1.46353314146069
235.93	1.46010228826461
236.931	1.45605360553474
237.93	1.45259695037395
