us;mV
-2.82630209;236.3201
-2.82130209;239.7839
-2.81630209;245.3993
-2.81130209;244.3006
-2.80630209;249.9313
-2.80130209;253.3494
-2.79630209;249.9313
-2.79130209;253.3494
-2.78630209;258.9953
-2.78130209;257.8814
-2.77630209;263.5273
-2.77130209;266.9301
-2.76630209;268.0593
-2.76130209;271.4469
-2.7563021;268.0593
-2.7513021;271.4469
-2.7463021;268.0593
-2.7413021;271.4469
-2.7363021;268.0593
-2.7313021;266.9301
-2.7263021;263.5273
-2.7213021;266.9301
-2.7163021;268.0593
-2.7113021;266.9301
-2.7063021;263.5273
-2.7013021;262.3981
-2.6963021;268.0593
-2.6913021;266.9301
-2.6863021;263.5273
-2.6813021;262.3981
-2.6763021;263.5273
-2.6713021;262.3981
-2.6663021;263.5273
-2.6613021;262.3981
-2.6563021;258.9953
-2.6513021;262.3981
-2.6463021;258.9953
-2.6413021;262.3981
-2.6363021;258.9953
-2.6313021;257.8814
-2.6263021;258.9953
-2.6213021;257.8814
-2.6163021;258.9953
-2.6113021;257.8814
-2.6063021;258.9953
-2.6013021;257.8814
-2.5963021;254.4633
-2.5913021;257.8814
-2.5863021;254.4633
-2.5813021;253.3494
-2.5763021;254.4633
-2.5713021;253.3494
-2.5663021;254.4633
-2.5613021;253.3494
-2.5563021;249.9313
-2.5513021;253.3494
-2.5463021;249.9313
-2.5413021;253.3494
-2.5363021;249.9313
-2.5313021;253.3494
-2.5263021;249.9313
-2.5213021;253.3494
-2.5163021;249.9313
-2.5113021;253.3494
-2.5063021;249.9313
-2.5013021;248.8327
-2.4963021;249.9313
-2.4913021;248.8327
-2.4863021;249.9313
-2.4813021;244.3006
-2.4763021;245.3993
-2.4713021;244.3006
-2.4663021;245.3993
-2.4613021;244.3006
-2.4563021;245.3993
-2.4513021;244.3006
-2.4463021;245.3993
-2.4413021;244.3006
-2.4363021;245.3993
-2.4313021;244.3006
-2.4263021;245.3993
-2.4213021;244.3006
-2.4163021;245.3993
-2.4113021;244.3006
-2.4063021;240.8673
-2.4013021;244.3006
-2.3963021;240.8673
-2.3913021;239.7839
-2.3863021;236.3201
-2.3813021;239.7839
-2.3763021;240.8673
-2.3713021;239.7839
-2.3663021;236.3201
-2.3613021;239.7839
-2.3563021;236.3201
-2.3513021;235.2519
-2.3463021;236.3201
-2.3413021;235.2519
-2.3363021;236.3201
-2.3313021;235.2519
-2.3263021;236.3201
-2.3213021;235.2519
-2.3163021;231.7881
-2.3113021;235.2519
-2.3063021;231.7881
-2.3013021;235.2519
-2.2963021;231.7881
-2.2913021;235.2519
-2.2863021;231.7881
-2.2813021;235.2519
-2.2763021;231.7881
-2.2713021;235.2519
-2.2663021;231.7881
-2.2613021;230.7199
-2.2563021;231.7881
-2.2513021;226.2032
-2.2463021;231.7881
-2.2413021;226.2032
-2.2363021;227.2561
-2.2313021;226.2032
-2.2263021;227.2561
-2.2213021;226.2032
-2.2163021;227.2561
-2.2113021;226.2032
-2.2063021;227.2561
-2.2013021;226.2032
-2.1963021;222.7241
-2.1913021;226.2032
-2.1863021;227.2561
-2.1813021;226.2032
-2.1763021;222.7241
-2.1713021;226.2032
-2.1663021;222.7241
-2.1613021;221.6712
-2.1563021;222.7241
-2.1513021;226.2032
-2.1463021;222.7241
-2.1413021;221.6712
-2.1363021;218.1921
-2.1313021;221.6712
-2.1263021;222.7241
-2.1213021;221.6712
-2.1163021;222.7241
-2.1113021;217.1544
-2.1063021;218.1921
-2.1013021;217.1544
-2.0963021;218.1921
-2.0913021;217.1544
-2.0863021;218.1921
-2.0813021;217.1544
-2.0763021;213.6601
-2.0713021;217.1544
-2.0663021;218.1921
-2.0613021;217.1544
-2.0563021;213.6601
-2.0513021;217.1544
-2.0463021;213.6601
-2.0413021;217.1544
-2.0363021;213.6601
-2.0313021;217.1544
-2.0263021;213.6601
-2.0213021;212.6224
-2.0163021;213.6601
-2.0113021;208.1057
-2.0063021;213.6601
-2.0013021;217.1544
-1.9963021;213.6601
-1.9913021;208.1057
-1.9863021;213.6601
-1.9813021;212.6224
-1.9763021;213.6601
-1.9713021;208.1057
-1.9663021;209.1281
-1.9613021;208.1057
-1.9563021;209.1281
-1.9513021;212.6224
-1.9463021;209.1281
-1.9413021;208.1057
-1.9363021;209.1281
-1.9313021;208.1057
-1.9263021;209.1281
-1.9213021;208.1057
-1.9163021;209.1281
-1.9113021;203.5737
-1.9063021;204.5808
-1.9013021;208.1057
-1.8963021;204.5808
-1.8913021;203.5737
-1.8863021;204.5808
-1.8813021;203.5737
-1.8763021;204.5808
-1.8713021;203.5737
-1.8663021;200.0488
-1.8613021;199.057
-1.8563021;200.0488
-1.8513021;203.5737
-1.8463021;200.0488
-1.8413021;199.057
-1.8363021;200.0488
-1.8313021;199.057
-1.8263021;200.0488
-1.8213021;199.057
-1.8163021;200.0488
-1.8113021;199.057
-1.8063021;195.5168
-1.8013021;199.057
-1.7963021;195.5168
-1.7913021;199.057
-1.7863021;200.0488
-1.7813021;194.525
-1.7763021;195.5168
-1.7713021;194.525
-1.7663021;195.5168
-1.7613021;199.057
-1.7563021;195.5168
-1.7513021;199.057
-1.7463021;195.5168
-1.7413021;199.057
-1.7363021;195.5168
-1.7313021;194.525
-1.7263021;195.5168
-1.7213021;190.0082
-1.7163021;195.5168
-1.7113021;190.0082
-1.7063021;195.5168
-1.7013021;190.0082
-1.6963021;190.9848
-1.6913021;190.0082
-1.6863021;190.9848
-1.6813021;190.0082
-1.6763021;195.5168
-1.6713021;190.0082
-1.6663021;190.9848
-1.6613021;190.0082
-1.6563021;190.9848
-1.6513021;190.0082
-1.6463021;190.9848
-1.6413021;190.0082
-1.6363021;186.4528
-1.6313021;190.0082
-1.6263021;190.9848
-1.6213021;190.0082
-1.6163021;190.9848
-1.6113021;185.4762
-1.6063021;186.4528
-1.6013021;190.0082
-1.5963021;186.4528
-1.5913021;185.4762
-1.5863021;186.4528
-1.5813021;185.4762
-1.5763021;186.4528
-1.5713021;185.4762
-1.5663021;186.4528
-1.5613021;185.4762
-1.5563021;181.9208
-1.5513021;180.9442
-1.5463021;186.4528
-1.5413021;180.9442
-1.5363021;181.9208
-1.5313021;180.9442
-1.5263021;181.9208
-1.5213021;180.9442
-1.5163021;177.3888
-1.5113021;180.9442
-1.5063021;181.9208
-1.5013021;180.9442
-1.4963021;177.3888
-1.4913021;180.9442
-1.4863021;177.3888
-1.4813021;180.9442
-1.4763021;177.3888
-1.4713021;180.9442
-1.4663021;177.3888
-1.4613021;180.9442
-1.4563021;177.3888
-1.4513021;176.4275
-1.4463021;177.3888
-1.4413021;176.4275
-1.4363021;177.3888
-1.4313021;176.4275
-1.4263021;177.3888
-1.4213021;176.4275
-1.4163021;177.3888
-1.4113021;176.4275
-1.4063021;172.8416
-1.4013021;171.8955
-1.3963021;177.3888
-1.3913021;176.4275
-1.3863021;172.8416
-1.3813021;171.8955
-1.3763021;172.8416
-1.3713021;171.8955
-1.3663021;172.8416
-1.3613021;171.8955
-1.3563021;172.8416
-1.3513021;171.8955
-1.3463021;172.8416
-1.3413021;171.8955
-1.3363021;172.8416
-1.3313021;171.8955
-1.3263021;168.3096
-1.3213021;171.8955
-1.3163021;168.3096
-1.3113021;167.3788
-1.3063021;168.3096
-1.3013021;167.3788
-1.2963021;168.3096
-1.2913021;167.3788
-1.2863021;168.3096
-1.2813021;167.3788
-1.2763021;163.7776
-1.2713021;167.3788
-1.2663021;168.3096
-1.2613021;167.3788
-1.2563021;168.3096
-1.2513021;162.8468
-1.2463021;168.3096
-1.2413021;162.8468
-1.2363021;168.3096
-1.2313021;162.8468
-1.2263021;163.7776
-1.2213021;162.8468
-1.2163021;163.7776
-1.2113021;162.8468
-1.2063021;163.7776
-1.2013021;162.8468
-1.1963021;163.7776
-1.1913021;162.8468
-1.1863021;159.2456
-1.1813021;162.8468
-1.1763021;159.2456
-1.1713021;162.8468
-1.1663021;159.2456
-1.1613021;162.8468
-1.1563021;159.2456
-1.1513021;162.8468
-1.1463021;159.2456
-1.1413021;158.33
-1.1363021;159.2456
-1.1313021;158.33
-1.1263021;159.2456
-1.1213021;158.33
-1.1163021;159.2456
-1.11130211;158.33
-1.10630211;159.2456
-1.10130211;158.33
-1.09630211;159.2456
-1.09130211;153.798
-1.08630211;159.2456
-1.08130211;153.798
-1.07630211;159.2456
-1.07130211;153.798
-1.06630211;159.2456
-1.06130211;153.798
-1.05630211;159.2456
-1.05130211;153.798
-1.04630211;154.7136
-1.04130211;153.798
-1.03630211;154.7136
-1.03130211;153.798
-1.02630211;154.7136
-1.02130211;153.798
-1.01630211;154.7136
-1.01130211;153.798
-1.00630211;154.7136
-1.00130211;153.798
-0.99630211;154.7136
-0.99130211;153.798
-0.98630211;154.7136
-0.98130211;153.798
-0.97630211;154.7136
-0.97130211;153.798
-0.96630211;150.1816
-0.96130211;153.798
-0.95630211;150.1816
-0.95130211;153.798
-0.94630211;150.1816
-0.94130211;153.798
-0.93630211;150.1816
-0.93130211;149.2813
-0.92630211;150.1816
-0.92130211;149.2813
-0.91630211;150.1816
-0.91130211;149.2813
-0.90630211;150.1816
-0.90130211;149.2813
-0.89630211;150.1816
-0.89130211;149.2813
-0.88630211;150.1816
-0.88130211;144.7493
-0.87630211;145.6496
-0.87130211;144.7493
-0.86630211;145.6496
-0.86130211;144.7493
-0.85630211;145.6496
-0.85130211;144.7493
-0.84630211;145.6496
-0.84130211;144.7493
-0.83630211;145.6496
-0.83130211;144.7493
-0.82630211;141.1023
-0.82130211;144.7493
-0.81630211;141.1023
-0.81130211;144.7493
-0.80630211;145.6496
-0.80130211;144.7493
-0.79630211;141.1023
-0.79130211;144.7493
-0.78630211;141.1023
-0.78130211;144.7493
-0.77630211;141.1023
-0.77130211;144.7493
-0.76630211;141.1023
-0.76130211;144.7493
-0.75630211;141.1023
-0.75130211;140.2325
-0.74630211;141.1023
-0.74130211;144.7493
-0.73630211;141.1023
-0.73130211;140.2325
-0.72630211;141.1023
-0.72130211;140.2325
-0.71630211;141.1023
-0.71130211;140.2325
-0.70630211;141.1023
-0.70130211;140.2325
-0.69630211;141.1023
-0.69130211;135.7005
-0.68630211;136.5703
-0.68130211;135.7005
-0.67630211;141.1023
-0.67130211;135.7005
-0.66630211;136.5703
-0.66130211;135.7005
-0.65630211;136.5703
-0.65130211;135.7005
-0.64630211;136.5703
-0.64130211;135.7005
-0.63630211;136.5703
-0.63130211;135.7005
-0.62630211;136.5703
-0.62130211;135.7005
-0.61630211;136.5703
-0.61130211;135.7005
-0.60630211;132.0383
-0.60130211;135.7005
-0.59630211;132.0383
-0.59130211;135.7005
-0.58630211;136.5703
-0.58130211;135.7005
-0.57630211;132.0383
-0.57130211;135.7005
-0.56630211;127.5063
-0.56130211;135.7005
-0.55630211;132.0383
-0.55130211;135.7005
-0.54630211;132.0383
-0.54130211;131.1685
-0.53630211;132.0383
-0.53130211;135.7005
-0.52630211;132.0383
-0.52130211;131.1685
-0.51630211;132.0383
-0.51130211;131.1685
-0.50630211;127.5063
-0.50130211;131.1685
-0.49630211;127.5063
-0.49130211;126.6518
-0.48630211;127.5063
-0.48130211;126.6518
-0.47630211;127.5063
-0.47130211;131.1685
-0.46630211;127.5063
-0.46130211;126.6518
-0.45630211;127.5063
-0.45130211;126.6518
-0.44630211;127.5063
-0.44130211;126.6518
-0.43630211;122.9743
-0.43130211;126.6518
-0.42630211;127.5063
-0.42130211;126.6518
-0.41630211;127.5063
-0.41130211;126.6518
-0.40630211;122.9743
-0.40130211;126.6518
-0.39630211;122.9743
-0.39130211;126.6518
-0.38630211;122.9743
-0.38130211;126.6518
-0.37630211;122.9743
-0.37130211;126.6518
-0.36630211;122.9743
-0.36130211;126.6518
-0.35630211;122.9743
-0.35130211;126.6518
-0.34630211;122.9743
-0.34130211;122.1198
-0.33630211;122.9743
-0.33130211;126.6518
-0.32630211;122.9743
-0.32130211;122.1198
-0.31630211;118.4423
-0.31130211;122.1198
-0.30630211;122.9743
-0.30130211;122.1198
-0.29630211;122.9743
-0.29130211;122.1198
-0.28630211;122.9743
-0.28130211;117.6031
-0.27630211;118.4423
-0.27130211;117.6031
-0.26630211;122.9743
-0.26130211;117.6031
-0.25630211;122.9743
-0.25130211;117.6031
-0.24630211;118.4423
-0.24130211;117.6031
-0.23630211;118.4423
-0.23130211;117.6031
-0.22630211;118.4423
-0.22130211;117.6031
-0.21630211;118.4423
-0.21130211;117.6031
-0.20630211;113.9103
-0.20130211;117.6031
-0.19630211;118.4423
-0.19130211;117.6031
-0.18630211;113.9103
-0.18130211;117.6031
-0.17630211;113.9103
-0.17130211;117.6031
-0.16630211;113.9103
-0.16130211;117.6031
-0.15630211;113.9103
-0.15130211;117.6031
-0.14630211;113.9103
-0.14130211;113.0711
-0.13630211;113.9103
-0.13130211;117.6031
-0.12630211;113.9103
-0.12130211;113.0711
-0.11630211;113.9103
-0.11130211;113.0711
-0.10630211;113.9103
-0.10130211;113.0711
-0.09630211;113.9103
-0.09130211;108.5543
-0.08630211;113.9103
-0.08130211;113.0711
-0.07630211;113.9103
-0.07130211;113.0711
-0.06630211;109.3631
-0.06130211;113.0711
-0.05630211;109.3631
-0.05130211;113.0711
-0.04630211;113.9103
-0.04130211;117.6031
-0.03630211;122.9743
-0.03130211;126.6518
-0.02630211;127.5063
-0.02130211;131.1685
-0.01630211;136.5703
-0.01130211;135.7005
-0.00630211;141.1023
-0.00130211;144.7493
0.00369789;150.1816
0.00869789;149.2813
0.01369789;150.1816
0.01869789;153.798
0.02369789;159.2456
0.02869789;162.8468
0.03369789;163.7776
0.03869789;167.3788
0.04369789;163.7776
0.04869789;171.8955
0.05369789;177.3888
0.05869789;176.4275
0.06369789;177.3888
0.06869789;180.9442
0.07369789;186.4528
0.07869789;185.4762
0.08369789;190.9848
0.08869789;190.0082
0.09369789;195.5168
0.09869789;199.057
0.10369789;200.0488
0.10869789;203.5737
0.11369789;204.5808
0.11869789;208.1057
0.12369789;209.1281
0.12869789;217.1544
0.13369789;213.6601
0.13869789;217.1544
0.14369789;218.1921
0.14869789;226.2032
0.15369789;227.2561
0.15869789;226.2032
0.16369789;231.7881
0.16869789;235.2519
0.17369789;236.3201
0.17869789;239.7839
0.18369789;240.8673
0.18869789;244.3006
0.19369789;249.9313
0.19869789;253.3494
0.20369789;249.9313
0.20869789;253.3494
0.21369789;258.9953
0.21869789;262.3981
0.22369789;263.5273
0.22869789;266.9301
0.23369789;268.0593
0.23869789;271.4469
0.24369789;268.0593
0.24869789;271.4469
0.25369789;268.0593
0.25869789;271.4469
0.26369789;268.0593
0.26869789;266.9301
0.27369789;268.0593
0.27869789;266.9301
0.28369789;268.0593
0.28869789;266.9301
0.29369789;268.0593
0.29869789;262.3981
0.30369789;263.5273
0.30869789;266.9301
0.31369789;268.0593
0.31869789;262.3981
0.32369789;263.5273
0.32869789;262.3981
0.33369789;258.9953
0.33869789;262.3981
0.34369789;258.9953
0.34869789;262.3981
0.35369789;258.9953
0.35869789;262.3981
0.36369789;258.9953
0.36869789;257.8814
0.37369789;258.9953
0.37869789;257.8814
0.38369789;258.9953
0.38869789;257.8814
0.39369789;258.9953
0.39869789;253.3494
0.40369789;254.4633
0.40869789;257.8814
0.41369789;254.4633
0.41869789;253.3494
0.42369789;254.4633
0.42869789;253.3494
0.43369789;254.4633
0.43869789;253.3494
0.44369789;254.4633
0.44869789;253.3494
0.45369789;249.9313
0.45869789;253.3494
0.46369789;249.9313
0.46869789;253.3494
0.47369789;249.9313
0.47869789;253.3494
0.48369789;249.9313
0.48869789;248.8327
0.49369789;249.9313
0.49869789;248.8327
0.50369789;249.9313
0.50869789;248.8327
0.51369789;249.9313
0.51869789;244.3006
0.52369789;245.3993
0.52869789;244.3006
0.53369788;245.3993
0.53869788;244.3006
0.54369788;245.3993
0.54869788;244.3006
0.55369788;245.3993
0.55869788;244.3006
0.56369788;245.3993
0.56869788;244.3006
0.57369788;245.3993
0.57869788;244.3006
0.58369788;240.8673
0.58869788;244.3006
0.59369788;240.8673
0.59869788;244.3006
0.60369788;240.8673
0.60869788;239.7839
0.61369788;240.8673
0.61869788;239.7839
0.62369788;240.8673
0.62869788;239.7839
0.63369788;236.3201
0.63869788;235.2519
0.64369788;236.3201
0.64869788;239.7839
0.65369788;236.3201
0.65869788;235.2519
0.66369788;236.3201
0.66869788;235.2519
0.67369788;231.7881
0.67869788;235.2519
0.68369788;236.3201
0.68869788;235.2519
0.69369788;231.7881
0.69869788;235.2519
0.70369788;231.7881
0.70869788;235.2519
0.71369788;231.7881
0.71869788;230.7199
0.72369788;231.7881
0.72869788;230.7199
0.73369788;231.7881
0.73869788;235.2519
0.74369788;231.7881
0.74869788;230.7199
0.75369788;227.2561
0.75869788;226.2032
0.76369788;231.7881
0.76869788;226.2032
0.77369788;227.2561
0.77869788;230.7199
0.78369788;227.2561
0.78869788;226.2032
0.79369788;227.2561
0.79869788;226.2032
0.80369788;227.2561
0.80869788;226.2032
0.81369788;222.7241
0.81869788;226.2032
0.82369788;227.2561
0.82869788;226.2032
0.83369788;222.7241
0.83869788;226.2032
0.84369788;222.7241
0.84869788;226.2032
0.85369788;222.7241
0.85869788;226.2032
0.86369788;222.7241
0.86869788;226.2032
0.87369788;222.7241
0.87869788;221.6712
0.88369788;222.7241
0.88869788;217.1544
0.89369788;218.1921
0.89869788;217.1544
0.90369788;218.1921
0.90869788;217.1544
0.91369788;218.1921
0.91869788;217.1544
0.92369788;213.6601
0.92869788;217.1544
0.93369788;213.6601
0.93869788;217.1544
0.94369788;213.6601
0.94869788;217.1544
0.95369788;213.6601
0.95869788;217.1544
0.96369788;213.6601
0.96869788;217.1544
0.97369788;213.6601
0.97869788;212.6224
0.98369788;213.6601
0.98869788;217.1544
0.99369788;213.6601
0.99869788;212.6224
1.00369788;209.1281
1.00869788;212.6224
1.01369788;209.1281
1.01869788;208.1057
1.02369788;209.1281
1.02869788;208.1057
1.03369788;209.1281
1.03869788;208.1057
1.04369788;209.1281
1.04869788;208.1057
1.05369788;213.6601
1.05869788;208.1057
1.06369788;209.1281
1.06869788;208.1057
1.07369788;209.1281
1.07869788;208.1057
1.08369788;204.5808
1.08869788;208.1057
1.09369788;204.5808
1.09869788;208.1057
1.10369788;204.5808
1.10869788;203.5737
1.11369788;204.5808
1.11869788;203.5737
1.12369788;200.0488
1.12869788;203.5737
1.13369788;200.0488
1.13869788;203.5737
1.14369788;200.0488
1.14869788;203.5737
1.15369788;204.5808
1.15869788;203.5737
1.16369788;195.5168
1.16869788;199.057
1.17369788;200.0488
1.17869788;199.057
1.18369788;200.0488
1.18869788;199.057
1.19369788;195.5168
1.19869788;199.057
1.20369788;200.0488
1.20869788;199.057
1.21369788;195.5168
1.21869788;199.057
1.22369788;195.5168
1.22869788;199.057
1.23369788;195.5168
1.23869788;199.057
1.24369788;195.5168
1.24869788;194.525
1.25369788;195.5168
1.25869788;194.525
1.26369788;195.5168
1.26869788;194.525
1.27369788;195.5168
1.27869788;194.525
1.28369788;195.5168
1.28869788;194.525
1.29369788;195.5168
1.29869788;194.525
1.30369788;190.9848
1.30869788;190.0082
1.31369788;195.5168
1.31869788;190.0082
1.32369788;195.5168
1.32869788;190.0082
1.33369788;190.9848
1.33869788;190.0082
1.34369788;190.9848
1.34869788;190.0082
1.35369788;190.9848
1.35869788;190.0082
1.36369788;190.9848
1.36869788;190.0082
1.37369788;190.9848
1.37869788;190.0082
1.38369788;190.9848
1.38869788;190.0082
1.39369788;186.4528
1.39869788;185.4762
1.40369788;186.4528
1.40869788;180.9442
1.41369788;186.4528
1.41869788;185.4762
1.42369788;186.4528
1.42869788;185.4762
1.43369788;181.9208
1.43869788;180.9442
1.44369788;181.9208
1.44869788;185.4762
1.45369788;186.4528
1.45869788;180.9442
1.46369788;181.9208
1.46869788;180.9442
1.47369788;181.9208
1.47869788;180.9442
1.48369788;177.3888
1.48869788;180.9442
1.49369788;181.9208
1.49869788;180.9442
1.50369788;177.3888
1.50869788;180.9442
1.51369788;177.3888
1.51869788;180.9442
1.52369788;177.3888
1.52869788;180.9442
1.53369788;177.3888
1.53869788;180.9442
1.54369788;177.3888
1.54869788;180.9442
1.55369788;177.3888
1.55869788;180.9442
1.56369788;177.3888
1.56869788;180.9442
1.57369788;177.3888
1.57869788;180.9442
1.58369788;177.3888
1.58869788;176.4275
1.59369788;177.3888
1.59869788;171.8955
1.60369788;172.8416
1.60869788;176.4275
1.61369788;172.8416
1.61869788;171.8955
1.62369788;172.8416
1.62869788;176.4275
1.63369788;172.8416
1.63869788;171.8955
1.64369788;172.8416
1.64869788;171.8955
1.65369788;172.8416
1.65869788;171.8955
1.66369788;172.8416
1.66869788;171.8955
1.67369788;172.8416
1.67869788;171.8955
1.68369788;168.3096
1.68869788;171.8955
1.69369788;168.3096
1.69869788;167.3788
1.70369788;168.3096
1.70869788;167.3788
1.71369788;163.7776
1.71869788;167.3788
1.72369788;163.7776
1.72869788;167.3788
1.73369788;168.3096
1.73869788;167.3788
1.74369788;168.3096
1.74869788;167.3788
1.75369788;168.3096
1.75869788;162.8468
1.76369788;163.7776
1.76869788;162.8468
1.77369788;163.7776
1.77869788;162.8468
1.78369788;163.7776
1.78869788;162.8468
1.79369788;159.2456
1.79869788;162.8468
1.80369788;163.7776
1.80869788;162.8468
1.81369788;163.7776
1.81869788;162.8468
1.82369788;159.2456
1.82869788;162.8468
1.83369788;159.2456
1.83869788;162.8468
1.84369788;159.2456
1.84869788;162.8468
1.85369788;159.2456
1.85869788;162.8468
1.86369788;159.2456
1.86869788;162.8468
1.87369788;159.2456
1.87869788;158.33
1.88369788;159.2456
1.88869788;158.33
1.89369788;159.2456
1.89869788;158.33
1.90369788;159.2456
1.90869788;158.33
1.91369788;159.2456
1.91869788;158.33
1.92369788;159.2456
1.92869788;153.798
1.93369788;159.2456
1.93869788;153.798
1.94369788;154.7136
1.94869788;153.798
1.95369788;159.2456
1.95869788;153.798
1.96369788;154.7136
1.96869788;153.798
1.97369788;154.7136
1.97869788;153.798
1.98369788;154.7136
1.98869788;153.798
1.99369788;154.7136
1.99869788;153.798
2.00369788;154.7136
2.00869788;153.798
2.01369788;154.7136
2.01869788;153.798
2.02369788;150.1816
2.02869788;153.798
2.03369788;150.1816
2.03869788;153.798
2.04369788;150.1816
2.04869788;153.798
2.05369788;154.7136
2.05869788;153.798
2.06369788;150.1816
2.06869788;149.2813
2.07369788;150.1816
2.07869788;149.2813
2.08369788;150.1816
2.08869788;149.2813
2.09369788;150.1816
2.09869788;149.2813
2.10369788;150.1816
2.10869788;144.7493
2.11369788;145.6496
2.11869788;149.2813
2.12369788;145.6496
2.12869788;144.7493
2.13369788;145.6496
2.13869788;144.7493
2.14369788;145.6496
2.14869788;144.7493
2.15369788;145.6496
2.15869788;144.7493
2.16369788;145.6496
2.16869788;144.7493
2.17369788;141.1023
2.17869787;144.7493
2.18369787;141.1023
2.18869787;144.7493
2.19369787;141.1023
2.19869787;144.7493
2.20369787;141.1023
2.20869787;144.7493
2.21369787;141.1023
2.21869787;144.7493
2.22369787;141.1023
2.22869787;144.7493
2.23369787;141.1023
2.23869787;140.2325
2.24369787;141.1023
2.24869787;144.7493
2.25369787;141.1023
2.25869787;140.2325
2.26369787;141.1023
2.26869787;140.2325
2.27369787;141.1023
2.27869787;144.7493
2.28369787;141.1023
2.28869787;140.2325
2.29369787;141.1023
2.29869787;135.7005
2.30369787;141.1023
2.30869787;135.7005
2.31369787;136.5703
2.31869787;135.7005
2.32369787;136.5703
2.32869787;135.7005
2.33369787;136.5703
2.33869787;135.7005
2.34369787;136.5703
2.34869787;135.7005
2.35369787;136.5703
2.35869787;135.7005
2.36369787;136.5703
2.36869787;135.7005
2.37369787;136.5703
2.37869787;135.7005
2.38369787;136.5703
2.38869787;135.7005
2.39369787;136.5703
2.39869787;135.7005
2.40369787;132.0383
2.40869787;135.7005
2.41369787;136.5703
2.41869787;135.7005
2.42369787;132.0383
2.42869787;135.7005
2.43369787;132.0383
2.43869787;135.7005
2.44369787;132.0383
2.44869787;131.1685
2.45369787;132.0383
2.45869787;131.1685
2.46369787;127.5063
2.46869787;131.1685
2.47369787;132.0383
2.47869787;131.1685
2.48369787;127.5063
2.48869787;131.1685
2.49369787;127.5063
2.49869787;131.1685
2.50369787;132.0383
2.50869787;126.6518
2.51369787;127.5063
2.51869787;126.6518
2.52369787;127.5063
2.52869787;126.6518
2.53369787;127.5063
2.53869787;131.1685
2.54369787;127.5063
2.54869787;126.6518
2.55369787;122.9743
2.55869787;126.6518
2.56369787;127.5063
2.56869787;126.6518
2.57369787;127.5063
2.57869787;126.6518
2.58369787;122.9743
2.58869787;126.6518
2.59369787;122.9743
2.59869787;126.6518
2.60369787;122.9743
2.60869787;126.6518
2.61369787;122.9743
2.61869787;126.6518
2.62369787;122.9743
2.62869787;126.6518
2.63369787;122.9743
2.63869787;126.6518
2.64369787;122.9743
2.64869787;126.6518
2.65369787;122.9743
2.65869787;126.6518
2.66369787;122.9743
2.66869787;122.1198
2.67369787;122.9743
2.67869787;122.1198
2.68369787;122.9743
2.68869787;122.1198
2.69369787;122.9743
2.69869787;122.1198
2.70369787;118.4423
2.70869787;122.1198
2.71369787;118.4423
2.71869787;117.6031
2.72369787;118.4423
2.72869787;117.6031
2.73369787;118.4423
2.73869787;117.6031
2.74369787;118.4423
2.74869787;117.6031
2.75369787;118.4423
2.75869787;117.6031
2.76369787;118.4423
2.76869787;117.6031
2.77369787;113.9103
2.77869787;117.6031
2.78369787;118.4423
2.78869787;117.6031
2.79369787;113.9103
2.79869787;117.6031
2.80369787;113.9103
2.80869787;117.6031
2.81369787;113.9103
2.81869787;117.6031
2.82369787;113.9103
2.82869787;117.6031
2.83369787;113.9103
2.83869787;113.0711
2.84369787;113.9103
2.84869787;113.0711
2.85369787;113.9103
2.85869787;113.0711
2.86369787;113.9103
2.86869787;113.0711
2.87369787;113.9103
2.87869787;113.0711
2.88369787;113.9103
2.88869787;113.0711
2.89369787;113.9103
2.89869787;113.0711
2.90369787;113.9103
2.90869787;113.0711
2.91369787;109.3631
2.91869787;113.0711
2.92369787;109.3631
2.92869787;108.5543
2.93369787;109.3631
2.93869787;108.5543
2.94369787;109.3631
2.94869787;117.6031
2.95369787;118.4423
2.95869787;117.6031
2.96369787;122.9743
2.96869787;126.6518
2.97369787;127.5063
2.97869787;135.7005
2.98369787;132.0383
2.98869787;135.7005
2.99369787;141.1023
2.99869787;144.7493
3.00369787;145.6496
3.00869787;149.2813
3.01369787;150.1816
3.01869787;153.798
3.02369787;159.2456
3.02869787;162.8468
3.03369787;163.7776
3.03869787;162.8468
3.04369787;163.7776
3.04869787;167.3788
3.05369787;172.8416
3.05869787;176.4275
3.06369787;177.3888
3.06869787;180.9442
3.07369787;186.4528
3.07869787;185.4762
3.08369787;190.9848
3.08869787;190.0082
3.09369787;195.5168
3.09869787;199.057
3.10369787;200.0488
3.10869787;203.5737
3.11369787;204.5808
3.11869787;208.1057
3.12369787;209.1281
3.12869787;217.1544
3.13369787;213.6601
3.13869787;217.1544
3.14369787;222.7241
3.14869787;226.2032
3.15369787;222.7241
3.15869787;226.2032
3.16369787;231.7881
3.16869787;235.2519
3.17369787;236.3201
3.17869787;239.7839
3.18369787;245.3993
3.18869787;244.3006
3.19369787;249.9313
3.19869787;253.3494
3.20369787;249.9313
3.20869787;257.8814
3.21369787;258.9953
3.21869787;262.3981
3.22369787;263.5273
3.22869787;266.9301
3.23369787;268.0593
3.23869787;271.4469
3.24369787;268.0593
3.24869787;271.4469
3.25369787;268.0593
3.25869787;271.4469
3.26369787;268.0593
3.26869787;271.4469
3.27369787;268.0593
3.27869787;266.9301
3.28369787;268.0593
3.28869787;266.9301
3.29369787;263.5273
3.29869787;262.3981
3.30369787;263.5273
