Частота,Канал A
(kГц),(В)

0.00000000,0.30087450
0.02384186,0.12672350
0.04768372,0.02024458
0.07152557,0.00045020
0.09536743,0.00047655
0.11920929,0.00050942
0.14305115,0.00050823
0.16689301,0.00054892
0.19073486,0.00059304
0.21457672,0.00067173
0.23841858,0.00079582
0.26226044,0.00104888
0.28610229,0.00168435
0.30994415,0.00210754
0.33378601,0.00282195
0.35762787,0.00302094
0.38146973,0.00130283
0.40531158,0.00047793
0.42915344,0.00017737
0.45299530,0.00005772
0.47683716,0.00003420
0.50067902,0.00012459
0.52452087,0.00019673
0.54836273,0.00036563
0.57220459,0.00058265
0.59604645,0.00086785
0.61988831,0.00191446
0.64373016,0.00410429
0.66757202,0.00360352
0.69141388,0.00242245
0.71525574,0.00176687
0.73909760,0.00100339
0.76293945,0.00073518
0.78678131,0.00058994
0.81062317,0.00047814
0.83446503,0.00038240
0.85830688,0.00031602
0.88214874,0.00020845
0.90599060,0.00007928
0.92983246,0.00008633
0.95367432,0.02097429
0.97751617,0.11937570
1.00135803,0.18899840
1.02519989,0.10609930
1.04904175,0.01533735
1.07288361,0.00081857
1.09672546,0.00070758
1.12056732,0.00058719
1.14440918,0.00060641
1.16825104,0.00061074
1.19209290,0.00063120
1.21593475,0.00071124
1.23977661,0.00073857
1.26361847,0.00083225
1.28746033,0.00119418
1.31130219,0.00137188
1.33514404,0.00145526
1.35898590,0.00143495
1.38282776,0.00050832
1.40666962,0.00011183
1.43051147,0.00017710
1.45435333,0.00025286
1.47819519,0.00031147
1.50203705,0.00039599
1.52587891,0.00049989
1.54972076,0.00056924
1.57356262,0.00070757
1.59740448,0.00104021
1.62124634,0.00219958
1.64508820,0.00444217
1.66893005,0.00368194
1.69277191,0.00220055
1.71661377,0.00147775
1.74045563,0.00079876
1.76429749,0.00055424
1.78813934,0.00039547
1.81198120,0.00027749
1.83582306,0.00013167
1.85966492,0.00012026
1.88350677,0.00006471
1.90734863,0.00032338
1.93119049,0.00055522
1.95503235,0.02192921
1.97887421,0.11386690
2.00271606,0.17013460
2.02655792,0.08996438
2.05039978,0.01173376
2.07424164,0.00100257
2.09808350,0.00086258
2.12192535,0.00061016
2.14576721,0.00058290
2.16960907,0.00053788
2.19345093,0.00048125
2.21729279,0.00051284
2.24113464,0.00048876
2.26497650,0.00047727
2.28881836,0.00054359
2.31266022,0.00051754
2.33650208,0.00037866
2.36034393,0.00037196
2.38418579,0.00038657
2.40802765,0.00039438
2.43186951,0.00048421
2.45571136,0.00051614
2.47955322,0.00054476
2.50339508,0.00057722
2.52723694,0.00060940
2.55107880,0.00065415
2.57492065,0.00080213
2.59876251,0.00110164
2.62260437,0.00209027
2.64644623,0.00389382
2.67028809,0.00303937
2.69412994,0.00164443
2.71797180,0.00103944
2.74181366,0.00045466
2.76565552,0.00017555
2.78949738,0.00008964
2.81333923,0.00006882
2.83718109,0.00014874
2.86102295,0.00021401
2.88486481,0.00032675
2.90870667,0.00066712
2.93254852,0.00098522
2.95639038,0.02105167
2.98023224,0.10022280
3.00407410,0.14142050
3.02791595,0.07037714
3.05175781,0.00824453
3.07559967,0.00095661
3.09944153,0.00081233
3.12328339,0.00051591
3.14712524,0.00045426
3.17096710,0.00040271
3.19480896,0.00027718
3.21865082,0.00023390
3.24249268,0.00018943
3.26633453,0.00016709
3.29017639,0.00041292
3.31401825,0.00084063
3.33786011,0.00197496
3.36170197,0.00190563
3.38554382,0.00105105
3.40938568,0.00080586
3.43322754,0.00068487
3.45706940,0.00065572
3.48091125,0.00059745
3.50475311,0.00056272
3.52859497,0.00063077
3.55243683,0.00067460
3.57627869,0.00074362
3.60012054,0.00089491
3.62396240,0.00149007
3.64780426,0.00252921
3.67164612,0.00182660
3.69548798,0.00067566
3.71932983,0.00032681
3.74317169,0.00010087
3.76701355,0.00014447
3.79085541,0.00021767
3.81469727,0.00025348
3.83853912,0.00041528
3.86238098,0.00052841
3.88622284,0.00056316
3.91006470,0.00089889
3.93390656,0.00125915
3.95774841,0.01826515
3.98159027,0.07975934
4.00543213,0.10628950
4.02927399,0.04973480
4.05311584,0.00525541
4.07695770,0.00072642
4.10079956,0.00058320
4.12464142,0.00030788
4.14848328,0.00021555
4.17232513,0.00013700
4.19616699,0.00003295
4.22000885,0.00009287
4.24385071,0.00024044
4.26769257,0.00054393
4.29153442,0.00124419
4.31537628,0.00177375
4.33921814,0.00334644
4.36306000,0.00303126
4.38690186,0.00138927
4.41074371,0.00093270
4.43458557,0.00076296
4.45842743,0.00066867
4.48226929,0.00062444
4.50611115,0.00060035
4.52995300,0.00053330
4.55379486,0.00047484
4.57763672,0.00044762
4.60147858,0.00045078
4.62532043,0.00053265
4.64916229,0.00067583
4.67300415,0.00057961
4.69684601,0.00039800
4.72068787,0.00041696
4.74452972,0.00043936
4.76837158,0.00042601
4.79221344,0.00047495
4.81605530,0.00051379
4.83989716,0.00055664
4.86373901,0.00059980
4.88758087,0.00065517
4.91142273,0.00091758
4.93526459,0.00129161
4.95910645,0.01357197
4.98294830,0.05472182
5.00679016,0.06890640
5.03063202,0.03025053
5.05447388,0.00286157
5.07831573,0.00044390
5.10215759,0.00030574
5.12599945,0.00007305
5.14984131,0.00012793
5.17368317,0.00016203
5.19752502,0.00029305
5.22136688,0.00038078
5.24520874,0.00056097
5.26905060,0.00094492
5.29289246,0.00186991
5.31673431,0.00238182
5.34057617,0.00404779
5.36441803,0.00344802
5.38825989,0.00148370
5.41210175,0.00089456
5.43594360,0.00068852
5.45978546,0.00057552
5.48362732,0.00045884
5.50746918,0.00039607
5.53131104,0.00030950
5.55515289,0.00022792
5.57899475,0.00017765
5.60283661,0.00018819
5.62667847,0.00078817
5.65052032,0.00145847
5.67436218,0.00119431
5.69820404,0.00125361
5.72204590,0.00096465
5.74588776,0.00078956
5.76972961,0.00071214
5.79357147,0.00066635
5.81741333,0.00058834
5.84125519,0.00057646
5.86509705,0.00060159
5.88893890,0.00064419
5.91278076,0.00080920
5.93662262,0.00105039
5.96046448,0.00756900
5.98430634,0.02810059
6.00814819,0.03344317
6.03199005,0.01376697
6.05583191,0.00118472
6.07967377,0.00013312
6.10351563,0.00015898
6.12735748,0.00023831
6.15119934,0.00028678
6.17504120,0.00040290
6.19888306,0.00050635
6.22272491,0.00060389
6.24656677,0.00083927
6.27040863,0.00121703
6.29425049,0.00217707
6.31809235,0.00257122
6.34193420,0.00400098
6.36577606,0.00322527
6.38961792,0.00130945
6.41345978,0.00072316
6.43730164,0.00050475
6.46114349,0.00033894
6.48498535,0.00020219
6.50882721,0.00012933
6.53266907,0.00008250
6.55651093,0.00013168
6.58035278,0.00027087
6.60419464,0.00060928
6.62803650,0.00201662
6.65187836,0.00333977
6.67572021,0.00234149
6.69956207,0.00196292
6.72340393,0.00130097
6.74724579,0.00094913
6.77108765,0.00072608
6.79492950,0.00059147
6.81877136,0.00060124
6.84261322,0.00056100
6.86645508,0.00053138
6.89029694,0.00054315
6.91413879,0.00051153
6.93798065,0.00050008
6.96182251,0.00096811
6.98566437,0.00296081
7.00950623,0.00335470
7.03334808,0.00132044
7.05718994,0.00044087
7.08103180,0.00039780
7.10487366,0.00042849
7.12871552,0.00051287
7.15255737,0.00053689
7.17639923,0.00056826
7.20024109,0.00065077
7.22408295,0.00071362
7.24792480,0.00083477
7.27176666,0.00123753
7.29560852,0.00206138
7.31945038,0.00219952
7.34329224,0.00312848
7.36713409,0.00234717
7.39097595,0.00084790
7.41481781,0.00038085
7.43865967,0.00018295
7.46250153,0.00008514
7.48634338,0.00006984
7.51018524,0.00014721
7.53402710,0.00025457
7.55786896,0.00043015
7.58171082,0.00064450
7.60555267,0.00107456
7.62939453,0.00291364
7.65323639,0.00456526
7.67707825,0.00297354
7.70092010,0.00224006
7.72476196,0.00136137
7.74860382,0.00089867
7.77244568,0.00071512
7.79628754,0.00057028
7.82012939,0.00045987
7.84397125,0.00034912
7.86781311,0.00026295
7.89165497,0.00021015
7.91549683,0.00012704
7.93933868,0.00013211
7.96318054,0.00550498
7.98702240,0.01774230
8.01086426,0.01883894
8.03470612,0.00689629
8.05854797,0.00082492
8.08238983,0.00066927
8.10623169,0.00068997
8.13007355,0.00063199
8.15391541,0.00061994
8.17775726,0.00064365
8.20159912,0.00064022
8.22544098,0.00069691
8.24928284,0.00079969
8.27312469,0.00098859
8.29696655,0.00148937
8.32080841,0.00142837
8.34465027,0.00172960
8.36849213,0.00120074
8.39233398,0.00034088
8.41617584,0.00013434
8.44001770,0.00018336
8.46385956,0.00025096
8.48770142,0.00033196
8.51154327,0.00039065
8.53538513,0.00046369
8.55922699,0.00061205
8.58306885,0.00081556
8.60691071,0.00132597
8.63075256,0.00343633
8.65459442,0.00500745
8.67843628,0.00302294
8.70227814,0.00203812
8.72612000,0.00115678
8.74996185,0.00077094
8.77380371,0.00051429
8.79764557,0.00035185
8.82148743,0.00023829
8.84532928,0.00009520
8.86917114,0.00007111
8.89301300,0.00007460
8.91685486,0.00030904
8.94069672,0.00084821
8.96453857,0.01057816
8.98838043,0.03182507
9.01222229,0.03198045
9.03606415,0.01089800
9.05990601,0.00121222
9.08374786,0.00086445
9.10758972,0.00074511
9.13143158,0.00061269
9.15527344,0.00055420
9.17911530,0.00055203
9.20295715,0.00055009
9.22679901,0.00054107
9.25064087,0.00053698
9.27448273,0.00055032
9.29832458,0.00062131
9.32216644,0.00048999
9.34600830,0.00011099
9.36985016,0.00026719
9.39369202,0.00037766
9.41753387,0.00041879
9.44137573,0.00044127
9.46521759,0.00049552
9.48905945,0.00053163
9.51290131,0.00055133
9.53674316,0.00064141
9.56058502,0.00072775
9.58442688,0.00091182
9.60826874,0.00136022
9.63211060,0.00318830
9.65595245,0.00437738
9.67979431,0.00245088
9.70363617,0.00151499
9.72747803,0.00077718
9.75131989,0.00039173
9.77516174,0.00016840
9.79900360,0.00006900
9.82284546,0.00005995
9.84668732,0.00015565
9.87052917,0.00029070
9.89437103,0.00037224
9.91821289,0.00071672
9.94205475,0.00148465
9.96589661,0.01364536
9.98973846,0.03822314
10.01358032,0.03632398
10.03742218,0.01158392
10.06126404,0.00122448
10.08510590,0.00076562
10.10894775,0.00071349
10.13278961,0.00055168
10.15663147,0.00045819
10.18047333,0.00043737
10.20431519,0.00031513
10.22815704,0.00020473
10.25199890,0.00015404
10.27584076,0.00018659
10.29968262,0.00041934
10.32352448,0.00111777
10.34736633,0.00186270
10.37120819,0.00132346
10.39505005,0.00081795
10.41889191,0.00074359
10.44273376,0.00065244
10.46657562,0.00060895
10.49041748,0.00062928
10.51425934,0.00059961
10.53810120,0.00061437
10.56194305,0.00072374
10.58578491,0.00081276
10.60962677,0.00106443
10.63346863,0.00234559
10.65731049,0.00298032
10.68115234,0.00148376
10.70499420,0.00065535
10.72883606,0.00023704
10.75267792,0.00009246
10.77651978,0.00014949
10.80036163,0.00024800
10.82420349,0.00031255
10.84804535,0.00045649
10.87188721,0.00059210
10.89572906,0.00062055
10.91957092,0.00088547
10.94341278,0.00179044
10.96725464,0.01410496
10.99109650,0.03698949
11.01493835,0.03320725
11.03878021,0.00981502
11.06262207,0.00107738
11.08646393,0.00063010
11.11030579,0.00049451
11.13414764,0.00033702
11.15798950,0.00020089
11.18183136,0.00011110
11.20567322,0.00005835
11.22951508,0.00011319
11.25335693,0.00028936
11.27719879,0.00074420
11.30104065,0.00141753
11.32488251,0.00210296
11.34872437,0.00319561
11.37256622,0.00208152
11.39640808,0.00111228
11.42024994,0.00088519
11.44409180,0.00076621
11.46793365,0.00066730
11.49177551,0.00059488
11.51561737,0.00056051
11.53945923,0.00051197
11.56330109,0.00048955
11.58714294,0.00051393
11.61098480,0.00057250
11.63482666,0.00085627
11.65866852,0.00099164
11.68251038,0.00051808
11.70635223,0.00024114
11.73019409,0.00035743
11.75403595,0.00038424
11.77787781,0.00042310
11.80171967,0.00048792
11.82556152,0.00049499
11.84940338,0.00056944
11.87324524,0.00065094
11.89708710,0.00072989
11.92092896,0.00101071
11.94477081,0.00185077
11.96861267,0.01194399
11.99245453,0.02930301
12.01629639,0.02487263
12.04013824,0.00688026
12.06398010,0.00076036
12.08782196,0.00036177
12.11166382,0.00021883
12.13550568,0.00006310
12.15934753,0.00009102
12.18318939,0.00014615
12.20703125,0.00025472
12.23087311,0.00041810
12.25471497,0.00068144
12.27855682,0.00128022
12.30239868,0.00215379
12.32624054,0.00281887
12.35008240,0.00397681
12.37392426,0.00243048
12.39776611,0.00114934
12.42160797,0.00082505
12.44544983,0.00065892
12.46929169,0.00053157
12.49313354,0.00048234
12.51697540,0.00040552
12.54081726,0.00030575
12.56465912,0.00026007
12.58850098,0.00016296
12.61234283,0.00027614
12.63618469,0.00098744
12.66002655,0.00125441
12.68386841,0.00108499
12.70771027,0.00107117
12.73155212,0.00080170
12.75539398,0.00070060
12.77923584,0.00064811
12.80307770,0.00061580
12.82691956,0.00059237
12.85076141,0.00060811
12.87460327,0.00067288
12.89844513,0.00074217
12.92228699,0.00085288
12.94612885,0.00142113
12.96997070,0.00753023
12.99381256,0.01731624
13.01765442,0.01387024
13.04149628,0.00354732
13.06533813,0.00025212
13.08917999,0.00010638
13.11302185,0.00013863
13.13686371,0.00021418
13.16070557,0.00031430
13.18454742,0.00042017
13.20838928,0.00054511
13.23223114,0.00068603
13.25607300,0.00091855
13.27991486,0.00158985
13.30375671,0.00248014
13.32759857,0.00294431
13.35144043,0.00388611
13.37528229,0.00221564
13.39912415,0.00101037
13.42296600,0.00066448
13.44680786,0.00049568
13.47064972,0.00036893
13.49449158,0.00023227
13.51833344,0.00011597
13.54217529,0.00007210
13.56601715,0.00014925
13.58985901,0.00032523
13.61370087,0.00090870
13.63754272,0.00273335
13.66138458,0.00315170
13.68522644,0.00197533
13.70906830,0.00167077
13.73291016,0.00104097
13.75675201,0.00079809
13.78059387,0.00070847
13.80443573,0.00061951
13.82827759,0.00058948
13.85211945,0.00060615
