kHz;V
0;0.00080874
0.00596046;0.00067481
0.01192093;0.00113252
0.01788139;0.00177256
0.02384186;0.00197495
0.02980232;0.00199286
0.03576279;0.00174333
0.04172325;0.00095671
0.04768372;0.0003781
0.05364418;0.0002417
0.05960464;0.0004446
0.06556511;0.00271014
0.07152557;0.00543205
0.07748604;0.00619478
0.0834465;0.00611587
0.08940697;0.00487593
0.09536743;0.00182116
0.1013279;0.00039697
0.10728836;0.00069246
0.11324883;0.00059725
0.11920929;0.00057027
0.12516975;0.00126083
0.13113022;0.00148338
0.13709068;0.00151939
0.14305115;0.00144783
0.14901161;0.00133107
0.15497208;0.00129545
0.16093254;0.00127449
0.16689301;0.00146362
0.17285347;0.00220342
0.17881393;0.00307122
0.1847744;0.00328146
0.19073486;0.0032827
0.19669533;0.00281762
0.20265579;0.00167877
0.20861626;0.00102278
0.21457672;0.00088204
0.22053719;0.00072023
0.22649765;0.00085275
0.23245811;0.00172455
0.23841858;0.0019081
0.24437904;0.00173946
0.25033951;0.00110646
0.25629997;0.00335225
0.26226044;0.00475612
0.2682209;0.00480264
0.27418137;0.00428507
0.28014183;0.00201549
0.28610229;0.00092038
0.29206276;0.00141779
0.29802322;0.00145553
0.30398369;0.00138482
0.30994415;0.00135926
0.31590462;0.00142845
0.32186508;0.00132371
0.32782555;0.00250733
0.33378601;0.01222134
0.33974648;0.02086487
0.34570694;0.02237579
0.3516674;0.02203289
0.35762787;0.01595962
0.36358833;0.00510999
0.3695488;0.00121799
0.37550926;0.0016175
0.38146973;0.00140861
0.38743019;0.00059187
0.39339066;0.00063943
0.39935112;0.00080182
0.40531158;0.00106081
0.41127205;0.00229556
0.41723251;0.00422279
0.42319298;0.00488836
0.42915344;0.00485416
0.43511391;0.00430463
0.44107437;0.00248236
0.44703484;0.00107578
0.4529953;0.00090138
0.45895576;0.00102178
0.46491623;0.00124255
0.47087669;0.00147682
0.47683716;0.00153735
0.48279762;0.00146118
0.48875809;0.00118728
0.49471855;0.00052297
0.50067902;0.00063212
0.50663948;0.00069474
0.51259995;0.00051402
0.51856041;0.0012577
0.52452087;0.00306001
0.53048134;0.00364351
0.5364418;0.00360713
0.54240227;0.00300763
0.54836273;0.00123797
0.5543232;0.00007646
0.56028366;0.00031383
0.56624413;0.00038456
0.57220459;0.00107227
0.57816505;0.00194895
0.58412552;0.00217914
0.59008598;0.00213286
0.59604645;0.00174003
0.60200691;0.00075548
0.60796738;0.00058294
0.61392784;0.00056648
0.61988831;0.00038221
0.62584877;0.00054209
0.63180923;0.00142465
0.6377697;0.00169277
0.64373016;0.00170233
0.64969063;0.00147601
0.65565109;0.00081101
0.66161156;0.00043688
0.66757202;0.00033267
