kHz;V
0;0.03808185
0.00596046;0.02632925
0.01192093;0.01840026
0.01788139;0.00686884
0.02384186;0.00185735
0.02980232;0.00116385
0.03576279;0.00125512
0.04172325;0.00130718
0.04768372;0.00138156
0.05364418;0.00157761
0.05960464;0.00210631
0.06556511;0.00343954
0.07152557;0.00482048
0.07748604;0.00503172
0.0834465;0.00480423
0.08940697;0.00371375
0.09536743;0.00136544
0.1013279;0.00034589
0.10728836;0.00059902
0.11324883;0.00060508
0.11920929;0.0003612
0.12516975;0.0001798
0.13113022;0.00009307
0.13709068;0.0001569
0.14305115;0.00090118
0.14901161;0.00205319
0.15497208;0.00267771
0.16093254;0.00277936
0.16689301;0.0024264
0.17285347;0.00073984
0.17881393;0.00202319
0.1847744;0.00241542
0.19073486;0.00233062
0.19669533;0.00199725
0.20265579;0.00126379
0.20861626;0.0009266
0.21457672;0.001017
0.22053719;0.00094231
0.22649765;0.00053114
0.23245811;0.00098752
0.23841858;0.00121443
0.24437904;0.00096387
0.25033951;0.0012718
0.25629997;0.00517305
0.26226044;0.00719767
0.2682209;0.00742952
0.27418137;0.00698419
0.28014183;0.00480925
0.28610229;0.00258275
0.29206276;0.00177708
0.29802322;0.00169583
0.30398369;0.00161511
0.30994415;0.00133784
0.31590462;0.00113928
0.32186508;0.00096411
0.32782555;0.00120607
0.33378601;0.00642878
0.33974648;0.01094224
0.34570694;0.01154841
0.3516674;0.011202
0.35762787;0.00786474
0.36358833;0.00205783
0.3695488;0.00129292
0.37550926;0.00166905
0.38146973;0.00182739
0.38743019;0.00189346
0.39339066;0.00173069
0.39935112;0.00136692
0.40531158;0.00117442
0.41127205;0.00147153
0.41723251;0.00208289
0.42319298;0.00231023
0.42915344;0.00224093
0.43511391;0.00194365
0.44107437;0.00102069
0.44703484;0.00030954
0.4529953;0.00027819
0.45895576;0.0006267
0.46491623;0.00096236
0.47087669;0.00127493
0.47683716;0.0013996
0.48279762;0.00157486
0.48875809;0.00210892
0.49471855;0.00294337
0.50067902;0.0034938
0.50663948;0.0034377
0.51259995;0.00294875
0.51856041;0.00112117
0.52452087;0.00131454
0.53048134;0.00215018
0.5364418;0.00207238
0.54240227;0.00162084
0.54836273;0.00065606
0.5543232;0.00001921
0.56028366;0.00007964
0.56624413;0.00012296
0.57220459;0.0006275
0.57816505;0.0014116
0.58412552;0.0017826
0.59008598;0.00171507
0.59604645;0.00052938
0.60200691;0.00551662
0.60796738;0.00876749
0.61392784;0.00931706
0.61988831;0.0092192
0.62584877;0.00668155
0.63180923;0.0034063
0.6377697;0.002205
0.64373016;0.0021373
0.64969063;0.00193843
0.65565109;0.00125626
0.66161156;0.00072326
0.66757202;0.00038285
0.67353249;0.00087014
0.67949295;0.00520555
0.68545341;0.00995995
0.69141388;0.01114261
0.69737434;0.01095763
0.70333481;0.00824896
0.70929527;0.00230514
0.71525574;0.00170846
0.7212162;0.00213295
0.72717667;0.00196749
0.73313713;0.0016892
0.7390976;0.00146455
0.74505806;0.00139338
0.75101852;0.00147348
0.75697899;0.00140507
0.76293945;0.00123481
0.76889992;0.00121895
0.77486038;0.00135179
0.78082085;0.00161921
0.78678131;0.00183314
0.79274178;0.00184108
0.79870224;0.00166247
0.8046627;0.00156808
0.81062317;0.00157474
0.81658363;0.0015979
0.8225441;0.00163882
0.82850456;0.0017319
0.83446503;0.00194446
0.84042549;0.0024134
0.84638596;0.00273017
0.85234642;0.00256027
0.85830688;0.00237981
0.86426735;0.00137303
0.87022781;0.00057327
0.87618828;0.00145615
0.88214874;0.0015078
0.88810921;0.00143141
0.89406967;0.00085807
0.90003014;0.00054255
0.9059906;0.00043377
0.91195107;0.00046707
0.91791153;0.00083926
0.92387199;0.00127918
0.92983246;0.00142051
0.93579292;0.00133245
0.94175339;0.00086331
0.94771385;0.00673576
0.95367432;0.01128727
0.95963478;0.01191082
0.96559525;0.01160295
0.97155571;0.00823313
0.97751617;0.0030186
0.98347664;0.00083435
0.9894371;0.00060421
0.99539757;0.00051289
1.00135803;0.00053732
1.0073185;0.000648
1.01327896;0.00055423
1.01923943;0.00103243
1.02519989;0.00411473
1.03116035;0.00818769
1.03712082;0.00937751
1.04308128;0.00931836
1.04904175;0.00738188
1.05500221;0.00205314
1.06096268;0.00157799
1.06692314;0.00205973
1.07288361;0.00193021
1.07884407;0.00134515
1.08480453;0.00072567
1.090765;0.00051544
1.09672546;0.00040557
1.10268593;0.00014356
1.10864639;0.00028622
1.11460686;0.00039763
1.12056732;0.00020953
1.12652779;0.00011648
1.13248825;0.00089223
1.13844872;0.00164819
1.14440918;0.00165938
1.15036964;0.00147977
1.15633011;0.0013622
1.16229057;0.0012195
1.16825104;0.00121936
1.1742115;0.00144122
1.18017197;0.00187943
1.18613243;0.0021973
1.1920929;0.00239434
1.19805336;0.00245793
1.20401382;0.00237274
1.20997429;0.00178592
1.21593475;0.00077626
1.22189522;0.00023474
1.22785568;0.00030158
1.23381615;0.0002928
1.23977661;0.00027673
1.24573708;0.0005918
1.25169754;0.00064714
1.257658;0.0005834
1.26361847;0.00072107
1.26957893;0.00121408
1.2755394;0.00161031
1.28149986;0.00176474
1.28746033;0.00035554
1.29342079;0.00689599
1.29938126;0.01343949
1.30534172;0.01482435
1.31130219;0.01481593
1.31726265;0.01144768
1.32322311;0.00456144
1.32918358;0.00087485
1.33514404;0.00038408
1.34110451;0.00017729
1.34706497;0.00054036
1.35302544;0.00096368
1.3589859;0.00102108
1.36494637;0.00135817
1.37090683;0.00356496
1.37686729;0.00712158
1.38282776;0.00853067
1.38878822;0.00846463
1.39474869;0.00722945
1.40070915;0.00279933
1.40666962;0.00105931
1.41263008;0.00178422
1.41859055;0.00162793
1.42455101;0.00109594
1.43051147;0.00049265
1.43647194;0.00039746
1.4424324;0.00048299
1.44839287;0.00067704
1.45435333;0.00109989
1.4603138;0.00146376
1.46627426;0.0013734
1.47223473;0.00108688
1.47819519;0.00075764
1.48415565;0.00221404
1.49011612;0.00263603
1.49607658;0.00248759
1.50203705;0.0023952
1.50799751;0.00195167
1.51395798;0.0016328
1.51991844;0.00163948
1.52587891;0.00175758
1.53183937;0.00169543
1.53779984;0.00149444
1.5437603;0.00141376
1.54972076;0.00151879
1.55568123;0.00164063
1.56164169;0.00162774
1.56760216;0.00149191
1.57356262;0.00133844
1.57952309;0.00134217
1.58548355;0.00152095
1.59144402;0.0018836
1.59740448;0.00205332
1.60336494;0.00201717
1.60932541;0.00205502
1.61528587;0.00217044
1.62124634;0.00216731
1.6272068;0.00193211
1.63316727;0.00050056
1.63912773;0.00922548
1.6450882;0.01950129
1.65104866;0.02231551
1.65700912;0.02213902
1.66296959;0.01792688
1.66893005;0.00766748
1.67489052;0.00098373
1.68085098;0.00021779
1.68681145;0.00023705
1.69277191;0.00052528
1.69873238;0.00092104
1.70469284;0.00093352
1.71065331;0.00114955
1.71661377;0.00278952
1.72257423;0.00587344
1.7285347;0.00751717
1.73449516;0.00768724
1.74045563;0.00695274
1.74641609;0.00344708
1.75237656;0.00075734
1.75833702;0.00179959
1.76429749;0.00178314
1.77025795;0.00134341
1.77621841;0.00065745
1.78217888;0.00033453
1.78813934;0.00040143
1.79409981;0.00038661
1.80006027;0.00084106
1.80602074;0.00163344
1.8119812;0.00180261
1.81794167;0.00175442
1.82390213;0.000996
1.82986259;0.00229536
1.83582306;0.00325635
1.84178352;0.00319014
1.84774399;0.00290536
1.85370445;0.00216418
1.85966492;0.00145117
1.86562538;0.00133296
1.87158585;0.00137597
