date	COM2.001: TC 110	COM2.001: TC 110	COM2.005: MPT 100	COM2.002: PPT 100
(YYYY-MM-DD hh:mm:ss)	P309: ActualSpd (Hz)	P316: DrvPower (W)	P740: Pressure (mbar)	P740: Pressure (mbar)
2022-04-23, 15:15:46	0 Hz	0 W	1E3 mbar	2,5E2 mbar
2022-04-23, 15:15:48	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2022-04-23, 15:15:50	0 Hz	0 W	6,4E2 mbar	1,6E2 mbar
2022-04-23, 15:15:52	0 Hz	0 W	3,9E2 mbar	1,3E2 mbar
2022-04-23, 15:15:54	0 Hz	0 W	3,1E2 mbar	1,1E2 mbar
2022-04-23, 15:15:56	0 Hz	0 W	1,9E2 mbar	8,9E1 mbar
2022-04-23, 15:15:58	0 Hz	0 W	1,5E2 mbar	7,6E1 mbar
2022-04-23, 15:16:00	0 Hz	0 W	1,3E2 mbar	6,5E1 mbar
2022-04-23, 15:16:02	0 Hz	0 W	9,3E1 mbar	5,9E1 mbar
2022-04-23, 15:16:04	0 Hz	0 W	7,2E1 mbar	5,1E1 mbar
2022-04-23, 15:16:06	0 Hz	0 W	6,4E1 mbar	4,3E1 mbar
2022-04-23, 15:16:08	0 Hz	0 W	5,8E1 mbar	3,8E1 mbar
2022-04-23, 15:16:10	0 Hz	0 W	4,8E1 mbar	3,5E1 mbar
2022-04-23, 15:16:12	0 Hz	0 W	3,8E1 mbar	3,2E1 mbar
2022-04-23, 15:16:14	0 Hz	0 W	3,5E1 mbar	2,8E1 mbar
2022-04-23, 15:16:16	0 Hz	0 W	3,3E1 mbar	2,4E1 mbar
2022-04-23, 15:16:18	0 Hz	0 W	2,9E1 mbar	2,1E1 mbar
2022-04-23, 15:16:20	0 Hz	0 W	2,4E1 mbar	1,8E1 mbar
2022-04-23, 15:16:22	0 Hz	0 W	2E1 mbar	1,7E1 mbar
2022-04-23, 15:16:24	0 Hz	0 W	1,9E1 mbar	1,6E1 mbar
2022-04-23, 15:16:26	0 Hz	0 W	1,7E1 mbar	1,5E1 mbar
2022-04-23, 15:16:28	0 Hz	0 W	1,6E1 mbar	1,3E1 mbar
2022-04-23, 15:16:30	0 Hz	0 W	1,4E1 mbar	1,2E1 mbar
2022-04-23, 15:16:32	0 Hz	0 W	1,3E1 mbar	1,1E1 mbar
2022-04-23, 15:16:34	0 Hz	0 W	1,2E1 mbar	9,7E0 mbar
2022-04-23, 15:16:36	0 Hz	0 W	1E1 mbar	9,3E0 mbar
2022-04-23, 15:16:38	0 Hz	0 W	9,8E0 mbar	8,7E0 mbar
2022-04-23, 15:16:40	0 Hz	0 W	9,4E0 mbar	8,3E0 mbar
2022-04-23, 15:16:42	0 Hz	0 W	8,8E0 mbar	7,7E0 mbar
2022-04-23, 15:16:44	0 Hz	0 W	8,3E0 mbar	7,3E0 mbar
2022-04-23, 15:16:46	0 Hz	0 W	8E0 mbar	6,9E0 mbar
2022-04-23, 15:16:48	0 Hz	0 W	7,5E0 mbar	6,7E0 mbar
2022-04-23, 15:16:50	0 Hz	0 W	7,1E0 mbar	6,5E0 mbar
2022-04-23, 15:16:52	0 Hz	0 W	6,9E0 mbar	6,3E0 mbar
2022-04-23, 15:16:54	0 Hz	0 W	6,7E0 mbar	6,2E0 mbar
2022-04-23, 15:16:56	0 Hz	0 W	6,5E0 mbar	6E0 mbar
2022-04-23, 15:16:58	0 Hz	0 W	6,3E0 mbar	5,9E0 mbar
2022-04-23, 15:17:00	0 Hz	0 W	6,2E0 mbar	5,7E0 mbar
2022-04-23, 15:17:02	0 Hz	0 W	6,1E0 mbar	5,6E0 mbar
2022-04-23, 15:17:04	0 Hz	0 W	5,9E0 mbar	5,4E0 mbar
2022-04-23, 15:17:06	0 Hz	0 W	5,8E0 mbar	5,3E0 mbar
2022-04-23, 15:17:08	0 Hz	0 W	5,7E0 mbar	5,2E0 mbar
2022-04-23, 15:17:10	0 Hz	0 W	5,6E0 mbar	5,1E0 mbar
2022-04-23, 15:17:12	0 Hz	0 W	5,5E0 mbar	5E0 mbar
2022-04-23, 15:17:14	0 Hz	0 W	5,4E0 mbar	4,9E0 mbar
2022-04-23, 15:17:16	0 Hz	0 W	5,3E0 mbar	4,8E0 mbar
2022-04-23, 15:17:18	0 Hz	0 W	5,2E0 mbar	4,7E0 mbar
2022-04-23, 15:17:20	0 Hz	0 W	5,1E0 mbar	4,6E0 mbar
2022-04-23, 15:17:22	0 Hz	0 W	5,1E0 mbar	4,5E0 mbar
2022-04-23, 15:17:24	0 Hz	0 W	5E0 mbar	4,4E0 mbar
2022-04-23, 15:17:26	0 Hz	0 W	4,9E0 mbar	4,4E0 mbar
2022-04-23, 15:17:28	0 Hz	0 W	4,8E0 mbar	4,3E0 mbar
2022-04-23, 15:17:30	0 Hz	0 W	4,8E0 mbar	4,2E0 mbar
2022-04-23, 15:17:32	0 Hz	0 W	4,7E0 mbar	4,2E0 mbar
2022-04-23, 15:17:34	0 Hz	0 W	4,6E0 mbar	4,1E0 mbar
2022-04-23, 15:17:36	0 Hz	0 W	4,6E0 mbar	4,1E0 mbar
2022-04-23, 15:17:38	0 Hz	0 W	4,5E0 mbar	4E0 mbar
2022-04-23, 15:17:40	0 Hz	0 W	4,5E0 mbar	4E0 mbar
2022-04-23, 15:17:42	0 Hz	0 W	4,4E0 mbar	3,9E0 mbar
2022-04-23, 15:17:44	0 Hz	0 W	4,4E0 mbar	3,9E0 mbar
2022-04-23, 15:17:46	0 Hz	0 W	4,4E0 mbar	3,9E0 mbar
2022-04-23, 15:17:48	0 Hz	0 W	4,3E0 mbar	3,9E0 mbar
2022-04-23, 15:17:50	0 Hz	0 W	4,3E0 mbar	3,9E0 mbar
2022-04-23, 15:17:52	0 Hz	0 W	4,3E0 mbar	3,9E0 mbar
2022-04-23, 15:17:54	0 Hz	0 W	4,2E0 mbar	3,8E0 mbar
2022-04-23, 15:17:56	0 Hz	0 W	4,2E0 mbar	3,8E0 mbar
2022-04-23, 15:17:58	0 Hz	0 W	4,2E0 mbar	3,8E0 mbar
2022-04-23, 15:18:00	0 Hz	0 W	4,1E0 mbar	3,8E0 mbar
2022-04-23, 15:18:02	0 Hz	0 W	4,1E0 mbar	3,8E0 mbar
2022-04-23, 15:18:04	0 Hz	0 W	4,1E0 mbar	3,8E0 mbar
2022-04-23, 15:18:06	0 Hz	0 W	4,1E0 mbar	3,8E0 mbar
2022-04-23, 15:18:08	0 Hz	0 W	4E0 mbar	3,8E0 mbar
2022-04-23, 15:18:10	0 Hz	0 W	4E0 mbar	3,8E0 mbar
2022-04-23, 15:18:12	0 Hz	0 W	4E0 mbar	3,7E0 mbar
2022-04-23, 15:18:14	0 Hz	0 W	4E0 mbar	3,7E0 mbar
2022-04-23, 15:18:16	0 Hz	0 W	4E0 mbar	3,7E0 mbar
2022-04-23, 15:18:18	0 Hz	0 W	4E0 mbar	3,7E0 mbar
2022-04-23, 15:18:20	0 Hz	0 W	3,9E0 mbar	3,7E0 mbar
2022-04-23, 15:18:22	0 Hz	0 W	3,9E0 mbar	3,7E0 mbar
2022-04-23, 15:18:24	0 Hz	0 W	3,9E0 mbar	3,7E0 mbar
2022-04-23, 15:18:26	0 Hz	0 W	3,9E0 mbar	3,7E0 mbar
2022-04-23, 15:18:28	0 Hz	0 W	3,9E0 mbar	3,7E0 mbar
2022-04-23, 15:18:30	0 Hz	0 W	3,9E0 mbar	3,7E0 mbar
2022-04-23, 15:18:32	0 Hz	0 W	3,9E0 mbar	3,7E0 mbar
2022-04-23, 15:18:34	0 Hz	0 W	3,9E0 mbar	3,7E0 mbar
2022-04-23, 15:18:36	0 Hz	0 W	3,9E0 mbar	3,7E0 mbar
2022-04-23, 15:18:38	0 Hz	0 W	3,9E0 mbar	3,7E0 mbar
2022-04-23, 15:18:40	0 Hz	0 W	3,9E0 mbar	3,7E0 mbar
2022-04-23, 15:18:42	0 Hz	0 W	3,9E0 mbar	3,7E0 mbar
2022-04-23, 15:18:44	0 Hz	0 W	3,9E0 mbar	3,7E0 mbar
2022-04-23, 15:18:46	0 Hz	0 W	3,9E0 mbar	3,7E0 mbar
2022-04-23, 15:18:48	0 Hz	0 W	3,9E0 mbar	3,7E0 mbar
2022-04-23, 15:18:50	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2022-04-23, 15:18:52	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2022-04-23, 15:18:54	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2022-04-23, 15:18:56	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2022-04-23, 15:18:58	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2022-04-23, 15:19:00	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2022-04-23, 15:19:02	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2022-04-23, 15:19:04	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2022-04-23, 15:19:06	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2022-04-23, 15:19:08	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2022-04-23, 15:19:10	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2022-04-23, 15:19:12	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2022-04-23, 15:19:14	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2022-04-23, 15:19:16	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-23, 15:19:18	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-23, 15:19:20	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-23, 15:19:22	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-23, 15:19:24	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-23, 15:19:26	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-23, 15:19:28	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-23, 15:19:30	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-23, 15:19:32	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-23, 15:19:34	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-23, 15:19:36	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-23, 15:19:38	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-23, 15:19:40	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-23, 15:19:42	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-23, 15:19:44	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-23, 15:19:46	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-23, 15:19:48	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-23, 15:19:50	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-23, 15:19:52	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-23, 15:19:54	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-23, 15:19:56	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-23, 15:19:58	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-23, 15:20:00	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-23, 15:20:02	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-23, 15:20:04	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-23, 15:20:06	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-23, 15:20:08	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-23, 15:20:10	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-23, 15:20:12	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-23, 15:20:14	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-23, 15:20:16	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-23, 15:20:18	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-23, 15:20:20	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-23, 15:20:22	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-23, 15:20:24	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-23, 15:20:26	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-23, 15:20:28	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-23, 15:20:30	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-23, 15:20:32	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-23, 15:20:34	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-23, 15:20:36	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-23, 15:20:38	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-23, 15:20:40	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-23, 15:20:42	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-23, 15:20:44	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-23, 15:20:46	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-23, 15:20:48	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2022-04-23, 15:20:50	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2022-04-23, 15:20:52	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2022-04-23, 15:20:54	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2022-04-23, 15:20:56	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2022-04-23, 15:20:58	0 Hz	0 W	3,9E0 mbar	3,7E0 mbar
2022-04-23, 15:21:00	0 Hz	0 W	3,9E0 mbar	3,7E0 mbar
2022-04-23, 15:21:02	0 Hz	0 W	3,9E0 mbar	3,7E0 mbar
2022-04-23, 15:21:04	0 Hz	0 W	3,9E0 mbar	3,7E0 mbar
2022-04-23, 15:21:06	0 Hz	0 W	3,9E0 mbar	3,7E0 mbar
2022-04-23, 15:21:08	0 Hz	0 W	3,9E0 mbar	3,7E0 mbar
2022-04-23, 15:21:10	0 Hz	0 W	3,9E0 mbar	3,7E0 mbar
2022-04-23, 15:21:12	--- no data ---	--- no data ---	--- no data ---	--- no data ---
2022-04-23, 15:21:14	--- no data ---	--- no data ---	--- no data ---	--- no data ---
2022-04-23, 15:21:16	0 Hz	0 W	3,9E0 mbar	3,7E0 mbar
2022-04-23, 15:21:18	0 Hz	0 W	3,9E0 mbar	3,7E0 mbar
2022-04-23, 15:21:20	3 Hz	12 W	3,9E0 mbar	3,7E0 mbar
2022-04-23, 15:21:22	36 Hz	29 W	3,9E0 mbar	3,6E0 mbar
2022-04-23, 15:21:24	59 Hz	31 W	3,8E0 mbar	3,5E0 mbar
2022-04-23, 15:21:26	90 Hz	34 W	3,7E0 mbar	3,4E0 mbar
2022-04-23, 15:21:28	113 Hz	25 W	3,6E0 mbar	3,3E0 mbar
2022-04-23, 15:21:30	146 Hz	39 W	3,4E0 mbar	3,1E0 mbar
2022-04-23, 15:21:32	174 Hz	41 W	3,1E0 mbar	2,8E0 mbar
2022-04-23, 15:21:34	207 Hz	44 W	2,8E0 mbar	2,5E0 mbar
2022-04-23, 15:21:36	231 Hz	46 W	2,5E0 mbar	2E0 mbar
2022-04-23, 15:21:38	267 Hz	49 W	1,9E0 mbar	1,8E0 mbar
2022-04-23, 15:21:40	295 Hz	51 W	1,6E0 mbar	1,5E0 mbar
2022-04-23, 15:21:42	329 Hz	54 W	1,2E0 mbar	1,1E0 mbar
2022-04-23, 15:21:44	351 Hz	56 W	9,2E-1 mbar	7,3E-1 mbar
2022-04-23, 15:21:46	384 Hz	58 W	5,5E-1 mbar	4,6E-1 mbar
2022-04-23, 15:21:48	410 Hz	60 W	1,8E-1 mbar	1,4E-1 mbar
2022-04-23, 15:21:50	441 Hz	63 W	2,1E-2 mbar	2,1E-2 mbar
2022-04-23, 15:21:52	470 Hz	65 W	8,9E-3 mbar	5,2E-3 mbar
2022-04-23, 15:21:54	507 Hz	68 W	3,4E-3 mbar	2,6E-3 mbar
2022-04-23, 15:21:56	536 Hz	71 W	2E-3 mbar	1,5E-3 mbar
2022-04-23, 15:21:58	570 Hz	73 W	1,3E-3 mbar	1,2E-3 mbar
2022-04-23, 15:22:00	599 Hz	76 W	1,1E-3 mbar	9,5E-4 mbar
2022-04-23, 15:22:02	633 Hz	79 W	4,3E-5 mbar	9E-4 mbar
2022-04-23, 15:22:04	662 Hz	81 W	1,8E-4 mbar	7,5E-4 mbar
2022-04-23, 15:22:06	699 Hz	84 W	1,5E-4 mbar	7E-4 mbar
2022-04-23, 15:22:08	723 Hz	87 W	1,3E-4 mbar	6E-4 mbar
2022-04-23, 15:22:10	760 Hz	88 W	1,1E-4 mbar	6E-4 mbar
2022-04-23, 15:22:12	788 Hz	88 W	9,8E-5 mbar	5E-4 mbar
2022-04-23, 15:22:14	823 Hz	88 W	9,1E-5 mbar	5E-4 mbar
2022-04-23, 15:22:16	845 Hz	88 W	8,7E-5 mbar	4E-4 mbar
2022-04-23, 15:22:18	875 Hz	87 W	8,1E-5 mbar	4E-4 mbar
2022-04-23, 15:22:20	901 Hz	88 W	7,5E-5 mbar	4E-4 mbar
2022-04-23, 15:22:22	933 Hz	88 W	7E-5 mbar	3,5E-4 mbar
2022-04-23, 15:22:24	958 Hz	88 W	6,8E-5 mbar	3,5E-4 mbar
2022-04-23, 15:22:26	985 Hz	88 W	6,6E-5 mbar	3,5E-4 mbar
2022-04-23, 15:22:28	1012 Hz	88 W	6,3E-5 mbar	3E-4 mbar
2022-04-23, 15:22:30	1038 Hz	88 W	6,1E-5 mbar	3E-4 mbar
2022-04-23, 15:22:32	1058 Hz	88 W	6E-5 mbar	3E-4 mbar
2022-04-23, 15:22:34	1083 Hz	88 W	5,7E-5 mbar	3E-4 mbar
2022-04-23, 15:22:36	1111 Hz	87 W	5,5E-5 mbar	3E-4 mbar
2022-04-23, 15:22:38	1130 Hz	88 W	5,4E-5 mbar	3E-4 mbar
2022-04-23, 15:22:40	1157 Hz	88 W	5,2E-5 mbar	3E-4 mbar
2022-04-23, 15:22:42	1178 Hz	88 W	5,1E-5 mbar	3E-4 mbar
2022-04-23, 15:22:44	1204 Hz	87 W	4,9E-5 mbar	2,5E-4 mbar
2022-04-23, 15:22:46	1221 Hz	88 W	4,8E-5 mbar	2,5E-4 mbar
2022-04-23, 15:22:48	1246 Hz	88 W	4,6E-5 mbar	2,5E-4 mbar
2022-04-23, 15:22:50	1265 Hz	87 W	4,4E-5 mbar	2,5E-4 mbar
2022-04-23, 15:22:52	1285 Hz	87 W	4,2E-5 mbar	2,5E-4 mbar
2022-04-23, 15:22:54	1309 Hz	88 W	4,1E-5 mbar	2,5E-4 mbar
2022-04-23, 15:22:56	1327 Hz	87 W	3,9E-5 mbar	2,5E-4 mbar
2022-04-23, 15:22:58	1351 Hz	88 W	3,9E-5 mbar	2,5E-4 mbar
2022-04-23, 15:23:00	1366 Hz	87 W	3,8E-5 mbar	2E-4 mbar
2022-04-23, 15:23:02	1389 Hz	87 W	3,8E-5 mbar	2E-4 mbar
2022-04-23, 15:23:04	1406 Hz	88 W	3,7E-5 mbar	2E-4 mbar
2022-04-23, 15:23:06	1421 Hz	87 W	3,6E-5 mbar	2E-4 mbar
2022-04-23, 15:23:08	1443 Hz	88 W	3,6E-5 mbar	2E-4 mbar
2022-04-23, 15:23:10	1465 Hz	88 W	3,5E-5 mbar	2E-4 mbar
2022-04-23, 15:23:12	1479 Hz	57 W	3,5E-5 mbar	2E-4 mbar
2022-04-23, 15:23:14	1488 Hz	56 W	3,4E-5 mbar	2E-4 mbar
2022-04-23, 15:23:16	1501 Hz	44 W	3,4E-5 mbar	2E-4 mbar
2022-04-23, 15:23:18	1504 Hz	5 W	3,3E-5 mbar	2E-4 mbar
2022-04-23, 15:23:20	1500 Hz	5 W	3,3E-5 mbar	2E-4 mbar
2022-04-23, 15:23:22	1499 Hz	16 W	3,3E-5 mbar	2E-4 mbar
2022-04-23, 15:23:24	1500 Hz	16 W	3,2E-5 mbar	2E-4 mbar
2022-04-23, 15:23:26	1500 Hz	15 W	3,2E-5 mbar	2E-4 mbar
2022-04-23, 15:23:28	1500 Hz	14 W	3,1E-5 mbar	2E-4 mbar
2022-04-23, 15:23:30	1500 Hz	15 W	3,1E-5 mbar	2E-4 mbar
2022-04-23, 15:23:32	1500 Hz	15 W	3,1E-5 mbar	2E-4 mbar
2022-04-23, 15:23:34	1500 Hz	15 W	3E-5 mbar	2E-4 mbar
2022-04-23, 15:23:36	1500 Hz	14 W	3E-5 mbar	2E-4 mbar
2022-04-23, 15:23:38	1500 Hz	14 W	3E-5 mbar	2E-4 mbar
2022-04-23, 15:23:40	1500 Hz	14 W	2,9E-5 mbar	2E-4 mbar
2022-04-23, 15:23:42	1500 Hz	15 W	2,9E-5 mbar	2E-4 mbar
2022-04-23, 15:23:44	1500 Hz	15 W	2,8E-5 mbar	2E-4 mbar
2022-04-23, 15:23:46	1500 Hz	14 W	2,8E-5 mbar	2E-4 mbar
2022-04-23, 15:23:48	1500 Hz	14 W	2,8E-5 mbar	2E-4 mbar
2022-04-23, 15:23:50	1500 Hz	14 W	2,7E-5 mbar	2E-4 mbar
2022-04-23, 15:23:52	1500 Hz	14 W	2,7E-5 mbar	1,5E-4 mbar
2022-04-23, 15:23:54	1500 Hz	15 W	2,7E-5 mbar	2E-4 mbar
2022-04-23, 15:23:56	1500 Hz	15 W	2,7E-5 mbar	2E-4 mbar
2022-04-23, 15:23:58	1500 Hz	14 W	2,6E-5 mbar	2E-4 mbar
2022-04-23, 15:24:00	1500 Hz	14 W	2,6E-5 mbar	2E-4 mbar
2022-04-23, 15:24:02	1500 Hz	14 W	2,6E-5 mbar	2E-4 mbar
2022-04-23, 15:24:04	1500 Hz	14 W	2,5E-5 mbar	2E-4 mbar
2022-04-23, 15:24:06	1500 Hz	15 W	2,5E-5 mbar	2E-4 mbar
2022-04-23, 15:24:08	1500 Hz	15 W	2,5E-5 mbar	2E-4 mbar
2022-04-23, 15:24:10	1500 Hz	14 W	2,4E-5 mbar	2E-4 mbar
2022-04-23, 15:24:12	1500 Hz	14 W	2,5E-5 mbar	2E-4 mbar
2022-04-23, 15:24:14	1500 Hz	14 W	2,5E-5 mbar	2E-4 mbar
2022-04-23, 15:24:16	1500 Hz	14 W	2,5E-5 mbar	2E-4 mbar
2022-04-23, 15:24:18	1500 Hz	15 W	2,4E-5 mbar	2E-4 mbar
2022-04-23, 15:24:20	1500 Hz	15 W	2,4E-5 mbar	2E-4 mbar
2022-04-23, 15:24:22	1500 Hz	14 W	2,4E-5 mbar	2E-4 mbar
2022-04-23, 15:24:24	1500 Hz	14 W	2,3E-5 mbar	2E-4 mbar
2022-04-23, 15:24:26	1500 Hz	14 W	2,3E-5 mbar	1,5E-4 mbar
2022-04-23, 15:24:28	1500 Hz	14 W	2,3E-5 mbar	1,5E-4 mbar
2022-04-23, 15:24:30	1500 Hz	15 W	2,2E-5 mbar	1,5E-4 mbar
2022-04-23, 15:24:32	1500 Hz	14 W	2,2E-5 mbar	1,5E-4 mbar
2022-04-23, 15:24:34	1500 Hz	15 W	2,2E-5 mbar	1,5E-4 mbar
2022-04-23, 15:24:36	1500 Hz	15 W	2,2E-5 mbar	1,5E-4 mbar
2022-04-23, 15:24:38	1500 Hz	14 W	2,1E-5 mbar	1,5E-4 mbar
2022-04-23, 15:24:40	1500 Hz	14 W	2,1E-5 mbar	1,5E-4 mbar
2022-04-23, 15:24:42	1500 Hz	15 W	2,1E-5 mbar	1,5E-4 mbar
2022-04-23, 15:24:44	1500 Hz	14 W	2E-5 mbar	1,5E-4 mbar
2022-04-23, 15:24:46	1500 Hz	15 W	2E-5 mbar	1,5E-4 mbar
2022-04-23, 15:24:48	1500 Hz	15 W	2E-5 mbar	1,5E-4 mbar
2022-04-23, 15:24:50	1500 Hz	14 W	2E-5 mbar	1,5E-4 mbar
2022-04-23, 15:24:52	1500 Hz	14 W	1,9E-5 mbar	1,5E-4 mbar
2022-04-23, 15:24:54	1500 Hz	14 W	1,9E-5 mbar	1,5E-4 mbar
2022-04-23, 15:24:56	1500 Hz	15 W	1,9E-5 mbar	1,5E-4 mbar
2022-04-23, 15:24:58	1500 Hz	15 W	1,9E-5 mbar	1,5E-4 mbar
2022-04-23, 15:25:00	1500 Hz	15 W	1,9E-5 mbar	1,5E-4 mbar
2022-04-23, 15:25:02	1500 Hz	14 W	1,9E-5 mbar	1,5E-4 mbar
2022-04-23, 15:25:04	1500 Hz	14 W	1,9E-5 mbar	2E-4 mbar
2022-04-23, 15:25:06	1500 Hz	14 W	1,9E-5 mbar	1,5E-4 mbar
2022-04-23, 15:25:08	1500 Hz	15 W	1,8E-5 mbar	1,5E-4 mbar
2022-04-23, 15:25:10	1500 Hz	15 W	1,8E-5 mbar	1,5E-4 mbar
2022-04-23, 15:25:12	1500 Hz	15 W	1,8E-5 mbar	1,5E-4 mbar
2022-04-23, 15:25:14	1500 Hz	14 W	1,8E-5 mbar	1,5E-4 mbar
2022-04-23, 15:25:16	1500 Hz	14 W	1,8E-5 mbar	1,5E-4 mbar
2022-04-23, 15:25:18	1500 Hz	15 W	1,8E-5 mbar	1,5E-4 mbar
2022-04-23, 15:25:20	1500 Hz	15 W	1,8E-5 mbar	1,5E-4 mbar
2022-04-23, 15:25:22	1500 Hz	15 W	1,8E-5 mbar	2E-4 mbar
2022-04-23, 15:25:24	1500 Hz	15 W	1,8E-5 mbar	2E-4 mbar
2022-04-23, 15:25:26	1500 Hz	15 W	1,7E-5 mbar	2E-4 mbar
2022-04-23, 15:25:28	1500 Hz	14 W	1,7E-5 mbar	2E-4 mbar
2022-04-23, 15:25:30	1500 Hz	15 W	1,7E-5 mbar	2E-4 mbar
2022-04-23, 15:25:32	1500 Hz	15 W	1,7E-5 mbar	2E-4 mbar
2022-04-23, 15:25:34	1500 Hz	14 W	1,7E-5 mbar	2E-4 mbar
2022-04-23, 15:25:36	1500 Hz	15 W	1,7E-5 mbar	2E-4 mbar
2022-04-23, 15:25:38	1500 Hz	14 W	1,7E-5 mbar	2E-4 mbar
2022-04-23, 15:25:40	1500 Hz	14 W	1,7E-5 mbar	2E-4 mbar
2022-04-23, 15:25:42	1500 Hz	14 W	1,7E-5 mbar	2E-4 mbar
2022-04-23, 15:25:44	1500 Hz	14 W	1,7E-5 mbar	2E-4 mbar
2022-04-23, 15:25:46	1500 Hz	15 W	1,6E-5 mbar	2E-4 mbar
2022-04-23, 15:25:48	1500 Hz	15 W	1,6E-5 mbar	2E-4 mbar
2022-04-23, 15:25:50	1500 Hz	15 W	1,6E-5 mbar	2E-4 mbar
2022-04-23, 15:25:52	1500 Hz	15 W	1,6E-5 mbar	2E-4 mbar
2022-04-23, 15:25:54	1500 Hz	14 W	1,6E-5 mbar	2E-4 mbar
2022-04-23, 15:25:56	1500 Hz	14 W	1,6E-5 mbar	2E-4 mbar
2022-04-23, 15:25:58	1500 Hz	15 W	1,6E-5 mbar	2E-4 mbar
2022-04-23, 15:26:00	1500 Hz	15 W	1,6E-5 mbar	2E-4 mbar
2022-04-23, 15:26:02	1500 Hz	15 W	1,6E-5 mbar	2E-4 mbar
2022-04-23, 15:26:04	1500 Hz	14 W	1,6E-5 mbar	2E-4 mbar
2022-04-23, 15:26:06	1500 Hz	14 W	1,6E-5 mbar	2E-4 mbar
