Частота,A * B
(kГц),(?)

0.00000000,0.07279841
0.02384186,0.01901731
0.04768372,0.10254190
0.07152557,0.18695050
0.09536743,0.13386040
0.11920929,0.10600110
0.14305115,0.25436670
0.16689301,0.24536700
0.19073486,0.14358840
0.21457672,0.08754918
0.23841858,0.08181702
0.26226044,0.07883241
0.28610229,0.09277447
0.30994415,0.32628600
0.33378601,0.66645960
0.35762787,0.92978620
0.38146973,0.91193210
0.40531158,0.59660650
0.42915344,0.25677660
0.45299530,0.10224660
0.47683716,0.08398497
0.50067902,0.08394840
0.52452087,0.08158529
0.54836273,0.10018320
0.57220459,0.23638220
0.59604645,0.58808020
0.61988831,1.03236800
0.64373016,1.25592100
0.66757202,0.97547730
0.69141388,0.42277040
0.71525574,0.10271210
0.73909760,0.08434514
0.76293945,0.08097125
0.78678131,0.08296050
0.81062317,0.13628900
0.83446503,0.24078760
0.85830688,0.27444610
0.88214874,0.13564980
0.90599060,0.10442590
0.92983246,0.19118340
0.95367432,0.18562490
0.97751617,0.43442510
1.00135803,0.69279370
1.02519989,0.41845870
1.04904175,0.10835840
1.07288361,0.17906060
1.09672546,0.15445270
1.12056732,0.07109623
1.14440918,0.23031090
1.16825104,0.25856120
1.19209290,0.17163730
1.21593475,0.10012230
1.23977661,0.07980294
1.26361847,0.07481721
1.28746033,0.09655628
1.31130219,0.21764220
1.33514404,0.36241390
1.35898590,0.63011830
1.38282776,0.79468000
1.40666962,0.59701890
1.43051147,0.28123610
1.45435333,0.10666070
1.47819519,0.07877927
1.50203705,0.08738940
1.52587891,0.09056275
1.54972076,0.09696180
1.57356262,0.20976460
1.59740448,0.57832190
1.62124634,1.17830100
1.64508820,1.62360100
1.66893005,1.27579800
1.69277191,0.48380950
1.71661377,0.09513886
1.74045563,0.07465006
1.76429749,0.08229835
1.78813934,0.09676679
1.81198120,0.14622270
1.83582306,0.25340410
1.85966492,0.30222390
1.88350677,0.18008630
1.90734863,0.08507235
1.93119049,0.18986650
1.95503235,0.28150620
1.97887421,0.89027810
2.00271606,1.31840900
2.02655792,0.71944330
2.05039978,0.12312720
2.07424164,0.17845310
2.09808350,0.17488290
2.12192535,0.06574174
2.14576721,0.20993990
2.16960907,0.25686120
2.19345093,0.17098530
2.21729279,0.09417654
2.24113464,0.08017040
2.26497650,0.08052600
2.28881836,0.08501881
2.31266022,0.10984090
2.33650208,0.10283450
2.36034393,0.36858730
2.38418579,0.67878380
2.40802765,0.58777290
2.43186951,0.30930200
2.45571136,0.12771600
2.47955322,0.08493434
2.50339508,0.08226541
2.52723694,0.08179179
2.55107880,0.08829310
2.57492065,0.18020570
2.59876251,0.55003160
2.62260437,1.31389400
2.64644623,1.98656000
2.67028809,1.53783100
2.69412994,0.49974520
2.71797180,0.08381310
2.74181366,0.08567571
2.76565552,0.08735030
2.78949738,0.08628745
2.81333923,0.11730830
2.83718109,0.22351970
2.86102295,0.30635880
2.88486481,0.22306580
2.90870667,0.05560575
2.93254852,0.18890490
2.95639038,0.40793650
2.98023224,1.31854000
3.00407410,1.80259900
3.02791595,0.89739150
3.05175781,0.12216780
3.07559967,0.16773250
3.09944153,0.18408160
3.12328339,0.06367296
3.14712524,0.17995800
